mu sigma nu tau
1.467061267526446 0.25330523801992666 5.721764640817507 9.501209171231324
1.379909706271053 0.22586872044621506 3.4927281606354925 6.452377061112612
1.296598975306479 0.10599725987462344 5.234610287289518 11.573715989956334
1.4408175300560115 0.3625283947933624 4.1068727265497955 2.9516280143999998
1.4015900441883986 0.21984673211560618 2.070988718836484 2.3755914018199866
1.4432620897924655 0.18785988286264133 3.817652000091391 19.018755470605882
1.439278373875712 0.23367205292708573 5.219183698369395 9.87571365977031
1.4523956377099356 0.2133037609399712 3.736283179136377 7.032174850702415
1.4433121925055057 0.21112884195739343 3.1066211789178655 13.943911447801533
1.4040217103348054 0.21115924244252657 7.4945306562209035 14.02597603069702
1.4307718202496384 0.19778712228028622 5.639851719756691 8.372848986733205
1.3647377672919876 0.16875373893238751 1.3607460804933695 13.064795352841324
1.2960597770012505 0.11815446080343919 5.889913470618216 6.011063951678786
1.3585964997526054 0.13497540707941363 7.512662299364357 14.109915411951716
1.4105969558230167 0.1799749002636771 5.262175733866982 5.699621961766773
1.3591414736405274 0.1816694008027069 1.829818320633021 12.139171632362686
1.3661933177429557 0.16989064082481994 1.5061454792858782 19.311333364092274
1.3168886157401176 0.1911075149648555 6.180385606221635 3.3126414464506686
1.4300133446565102 0.20478343178784045 2.8904976072243196 16.09994281323401
1.4010791133862983 0.19575947717201017 2.2327237619857234 16.325840005841748
1.307717976362263 0.17776680862118666 5.9723407301568265 3.1113042145607523
1.4341860106306141 0.8907124730626681 1.6710178932811688 2.037003132245497
1.3277452852771243 0.15805950121005474 4.655041741994063 11.09718380787524
1.3940605221095919 0.1933350303664837 1.8692614476399019 9.809192067048636
1.3186742879202262 0.17317068162788776 7.047103045366083 2.812962022990097
1.30553770181752 0.11680602176926425 7.769323620451626 10.466835761715464
1.3403402373193956 0.11469081462440105 4.518731643241249 10.805975871252407
1.3217035310771248 0.12429016710252465 1.5108397790828856 10.9113880910224
1.388741655112669 0.19830303055636783 3.082143866852255 11.266576890272038
1.3592050299755583 0.17765238360320995 4.879841533883505 17.01708475691756
1.4206379907342752 0.2324675851968793 5.258423040088696 3.35914751051791
1.3376668547279777 0.15935072302613304 7.626307537280466 17.728241392998626
1.4386250675714551 0.23004153849467276 2.3917189638748475 4.427836596280466
1.3570777124251547 0.17531845567857926 5.2894115580894905 17.22100342836481
1.4477546479988797 0.28388479175596876 4.977014242996733 3.6144654825606146
1.306313441507222 0.17803693752862323 1.8215263545382927 2.2804339400298033
1.4108433034380876 0.22948770416641315 5.597033648551664 5.825372922168038
1.373566829393296 0.1924823991201859 7.557830220701923 10.600182885085923
1.342300424333629 0.17769091726000205 6.97939992100472 2.9477656364478904
1.4366594520641087 0.24510616332975171 5.21650587352085 3.8451286527202524
1.3799033825637936 0.18463951453477767 2.155762775411308 2.46923695194178
1.4510782030696667 0.35350199824048323 5.354141091709334 2.6618993969687548
1.3010492924162291 0.13219045458148657 7.202289936904073 3.748958466306716
1.303414725273361 0.14696855969705566 4.435357298089736 3.2213268167769793
1.425980621701269 0.19671219463046907 5.973097790455693 15.98685610939865
1.3241639142932526 0.14620977486872277 7.082051780144796 11.634537174821673
1.3955023738978296 0.2776630274654291 7.873285884040895 2.6353772122875436
1.3329834797972002 0.15323548163955772 3.922548977483213 13.666120540755287
1.4048929888315795 0.17406697568497315 5.23704983786366 7.643968298548799
1.3132180847817918 0.09667507953685964 1.9319634878861947 5.3965106681754484
1.3568797643469277 0.19691694377105423 3.715108760125122 5.255548846113476
1.3228994760520343 0.2615520913246336 6.324859667874518 2.437247444445741
1.3479562538813674 0.15815380646018654 2.082220243197046 17.91718086368181
1.4216371694378958 0.19393148161228635 1.8766375977301504 4.476556965537491
1.323231641046237 0.11157137532243505 2.261512886823294 13.71197020879732
1.432183758982398 0.23384945533254997 6.8877909729818025 4.962970365393956
1.371842293212839 0.433568181868677 7.5135292270812375 2.284194263355624
1.3796128473036733 0.1947614093183659 2.1993037444107317 6.962564857641169
1.3547204885536557 0.1703762755008435 5.252919103301872 16.326880238997138
1.3136975181270496 0.11270326365599896 1.143112762358979 3.1976700081949407
1.3504656095269214 0.14962290061958647 6.237608647662459 3.910439093510577
1.3979873429752936 0.20702377063681543 7.91078561548987 8.326724839694501
1.365811410325235 0.17681819325960538 4.712651869743538 17.29351655426785
1.3943559931150153 0.20832812908911924 7.11783097857462 3.6456212599882947
1.403396382728212 0.18093052614836172 5.536383539709891 5.9338741459256
1.3426201196669458 0.1960444781763994 3.924062916649225 4.111997591429434
1.3876583019152093 0.162691367133531 7.32503059578944 11.574900381462703
1.4447380402281749 0.32543739028481106 7.185634100214427 3.0742494441303574
1.3485555931290183 0.1563637999276778 1.8887665123484818 15.147578698689536
1.3785439705226112 0.14780489029183122 5.759996656605625 19.650856695762005
1.36920886009786 0.18023429416879078 3.7058725117631584 13.32600202522215
1.4094510229836958 0.2307696999030883 7.604496426711527 5.248078087484624
1.40406688086343 0.1990867103927768 4.3947191748065775 11.552762164816706
1.3721839804369769 0.19538837127247366 4.358497344347702 6.975595486392363
1.3908317526009013 0.1591794717838183 5.123672330231255 8.779289855069033
1.4255807995497056 0.6721855126894621 7.166692384962612 2.1671942207868744
1.4244471924145692 0.2086228590430821 6.063685457917669 8.820928949842727
1.3734017060273431 0.11908222814854262 2.4791431360219054 9.962713411236308
1.3840793732550007 0.1952066035495255 1.3106919103040617 3.0538650635782623
1.3953259787917636 0.17542013658278163 4.9779960611238385 4.800222986796017
1.311545576582458 0.10996344778962935 3.1484600767181057 4.641751229012559
1.364808089355773 0.13393213850276922 4.790829674748032 17.51934813148232
1.424122023837466 0.21282190805555362 7.621401105193054 8.226987349823473
1.3739351657523349 0.1400242759251125 4.732707030034775 17.764881624277088
1.3708906480729495 0.12418151839677395 2.988672672693604 16.497039853571092
1.3985421970675678 0.7549852013814369 4.489277008218421 2.10347533051314
1.3793662352948837 0.18361267153159141 2.3913164872480097 10.052427543999938
1.4381437847660496 0.2722320655941784 3.3049209335120278 3.4025419305626095
1.4193062910863479 0.2704969021132086 3.8099796381914595 3.523426476506269
1.38716260883128 0.1876324971193897 7.532534108058067 15.212557777186841
1.41624933574934 0.235142717373584 4.109604102351434 4.73059404666751
1.4305485808909264 0.3004982795313946 2.5461967244172263 2.948230035611421
1.4268997536030366 0.2237920868652639 7.689789780460922 5.911403060068352
1.3353019729987545 0.15806030821014191 6.838262192835451 9.064686468441545
1.4388893082698684 0.3039368944109467 4.526089764169678 3.039615222045291
1.3662202185602395 0.17516012267892678 7.314325035918071 15.9443630818355
1.4214240117920243 0.3981574801403374 1.8342349395458533 2.1828543937719074
1.398843520798828 0.1687011388485172 5.4532054827030505 12.08723636162828
1.305606888117279 0.13934258009561926 1.4043086114657557 2.691946745823663
1.3137583261030303 0.16114202412676817 1.2608354689913281 3.1394109028149586
1.4264895798910362 0.2216768375301522 2.76197106727402 4.69325903634272
1.4179025390521638 0.603138388640504 7.105571337850593 2.150178505946614
1.3851204040313978 0.13521483159183012 2.994872460102624 15.97964622349682
1.3796412027700158 0.18156476338982627 4.986394498754703 16.150071332481936
1.3391768188540454 0.12154488385548132 1.6837916367759842 13.974794199924444
1.4078520451422425 0.2138225299468763 3.50911340179061 5.985641646892929
1.4131943282605737 0.18753257762000172 3.2764852824795696 13.52085734197449
1.4371310661733383 0.3318535895951267 7.016453116747613 2.9324076283945186
1.4024102017681719 0.19979649069250244 4.251772613027215 3.498925755592629
1.3979151134562726 0.3090435929282263 7.047067505586681 2.5257030171214816
1.39422080386136 0.28074001444306373 6.9767639121777725 3.114112979317884
1.4218071619092845 0.21308254944093846 4.017989579793977 5.93352173371872
1.33280452158121 0.1598008988714169 5.593253339206514 6.8474354860753675
1.363965549755675 0.18957887198392878 6.931111552281019 6.525386274253268
1.3830774154975476 0.18292018224522194 4.249460838819487 14.953880234146654
1.410392996910033 0.20593251846912022 5.048977845523111 8.178255638080325
1.3143357512371334 0.17840877661642604 6.240835994408299 2.959886123554055
1.4194507051352403 0.3925659523130501 3.936730118388734 2.5080912808577556
1.3257877432690777 0.11454294030534772 1.8150801960940406 9.444141840966932
1.356564791995533 0.27089995869555134 4.487451694514078 2.3043732599184374
1.3738615264930591 0.21623348445994733 3.007710146856187 4.193564641081038
1.4008608501847077 0.18528020510056578 2.8024423161915517 12.435223952448002
1.3600786948146386 0.11636391087826509 1.7914253798542985 14.596773094394019
1.3497190530624055 0.1687424816184132 6.773392345835451 9.4066749215803
1.3531281382680147 0.4449662359053447 6.490603392121983 2.150018410152338
1.417415483137429 0.3811700528850841 5.754649713939347 2.351357086620325
1.4085345128823792 0.19222988697444726 7.931369540486734 16.985854188389382
1.3294749400857118 0.16888170237627473 4.735561282799213 4.570687956924578
1.3775507207844384 0.1780781309328132 7.788328290649143 18.768843565627648
1.3715513172618672 0.21345212482212222 5.094937833160255 2.743424459350684
1.402164016178428 0.16963222868463224 2.1651904417155556 15.089115024141524
1.3646185416413346 0.1710885876257777 7.351667202633127 17.025290333543108
1.3146731497484718 0.11768272692986015 6.948613395220356 8.861812941363823
1.3850590749142249 0.13207327069559668 2.055710694267426 18.7289710592527
1.4010718899588008 0.15876423871373188 3.6603751852016844 14.160674104988978
1.316879968764287 0.1228871126389156 7.659309042932993 5.673081914225753
1.442975754411313 0.3743491992250289 4.297734047483293 2.5552723011192837
1.3536898407108464 0.20661885338598623 4.759607771684355 3.890132231979185
1.4161743281033008 0.2093427817930294 5.006183517943536 4.957080375449028
1.323111544445194 0.20541916713176725 1.7066677252365376 2.1699047521375716
1.3837852800131585 0.1627125511644546 6.744447032428192 9.482696632066501
1.3541907244738105 0.17914890347860626 2.333202888842113 5.843411163323392
1.3293294250743428 0.13298096751494495 3.157985767008981 15.570357556829906
1.324025579542095 0.2722783515877032 3.205454822075216 2.2577687449371915
1.3216789047464452 0.12188795200904474 7.08293109439221 6.729217222900962
1.3182535587779687 0.10105938035043402 1.7401921581487259 4.808819703682651
1.333497844566284 0.12120173097195837 4.8732910847474145 18.78815605430255
1.3497508664406834 0.15759178928914114 5.679689558773844 19.047867158772856
1.3802826338277363 0.23671045646489697 5.538035367885729 3.6904314107119545
1.3938181941709218 0.14583322993907025 3.0523797105618913 18.67922897338425
1.3301099001387162 0.24039915033178963 1.0586825460612184 2.1454504104042287
1.333132378811773 0.10198829913897786 1.5283111632818245 5.747497981073334
1.3562669997265946 0.15445927122943442 2.1237770180725515 17.188565881074165
1.3232465183694153 0.12116098719061891 5.290726987003131 6.568650522284701
1.4038455749350516 0.19205523677076905 3.3183210286305886 9.368365317305358
1.4312546534635757 0.3417955069425619 2.8702761660377765 2.664141557235187
1.4147674197393245 0.21527212982359747 6.021883699377496 6.25349701057473
1.4330722426619817 0.28703977577243195 3.83686143223027 2.8547689358301502
1.4329375028770217 0.26473466708588983 2.5282583212681526 3.0870731652549455
1.322762052342411 0.1268810432968467 7.0247542011276725 13.514647054212054
1.4000543117986723 0.17586221324074716 2.528877193884581 14.581161431510306
1.378910760136175 0.23247726603459862 3.477919748561905 3.6744590696077006
1.408257317079689 0.18678280300991862 5.133232595026844 14.55791921724165
1.3376900903769697 0.1431836164567004 6.154003454694934 4.393782440992647
1.450326653475062 0.5630168494617468 2.6723798035429787 2.2006240917020246
1.3918007053866184 0.16749173955680496 7.885152974883573 15.098841594621659
1.3279673317026126 0.21631925925316506 5.894901813272333 2.7716193300689596
1.3473646485280741 0.15372102286065922 5.25179438953207 19.055828152776872
1.405184766570982 0.3358431591151431 6.700489093940231 2.5003040420034073
1.4305953592171847 0.8261451440638524 7.0536644155377575 2.1059208473798803
1.3637084326269444 0.2525525119570765 1.456071495543109 2.1429733042546677
1.322382533881922 0.13319867223745357 3.5406276548135196 3.2652281683456286
1.378376669042231 0.19039480617185267 5.990343132510918 7.730403810013847
1.3938666482597624 0.2311170801505174 4.5728861537919805 4.155724138620074
1.4018163485769501 0.19649298098158777 6.451219850468786 5.331045881963233
1.3983141337810925 0.1867546688171981 4.137799322584289 12.607450841988795
1.3981791256525284 0.18666704431332146 4.727250069220274 13.827870694338278
1.4110052273771823 0.19995273491575352 7.94120228395354 9.245317769193061
1.3787243162968168 0.2525474033894038 7.261666266206389 3.2596655731860436
1.3295938724471827 0.1342510788288281 6.425253991813738 15.87602819467157
1.3976693136425218 0.15584174096560816 3.4567228025590833 19.123621528330773
1.4056359443618098 0.1812204121590321 6.661632977654076 19.200990576672687
1.3619067357385632 0.16506861949109747 3.665679043479672 16.544346907662856
1.3165487737567434 0.1650348280418507 4.1522883719018315 3.2823789582904856
1.3436161490536007 0.15833890152577407 4.885240159192961 9.991881719865654
1.3705623581999866 0.1446375649622881 5.423263550707548 16.550701007137466
1.3584401156030037 0.18131989672193016 6.921144761201858 6.579742175619717
1.3905026807682093 0.18662226812719904 7.505888257510403 12.4064894969275
1.318914693171626 0.4723623124442079 1.8659148557591845 2.0547028404789
1.3799436602688155 0.22744186338930922 1.3899081935981823 2.733801589121285
1.326085399932055 0.1822625839542139 4.138355608342386 2.716308524297918
1.369902838711444 0.13227956955881034 3.521397964042449 9.899752279782714
1.3312853615958493 0.12717804107419703 3.6435999752626347 17.3588358760995
1.3608708644637693 0.24264944124768562 1.283452661897432 2.532469131504683
1.3863517361358197 0.2316872872325014 7.77975842907405 3.962524532588147
1.3524993259033902 0.14653328306264538 1.3539319332332673 5.730906135157051
1.3616200531889402 0.14336423451757055 5.726320879783897 8.481270411707602
1.3850280695349189 0.17374972349612675 2.370517456014462 11.7812560999076
1.3624155094094492 0.12070052821347943 2.85082994041267 10.384234092259847
1.382439003518436 0.1649115614767972 7.705067718891547 9.076702397181045
