mlo mup
0.9939562823436828 2.0199980960347763
1.090533232010818 2.1574775840565783
1.0439620925728612 2.0537638488379653
1.0714637757140422 2.1023775206285005
1.051937532591498 1.9120689906852157
1.1301402261367985 1.851993918121408
1.0395104333377336 2.0265510078009292
1.1079953115392207 2.126344840412096
1.0818178197503674 2.101789717186996
1.1521091202368636 2.112936523688613
1.054338384627218 2.0466925134055662
1.1633629707988855 2.0941571289193357
1.1677749468587086 2.0833607093934323
1.0439699660916197 2.0021797656207037
1.0891805705020878 1.8834782903849958
1.154208275656479 2.1031151524847815
1.0508283580628706 2.023711792458626
1.0889754400809906 1.8860980934460998
1.1082730878275284 2.1091142995534873
1.1251906951470159 2.113294341084906
1.0964931257040542 1.882745244384744
1.1328145196387962 2.1087990131933467
1.0646640500494335 2.0442555409383507
1.0522332495115287 1.955152479448133
1.0538372726857135 1.9488939509434937
1.0672480688678814 2.044520106024285
1.1705935537691312 2.0533659957738477
1.1529250754764802 2.087802986904544
1.0599189951579024 2.021317734675804
1.064013299150343 1.9281173683485584
1.0560112017345724 2.007005173114814
1.0546157596229306 1.9959300114324867
1.1204025370961996 2.099774764785377
1.0578933768017016 2.0130447113438223
1.0876777012476422 2.073061982906325
1.1019707083031909 1.8852924540057612
1.0904063122488798 1.89454912227219
1.088450277956403 1.8968095358185613
1.1544496407905254 2.0811686445762514
1.1408682164994608 2.0920884631907883
1.1551594111633847 2.078294162224762
1.1322652808543672 2.094395980823273
1.1666086290132662 1.8801571832721753
1.1561879932345613 2.0748319650772618
1.0607918077136143 1.9459002907907381
1.0723529775638583 2.034652680303825
1.075908760181933 2.0411596703876462
1.0710107380932368 2.0305609825680544
1.1302444840420196 2.0900585143067656
1.0666905830919537 1.9380152660211714
1.146309881356522 2.0798589765969258
1.1099471744618474 2.0804144328454472
1.16533834312456 2.053775802535609
1.0726569493346683 2.028767984476459
1.1699996114389735 2.035144914792342
1.0622794267426243 1.9722332812754328
1.0625250167856628 1.9743527756647792
1.1538802815062665 1.8792282538795675
1.063658436417712 1.985159169440518
1.0916141599711315 2.0568909176031984
1.086571517417278 2.049532850386525
1.0733535762998367 2.0234868662139727
1.0908331986981492 1.9060697451150823
1.1523415686089635 1.8797323048497172
1.0998332753796825 1.898029412468027
1.1158752559588496 1.886672413786441
1.1558576736956838 1.8812229025881415
1.1657456324852389 1.8876748152435963
1.1407953732741871 2.075622630386
1.1370237889514905 2.0773271460379297
1.126006211842233 2.078558312660643
1.173076068038533 2.011477400934521
1.0673735082200855 1.9896137705352348
1.097371980016506 2.05564766654736
1.117741799453913 1.8882909266363168
1.1371734642185838 2.0731973019851195
1.1204247097761642 1.8870246537417676
1.1267704021327358 1.8844294134504502
1.1165663432328876 2.0706177133603347
1.0678651114138336 1.9781010153010359
1.1405504785932739 2.0697340659352528
1.118747607926203 1.8887881469654424
1.0706363963126102 1.9521723254242884
1.1321034522575735 2.071446993388239
1.1492840474662882 2.061537982567308
1.1694121247253353 2.024225183439062
1.0818493026465612 2.027227673219625
1.154686056791928 2.055696694850621
1.1091499887957628 2.0627211132759564
1.1245517829298888 2.07069138143996
1.1220609004220126 2.0697695905823754
1.0718194640747234 1.99253524551816
1.080540912977616 1.930705987452998
1.15668300851077 2.0507775595423405
1.164474512511424 2.0375487300792647
1.159952582939035 1.8901213148464013
1.1303910172644003 2.0697629119377274
1.0811642969996726 1.930293910669347
1.0741292498249126 2.0004131136605325
1.0782334533361175 1.93599975161303
1.0961396420336658 2.0464680455388566
1.0906187811767778 2.037828902265605
1.0911517661021815 2.0385522649200367
1.0710146755302845 1.970779138811524
1.080333754286885 2.017513694162323
1.0917816514366976 2.0374744452459956
1.1720599500139242 2.005646366958327
1.164439418876154 1.8941618835988043
1.158182148984376 2.0454024692326773
1.1746492171708343 1.9394849017326954
1.0946072254769832 2.041028299959031
1.1588983719585633 2.043839016711216
1.1697758687128244 2.0166153040314923
1.099262405305947 2.046964271703106
1.0772438989971374 2.005313826767616
1.0746889202358503 1.9910896647441032
1.072799899992982 1.979995650697779
1.1211626798744856 2.063783485098242
