alpha mmin delta_m
14.338104864139751 1.0332079933002518 0.732386661701795
10.176287194927813 1.0064520968582231 0.46208078956696413
11.890313403356714 1.0373716411507492 0.6363913561841337
4.976645100415908 1.0090898741424568 0.39728463048912754
5.96485627186116 0.9313854337143312 0.4894470657235217
8.695784256363044 1.1077133517378277 0.31345245245699793
11.997070464349445 1.0275359893309268 0.6163972088276684
11.695143939969398 1.0164641306089333 0.5994959741182954
11.910512493157057 1.0191837983936824 0.7193467354036437
7.27193979909536 0.95676502140297 0.4551457731175087
7.64035543852005 0.912090362163599 0.8410944214577899
8.059307244655947 0.9492614852190301 0.5433173882217668
10.191307682500364 0.9679589231505119 0.9445863194665433
12.200513353858167 0.9987774394369968 0.7392961190181495
7.8585377120392135 0.9280732211169402 0.829290921754447
9.210716576696893 0.9393410860573668 0.9714518697548212
10.804368561445688 1.009825332404025 0.7304723099719953
11.249079118574425 0.9278422545432066 0.9577222478858838
11.012513031962882 0.9563838802211618 0.8002112304942767
12.80591924651634 0.9804801557913495 0.9272818946259989
11.087006134290686 1.0220302883687085 0.6291590339096211
8.959627215028613 0.9424090956794126 0.8935373296797178
10.513291853123059 1.127787812101155 0.17702267789439635
7.782398470912973 1.1574788019476199 0.13041482735930526
9.033334877037946 1.1149222740019213 0.27566638709432384
11.764916952155126 0.9835554878416016 0.8022754490938453
5.917056646171977 0.949865720585104 0.4816310295591372
7.685653092013387 0.970129187557046 0.6736901659319878
9.995642015472432 0.9301576280139208 0.8646754977465168
5.0503219066678575 0.9995274341267504 0.31406180749536483
10.118626786431893 1.1437606446429915 0.14399475893848515
7.36519939054865 0.9553673472144435 0.5029561699243155
9.552308046577362 0.9348177203382599 0.8077854441634522
9.723458875132877 1.1500898457322353 0.07885185109271764
6.333410067803172 0.9456113257372669 0.5347272051671146
4.570728164572218 1.072395856944896 0.18891500228904196
12.255799503703901 0.9628703037920254 0.9566467456388202
7.247998241488414 1.0881207621846856 0.32661559963958053
9.262589273655152 0.9426886448124401 0.7563167177162846
5.340099756376999 1.0411543931976428 0.33877975074599764
7.820393598386929 0.9518606822834412 0.7023530896955014
9.468339787133425 0.9543659732979993 0.7180108442530702
5.202830245291475 0.9917027231485765 0.36182240241109276
9.46363673573338 0.9392575927728929 0.9002887819759501
11.269258667584278 0.9718856421704452 0.8758454724084667
8.78639298650963 0.9759356391134955 0.7190577807487217
11.141939546739408 0.9676228868629639 0.8591410346377586
11.058924676545828 0.9586955922283311 0.9748206642153607
10.43940053019778 1.062935197118 0.3871143372925185
10.893770637032382 0.9427523590969165 0.9302366049914096
9.989520453591332 1.0480504973417435 0.48758334028252304
7.512736086390273 0.9959372162881164 0.37114186284075035
10.276952079543321 0.9677428419690823 0.8101721837103879
6.12128770520105 0.982303458569033 0.3648503397132226
5.9228462128275225 0.9995846152737107 0.449683573211923
10.131471653799395 1.1119664684982562 0.24499029456348784
8.742611424655045 0.9585994367136987 0.6482372930466057
8.783767091016813 0.9866578462115442 0.6690952197220378
4.626332926939913 1.1072874353732416 0.0889933238390224
9.905056598477355 1.0419930051213349 0.4998422216157675
7.4188329966887 0.9639141162483219 0.4992085616963325
8.091179434913808 1.0176395000519514 0.33404919541876976
10.102698569777633 1.0047186415245224 0.5812214632207978
9.203248417388817 0.9584546538880804 0.7566177049857331
8.04600367734258 1.014548537413395 0.34262211363745615
7.997773756825545 0.9688115773652796 0.6555160333534022
9.244842313262916 1.0674986721106725 0.25329075885718094
10.000343221285632 1.0001929895336303 0.6173461841163708
9.779328446576086 1.012337652399617 0.5980888942469164
4.965225033743044 1.0320509169168819 0.278773398139376
6.391380250331897 1.016034196276463 0.27480944375776295
7.405496391365672 0.9564072761735415 0.5819962410133653
9.901537386344131 1.0006295366002667 0.6114872126122458
7.9893728717192065 0.963421183258493 0.6467178163996943
10.076305498974003 1.0508316619307054 0.4334622883050331
5.121451669047625 1.058007752515478 0.17507372683553127
10.072451017259574 1.0537698584159432 0.41462339564957007
5.771117642745935 1.0102649910319697 0.28697385818589394
4.899098526375351 1.0524290305976685 0.21729574856074782
6.602448066235892 1.1190538244492705 0.04296030903023192
9.573488411526846 1.0357828341551774 0.3964546157106756
9.613507584331156 1.0340152913965612 0.40868424392856256
6.91009051533543 0.9750281088677462 0.5412890108470915
5.320091788192849 1.0129132086775623 0.3034043128027096
4.809853842278677 1.0787930768074332 0.17445643386008822
9.304432920760986 0.9951658365055435 0.6060629358139445
7.404486416206053 1.0408906790979569 0.438782089889629
9.629742552010413 1.0145036559890228 0.5246510374541611
8.347582814354123 0.9761060491519759 0.5602898783847505
7.2028856465936375 1.0319010383436402 0.45057178440983736
8.69443014249473 0.9992399210879677 0.5880396803753066
5.692089141604837 0.9949024882591773 0.3563020349552175
4.71717315832994 1.131599220961558 0.046896482627663806
7.677478011935875 1.1019144336673192 0.11053073309185892
6.82863429182137 1.0615672654944475 0.3629031899031145
7.66444803882821 1.1110157832314378 0.25755570898399954
6.458057743480355 0.9847910345700777 0.3907537966906706
8.398670880828657 0.97958756969585 0.6026228301452287
6.393130767800136 1.0348155601033941 0.23538119297577645
7.729998553273781 0.980886715083812 0.5754687149004011
7.440454937972589 1.0862666469655058 0.31911948690635955
8.05032658920638 1.1428998937144397 0.03365540070706172
4.759785958735431 1.113406238388219 0.09823155608110908
7.254485617405251 1.127254511670954 0.044295817843970735
8.308305671873654 0.9886360658234282 0.49344752820529636
5.608750374548489 1.0003523817217304 0.3590097685917174
9.501382909138552 1.0242777664215135 0.49768949527126854
7.99275465857057 1.0762725410530316 0.35583960527271663
6.204402012374432 1.0645754966811627 0.3249989870486615
9.681682651716647 1.0483508222033706 0.39973659802049616
9.64996787687783 1.056327466616968 0.3553427811107521
8.234039629228839 0.996225372509906 0.4542493286684677
7.333305697841865 1.1468242835036895 0.14851636902916293
7.68180346163053 1.0526443886335526 0.41041745720363065
5.47570360568419 1.0737726033917987 0.2633897541799461
9.714328499080572 1.0696408151185743 0.35085691576120404
9.384878182238493 1.0504559633088277 0.3462958496645392
8.063733434773145 0.9880898730653469 0.5614815982248579
5.972653436314824 0.9975841467510561 0.41184226921107947
5.699346553866025 1.0011203087496823 0.365092403055525
7.473612295086722 1.075972687286294 0.16814208182318133
6.361124724943711 1.0044749839844158 0.4422111658100423
8.158662397340622 1.0813994816939654 0.180474764569387
7.75073460288168 0.9918777832641819 0.5406553645019819
8.698545881104213 1.0431381189132456 0.31509437431075
9.490584688462643 1.0596859268255403 0.33286678024470856
7.545756004218289 0.9952433226651012 0.41719904109383554
9.436895421357933 1.0453633881500493 0.38969525158938245
6.352263624041299 0.9865847324670393 0.4282040763397116
6.294559263985855 1.0440730127966424 0.3665069504184757
9.476004497487043 1.0953729513328359 0.2870551545557107
9.66107811090233 1.0881973715485342 0.2911569053415857
6.61656604278221 0.9882771661503889 0.4063206851611639
7.965511523722313 1.152806788152542 0.12714062131370862
8.674338384240892 1.0174703704272583 0.5116231556882622
5.373439318872034 1.1239604589680847 0.14885025179526348
