
0it [00:00, ?it/s]
230it [00:28, 31.01it/s, bound:0 nc:  1 ncall:7.1e+02 eff:32.3% logz=-720.27+/-0.17 dlogz:774.546>0.1]
234it [00:28, 32.49it/s, bound:0 nc:  2 ncall:7.2e+02 eff:32.5% logz=-712.59+/-0.17 dlogz:766.909>0.1]
239it [00:28, 31.81it/s, bound:0 nc:  2 ncall:7.3e+02 eff:32.9% logz=-695.01+/-0.18 dlogz:750.219>0.1]
243it [00:28, 29.64it/s, bound:0 nc:  1 ncall:7.4e+02 eff:33.0% logz=-668.48+/-0.19 dlogz:726.643>0.1]
247it [00:28, 27.33it/s, bound:0 nc:  1 ncall:7.5e+02 eff:33.1% logz=-657.99+/-0.18 dlogz:712.558>0.1]
252it [00:28, 28.11it/s, bound:0 nc:  1 ncall:7.6e+02 eff:33.3% logz=-650.16+/-0.18 dlogz:704.976>0.1]
258it [00:29, 29.46it/s, bound:0 nc:  2 ncall:7.7e+02 eff:33.6% logz=-616.20+/-0.19 dlogz:675.128>0.1]
264it [00:29, 31.48it/s, bound:0 nc:  1 ncall:7.8e+02 eff:34.0% logz=-604.47+/-0.18 dlogz:658.823>0.1]
270it [00:29, 32.65it/s, bound:0 nc:  2 ncall:7.9e+02 eff:34.4% logz=-590.83+/-0.19 dlogz:647.138>0.1]
276it [00:29, 34.08it/s, bound:0 nc:  1 ncall:8.0e+02 eff:34.7% logz=-580.15+/-0.18 dlogz:634.347>0.1]
280it [00:29, 31.45it/s, bound:0 nc:  5 ncall:8.1e+02 eff:34.7% logz=-571.75+/-0.18 dlogz:625.708>0.1]
284it [00:29, 29.57it/s, bound:0 nc:  4 ncall:8.2e+02 eff:34.7% logz=-562.96+/-0.18 dlogz:617.499>0.1]
287it [00:30, 26.13it/s, bound:0 nc:  4 ncall:8.3e+02 eff:34.7% logz=-558.13+/-0.18 dlogz:613.350>0.1]
291it [00:30, 25.14it/s, bound:0 nc:  3 ncall:8.4e+02 eff:34.8% logz=-546.00+/-0.19 dlogz:605.388>0.1]
296it [00:30, 25.55it/s, bound:0 nc:  2 ncall:8.5e+02 eff:35.0% logz=-535.18+/-0.19 dlogz:593.239>0.1]
299it [00:30, 25.92it/s, bound:0 nc:  4 ncall:8.6e+02 eff:35.0% logz=-528.50+/-0.18 dlogz:582.489>0.1]
302it [00:30, 20.35it/s, bound:0 nc:  5 ncall:8.7e+02 eff:34.9% logz=-519.05+/-0.18 dlogz:574.255>0.1]
306it [00:31, 17.68it/s, bound:0 nc:  9 ncall:8.8e+02 eff:34.6% logz=-507.94+/-0.17 dlogz:561.592>0.1]
309it [00:31, 17.31it/s, bound:0 nc:  3 ncall:8.9e+02 eff:34.7% logz=-497.50+/-0.19 dlogz:556.040>0.1]
313it [00:31, 19.01it/s, bound:0 nc:  4 ncall:9.0e+02 eff:34.7% logz=-483.84+/-0.19 dlogz:540.293>0.1]
318it [00:31, 22.04it/s, bound:0 nc:  3 ncall:9.1e+02 eff:34.8% logz=-464.29+/-0.18 dlogz:518.797>0.1]
322it [00:31, 22.50it/s, bound:0 nc:  5 ncall:9.2e+02 eff:34.9% logz=-454.39+/-0.18 dlogz:508.596>0.1]
327it [00:31, 24.66it/s, bound:0 nc:  3 ncall:9.3e+02 eff:35.0% logz=-448.07+/-0.17 dlogz:501.578>0.1]
333it [00:32, 27.66it/s, bound:0 nc:  1 ncall:9.4e+02 eff:35.4% logz=-438.56+/-0.18 dlogz:493.000>0.1]
337it [00:32, 26.30it/s, bound:0 nc:  3 ncall:9.5e+02 eff:35.4% logz=-427.67+/-0.17 dlogz:481.046>0.1]
340it [00:32, 23.73it/s, bound:0 nc:  4 ncall:9.6e+02 eff:35.3% logz=-417.57+/-0.19 dlogz:475.174>0.1]
345it [00:32, 25.06it/s, bound:0 nc:  2 ncall:9.7e+02 eff:35.5% logz=-409.90+/-0.18 dlogz:463.929>0.1]
348it [00:32, 22.38it/s, bound:0 nc:  1 ncall:9.8e+02 eff:35.5% logz=-399.38+/-0.19 dlogz:456.698>0.1]
352it [00:33, 19.78it/s, bound:0 nc:  9 ncall:9.9e+02 eff:35.4% logz=-388.20+/-0.17 dlogz:441.860>0.1]
356it [00:33, 20.77it/s, bound:0 nc:  1 ncall:1.0e+03 eff:35.6% logz=-381.12+/-0.18 dlogz:435.143>0.1]
361it [00:33, 20.53it/s, bound:0 nc:  6 ncall:1.0e+03 eff:35.5% logz=-372.47+/-0.18 dlogz:426.489>0.1]
365it [00:33, 21.39it/s, bound:0 nc:  4 ncall:1.0e+03 eff:35.5% logz=-362.46+/-0.19 dlogz:419.147>0.1]
371it [00:33, 20.89it/s, bound:0 nc:  7 ncall:1.0e+03 eff:35.6% logz=-343.28+/-0.18 dlogz:397.181>0.1]
378it [00:34, 23.17it/s, bound:0 nc:  7 ncall:1.1e+03 eff:35.8% logz=-325.10+/-0.17 dlogz:378.718>0.1]
381it [00:34, 19.71it/s, bound:0 nc:  4 ncall:1.1e+03 eff:35.5% logz=-321.81+/-0.17 dlogz:375.332>0.1]
384it [00:34, 19.81it/s, bound:0 nc:  2 ncall:1.1e+03 eff:35.5% logz=-314.46+/-0.18 dlogz:368.282>0.1]
391it [00:34, 25.47it/s, bound:0 nc:  4 ncall:1.1e+03 eff:35.8% logz=-310.23+/-0.16 dlogz:363.322>0.1]
394it [00:34, 23.31it/s, bound:0 nc:  2 ncall:1.1e+03 eff:35.7% logz=-306.88+/-0.18 dlogz:360.701>0.1]
397it [00:35, 16.32it/s, bound:0 nc:  5 ncall:1.1e+03 eff:35.4% logz=-301.13+/-0.18 dlogz:354.657>0.1]
400it [00:35, 16.73it/s, bound:0 nc:  3 ncall:1.1e+03 eff:35.3% logz=-295.54+/-0.19 dlogz:352.078>0.1]
402it [00:35, 15.43it/s, bound:0 nc:  9 ncall:1.1e+03 eff:35.1% logz=-292.17+/-0.18 dlogz:346.250>0.1]
404it [00:35, 15.47it/s, bound:0 nc:  1 ncall:1.1e+03 eff:35.3% logz=-289.47+/-0.18 dlogz:343.585>0.1]
406it [00:35, 16.26it/s, bound:0 nc:  4 ncall:1.2e+03 eff:35.2% logz=-287.99+/-0.17 dlogz:341.189>0.1]
408it [00:36, 14.91it/s, bound:0 nc:  7 ncall:1.2e+03 eff:35.0% logz=-284.99+/-0.19 dlogz:339.867>0.1]
411it [00:36, 15.12it/s, bound:0 nc:  4 ncall:1.2e+03 eff:35.0% logz=-275.30+/-0.19 dlogz:330.047>0.1]
414it [00:36, 15.45it/s, bound:0 nc:  2 ncall:1.2e+03 eff:35.1% logz=-272.07+/-0.17 dlogz:325.441>0.1]
417it [00:36, 15.99it/s, bound:0 nc:  4 ncall:1.2e+03 eff:34.9% logz=-266.13+/-0.19 dlogz:321.059>0.1]
421it [00:36, 15.66it/s, bound:0 nc:  9 ncall:1.2e+03 eff:34.9% logz=-260.45+/-0.18 dlogz:313.997>0.1]
425it [00:37, 17.39it/s, bound:0 nc:  3 ncall:1.2e+03 eff:34.9% logz=-255.52+/-0.17 dlogz:308.590>0.1]
430it [00:37, 20.44it/s, bound:0 nc:  3 ncall:1.2e+03 eff:35.0% logz=-243.95+/-0.18 dlogz:298.118>0.1]
433it [00:37, 17.77it/s, bound:0 nc:  3 ncall:1.2e+03 eff:34.9% logz=-242.17+/-0.17 dlogz:295.098>0.1]
435it [00:37, 16.15it/s, bound:0 nc:  7 ncall:1.2e+03 eff:34.8% logz=-241.12+/-0.17 dlogz:294.182>0.1]
438it [00:37, 16.54it/s, bound:0 nc:  6 ncall:1.3e+03 eff:34.8% logz=-237.00+/-0.19 dlogz:292.452>0.1]
442it [00:37, 18.56it/s, bound:0 nc:  3 ncall:1.3e+03 eff:34.9% logz=-230.42+/-0.19 dlogz:285.177>0.1]
448it [00:38, 23.43it/s, bound:0 nc:  1 ncall:1.3e+03 eff:35.1% logz=-224.15+/-0.18 dlogz:277.673>0.1]
451it [00:38, 22.11it/s, bound:0 nc:  2 ncall:1.3e+03 eff:35.0% logz=-220.33+/-0.18 dlogz:273.777>0.1]
455it [00:38, 22.76it/s, bound:0 nc:  1 ncall:1.3e+03 eff:35.1% logz=-211.03+/-0.20 dlogz:268.743>0.1]
458it [00:38, 21.40it/s, bound:0 nc:  1 ncall:1.3e+03 eff:35.0% logz=-207.34+/-0.18 dlogz:260.763>0.1]
462it [00:38, 21.88it/s, bound:0 nc:  8 ncall:1.3e+03 eff:35.0% logz=-204.01+/-0.18 dlogz:257.567>0.1]
465it [00:38, 22.59it/s, bound:0 nc:  1 ncall:1.3e+03 eff:35.2% logz=-197.00+/-0.19 dlogz:252.988>0.1]
468it [00:39, 15.22it/s, bound:0 nc:  8 ncall:1.3e+03 eff:34.8% logz=-192.91+/-0.18 dlogz:246.268>0.1]
470it [00:39, 14.24it/s, bound:0 nc:  7 ncall:1.4e+03 eff:34.8% logz=-190.75+/-0.18 dlogz:244.727>0.1]
472it [00:39, 13.58it/s, bound:0 nc:  2 ncall:1.4e+03 eff:34.6% logz=-187.84+/-0.18 dlogz:241.251>0.1]
475it [00:39, 14.10it/s, bound:0 nc:  6 ncall:1.4e+03 eff:34.5% logz=-181.59+/-0.18 dlogz:234.970>0.1]
477it [00:40, 13.54it/s, bound:0 nc:  4 ncall:1.4e+03 eff:34.5% logz=-180.37+/-0.17 dlogz:233.380>0.1]
482it [00:40, 18.08it/s, bound:0 nc:  3 ncall:1.4e+03 eff:34.7% logz=-177.66+/-0.17 dlogz:230.508>0.1]
486it [00:40, 19.67it/s, bound:0 nc:  8 ncall:1.4e+03 eff:34.6% logz=-174.94+/-0.17 dlogz:227.797>0.1]
489it [00:40, 14.72it/s, bound:0 nc: 10 ncall:1.4e+03 eff:34.4% logz=-172.99+/-0.17 dlogz:226.080>0.1]
492it [00:40, 15.51it/s, bound:0 nc:  5 ncall:1.4e+03 eff:34.3% logz=-171.77+/-0.17 dlogz:224.463>0.1]
494it [00:41, 14.42it/s, bound:0 nc:  7 ncall:1.4e+03 eff:34.3% logz=-171.16+/-0.16 dlogz:223.894>0.1]
497it [00:41, 13.49it/s, bound:0 nc:  6 ncall:1.5e+03 eff:34.1% logz=-166.73+/-0.18 dlogz:220.587>0.1]
499it [00:41, 13.06it/s, bound:0 nc:  5 ncall:1.5e+03 eff:34.0% logz=-160.74+/-0.19 dlogz:214.984>0.1]
504it [00:41, 17.51it/s, bound:0 nc:  2 ncall:1.5e+03 eff:34.1% logz=-154.83+/-0.18 dlogz:208.324>0.1]
508it [00:41, 19.14it/s, bound:0 nc:  5 ncall:1.5e+03 eff:34.1% logz=-151.16+/-0.17 dlogz:204.283>0.1]
511it [00:42, 16.76it/s, bound:0 nc:  5 ncall:1.5e+03 eff:34.0% logz=-148.11+/-0.18 dlogz:201.540>0.1]
515it [00:42, 15.00it/s, bound:0 nc: 14 ncall:1.5e+03 eff:33.8% logz=-145.99+/-0.17 dlogz:198.744>0.1]
518it [00:42, 15.73it/s, bound:0 nc:  2 ncall:1.5e+03 eff:33.8% logz=-144.92+/-0.16 dlogz:197.532>0.1]
521it [00:42, 16.44it/s, bound:0 nc:  7 ncall:1.5e+03 eff:33.7% logz=-142.32+/-0.18 dlogz:195.720>0.1]
525it [00:42, 18.50it/s, bound:0 nc:  3 ncall:1.6e+03 eff:33.8% logz=-139.32+/-0.18 dlogz:192.696>0.1]
527it [00:43, 16.73it/s, bound:0 nc:  4 ncall:1.6e+03 eff:33.7% logz=-136.34+/-0.18 dlogz:189.825>0.1]
529it [00:43, 13.49it/s, bound:0 nc:  8 ncall:1.6e+03 eff:33.5% logz=-132.27+/-0.18 dlogz:185.649>0.1]
532it [00:43, 14.56it/s, bound:0 nc:  7 ncall:1.6e+03 eff:33.5% logz=-129.66+/-0.18 dlogz:182.956>0.1]
535it [00:43, 13.74it/s, bound:0 nc:  7 ncall:1.6e+03 eff:33.4% logz=-125.02+/-0.19 dlogz:179.527>0.1]
538it [00:43, 14.69it/s, bound:0 nc:  3 ncall:1.6e+03 eff:33.4% logz=-122.90+/-0.18 dlogz:175.825>0.1]
544it [00:44, 19.92it/s, bound:0 nc:  2 ncall:1.6e+03 eff:33.5% logz=-115.43+/-0.18 dlogz:168.404>0.1]
548it [00:44, 20.39it/s, bound:0 nc:  1 ncall:1.6e+03 eff:33.6% logz=-112.41+/-0.18 dlogz:165.413>0.1]
551it [00:44, 20.04it/s, bound:0 nc:  4 ncall:1.6e+03 eff:33.5% logz=-108.60+/-0.18 dlogz:161.598>0.1]
554it [00:44, 14.79it/s, bound:0 nc:  3 ncall:1.7e+03 eff:33.3% logz=-106.69+/-0.17 dlogz:159.430>0.1]
556it [00:44, 15.60it/s, bound:0 nc:  1 ncall:1.7e+03 eff:33.4% logz=-105.48+/-0.17 dlogz:158.509>0.1]
560it [00:45, 14.46it/s, bound:0 nc: 12 ncall:1.7e+03 eff:33.3% logz=-102.70+/-0.17 dlogz:155.612>0.1]
564it [00:45, 16.77it/s, bound:0 nc:  5 ncall:1.7e+03 eff:33.3% logz=-100.67+/-0.17 dlogz:153.498>0.1]
567it [00:45, 17.21it/s, bound:0 nc:  2 ncall:1.7e+03 eff:33.3% logz=-98.76+/-0.17 dlogz:151.382>0.1] 
569it [00:45, 15.97it/s, bound:0 nc:  4 ncall:1.7e+03 eff:33.2% logz=-98.03+/-0.17 dlogz:150.589>0.1]
571it [00:45, 11.04it/s, bound:0 nc: 12 ncall:1.7e+03 eff:33.0% logz=-97.37+/-0.17 dlogz:149.924>0.1]
573it [00:46, 10.96it/s, bound:0 nc:  8 ncall:1.7e+03 eff:32.9% logz=-96.67+/-0.16 dlogz:149.219>0.1]
577it [00:46, 11.33it/s, bound:0 nc: 15 ncall:1.8e+03 eff:32.7% logz=-94.92+/-0.17 dlogz:147.514>0.1]
579it [00:46, 11.52it/s, bound:0 nc:  5 ncall:1.8e+03 eff:32.7% logz=-94.31+/-0.16 dlogz:146.770>0.1]
582it [00:46, 13.14it/s, bound:0 nc:  3 ncall:1.8e+03 eff:32.7% logz=-93.15+/-0.17 dlogz:145.741>0.1]
586it [00:47, 15.98it/s, bound:0 nc:  5 ncall:1.8e+03 eff:32.7% logz=-91.31+/-0.17 dlogz:143.903>0.1]
588it [00:47, 14.98it/s, bound:0 nc:  1 ncall:1.8e+03 eff:32.6% logz=-90.66+/-0.17 dlogz:143.124>0.1]
590it [00:47, 14.21it/s, bound:0 nc:  5 ncall:1.8e+03 eff:32.6% logz=-89.36+/-0.17 dlogz:142.182>0.1]
596it [00:47, 20.48it/s, bound:0 nc:  1 ncall:1.8e+03 eff:32.7% logz=-87.03+/-0.17 dlogz:139.499>0.1]
599it [00:47, 19.96it/s, bound:0 nc:  3 ncall:1.8e+03 eff:32.7% logz=-85.46+/-0.17 dlogz:138.223>0.1]
602it [00:47, 19.56it/s, bound:0 nc:  1 ncall:1.8e+03 eff:32.7% logz=-82.56+/-0.18 dlogz:135.833>0.1]
607it [00:48, 15.57it/s, bound:0 nc: 18 ncall:1.9e+03 eff:32.5% logz=-78.98+/-0.17 dlogz:131.606>0.1]
609it [00:48, 13.03it/s, bound:0 nc: 15 ncall:1.9e+03 eff:32.4% logz=-78.24+/-0.17 dlogz:130.670>0.1]
614it [00:48, 14.66it/s, bound:0 nc: 10 ncall:1.9e+03 eff:32.3% logz=-75.64+/-0.17 dlogz:128.264>0.1]
617it [00:48, 14.91it/s, bound:0 nc:  3 ncall:1.9e+03 eff:32.4% logz=-73.51+/-0.18 dlogz:126.821>0.1]
619it [00:49, 15.66it/s, bound:0 nc:  1 ncall:1.9e+03 eff:32.3% logz=-71.34+/-0.19 dlogz:124.701>0.1]
621it [00:49, 11.94it/s, bound:0 nc:  3 ncall:1.9e+03 eff:32.2% logz=-69.20+/-0.18 dlogz:122.108>0.1]
624it [00:49, 12.08it/s, bound:0 nc:  7 ncall:1.9e+03 eff:32.1% logz=-67.86+/-0.17 dlogz:120.300>0.1]
626it [00:49, 12.17it/s, bound:0 nc:  5 ncall:2.0e+03 eff:32.1% logz=-66.90+/-0.17 dlogz:119.564>0.1]
628it [00:50, 10.71it/s, bound:0 nc: 14 ncall:2.0e+03 eff:31.9% logz=-65.44+/-0.18 dlogz:118.131>0.1]
630it [00:50, 10.99it/s, bound:0 nc:  9 ncall:2.0e+03 eff:31.8% logz=-64.69+/-0.17 dlogz:117.061>0.1]
634it [00:50, 14.50it/s, bound:0 nc:  4 ncall:2.0e+03 eff:31.9% logz=-63.39+/-0.17 dlogz:115.696>0.1]
637it [00:50, 13.59it/s, bound:0 nc: 13 ncall:2.0e+03 eff:31.8% logz=-61.94+/-0.17 dlogz:114.420>0.1]
639it [00:50, 11.80it/s, bound:0 nc:  8 ncall:2.0e+03 eff:31.7% logz=-60.68+/-0.18 dlogz:113.544>0.1]
641it [00:51,  9.18it/s, bound:0 nc: 18 ncall:2.0e+03 eff:31.5% logz=-59.46+/-0.17 dlogz:111.968>0.1]
645it [00:51, 12.45it/s, bound:0 nc:  5 ncall:2.0e+03 eff:31.5% logz=-56.58+/-0.18 dlogz:109.421>0.1]
647it [00:51,  9.90it/s, bound:0 nc: 13 ncall:2.1e+03 eff:31.3% logz=-55.14+/-0.18 dlogz:107.900>0.1]
649it [00:51,  9.29it/s, bound:0 nc:  2 ncall:2.1e+03 eff:31.2% logz=-53.43+/-0.18 dlogz:106.230>0.1]
651it [00:52,  9.76it/s, bound:0 nc:  2 ncall:2.1e+03 eff:31.1% logz=-52.29+/-0.18 dlogz:104.863>0.1]
653it [00:52, 10.22it/s, bound:0 nc:  7 ncall:2.1e+03 eff:31.0% logz=-51.21+/-0.17 dlogz:103.784>0.1]
655it [00:52,  9.40it/s, bound:0 nc: 15 ncall:2.1e+03 eff:30.9% logz=-50.23+/-0.17 dlogz:102.672>0.1]
657it [00:52,  8.17it/s, bound:0 nc: 15 ncall:2.1e+03 eff:30.7% logz=-49.46+/-0.17 dlogz:101.856>0.1]
660it [00:53, 10.32it/s, bound:0 nc:  1 ncall:2.1e+03 eff:30.8% logz=-48.47+/-0.17 dlogz:100.724>0.1]
662it [00:53,  9.56it/s, bound:0 nc: 14 ncall:2.2e+03 eff:30.6% logz=-47.89+/-0.17 dlogz:100.164>0.1]
665it [00:53, 11.56it/s, bound:0 nc:  2 ncall:2.2e+03 eff:30.6% logz=-47.13+/-0.16 dlogz:99.320>0.1] 
667it [00:53, 10.40it/s, bound:0 nc:  4 ncall:2.2e+03 eff:30.5% logz=-46.58+/-0.16 dlogz:98.864>0.1]
670it [00:54, 10.06it/s, bound:0 nc: 13 ncall:2.2e+03 eff:30.3% logz=-45.41+/-0.17 dlogz:97.757>0.1]
672it [00:54, 10.61it/s, bound:0 nc:  4 ncall:2.2e+03 eff:30.3% logz=-44.78+/-0.17 dlogz:97.033>0.1]
674it [00:54, 11.21it/s, bound:0 nc:  5 ncall:2.2e+03 eff:30.2% logz=-43.86+/-0.17 dlogz:96.348>0.1]
676it [00:54, 10.42it/s, bound:0 nc:  3 ncall:2.2e+03 eff:30.2% logz=-42.89+/-0.17 dlogz:95.272>0.1]
678it [00:54, 11.20it/s, bound:0 nc:  4 ncall:2.3e+03 eff:30.1% logz=-40.62+/-0.19 dlogz:94.097>0.1]
680it [00:54, 11.88it/s, bound:0 nc:  1 ncall:2.3e+03 eff:30.0% logz=-38.85+/-0.18 dlogz:91.468>0.1]
683it [00:55, 12.50it/s, bound:0 nc: 10 ncall:2.3e+03 eff:30.0% logz=-37.49+/-0.17 dlogz:89.747>0.1]
685it [00:55, 12.77it/s, bound:0 nc:  6 ncall:2.3e+03 eff:29.9% logz=-36.79+/-0.17 dlogz:89.054>0.1]
687it [00:55, 11.48it/s, bound:0 nc:  4 ncall:2.3e+03 eff:29.8% logz=-35.92+/-0.17 dlogz:88.273>0.1]
690it [00:55, 13.69it/s, bound:0 nc:  1 ncall:2.3e+03 eff:29.9% logz=-34.58+/-0.17 dlogz:86.935>0.1]
695it [00:55, 18.91it/s, bound:0 nc:  3 ncall:2.3e+03 eff:29.9% logz=-33.00+/-0.17 dlogz:85.148>0.1]
698it [00:55, 17.04it/s, bound:0 nc:  3 ncall:2.3e+03 eff:29.9% logz=-32.33+/-0.16 dlogz:84.432>0.1]
702it [00:56, 19.67it/s, bound:0 nc:  2 ncall:2.3e+03 eff:29.9% logz=-31.36+/-0.16 dlogz:83.503>0.1]
705it [00:56, 15.76it/s, bound:0 nc:  2 ncall:2.4e+03 eff:29.7% logz=-29.70+/-0.18 dlogz:82.212>0.1]
707it [00:56, 15.28it/s, bound:0 nc:  6 ncall:2.4e+03 eff:29.7% logz=-28.77+/-0.17 dlogz:81.060>0.1]
709it [00:56, 13.27it/s, bound:0 nc:  8 ncall:2.4e+03 eff:29.6% logz=-27.96+/-0.17 dlogz:80.212>0.1]
711it [00:57, 12.04it/s, bound:0 nc:  2 ncall:2.4e+03 eff:29.6% logz=-27.09+/-0.17 dlogz:79.475>0.1]
713it [00:57, 10.83it/s, bound:0 nc:  5 ncall:2.4e+03 eff:29.5% logz=-25.81+/-0.18 dlogz:78.106>0.1]
716it [00:57, 13.07it/s, bound:0 nc:  2 ncall:2.4e+03 eff:29.4% logz=-23.91+/-0.18 dlogz:76.564>0.1]
718it [00:57, 13.23it/s, bound:0 nc:  7 ncall:2.4e+03 eff:29.4% logz=-22.89+/-0.18 dlogz:75.142>0.1]
720it [00:57, 13.46it/s, bound:0 nc:  2 ncall:2.5e+03 eff:29.4% logz=-22.17+/-0.17 dlogz:74.340>0.1]
724it [00:57, 17.28it/s, bound:0 nc:  5 ncall:2.5e+03 eff:29.4% logz=-21.01+/-0.17 dlogz:73.255>0.1]
726it [00:57, 17.76it/s, bound:0 nc:  4 ncall:2.5e+03 eff:29.4% logz=-20.28+/-0.17 dlogz:72.419>0.1]
728it [00:58, 15.72it/s, bound:0 nc:  8 ncall:2.5e+03 eff:29.4% logz=-19.00+/-0.18 dlogz:71.524>0.1]
730it [00:58, 11.68it/s, bound:0 nc: 17 ncall:2.5e+03 eff:29.2% logz=-18.02+/-0.18 dlogz:70.248>0.1]
732it [00:58, 11.90it/s, bound:0 nc:  2 ncall:2.5e+03 eff:29.2% logz=-17.08+/-0.18 dlogz:69.452>0.1]
734it [00:58, 10.80it/s, bound:0 nc:  1 ncall:2.5e+03 eff:29.1% logz=-16.17+/-0.17 dlogz:68.336>0.1]
736it [00:58, 11.48it/s, bound:0 nc:  4 ncall:2.5e+03 eff:29.1% logz=-15.40+/-0.17 dlogz:67.578>0.1]
738it [00:59,  9.39it/s, bound:0 nc: 10 ncall:2.6e+03 eff:28.9% logz=-14.81+/-0.17 dlogz:66.861>0.1]
740it [00:59,  9.97it/s, bound:0 nc:  4 ncall:2.6e+03 eff:28.8% logz=-14.39+/-0.17 dlogz:66.362>0.1]
742it [00:59, 10.18it/s, bound:0 nc:  4 ncall:2.6e+03 eff:28.8% logz=-14.02+/-0.17 dlogz:65.980>0.1]
