s_mu s_sigma
0.46135442675553145 0.2184841936809274
0.2908384758711331 0.24418963257686815
0.37654403483170706 0.2624845863519429
0.3292140378663129 0.25726950015345607
0.2863431299283125 0.22924343283752388
0.4230632112946005 0.24140715062425203
0.45527053865947303 0.170548666866047
0.2751005978304828 0.1917131276221612
0.31207108273539536 0.23909613039865724
0.3526848632446591 0.2481354636861551
0.4211983424334268 0.1321384221749183
0.3785180393108703 0.24466947994897362
0.4431591689502033 0.20774536529928758
0.35731984073095646 0.2441085048026538
0.3133746233610484 0.23247918709512427
0.4178977868072602 0.13309918125072856
0.4228495062002634 0.22435913455999493
0.4355421297703569 0.2121675692450828
0.35403207887912425 0.2403915829738566
0.3940572785831759 0.23583278400289417
0.41251179854487807 0.22707353666530627
0.29312020405395844 0.20318414633013485
0.4405434418611462 0.19606280116053965
0.36239100223620063 0.23727466380138543
0.3140490389677606 0.2242034419369179
0.3956491971420969 0.23144392992291282
0.39345019148212035 0.2309332507152015
0.317653913443267 0.2233141309968381
0.33213629291038 0.22960011938865277
0.30620441014301575 0.15130815992062355
0.296638374203569 0.2016984691949952
0.43927727475450257 0.1738562882713253
0.377392221878053 0.12394301244363133
0.29788040844610586 0.16696611311258042
0.38217808373347045 0.23055126487998417
0.42532598059982263 0.2090463039791562
0.33350015928234317 0.22732639141019598
0.37603991377035445 0.23059455036324786
0.4373163720957688 0.17774319996562576
0.41874215829389766 0.14148590772223216
0.31342231753181743 0.14720403516811015
0.4296107529570626 0.2007882761971956
0.41582123394665166 0.2139099334096251
0.423184844346904 0.2069093419455237
0.30674840519065133 0.20645491142081926
0.43384870067355924 0.18819041426611774
0.31778048057508873 0.1445823196079915
0.4329776589599547 0.1885581858176142
0.35023095873595805 0.12824522220086873
0.30883830315488037 0.20692417679742905
0.33871614419550117 0.22438832471600484
0.32260044276672795 0.21768718207200202
0.3913860434831667 0.22332740442785753
0.4094690960703722 0.137092970309862
0.3893726522029312 0.1284869308970551
0.30088824935173164 0.1734457767729042
0.3132790159185352 0.20947185321602643
0.43296632605148005 0.1780108836073611
0.4282734102077201 0.19473759360400297
0.37831628095497016 0.22504651945032414
0.40899936054315267 0.21404856959466836
0.42568580771981424 0.1983688780446757
0.3577197460557221 0.22556221898637713
0.33502614078959153 0.2205321653782037
0.4011282631970501 0.2174492823970908
0.30149703252057775 0.18367493726278866
0.40416257351179535 0.21462992226087005
0.43066067955783377 0.1782481083825863
0.30482348771104956 0.19185562508566195
0.40976836702929204 0.2108616808499663
0.4024559411705918 0.1350993995228649
0.40454738242343485 0.13633706281506877
0.3188270324167869 0.2094241992795032
0.40172628789615195 0.21473929315799523
0.3326975715626603 0.13801346424389563
0.42754543034487996 0.1881079957165114
0.3184817397897701 0.20868142126296396
0.42644056569221417 0.15999167522158272
0.4140539494726112 0.20645226986021123
0.40706455631160543 0.21145128418372836
0.4162345467787632 0.14577390212553745
0.3228351358097473 0.145460509254632
0.30540654990110455 0.18120479503044393
0.4015211735378327 0.21220902823108018
0.360074737920523 0.22073076785554144
0.41103311517516283 0.20566115124576145
0.425947975065488 0.18464629200612387
0.31097112723731113 0.16146746585104071
0.40948724597580866 0.14181676361738457
0.3886780288297081 0.13174275270114508
0.3584398733125754 0.2199377549104857
0.30703459166869673 0.17376354828941493
0.3290641612832499 0.21178375016639517
0.31802445410398217 0.20375013996914038
0.38445132731032183 0.13098072458545668
0.4198260149164913 0.1535508061389816
