mu1 sigma1 mu2 sigma2 alpha mup
1.2528496943874292 0.1453935652478935 1.7548750897869643 0.6244771357122395 0.8330624148579255 2.040627430277353
1.3402940625184527 0.12485438514327883 1.9839243425627102 1.0495312347438612 0.7797387301936368 2.674884764088758
1.3152066465758963 0.07179504695049467 1.936703771981806 1.8567046905803142 0.43311293139128254 2.3443655267431636
1.318258409954606 0.055841314229718976 1.46992776878176 0.272024918529797 0.22464351079583614 2.1183788381061976
1.302882243398566 0.04128539678116113 1.4758769032155539 1.170577205665222 0.6389485078043395 2.2661039243806123
1.3000874914139273 0.038234096584802035 1.6575935993078144 1.6082518915529276 0.5586886454802653 2.2321893459674946
1.3300920914907148 0.12255139854782725 1.8006934452696437 0.9815295150813923 0.8415536269287509 2.4590996411247215
1.2830964980739354 0.0673622434253071 2.2232182129603486 0.7153288001491581 0.8373361468751842 2.4272437552331745
1.1051027399032192 1.0827456587982478 1.265144829495438 0.05993851714791529 0.3786071351901705 2.5428883526247024
1.3210349443614655 0.14269441238138633 1.8714108044141802 0.13790084185264587 0.6475019058923699 2.4714770629488356
1.2775396543713256 0.07989465609032291 1.854523807078863 0.6210239612636396 0.6368831380041758 2.697807086737021
1.2769080456907826 0.04873786438687361 1.470174546511259 0.6308595126904781 0.6973746959451618 2.581727177473387
1.344735633186247 0.12317985016786104 1.756459559920739 0.6721821848408365 0.6901910632853638 2.343763279429595
1.2912409691660536 0.055775506568614776 1.8179793661271586 1.7245617650132024 0.7106740458238529 2.413091055169013
1.3314197512148034 0.0775739397608937 1.9553993444891802 1.1992866777388032 0.5711385652146916 2.2603015407318656
1.0515994500385502 1.2939422950349952 1.3019075953225325 0.04442733317389555 0.5777970910801536 2.0245880316988933
1.2349104210053854 0.06004367839958332 1.619687626124319 0.22135308736108064 0.3101471513707698 2.087538323032714
1.3623837990114063 0.15875181604985647 1.9486981088627742 0.19609263945376743 0.8700800704855052 1.9750124709332455
1.3563256168808488 0.14228548352090806 1.7600466614963053 0.2218215732631144 0.7636019031738575 2.251470964147013
1.2464656163781545 0.10283981325797875 1.657148657291795 0.9335851088728846 0.6672486378713668 2.1509163190573415
1.2674124948372318 0.07466147520465738 1.561939594987881 0.20478173740107672 0.8081423882276362 2.5650110140989835
1.2229803029797792 0.05868497759484396 1.773315275997294 0.6692922622658392 0.5324183090116023 1.970045749256837
1.2904347440407413 0.05872861536613182 1.478708976309845 0.5123770078952802 0.7597901069866954 2.8344186622134666
1.2903701207492346 0.13137642154321585 1.9438064681363287 0.8490524059946349 0.659320412303082 1.9629797247290712
1.240167376615184 0.056032965200279304 1.685515890942534 0.7786230349190982 0.6752076166111372 2.1623493820813615
1.2952667772691588 0.03731095734400794 1.489425965770745 1.2362241289232903 0.47038524682508404 2.0170191988629003
1.3284782621930749 0.06247839298433667 1.56163946735432 1.5974753425362351 0.6049303551328462 2.110202829958714
1.304220541208489 0.13506758479274397 1.6528657153842712 0.403862260100184 0.827084123843631 2.140103778863915
1.27085572032191 0.1270495891968571 1.7224274221286315 0.9242082857472493 0.5718325594222128 2.0586672644472537
1.2538702238777868 0.08521913568986263 1.6440990756513791 1.544140866594305 0.45059576406835067 2.1393254686115264
1.2326504595857362 0.08479871462207494 1.8024917194742605 0.8124116203498736 0.5718690306657822 1.9837881371418793
1.3078039527379 0.04406743940459626 1.548388081009226 0.2911891082303176 0.6214848117757721 2.0387321466749864
1.3254714432963834 0.1156555973913519 1.8659364562419276 0.8110073177873056 0.8499236178070689 2.136882702998497
1.3066768284011947 0.07148276488706586 1.3849841160907976 0.37923847241951825 0.3573330946809574 2.2304751627286095
1.2490676200304813 0.045886798572196616 2.2155647914342067 1.45531212551645 0.5390907616525454 2.2259355406713546
1.2828492184303917 0.03523632958183823 1.8041331976390769 1.1675187350898322 0.5900029565226518 1.9908908649952888
1.2792296331832698 0.07046539077425813 1.8237265436316967 0.869284445161214 0.6928012542452009 2.4986811498422057
1.3360844423463663 0.1230659081107431 1.7625997896258265 0.3813660002453135 0.700580592900962 2.539721574546844
1.2305938180875169 0.03447187278115668 1.7384950003591242 0.4215674890223161 0.3326598470541692 2.0688192357364437
1.3213632789853678 0.1059893536351232 2.1131285399887862 1.9808727819179317 0.7567800146451322 2.334241003301402
1.2977930448351627 0.07771810866334866 1.332043076605404 0.7340291366583069 0.6814044861876178 2.5875715290930223
1.3386226293529915 0.09832364268814221 1.4130175283295077 0.7115306281373235 0.7086380825488191 2.173841136950893
1.2992891258376664 0.058742405769957415 1.6062267985339345 1.0718096754817532 0.765401593374001 2.2525989848297763
1.262298941700481 0.10241399273186233 1.4329024057127728 0.31415732691930903 0.5277657326574752 2.6704405329842817
1.0554080559568406 0.9842870989791218 1.2913988213144776 0.08260274373050969 0.32076344699920106 2.420671358190086
1.24584500147406 0.0442052765774098 1.7450903861946694 1.8326497902291912 0.5595666669120366 1.9759487504872182
1.2655585863200973 0.08326909981018839 1.8623367938957118 0.667223831800537 0.8269560383916803 2.189359036572715
1.2901442145187354 0.11557834947227302 1.4081139364099076 1.4915740755652445 0.560929950291173 2.11508702670099
1.263498299204272 0.06046277996506587 1.9326872837782787 1.4949698274136716 0.767075360324101 2.1172316020952167
1.3262391393914572 0.07895984654268898 1.509651898606272 1.5040637219094737 0.7401973367635121 2.219681791957525
1.1386537749763208 1.6736104316891802 1.2963241321880545 0.0920279706019379 0.25210703780884086 2.3483308609473035
1.2815201763624195 0.11065157997888048 1.6355216030823854 0.2096776747828103 0.4933619025618676 2.026421290846474
