s_mu s_sigma
0.4238578196152738 0.17444905969953728
0.4219279096968052 0.16965999500442377
0.38976822939490874 0.21303416280699522
0.41676458058713167 0.15563882112887498
0.3525599878010155 0.1172734157897612
0.4125162996588275 0.18950461115844203
0.38816654142116125 0.20808932379046566
0.41551614276671983 0.16404058018999992
0.4042301274356022 0.19566826980696242
0.3873035432340057 0.2065933511774782
0.39591316954489925 0.1357764695519471
0.34191247130032687 0.21090413058442015
0.308383349582355 0.1961707204201261
0.35491946927323875 0.12065554163673499
0.3222084837996055 0.12788401939059663
0.3410686086986297 0.2085660631746392
0.41004409914035506 0.17647834608317692
0.2973814200624496 0.17638804320220605
0.31088663602845096 0.13656799443003848
0.3045062272139795 0.18837444611924334
0.40926030576198624 0.16118461999043904
0.3859322687996136 0.20083174113074023
0.31237993727323843 0.13662752303512832
0.30356698296561996 0.14749497067475234
0.400667646545738 0.14606204413295645
0.314919287758885 0.19485442834767427
0.3067299213717342 0.14442177627805572
0.379888586459809 0.13030525642145444
0.4007090608731757 0.14895408495223852
0.3925247496583097 0.13948860555379988
0.3037700153354825 0.1776154600676914
0.30158261788400337 0.1653739598098941
0.38945812311757444 0.19345509378307577
0.38923124046826785 0.1934923140524598
0.31413115385670026 0.13860754440574366
0.39418287802598106 0.14198529065154208
0.35091667102262586 0.2030312916746201
0.30513381243866533 0.17823019228723788
0.3444068709576561 0.20245280776814611
0.30824533466479104 0.14639827367006356
0.3414314302363764 0.20109026094041157
0.38803780492762485 0.19264020978009838
0.4017957140931153 0.15522136396413252
0.40337011471851325 0.17068754509506937
0.3316686905195205 0.19810552924050326
0.3318708668954529 0.1981370691337841
0.3885994638489659 0.19135386373312216
0.3446254109540461 0.20079168100479045
0.34402266864810055 0.126143046773911
0.3820035802766445 0.13417687253175495
0.3083176203358993 0.17905829643368198
0.31934829497447387 0.1906355815046801
0.31049571395553643 0.18200008698050338
0.38940446124471895 0.18938375343438643
0.39113927655273045 0.18794822692574317
0.35399906820119076 0.2002506687693604
0.31589010790080707 0.18662067019037076
0.34329877392940683 0.19898261406894707
0.3061772502316663 0.16973471233506338
0.3537926235874688 0.19935607151554574
0.30771015418283687 0.1536502310377047
0.31034066680838135 0.14819779451189996
0.3795492987294507 0.19369136082418684
0.3229038067458446 0.13528085910030366
0.3629664560182191 0.19840732075223488
0.364904932124843 0.19760780595721025
0.310023228482808 0.17674991519688651
0.308985397406266 0.1523693030352105
0.3094114898183823 0.15200602625411644
0.3490061683893135 0.12743123330760034
0.38638961504723374 0.13968103579380925
0.33059876982828074 0.1932007543573885
0.3126643970786356 0.17921915669122016
0.3255701728629632 0.13479977108453792
0.327066014860078 0.19101950576666893
0.3580666130150203 0.19706570857205644
0.32979922836962733 0.13273376282362528
0.31375052336300635 0.1795366893892072
0.3238935151618856 0.18868080579264324
0.39035223081021214 0.18315922634918128
0.3313276725510767 0.1923215234601222
0.30901861155567845 0.1584286195524997
0.3100261929168912 0.17105819466882674
0.30936664390641144 0.16842904412096663
0.34270109463565007 0.12912534555130437
0.32223523372893753 0.13819794746737038
0.36088854620107247 0.1957099657844768
0.3744357235695628 0.1924423561297416
0.35604009250488483 0.1287605722482885
0.326004588058697 0.18870150985443934
0.3968969425667112 0.1595243389695558
0.39345257950515145 0.15073344649613177
0.31299255602261755 0.15042540498627105
0.3963257487537938 0.16027631107640222
0.3945905463198116 0.1543883927757798
0.3396229337769119 0.19316055655166667
0.39189692239314566 0.14935265087913535
0.3464676013770255 0.1942885712543834
0.39603259917291467 0.1613776270090005
0.3162714933954893 0.17845937423734493
0.39240450649577124 0.15104360276654316
0.3902462503120539 0.17915128899065236
0.3127809043711929 0.17144738018975958
0.3277531526305183 0.13612298970244258
0.3120089374159388 0.16905775103798712
0.336597507570549 0.19145961128843447
0.38604175693561016 0.14312197923719683
0.3606598195535465 0.13059679809686772
0.3522722074037124 0.12985839340191857
0.34722749667631064 0.13010037173711717
0.3379845096728301 0.13194044400663502
0.3442015177090953 0.1305655325459498
0.3456402815268224 0.1929263649033554
0.3941166511903466 0.1694511179193275
