mu1 sigma1 mu2 sigma2 alpha mup mlo
1.1491669955668171 0.21449230236499467 1.9513323518457781 1.2074444805329927 0.8472333858573067 2.1722610966465385 1.092650088192965
1.2243117788627664 0.27499384308472047 1.4498129630100094 0.8649854881505956 0.5309972442201132 2.2418937740938336 1.1263887489133653
1.1999698819389137 0.25134567995070956 2.0948949205570173 0.9046255029093188 0.8226768455595207 2.638150264706484 1.1280131941891385
1.240513657205165 0.3269407540806125 1.7795954895481705 1.256435956963956 0.940454337423362 2.529410528580124 1.1216686585868474
1.2435428838395082 0.871301296528444 1.3162786519714913 0.05999547890653974 0.80933005001683 2.031681427488168 1.0807097748486696
1.2755434014917826 0.09682627740316528 1.2864314319768857 0.9005102991387608 0.7219654324961755 2.533112195846181 1.0489125637252494
1.296703861685322 0.19196481241228777 1.5602523678881357 0.745688469774042 0.7485173533848484 2.515377130701651 1.124765059376266
1.199175749212944 0.16143037776236274 1.246496181006123 1.7445632338902184 0.3704514390482335 2.210734404936318 1.1307521580921827
1.242250068157084 0.3415639391646317 2.124600321043494 0.8523512690872791 0.9744461978847356 2.414511645175371 1.1293707113751115
1.2652681136693766 0.06501069301810176 1.4862656490106958 0.3654464887202196 0.2700213366198753 2.3706151437726746 0.9967227724845915
1.1136624198899703 0.9407177390908095 1.2514195917046553 0.011729151836320367 0.5281085633740179 2.1845623376082406 1.0568147895875
1.2383256057587533 0.3828402823271045 1.260053249858668 0.1606962338151423 0.9486881000374853 2.2886588488196304 1.1333636591962726
1.2660771430836864 0.019419343442380048 1.9674197074644248 0.8490387381503172 0.4494744690551329 2.092584420222515 0.9439010294374687
1.2977735157638002 0.12848405614753444 2.06529139042549 0.9607838359898007 0.6225272066268998 2.1495321133168117 0.9492416683146635
1.2076796628203643 0.15696711446882153 1.796878084103251 0.903092947837058 0.506721258068579 2.3528277547907397 1.1456472207674675
1.2598069027821366 0.12404656591010745 1.6294843390169733 0.32771173727622205 0.4168385621264349 2.8713070936743934 1.1396593261900563
1.227625679151965 0.1552639823560372 1.7435310681494385 1.4562406910545238 0.6186581196607709 1.976713650173541 1.0704832016587034
1.2755808973364853 0.19228786569702688 1.9975538436456812 0.47186619402809904 0.7186910793799662 2.3526986177075755 1.1393484695923028
1.214263398390296 0.1129038349174233 1.2736940431549084 0.46080198502444275 0.5201171016823 2.0294047943126583 1.0871970506812605
1.2897666435410595 0.06420321100801521 1.317462528204054 0.3961103041139558 0.48856851795615 2.094406242832579 0.9544582774688367
1.1684582618017338 0.32091864910150303 1.5742905457780139 0.335459472781503 0.7927871205958582 2.7609429279377924 1.1382467364160114
1.2720659920745137 0.23475040068173417 1.382315053240594 0.5050102423835802 0.6614926239389731 2.3232796566441607 1.1371959506234561
1.2158718640968904 0.4698893257133483 1.2206068657488338 0.2968084732198907 0.3048714871288315 2.0521627898606782 1.1690990794088247
1.2484838255642492 0.11632349420703107 1.8461401179394548 1.0070272657689123 0.5147471779752747 2.149310713960361 1.0558164026765025
1.3076402916486636 0.058435554356988474 2.1632567336128523 1.843216362183257 0.5924148403920728 2.2185967034013276 0.9752505757262472
1.2885904634712655 0.10318938041569736 1.5842817574507786 0.8209468046789867 0.5465908911737606 2.1469171816676864 0.9368158977961475
1.3075794746328981 0.06063770273318919 1.420105569288634 0.2971790198457442 0.4372259308726095 2.869777598023261 1.0167588843918474
1.290647132080983 0.13020675500643078 1.429943276337855 0.3391483873714735 0.6991056332471527 2.044666690501093 1.1153314593908263
1.2201079006315423 0.09482234844568198 1.377555423327009 1.1335108003682797 0.5704999842383627 1.9686562461137913 1.0868088058226522
1.2905456635618457 0.11179358549008925 1.9373496263680092 0.7258981173183354 0.8022725961229026 2.215033171168834 1.013396735033168
1.2118509202789716 0.18816416661546723 1.6094122530608752 1.353882522713048 0.6334445487528013 2.3137812701764204 1.1188414154792503
1.2941942820752494 0.03206443500923756 1.873011081533006 1.1735937935302896 0.3698951563285838 1.9980844948665417 1.1655078407067943
1.2977344773068837 0.1529452819506646 2.007525060012407 0.9783006594125914 0.7317430026159313 2.3376813682001494 1.1179917341064138
1.2459671432330548 0.12561859082869753 1.3717919743863165 0.8523606251776117 0.3593420754546961 2.052850608552811 1.0867824796152017
1.1749970885989387 0.25579078422053636 1.4006115717823475 1.5124536881742643 0.6129692284536924 2.2714225710656764 1.1489846658260376
1.246414605711355 0.2040760731077332 1.5831113850440008 1.5697309647853022 0.4371762788180562 2.052830321972741 1.1618876228059223
1.2294068859832197 0.2332459280034907 1.8452144201113838 0.9765224066272963 0.8875090946787707 2.1242610014212606 1.1330478350314117
1.3316171679452902 0.0992654073747243 1.893413683029981 1.839923217165356 0.7965382639689351 2.1269570551431594 1.1003235421552655
1.2072879224496527 0.269091251594625 1.7360676323931439 1.8585438545418844 0.9279354891828863 2.0979588624180043 1.1580044090896269
1.2448097715533502 0.07978001843754264 1.453572014958854 0.7686672175510483 0.49799577812937684 2.479076445715987 1.1499849909655309
1.2333848250880672 0.10187142894035292 1.297012451403626 0.545312417053855 0.40632368878297875 2.1419090053542025 1.0716498512170856
1.299552766056269 0.1813609357780096 1.5937999607049615 1.7604466765980806 0.6202873117222863 2.0553602818569265 1.0995954041356772
1.160897911240053 0.30112401847947423 1.7105767089902912 0.5030567427692548 0.7934405481339365 2.37586539387766 1.156569929297142
1.1861936708444758 0.20335397726535534 1.414881606357856 0.27270588129906 0.5743088734263906 2.740514282842872 1.1668713604048544
