alpha mmin mmax delta_m
2.6181033545643304 0.9072912807866368 2.5205345545306272 0.31045948004215973
16.147578223991946 0.9973081391081153 2.4246578834386887 0.6166481987475647
13.721576252646841 0.9136214393663223 2.559736087372885 0.9299164972988658
9.641222757012086 0.9058827780906962 2.022854458605428 0.6691441961188073
12.629416957669275 1.1231139065774305 1.7917556891158712 0.346998753476359
23.81509262271561 1.0325561768471871 1.8394469396353834 0.9209263138923619
7.428573439683998 0.9273415602424918 1.6869943608290352 0.9750416558509174
8.226952151796633 1.0873817973916993 2.506241041090897 0.4828454156151739
20.032538959763095 1.079051067702521 1.7204821457511328 0.6041283821361956
3.142485494480473 1.1098750926475525 2.5523938453773884 0.018905757391982254
3.099391086324543 1.0971335276888243 2.2120211410665775 0.25270720152135717
16.317680081719917 1.0356787599227064 1.9960464116321155 0.5130123014190826
6.200306710014765 1.0294019716438074 2.8335134148848686 0.17131132822103365
10.4652037918266 1.0179805102953794 1.8683582567219847 0.898030530251547
11.685521566447957 0.9560805500514911 2.6154024903690543 0.6132160508598544
16.699537228544887 1.1301445372613566 2.3813945725969177 0.27461092414546284
4.118544235086256 1.0955321336353894 1.7514966841612596 0.2825191761166238
14.012437916898836 1.1167656478641752 2.2998512623910266 0.17750172919232418
11.36635009318568 0.9350081256963393 2.817367117598212 0.7210943555347112
21.460222717483266 1.0220840243867366 2.3004605682495614 0.8908245824537795
4.3040753294339655 0.9065692634474786 2.219418972132868 0.6837975405623126
2.601493740795564 1.0052013355966447 1.9478393588780913 0.18212152975729595
13.959017245488713 1.091977060230687 2.135534725134004 0.5732863868911137
17.328626610514398 1.0848158318066532 2.339120737877824 0.38727128921196413
15.779817145819912 1.0768364822179148 2.74457448745071 0.7338494343102083
11.78681267491081 0.9144912254270423 2.202122928126511 0.8808036526815893
8.201852625799368 1.0738276139906895 2.243115936311387 0.5063852624128853
3.391508404353994 1.0879400549390028 2.6364341522587234 0.15517047820614047
13.554415046224879 1.1353881466923552 2.453214349403778 0.13630480088320104
5.99411699478215 0.9867961083204198 1.811185110198804 0.614444559717106
5.366178642967119 0.9250225971904114 2.8872958952482914 0.48212070440791144
20.111604625538543 1.0675321642709503 2.2057637920596256 0.6086818851768835
13.117994398946283 0.9699584422639145 2.6528361517892836 0.6871559144881612
4.709203527916641 0.9690786878754174 2.6211098707530684 0.32942249219039466
18.124647833019615 1.0088477788949097 2.1378622863957686 0.7967823640504879
4.9793646438560835 1.0943748608493338 2.4595302582598944 0.30042358251712886
6.714188255761249 1.143499704775755 1.7346361239173067 0.1402220978718305
14.378456760517295 1.0508298148835287 1.9935913694486334 0.41667629790800276
15.603355614231322 0.9745840415821708 1.928179660181499 0.8730530953259182
19.100372754463013 1.048037068551223 2.188784877817686 0.6464410820394779
2.4983812687552938 0.9959772612620563 2.0635989557374774 0.23944265249991853
10.46439120581788 1.0846425846390813 1.8921620606575549 0.48506887675248717
14.138797665672136 0.9667782610849833 2.5547448365178784 0.7800160768261781
13.324908687737775 1.0288820100655058 2.205397119202872 0.4434575710194203
7.736128592228669 1.0306817813430809 2.263352031027816 0.6354295742296602
2.4741725313109244 1.0368156649756246 2.188543182245712 0.25152167540114484
5.056343075408186 0.9998255384049071 1.759826799128579 0.37644746643606536
3.1823321829153386 0.943696309599905 1.8525004997451484 0.4856074365027988
19.63282295709637 1.0803644351870654 2.6338094166719364 0.6765126973720416
1.2412863090299968 1.1673630349155917 1.887600380481424 0.016364743927226547
16.168055933327178 1.1154719006583482 2.8952807978100337 0.355251561707853
21.44802848399277 1.036460350903252 2.0631896307261566 0.8848737866971165
15.673512448266312 1.0667374268026628 2.8053423293994095 0.7781921690935847
19.530417726105547 1.0660147069438484 2.688075110242618 0.6172478057766619
4.771371188636364 0.9127038865041494 2.017651581715363 0.7147917791930112
5.485888225637439 1.0297609078115628 2.7700297135516996 0.19673720474189615
7.566454985139416 1.0992862010442181 2.086502054737945 0.3782317665011271
16.345371088349122 1.111757721625717 2.476286186500857 0.3565946353537218
11.555150411011049 1.0410937889763556 1.8046571733937096 0.6643052971491052
14.257228273681182 1.0163498207077548 2.4155076012767647 0.5533347991244223
16.425311053019353 1.0537700557693874 2.3417378387105705 0.909330403608923
8.240329230901523 1.0250163910316163 1.965719646792031 0.6718024328739497
6.291953260878445 0.9174897538035127 2.4513887555462626 0.7783654584573425
17.705554901628478 1.0845721594395348 2.4298174827871133 0.4635842797007448
5.853589464838562 0.9200860689624657 2.7101767182981216 0.5420779340425498
14.48290700171416 1.1206221725147671 2.336173897025188 0.22369637546937393
6.897993395677689 1.1582651157948076 1.7323554642244978 0.0392769157087533
7.364728131684501 1.0501378377194404 1.933656367767671 0.20076721224673968
4.904738158564781 0.9545947785365686 2.1323127204180876 0.628680960693518
10.074030691587003 1.0036053432838108 2.6070913920008336 0.8832543996428256
3.1174280821214424 1.1073757930877255 1.7268167004695227 0.10701033921129043
7.9103660950066335 0.9280856775121645 2.3397478961673865 0.9840528472830871
12.086207945881299 0.9728397934726059 1.8991068242742988 0.718019789027343
6.802546533461173 0.9443776080613361 2.467050714782356 0.7756810702248392
7.14059693121062 0.9389433906890555 1.866169453231055 0.7244736789728053
7.573782115994959 0.9815904383800524 2.001702926766625 0.7805509780621656
2.9394072981571764 0.9534654358324172 2.0659937450496146 0.41246742637631384
4.428804980505973 1.01315201905779 1.9902214651942594 0.2127021895493916
5.8795042097153445 1.0249135200150337 1.7612750398891293 0.39423145033837925
12.755140079693348 0.9203706474419564 2.672099274514107 0.9964634822086024
4.588526339997056 1.1569742397703318 2.297900724860719 0.0968117399271668
