
1it [00:00, ?it/s]
589it [00:02, 106.34it/s, bound:0 nc: 13 ncall:3.2e+03 eff:18.6% logz=1.77+/-0.07 dlogz:34.404>0.1]
601it [00:02, 108.34it/s, bound:0 nc:  6 ncall:3.3e+03 eff:18.5% logz=1.93+/-0.07 dlogz:34.211>0.1]
613it [00:03, 105.65it/s, bound:0 nc: 13 ncall:3.4e+03 eff:18.3% logz=2.08+/-0.07 dlogz:34.028>0.1]
624it [00:03, 102.00it/s, bound:0 nc: 10 ncall:3.4e+03 eff:18.1% logz=2.22+/-0.07 dlogz:33.867>0.1]
635it [00:03, 87.27it/s, bound:0 nc: 17 ncall:3.5e+03 eff:17.9% logz=2.35+/-0.07 dlogz:33.700>0.1] 
645it [00:03, 59.11it/s, bound:0 nc: 34 ncall:3.7e+03 eff:17.4% logz=2.49+/-0.07 dlogz:33.544>0.1]
653it [00:03, 49.14it/s, bound:0 nc:  7 ncall:3.8e+03 eff:17.1% logz=2.59+/-0.07 dlogz:33.420>0.1]
660it [00:04, 38.06it/s, bound:0 nc: 26 ncall:3.9e+03 eff:16.8% logz=2.69+/-0.07 dlogz:33.307>0.1]
665it [00:04, 33.28it/s, bound:0 nc: 12 ncall:4.0e+03 eff:16.5% logz=2.76+/-0.07 dlogz:33.220>0.1]
670it [00:04, 32.88it/s, bound:0 nc: 14 ncall:4.1e+03 eff:16.5% logz=2.83+/-0.07 dlogz:33.135>0.1]
674it [00:04, 27.82it/s, bound:0 nc: 34 ncall:4.1e+03 eff:16.2% logz=2.89+/-0.07 dlogz:33.067>0.1]
678it [00:05, 25.46it/s, bound:0 nc: 33 ncall:4.2e+03 eff:16.1% logz=2.95+/-0.07 dlogz:32.997>0.1]
681it [00:05, 23.31it/s, bound:0 nc:  7 ncall:4.3e+03 eff:16.0% logz=3.00+/-0.07 dlogz:32.945>0.1]
684it [00:05, 21.04it/s, bound:0 nc: 13 ncall:4.3e+03 eff:16.0% logz=3.04+/-0.08 dlogz:32.893>0.1]
687it [00:05, 17.92it/s, bound:0 nc: 30 ncall:4.4e+03 eff:15.8% logz=3.08+/-0.08 dlogz:32.842>0.1]
693it [00:05, 23.19it/s, bound:0 nc: 15 ncall:4.4e+03 eff:15.8% logz=3.17+/-0.08 dlogz:32.742>0.1]
696it [00:06, 21.06it/s, bound:0 nc: 13 ncall:4.4e+03 eff:15.7% logz=3.21+/-0.08 dlogz:32.692>0.1]
699it [00:06, 22.58it/s, bound:0 nc: 16 ncall:4.5e+03 eff:15.7% logz=3.25+/-0.08 dlogz:32.642>0.1]
704it [00:06, 25.56it/s, bound:0 nc: 10 ncall:4.5e+03 eff:15.7% logz=3.32+/-0.08 dlogz:32.560>0.1]
707it [00:06, 23.20it/s, bound:0 nc: 19 ncall:4.5e+03 eff:15.6% logz=3.37+/-0.08 dlogz:32.511>0.1]
712it [00:06, 27.83it/s, bound:0 nc:  2 ncall:4.6e+03 eff:15.6% logz=3.44+/-0.08 dlogz:32.425>0.1]
716it [00:06, 29.97it/s, bound:0 nc:  4 ncall:4.6e+03 eff:15.5% logz=3.50+/-0.08 dlogz:32.358>0.1]
722it [00:06, 35.50it/s, bound:0 nc: 20 ncall:4.7e+03 eff:15.5% logz=3.58+/-0.08 dlogz:32.259>0.1]
726it [00:07, 21.50it/s, bound:0 nc:  2 ncall:4.7e+03 eff:15.4% logz=3.63+/-0.08 dlogz:32.194>0.1]
730it [00:07, 24.58it/s, bound:0 nc: 12 ncall:4.7e+03 eff:15.4% logz=3.69+/-0.08 dlogz:32.132>0.1]
734it [00:07, 19.03it/s, bound:0 nc: 20 ncall:4.8e+03 eff:15.2% logz=3.74+/-0.08 dlogz:32.069>0.1]
737it [00:07, 16.57it/s, bound:0 nc: 42 ncall:4.9e+03 eff:15.1% logz=3.78+/-0.08 dlogz:32.021>0.1]
743it [00:08, 21.09it/s, bound:0 nc:  6 ncall:4.9e+03 eff:15.1% logz=3.87+/-0.08 dlogz:31.917>0.1]
746it [00:08, 17.62it/s, bound:0 nc: 72 ncall:5.0e+03 eff:14.9% logz=3.92+/-0.08 dlogz:31.864>0.1]
749it [00:08, 14.03it/s, bound:0 nc: 20 ncall:5.1e+03 eff:14.6% logz=3.96+/-0.08 dlogz:31.812>0.1]
751it [00:08, 14.33it/s, bound:0 nc:  1 ncall:5.1e+03 eff:14.6% logz=3.99+/-0.08 dlogz:31.777>0.1]
756it [00:08, 17.85it/s, bound:0 nc:  5 ncall:5.2e+03 eff:14.6% logz=4.07+/-0.08 dlogz:31.688>0.1]
759it [00:09, 18.54it/s, bound:0 nc: 10 ncall:5.2e+03 eff:14.6% logz=4.11+/-0.08 dlogz:31.633>0.1]
762it [00:09, 20.38it/s, bound:0 nc:  5 ncall:5.2e+03 eff:14.6% logz=4.16+/-0.08 dlogz:31.579>0.1]
765it [00:09, 21.84it/s, bound:0 nc:  1 ncall:5.2e+03 eff:14.6% logz=4.21+/-0.08 dlogz:31.524>0.1]
770it [00:09, 25.95it/s, bound:0 nc: 22 ncall:5.3e+03 eff:14.5% logz=4.29+/-0.08 dlogz:31.434>0.1]
773it [00:09, 20.21it/s, bound:0 nc: 32 ncall:5.4e+03 eff:14.4% logz=4.34+/-0.08 dlogz:31.378>0.1]
776it [00:09, 19.98it/s, bound:0 nc: 29 ncall:5.4e+03 eff:14.4% logz=4.38+/-0.08 dlogz:31.323>0.1]
779it [00:10, 17.08it/s, bound:0 nc: 13 ncall:5.4e+03 eff:14.4% logz=4.43+/-0.08 dlogz:31.267>0.1]
782it [00:10, 17.26it/s, bound:0 nc: 14 ncall:5.5e+03 eff:14.3% logz=4.48+/-0.08 dlogz:31.211>0.1]
786it [00:10, 18.73it/s, bound:0 nc: 10 ncall:5.5e+03 eff:14.3% logz=4.54+/-0.08 dlogz:31.137>0.1]
788it [00:10, 18.97it/s, bound:0 nc:  5 ncall:5.5e+03 eff:14.3% logz=4.57+/-0.08 dlogz:31.101>0.1]
791it [00:10, 17.31it/s, bound:0 nc: 31 ncall:5.6e+03 eff:14.2% logz=4.62+/-0.08 dlogz:31.047>0.1]
794it [00:10, 18.34it/s, bound:0 nc: 16 ncall:5.6e+03 eff:14.1% logz=4.67+/-0.08 dlogz:30.991>0.1]
798it [00:11, 21.49it/s, bound:0 nc: 12 ncall:5.7e+03 eff:14.1% logz=4.74+/-0.08 dlogz:30.915>0.1]
801it [00:11, 19.80it/s, bound:0 nc: 24 ncall:5.7e+03 eff:14.0% logz=4.79+/-0.08 dlogz:30.857>0.1]
804it [00:11, 21.31it/s, bound:0 nc:  3 ncall:5.8e+03 eff:14.0% logz=4.84+/-0.08 dlogz:30.800>0.1]
809it [00:11, 21.63it/s, bound:0 nc: 20 ncall:5.8e+03 eff:13.9% logz=4.92+/-0.08 dlogz:30.705>0.1]
812it [00:11, 22.90it/s, bound:0 nc:  1 ncall:5.8e+03 eff:14.0% logz=4.97+/-0.08 dlogz:30.648>0.1]
815it [00:12, 16.34it/s, bound:0 nc: 21 ncall:5.9e+03 eff:13.8% logz=5.02+/-0.08 dlogz:30.592>0.1]
817it [00:12, 15.64it/s, bound:0 nc: 23 ncall:5.9e+03 eff:13.8% logz=5.05+/-0.08 dlogz:30.555>0.1]
820it [00:12, 16.20it/s, bound:0 nc: 13 ncall:6.0e+03 eff:13.8% logz=5.09+/-0.08 dlogz:30.501>0.1]
822it [00:12, 16.02it/s, bound:0 nc: 40 ncall:6.0e+03 eff:13.7% logz=5.13+/-0.08 dlogz:30.465>0.1]
825it [00:12, 16.97it/s, bound:0 nc: 20 ncall:6.1e+03 eff:13.6% logz=5.18+/-0.08 dlogz:30.407>0.1]
830it [00:12, 22.10it/s, bound:0 nc: 21 ncall:6.1e+03 eff:13.6% logz=5.26+/-0.08 dlogz:30.311>0.1]
833it [00:12, 19.59it/s, bound:0 nc:  7 ncall:6.2e+03 eff:13.5% logz=5.31+/-0.08 dlogz:30.252>0.1]
836it [00:13, 18.16it/s, bound:0 nc:  6 ncall:6.2e+03 eff:13.5% logz=5.37+/-0.08 dlogz:30.192>0.1]
839it [00:13, 18.72it/s, bound:0 nc: 11 ncall:6.2e+03 eff:13.4% logz=5.42+/-0.08 dlogz:30.128>0.1]
841it [00:13, 17.45it/s, bound:0 nc: 34 ncall:6.3e+03 eff:13.4% logz=5.46+/-0.08 dlogz:30.085>0.1]
843it [00:13, 17.82it/s, bound:0 nc: 32 ncall:6.3e+03 eff:13.3% logz=5.50+/-0.08 dlogz:30.042>0.1]
848it [00:13, 22.98it/s, bound:0 nc: 18 ncall:6.4e+03 eff:13.3% logz=5.60+/-0.08 dlogz:29.934>0.1]
853it [00:13, 22.23it/s, bound:0 nc: 43 ncall:6.4e+03 eff:13.2% logz=5.69+/-0.08 dlogz:29.827>0.1]
856it [00:14, 19.52it/s, bound:0 nc: 14 ncall:6.5e+03 eff:13.2% logz=5.74+/-0.08 dlogz:29.765>0.1]
859it [00:14, 18.60it/s, bound:0 nc: 19 ncall:6.6e+03 eff:13.1% logz=5.80+/-0.09 dlogz:29.702>0.1]
865it [00:14, 25.55it/s, bound:0 nc:  3 ncall:6.6e+03 eff:13.1% logz=5.91+/-0.09 dlogz:29.575>0.1]
870it [00:14, 26.90it/s, bound:0 nc: 26 ncall:6.6e+03 eff:13.1% logz=6.00+/-0.09 dlogz:29.472>0.1]
874it [00:14, 26.79it/s, bound:0 nc: 17 ncall:6.7e+03 eff:13.1% logz=6.07+/-0.09 dlogz:29.393>0.1]
877it [00:15, 17.03it/s, bound:0 nc: 22 ncall:6.8e+03 eff:12.9% logz=6.12+/-0.09 dlogz:29.333>0.1]
883it [00:15, 22.99it/s, bound:0 nc: 15 ncall:6.8e+03 eff:12.9% logz=6.23+/-0.09 dlogz:29.209>0.1]
887it [00:15, 18.09it/s, bound:0 nc: 19 ncall:6.9e+03 eff:12.8% logz=6.30+/-0.09 dlogz:29.127>0.1]
891it [00:15, 20.71it/s, bound:0 nc:  2 ncall:7.0e+03 eff:12.7% logz=6.37+/-0.09 dlogz:29.047>0.1]
896it [00:15, 23.51it/s, bound:0 nc: 29 ncall:7.1e+03 eff:12.7% logz=6.46+/-0.09 dlogz:28.950>0.1]
899it [00:16, 22.25it/s, bound:0 nc:  9 ncall:7.1e+03 eff:12.7% logz=6.51+/-0.09 dlogz:28.893>0.1]
902it [00:16, 19.98it/s, bound:0 nc: 15 ncall:7.2e+03 eff:12.6% logz=6.56+/-0.09 dlogz:28.835>0.1]
906it [00:16, 21.63it/s, bound:0 nc: 40 ncall:7.2e+03 eff:12.5% logz=6.63+/-0.09 dlogz:28.757>0.1]
909it [00:16, 19.07it/s, bound:0 nc: 27 ncall:7.3e+03 eff:12.5% logz=6.68+/-0.09 dlogz:28.698>0.1]
912it [00:16, 17.24it/s, bound:0 nc: 23 ncall:7.4e+03 eff:12.4% logz=6.73+/-0.09 dlogz:28.638>0.1]
915it [00:16, 19.41it/s, bound:0 nc: 40 ncall:7.4e+03 eff:12.4% logz=6.78+/-0.09 dlogz:28.578>0.1]
918it [00:17, 18.93it/s, bound:0 nc: 10 ncall:7.4e+03 eff:12.3% logz=6.83+/-0.09 dlogz:28.519>0.1]
921it [00:17, 16.89it/s, bound:0 nc: 46 ncall:7.5e+03 eff:12.3% logz=6.88+/-0.09 dlogz:28.461>0.1]
924it [00:17, 17.47it/s, bound:0 nc: 30 ncall:7.6e+03 eff:12.2% logz=6.94+/-0.09 dlogz:28.402>0.1]
930it [00:17, 23.70it/s, bound:0 nc: 19 ncall:7.6e+03 eff:12.2% logz=7.04+/-0.09 dlogz:28.286>0.1]
933it [00:17, 23.42it/s, bound:0 nc: 23 ncall:7.7e+03 eff:12.2% logz=7.09+/-0.09 dlogz:28.228>0.1]
936it [00:18, 14.90it/s, bound:0 nc: 88 ncall:7.8e+03 eff:12.1% logz=7.14+/-0.09 dlogz:28.170>0.1]
938it [00:18, 11.48it/s, bound:0 nc: 55 ncall:7.9e+03 eff:11.9% logz=7.17+/-0.09 dlogz:28.132>0.1]
940it [00:18, 12.34it/s, bound:0 nc:  4 ncall:7.9e+03 eff:11.9% logz=7.20+/-0.09 dlogz:28.094>0.1]
943it [00:18, 14.44it/s, bound:0 nc: 22 ncall:7.9e+03 eff:11.9% logz=7.25+/-0.09 dlogz:28.038>0.1]
945it [00:18, 14.55it/s, bound:0 nc:  3 ncall:8.0e+03 eff:11.9% logz=7.28+/-0.09 dlogz:28.001>0.1]
947it [00:19, 13.15it/s, bound:0 nc: 11 ncall:8.0e+03 eff:11.9% logz=7.32+/-0.09 dlogz:27.962>0.1]
950it [00:19, 12.51it/s, bound:0 nc: 56 ncall:8.1e+03 eff:11.8% logz=7.37+/-0.09 dlogz:27.906>0.1]
953it [00:19, 13.74it/s, bound:0 nc: 13 ncall:8.1e+03 eff:11.8% logz=7.41+/-0.09 dlogz:27.851>0.1]
955it [00:19, 12.38it/s, bound:0 nc: 34 ncall:8.1e+03 eff:11.7% logz=7.45+/-0.09 dlogz:27.813>0.1]
957it [00:20,  9.13it/s, bound:0 nc: 73 ncall:8.2e+03 eff:11.7% logz=7.48+/-0.09 dlogz:27.776>0.1]
959it [00:20,  7.75it/s, bound:0 nc: 57 ncall:8.3e+03 eff:11.6% logz=7.51+/-0.09 dlogz:27.739>0.1]
960it [00:20,  7.52it/s, bound:0 nc: 39 ncall:8.3e+03 eff:11.5% logz=7.53+/-0.09 dlogz:27.720>0.1]
962it [00:21,  4.41it/s, bound:0 nc:170 ncall:8.5e+03 eff:11.3% logz=7.56+/-0.09 dlogz:29.458>0.1]
963it [00:21,  4.33it/s, bound:0 nc: 29 ncall:8.5e+03 eff:11.3% logz=7.58+/-0.09 dlogz:29.438>0.1]
967it [00:21,  7.72it/s, bound:0 nc: 25 ncall:8.6e+03 eff:11.3% logz=7.65+/-0.09 dlogz:29.360>0.1]
969it [00:22,  8.40it/s, bound:0 nc: 17 ncall:8.6e+03 eff:11.2% logz=7.68+/-0.09 dlogz:29.322>0.1]
971it [00:22,  7.47it/s, bound:0 nc: 52 ncall:8.7e+03 eff:11.2% logz=7.72+/-0.09 dlogz:29.281>0.1]
976it [00:22,  8.98it/s, bound:0 nc: 43 ncall:8.8e+03 eff:11.1% logz=7.81+/-0.09 dlogz:29.178>0.1]
978it [00:23,  8.79it/s, bound:0 nc: 17 ncall:8.8e+03 eff:11.1% logz=7.84+/-0.09 dlogz:29.136>0.1]
979it [00:23,  5.81it/s, bound:0 nc: 86 ncall:8.9e+03 eff:11.0% logz=7.86+/-0.09 dlogz:29.115>0.1]
980it [00:23,  6.06it/s, bound:0 nc: 26 ncall:8.9e+03 eff:11.0% logz=7.88+/-0.09 dlogz:29.095>0.1]
981it [00:23,  6.23it/s, bound:0 nc: 11 ncall:8.9e+03 eff:11.0% logz=7.90+/-0.09 dlogz:29.074>0.1]
982it [00:24,  2.87it/s, bound:0 nc:121 ncall:9.0e+03 eff:10.9% logz=7.92+/-0.09 dlogz:29.054>0.1]
985it [00:25,  4.33it/s, bound:0 nc:  6 ncall:9.1e+03 eff:10.9% logz=7.97+/-0.09 dlogz:28.995>0.1]
986it [00:25,  3.71it/s, bound:0 nc: 58 ncall:9.1e+03 eff:10.8% logz=7.98+/-0.09 dlogz:28.975>0.1]
988it [00:25,  4.98it/s, bound:0 nc: 15 ncall:9.1e+03 eff:10.8% logz=8.02+/-0.09 dlogz:28.936>0.1]
989it [00:26,  3.64it/s, bound:0 nc: 67 ncall:9.2e+03 eff:10.7% logz=8.03+/-0.09 dlogz:28.917>0.1]
990it [00:26,  2.98it/s, bound:0 nc: 34 ncall:9.2e+03 eff:10.7% logz=8.05+/-0.09 dlogz:28.898>0.1]
992it [00:27,  4.01it/s, bound:0 nc: 22 ncall:9.3e+03 eff:10.7% logz=8.08+/-0.09 dlogz:28.861>0.1]
993it [00:28,  2.36it/s, bound:0 nc: 85 ncall:9.4e+03 eff:10.6% logz=8.10+/-0.09 dlogz:28.841>0.1]
994it [00:28,  2.38it/s, bound:0 nc: 38 ncall:9.4e+03 eff:10.6% logz=8.12+/-0.09 dlogz:28.822>0.1]
995it [00:28,  2.50it/s, bound:0 nc: 43 ncall:9.4e+03 eff:10.5% logz=8.13+/-0.09 dlogz:28.802>0.1]
996it [00:29,  1.97it/s, bound:0 nc:114 ncall:9.6e+03 eff:10.4% logz=8.15+/-0.09 dlogz:28.783>0.1]
997it [00:29,  2.36it/s, bound:0 nc: 11 ncall:9.6e+03 eff:10.4% logz=8.17+/-0.09 dlogz:28.763>0.1]
998it [00:30,  2.58it/s, bound:0 nc: 46 ncall:9.6e+03 eff:10.4% logz=8.19+/-0.09 dlogz:28.743>0.1]
1000it [00:30,  3.98it/s, bound:0 nc:  3 ncall:9.6e+03 eff:10.4% logz=8.22+/-0.09 dlogz:28.705>0.1]
1001it [00:30,  4.22it/s, bound:0 nc: 20 ncall:9.6e+03 eff:10.4% logz=8.24+/-0.09 dlogz:28.686>0.1]
1003it [00:30,  4.89it/s, bound:0 nc: 35 ncall:9.7e+03 eff:10.4% logz=8.27+/-0.09 dlogz:28.647>0.1]
1005it [00:31,  5.10it/s, bound:0 nc: 34 ncall:9.7e+03 eff:10.3% logz=8.30+/-0.09 dlogz:28.609>0.1]
1007it [00:32,  3.63it/s, bound:0 nc: 74 ncall:9.8e+03 eff:10.3% logz=8.33+/-0.09 dlogz:28.572>0.1]
1008it [00:32,  3.91it/s, bound:0 nc: 28 ncall:9.8e+03 eff:10.3% logz=8.35+/-0.09 dlogz:28.553>0.1]
1010it [00:32,  4.45it/s, bound:0 nc: 26 ncall:9.9e+03 eff:10.2% logz=8.38+/-0.09 dlogz:28.517>0.1]
1011it [00:33,  3.74it/s, bound:0 nc: 58 ncall:9.9e+03 eff:10.2% logz=8.40+/-0.09 dlogz:28.499>0.1]
1012it [00:33,  4.17it/s, bound:0 nc:  5 ncall:9.9e+03 eff:10.2% logz=8.41+/-0.09 dlogz:28.481>0.1]
1015it [00:33,  6.46it/s, bound:0 nc: 22 ncall:1.0e+04 eff:10.2% logz=8.46+/-0.09 dlogz:28.428>0.1]
1016it [00:33,  4.57it/s, bound:0 nc: 58 ncall:1.0e+04 eff:10.1% logz=8.47+/-0.09 dlogz:28.410>0.1]
1017it [00:34,  4.86it/s, bound:0 nc: 14 ncall:1.0e+04 eff:10.1% logz=8.49+/-0.09 dlogz:28.393>0.1]
1018it [00:34,  5.07it/s, bound:0 nc: 11 ncall:1.0e+04 eff:10.1% logz=8.50+/-0.09 dlogz:28.375>0.1]
1020it [00:34,  5.13it/s, bound:0 nc: 37 ncall:1.0e+04 eff:10.1% logz=8.53+/-0.09 dlogz:28.340>0.1]
1021it [00:34,  4.57it/s, bound:0 nc: 35 ncall:1.0e+04 eff:10.1% logz=8.55+/-0.09 dlogz:28.321>0.1]
1023it [00:35,  5.38it/s, bound:0 nc: 30 ncall:1.0e+04 eff:10.1% logz=8.58+/-0.09 dlogz:28.285>0.1]
1026it [00:35,  6.02it/s, bound:0 nc: 56 ncall:1.0e+04 eff:10.0% logz=8.63+/-0.09 dlogz:28.229>0.1]
1028it [00:35,  7.20it/s, bound:0 nc: 15 ncall:1.0e+04 eff:10.0% logz=8.66+/-0.09 dlogz:28.192>0.1]
1029it [00:35,  7.20it/s, bound:0 nc: 18 ncall:1.0e+04 eff:10.0% logz=8.68+/-0.09 dlogz:28.173>0.1]
1032it [00:36,  8.16it/s, bound:0 nc: 43 ncall:1.0e+04 eff:10.0% logz=8.73+/-0.09 dlogz:28.117>0.1]
1033it [01:02,  4.58s/it, bound:1 nc: 49 ncall:1.0e+04 eff:9.9% logz=8.74+/-0.09 dlogz:28.099>0.1] 
1101it [01:02,  3.81it/s, bound:4 nc: 34 ncall:1.4e+04 eff:8.1% logz=9.72+/-0.09 dlogz:26.947>0.1]
1190it [01:02, 10.46it/s, bound:9 nc: 49 ncall:1.8e+04 eff:6.7% logz=10.91+/-0.09 dlogz:25.534>0.1]
1244it [01:02, 16.07it/s, bound:11 nc: 69 ncall:2.0e+04 eff:6.1% logz=11.72+/-0.06 dlogz:24.595>0.1]
1286it [01:20, 16.07it/s, bound:14 nc: 33 ncall:2.3e+04 eff:5.7% logz=12.38+/-0.08 dlogz:23.826>0.1]
1287it [01:23,  5.42it/s, bound:14 nc: 49 ncall:2.3e+04 eff:5.7% logz=12.40+/-0.08 dlogz:23.808>0.1]
1307it [01:52,  2.59it/s, bound:15 nc: 49 ncall:2.4e+04 eff:5.5% logz=12.70+/-0.09 dlogz:23.459>0.1]
1403it [01:52,  5.42it/s, bound:20 nc: 39 ncall:2.9e+04 eff:4.8% logz=13.92+/-0.10 dlogz:21.992>0.1]
1481it [01:52,  8.68it/s, bound:24 nc: 53 ncall:3.4e+04 eff:4.3% logz=14.72+/-0.10 dlogz:20.996>0.1]
1544it [01:52, 12.39it/s, bound:27 nc: 67 ncall:3.9e+04 eff:4.0% logz=15.36+/-0.05 dlogz:20.203>0.1]
1579it [02:10, 12.39it/s, bound:29 nc: 39 ncall:4.1e+04 eff:3.8% logz=15.71+/-0.07 dlogz:19.761>0.1]
1580it [02:20,  4.59it/s, bound:29 nc: 54 ncall:4.1e+04 eff:3.8% logz=15.72+/-0.07 dlogz:19.748>0.1]
1599it [03:36,  1.41it/s, bound:30 nc: 70 ncall:4.2e+04 eff:3.8% logz=15.94+/-0.08 dlogz:19.487>0.1]
1714it [03:36,  3.00it/s, bound:36 nc:104 ncall:5.4e+04 eff:3.2% logz=17.11+/-0.10 dlogz:18.027>0.1]
1789it [03:36,  4.47it/s, bound:40 nc: 45 ncall:6.2e+04 eff:2.9% logz=17.91+/-0.08 dlogz:17.032>0.1]
1848it [03:50,  4.47it/s, bound:43 nc:104 ncall:6.9e+04 eff:2.7% logz=18.54+/-0.09 dlogz:16.263>0.1]
1849it [04:04,  3.44it/s, bound:43 nc: 86 ncall:6.9e+04 eff:2.7% logz=18.55+/-0.09 dlogz:16.250>0.1]
1948it [04:04,  5.65it/s, bound:48 nc: 67 ncall:8.1e+04 eff:2.4% logz=19.78+/-0.08 dlogz:15.535>0.1]
2044it [04:04,  8.69it/s, bound:53 nc:124 ncall:9.3e+04 eff:2.2% logz=20.96+/-0.03 dlogz:14.118>0.1]
2122it [04:20,  8.69it/s, bound:57 nc:112 ncall:1.0e+05 eff:2.1% logz=21.83+/-0.09 dlogz:13.055>0.1]
2123it [05:19,  2.79it/s, bound:57 nc:101 ncall:1.0e+05 eff:2.1% logz=21.84+/-0.09 dlogz:13.041>0.1]
2143it [06:29,  1.52it/s, bound:58 nc:101 ncall:1.0e+05 eff:2.1% logz=22.05+/-0.10 dlogz:12.780>0.1]
2163it [07:47,  1.05s/it, bound:59 nc:112 ncall:1.1e+05 eff:2.0% logz=22.26+/-0.10 dlogz:12.522>0.1]
2245it [07:47,  1.62it/s, bound:63 nc:136 ncall:1.2e+05 eff:1.9% logz=23.05+/-0.08 dlogz:11.517>0.1]
2355it [07:47,  2.91it/s, bound:69 nc: 66 ncall:1.4e+05 eff:1.6% logz=24.05+/-0.08 dlogz:10.247>0.1]
2414it [08:00,  2.91it/s, bound:72 nc:649 ncall:1.6e+05 eff:1.5% logz=24.50+/-0.06 dlogz:9.644>0.1] 
2415it [08:38,  2.11it/s, bound:72 nc:232 ncall:1.6e+05 eff:1.5% logz=24.51+/-0.06 dlogz:9.634>0.1]
2514it [08:38,  3.37it/s, bound:77 nc:359 ncall:1.8e+05 eff:1.4% logz=25.20+/-0.07 dlogz:8.696>0.1]
2603it [08:39,  5.00it/s, bound:81 nc:649 ncall:2.1e+05 eff:1.2% logz=25.79+/-0.04 dlogz:7.886>0.1]
2712it [08:50,  5.00it/s, bound:87 nc: 75 ncall:2.4e+05 eff:1.1% logz=26.48+/-0.07 dlogz:6.920>0.1]
2713it [09:02,  4.89it/s, bound:87 nc:291 ncall:2.4e+05 eff:1.1% logz=26.49+/-0.07 dlogz:6.912>0.1]
2732it [11:17,  1.29it/s, bound:88 nc: 46 ncall:2.4e+05 eff:1.1% logz=26.59+/-0.02 dlogz:6.759>0.1]
2752it [12:35,  1.12s/it, bound:89 nc:199 ncall:2.5e+05 eff:1.1% logz=26.70+/-0.05 dlogz:6.604>0.1]
2783it [12:39,  1.08it/s, bound:90 nc:328 ncall:2.6e+05 eff:1.1% logz=26.87+/-0.02 dlogz:6.358>0.1]
2856it [12:39,  1.79it/s, bound:94 nc:  1 ncall:3.0e+05 eff:1.0% logz=28.44+/-0.13 dlogz:3.747>0.1]
2928it [12:39,  2.80it/s, bound:98 nc:277 ncall:3.3e+05 eff:0.9% logz=27.54+/-0.05 dlogz:5.325>0.1]
2994it [12:39,  4.10it/s, bound:101 nc: 50 ncall:3.7e+05 eff:0.8% logz=27.79+/-0.05 dlogz:5.259>0.1]
3044it [12:50,  4.10it/s, bound:104 nc: 62 ncall:4.0e+05 eff:0.8% logz=27.96+/-0.04 dlogz:5.033>0.1]
