mu sigma
1.3535191301750942 0.2813717710144852
1.27150372893224 0.26310145523637163
1.4009793635553534 0.2560871508405217
1.3220513601974415 0.27313821151163115
1.4533600279616832 0.1901238895409777
1.4450751534500186 0.21399415246399445
1.444839155539496 0.2103339743489678
1.2712327248324065 0.17806332039959918
1.443252666190351 0.16312160086347777
1.267004018592542 0.21108267671407183
1.2950661460956472 0.25012545694338256
1.268530614558494 0.20547461320146634
1.2874517160944519 0.24150585661383914
1.3629051491883417 0.2511226186602279
1.369939713425258 0.24946850407946067
1.422924731911921 0.21796008251715854
1.4319876331100065 0.20554055255617062
1.3240200786868928 0.24909381187555135
1.2772316057229554 0.18794825994573022
1.4180840519521896 0.21813352599772887
1.285991369024464 0.22073725168481922
1.3228377743009516 0.2431496388100781
1.3784618402525026 0.12207864422242531
1.2910300438078914 0.22397670118305313
1.2822238281017515 0.2037901319544298
1.3186416476176088 0.24001786525513089
1.2851374228181298 0.17570985117988733
1.3156988461969155 0.23694970739356172
1.3026052182135612 0.2288352203537954
1.4190130738949844 0.2092801330448376
1.311697435979513 0.14043029543954325
1.3312329117217971 0.12871039238025309
1.3111585335376676 0.23195219304754686
1.288777902259537 0.20494928961633593
1.292034193371732 0.16820786144697886
1.42884296713315 0.18509852830152013
1.4214955919996335 0.20129396661616122
1.308331154219653 0.14527705351062953
1.388258700522731 0.22679598602243106
1.364967546650574 0.2334057692792283
1.2890552293217055 0.19463147252825508
1.348941988323649 0.2350020584876028
1.378273657059386 0.22939303957879775
1.3433525846244931 0.23370455862744066
1.3144003409847627 0.14176783168481055
1.2971785382198906 0.1635477702505474
1.3882673153002818 0.12855599939188286
1.2925532148901948 0.19845819472984721
1.4261311695436882 0.17212008029764822
1.3690000903059714 0.22877246029197965
1.424677667967293 0.1651188887684476
1.3090407003498705 0.147982630960827
1.3983319639444176 0.13386014482037017
1.2961879744950533 0.16968206630907265
1.3891254427370767 0.22087602188934138
1.2953697093953336 0.19605823853709814
1.4034580258690483 0.2109538528120855
1.3846624311905302 0.22149085373117938
1.4083961141091992 0.20652793615146176
1.3092867304658182 0.21702559967645013
1.2995880331364793 0.16466531382525168
1.2956954580396514 0.17943765460695596
1.3185797554074639 0.22164897761237876
1.4226182170670612 0.17961719480900717
1.3455663983654826 0.22708789938724316
1.3750310341490861 0.22279037018379716
1.3314741783922954 0.22477931010273414
1.3913483302999041 0.13243027101478974
1.3913483302999041 0.13243027101478974
1.389224765171297 0.21676099268489413
1.339081292201735 0.22514796561369935
1.2974543083914256 0.17997783374683857
1.3850101773182106 0.21794448352103496
1.3829814744649758 0.2186984607097287
1.2980324091467994 0.18896074403694155
1.3900254803414895 0.21505958437128586
1.3835079795749436 0.21799488858406907
1.2993601944943125 0.17576716668221135
1.3920558903838667 0.21274418345897994
1.3997402487120572 0.20771280477910728
1.3566776350635823 0.222895139651149
1.3562975749473338 0.22279983787089977
1.419512719977421 0.17633331564270258
1.3034856581274161 0.16521545110807423
1.419274984801811 0.1678640988377869
1.3000389762050206 0.1841350788766387
1.3021341097016874 0.1701999919659738
1.39952778311932 0.20633746714868767
1.3029514877365207 0.19556155579520834
1.3925839042922683 0.21057422056634978
1.3421142139004023 0.13170382445263218
1.4003782132571918 0.14000514769589897
1.3072232145373772 0.15968181312613622
1.3951239942741895 0.20837335526756912
1.3053597665683874 0.16399650415665673
1.3310182338042256 0.218312919712964
1.410839737890218 0.19356447626922202
1.3039214355864561 0.19479149651694785
1.3907354453872527 0.21058857739538522
1.3045312715198871 0.19605709875647787
1.306904928045313 0.16132744171380706
1.302369698606126 0.17565475146155576
1.348974739192871 0.22030776789540904
1.4012157588681011 0.2031159584717362
1.3026289823952242 0.1754748071820908
1.3272351341640642 0.2161322247067089
1.3942253566654967 0.2080172216629706
1.341498351065562 0.13249244529939483
1.4109197554808213 0.15171702553015012
1.3745122042675553 0.21627604523009308
1.351161531591739 0.21909957396573082
1.405373188480463 0.19758332909779153
1.3946211546765803 0.2064003719557592
1.4125317094883965 0.15636996124138586
1.3058479472849234 0.16778917427888335
1.411000714850488 0.18943954406893393
1.3061154692125347 0.1927398214778983
1.3865890939569965 0.209753030657998
1.3934003530923766 0.20594627093364634
1.3070904870544677 0.19386663380321967
1.3912711300798943 0.1366450480741881
1.4141012316672223 0.1801966202092537
