
0it [00:00, ?it/s]
411it [02:36,  9.19it/s, bound:0 nc: 15 ncall:1.8e+03 eff:22.9% logz=5.26+/-0.15 dlogz:55.873>0.1]
414it [02:37,  8.29it/s, bound:0 nc:  6 ncall:1.8e+03 eff:22.9% logz=5.99+/-0.15 dlogz:55.014>0.1]
419it [02:37,  8.42it/s, bound:0 nc: 14 ncall:1.8e+03 eff:22.8% logz=6.87+/-0.15 dlogz:54.092>0.1]
421it [02:38,  6.39it/s, bound:0 nc:  3 ncall:1.8e+03 eff:22.8% logz=7.27+/-0.15 dlogz:53.715>0.1]
425it [02:38,  6.38it/s, bound:0 nc: 17 ncall:1.9e+03 eff:22.7% logz=8.07+/-0.15 dlogz:52.892>0.1]
426it [02:39,  5.01it/s, bound:0 nc: 11 ncall:1.9e+03 eff:22.6% logz=8.25+/-0.15 dlogz:52.701>0.1]
430it [02:40,  4.54it/s, bound:0 nc:  5 ncall:1.9e+03 eff:22.6% logz=8.95+/-0.15 dlogz:52.003>0.1]
436it [02:41,  5.98it/s, bound:0 nc:  8 ncall:1.9e+03 eff:22.7% logz=9.97+/-0.15 dlogz:50.929>0.1]
439it [02:41,  5.34it/s, bound:0 nc: 16 ncall:2.0e+03 eff:22.5% logz=10.42+/-0.15 dlogz:50.461>0.1]
440it [02:43,  3.55it/s, bound:0 nc: 21 ncall:2.0e+03 eff:22.3% logz=10.56+/-0.15 dlogz:50.311>0.1]
442it [02:43,  3.09it/s, bound:0 nc: 10 ncall:2.0e+03 eff:22.2% logz=10.80+/-0.14 dlogz:50.047>0.1]
446it [02:45,  2.81it/s, bound:0 nc: 17 ncall:2.0e+03 eff:22.1% logz=11.44+/-0.15 dlogz:49.427>0.1]
447it [02:46,  2.32it/s, bound:0 nc:  5 ncall:2.0e+03 eff:22.1% logz=11.57+/-0.15 dlogz:49.282>0.1]
449it [02:47,  2.34it/s, bound:0 nc: 17 ncall:2.0e+03 eff:22.0% logz=11.88+/-0.15 dlogz:48.994>0.1]
455it [02:48,  3.74it/s, bound:0 nc:  2 ncall:2.1e+03 eff:22.1% logz=12.66+/-0.14 dlogz:48.160>0.1]
458it [02:49,  3.55it/s, bound:0 nc: 14 ncall:2.1e+03 eff:22.0% logz=12.99+/-0.14 dlogz:47.812>0.1]
460it [02:50,  2.95it/s, bound:0 nc:  9 ncall:2.1e+03 eff:21.9% logz=13.26+/-0.14 dlogz:47.576>0.1]
462it [02:52,  1.98it/s, bound:0 nc: 15 ncall:2.1e+03 eff:21.8% logz=13.56+/-0.14 dlogz:47.277>0.1]
468it [02:54,  2.48it/s, bound:0 nc: 22 ncall:2.2e+03 eff:21.6% logz=14.41+/-0.14 dlogz:46.388>0.1]
470it [02:54,  2.58it/s, bound:0 nc: 35 ncall:2.2e+03 eff:21.4% logz=14.63+/-0.14 dlogz:46.136>0.1]
471it [02:55,  2.46it/s, bound:0 nc: 11 ncall:2.2e+03 eff:21.3% logz=14.73+/-0.14 dlogz:46.027>0.1]
474it [02:55,  3.16it/s, bound:0 nc: 10 ncall:2.2e+03 eff:21.3% logz=14.99+/-0.14 dlogz:45.748>0.1]
478it [02:56,  4.41it/s, bound:0 nc:  7 ncall:2.2e+03 eff:21.3% logz=15.29+/-0.14 dlogz:45.427>0.1]
482it [02:56,  5.38it/s, bound:0 nc:  5 ncall:2.3e+03 eff:21.3% logz=15.63+/-0.14 dlogz:45.093>0.1]
484it [02:57,  5.13it/s, bound:0 nc:  9 ncall:2.3e+03 eff:21.2% logz=15.81+/-0.14 dlogz:44.909>0.1]
486it [02:57,  5.08it/s, bound:0 nc: 12 ncall:2.3e+03 eff:21.1% logz=16.03+/-0.14 dlogz:44.714>0.1]
488it [02:57,  5.07it/s, bound:0 nc: 13 ncall:2.3e+03 eff:21.0% logz=16.31+/-0.14 dlogz:44.444>0.1]
494it [02:58,  7.44it/s, bound:0 nc:  1 ncall:2.3e+03 eff:21.1% logz=17.05+/-0.14 dlogz:43.697>0.1]
497it [02:58,  7.35it/s, bound:0 nc:  8 ncall:2.4e+03 eff:21.0% logz=17.55+/-0.15 dlogz:43.204>0.1]
502it [02:59,  9.02it/s, bound:0 nc: 11 ncall:2.4e+03 eff:21.0% logz=18.43+/-0.15 dlogz:42.307>0.1]
505it [02:59,  9.04it/s, bound:0 nc: 22 ncall:2.4e+03 eff:20.9% logz=18.87+/-0.15 dlogz:41.854>0.1]
507it [02:59,  7.92it/s, bound:0 nc: 16 ncall:2.4e+03 eff:20.8% logz=19.17+/-0.15 dlogz:41.537>0.1]
509it [03:00,  6.79it/s, bound:0 nc:  4 ncall:2.4e+03 eff:20.8% logz=19.44+/-0.15 dlogz:41.257>0.1]
513it [03:00,  7.79it/s, bound:0 nc:  5 ncall:2.5e+03 eff:20.8% logz=20.02+/-0.15 dlogz:40.691>0.1]
516it [03:00,  8.14it/s, bound:0 nc: 18 ncall:2.5e+03 eff:20.8% logz=20.41+/-0.15 dlogz:40.249>0.1]
520it [03:01,  9.49it/s, bound:0 nc: 19 ncall:2.5e+03 eff:20.7% logz=20.90+/-0.15 dlogz:39.769>0.1]
521it [03:01,  8.10it/s, bound:0 nc: 12 ncall:2.5e+03 eff:20.6% logz=21.03+/-0.15 dlogz:39.638>0.1]
523it [03:01,  7.46it/s, bound:0 nc:  4 ncall:2.5e+03 eff:20.6% logz=21.29+/-0.15 dlogz:39.369>0.1]
526it [03:02,  8.72it/s, bound:0 nc: 14 ncall:2.6e+03 eff:20.5% logz=21.63+/-0.15 dlogz:38.995>0.1]
530it [03:02, 10.25it/s, bound:0 nc:  9 ncall:2.6e+03 eff:20.5% logz=22.07+/-0.14 dlogz:38.550>0.1]
532it [03:02,  9.40it/s, bound:0 nc:  1 ncall:2.6e+03 eff:20.4% logz=22.31+/-0.14 dlogz:38.316>0.1]
535it [03:02, 10.27it/s, bound:0 nc: 20 ncall:2.6e+03 eff:20.3% logz=22.73+/-0.15 dlogz:37.907>0.1]
538it [03:03, 11.29it/s, bound:0 nc: 20 ncall:2.7e+03 eff:20.2% logz=23.09+/-0.15 dlogz:37.529>0.1]
540it [03:03, 11.12it/s, bound:0 nc:  2 ncall:2.7e+03 eff:20.2% logz=23.34+/-0.15 dlogz:37.269>0.1]
543it [03:03,  9.51it/s, bound:0 nc:  5 ncall:2.7e+03 eff:20.2% logz=23.66+/-0.14 dlogz:36.914>0.1]
546it [03:04,  8.04it/s, bound:0 nc: 18 ncall:2.7e+03 eff:20.1% logz=23.94+/-0.14 dlogz:36.624>0.1]
547it [03:04,  5.89it/s, bound:0 nc:  6 ncall:2.7e+03 eff:20.1% logz=24.03+/-0.14 dlogz:36.529>0.1]
551it [03:05,  6.61it/s, bound:0 nc:  8 ncall:2.7e+03 eff:20.1% logz=24.37+/-0.14 dlogz:36.175>0.1]
552it [03:05,  4.30it/s, bound:0 nc: 33 ncall:2.8e+03 eff:19.8% logz=24.46+/-0.14 dlogz:36.086>0.1]
555it [03:06,  5.17it/s, bound:0 nc: 13 ncall:2.8e+03 eff:19.8% logz=24.75+/-0.14 dlogz:35.795>0.1]
558it [03:06,  5.72it/s, bound:0 nc: 17 ncall:2.8e+03 eff:19.8% logz=25.01+/-0.14 dlogz:35.864>0.1]
563it [03:07,  7.86it/s, bound:0 nc:  2 ncall:2.8e+03 eff:19.8% logz=25.41+/-0.14 dlogz:35.442>0.1]
566it [03:07,  8.01it/s, bound:0 nc:  9 ncall:2.9e+03 eff:19.7% logz=25.65+/-0.14 dlogz:35.205>0.1]
569it [03:08,  6.70it/s, bound:0 nc: 27 ncall:2.9e+03 eff:19.6% logz=25.90+/-0.14 dlogz:34.949>0.1]
571it [03:08,  6.65it/s, bound:0 nc: 15 ncall:2.9e+03 eff:19.5% logz=26.06+/-0.14 dlogz:34.781>0.1]
572it [03:08,  5.79it/s, bound:0 nc: 22 ncall:3.0e+03 eff:19.4% logz=26.14+/-0.14 dlogz:34.702>0.1]
575it [03:08,  6.92it/s, bound:0 nc:  4 ncall:3.0e+03 eff:19.4% logz=26.45+/-0.14 dlogz:34.403>0.1]
578it [03:09,  7.92it/s, bound:0 nc:  2 ncall:3.0e+03 eff:19.4% logz=26.80+/-0.14 dlogz:34.066>0.1]
581it [03:09,  7.16it/s, bound:0 nc: 10 ncall:3.0e+03 eff:19.4% logz=27.13+/-0.14 dlogz:33.714>0.1]
584it [03:10,  6.06it/s, bound:0 nc:  5 ncall:3.0e+03 eff:19.3% logz=27.46+/-0.14 dlogz:33.372>0.1]
587it [03:10,  5.79it/s, bound:0 nc:  4 ncall:3.0e+03 eff:19.3% logz=27.75+/-0.14 dlogz:33.057>0.1]
589it [03:11,  5.29it/s, bound:0 nc: 11 ncall:3.1e+03 eff:19.2% logz=27.93+/-0.14 dlogz:32.874>0.1]
592it [03:12,  5.20it/s, bound:0 nc: 10 ncall:3.1e+03 eff:19.2% logz=28.21+/-0.14 dlogz:32.587>0.1]
596it [03:12,  5.87it/s, bound:0 nc: 14 ncall:3.1e+03 eff:19.2% logz=28.57+/-0.14 dlogz:32.214>0.1]
599it [03:13,  5.82it/s, bound:0 nc: 20 ncall:3.1e+03 eff:19.1% logz=28.83+/-0.14 dlogz:31.946>0.1]
600it [03:13,  3.88it/s, bound:0 nc: 44 ncall:3.2e+03 eff:18.9% logz=28.93+/-0.14 dlogz:31.854>0.1]
602it [03:14,  4.22it/s, bound:0 nc:  3 ncall:3.2e+03 eff:18.9% logz=29.13+/-0.14 dlogz:31.652>0.1]
603it [03:14,  3.42it/s, bound:0 nc: 27 ncall:3.2e+03 eff:18.8% logz=29.23+/-0.14 dlogz:31.549>0.1]
607it [03:15,  4.78it/s, bound:0 nc:  3 ncall:3.2e+03 eff:18.8% logz=29.60+/-0.14 dlogz:31.165>0.1]
610it [03:15,  5.28it/s, bound:0 nc:  7 ncall:3.2e+03 eff:18.8% logz=29.97+/-0.15 dlogz:30.837>0.1]
614it [03:16,  5.94it/s, bound:0 nc: 14 ncall:3.3e+03 eff:18.8% logz=30.48+/-0.15 dlogz:30.285>0.1]
615it [03:16,  4.82it/s, bound:0 nc: 12 ncall:3.3e+03 eff:18.7% logz=30.58+/-0.15 dlogz:30.170>0.1]
617it [03:17,  5.01it/s, bound:0 nc:  9 ncall:3.3e+03 eff:18.7% logz=30.77+/-0.15 dlogz:29.967>0.1]
619it [03:17,  5.05it/s, bound:0 nc:  6 ncall:3.3e+03 eff:18.6% logz=30.95+/-0.15 dlogz:29.776>0.1]
620it [03:18,  3.54it/s, bound:0 nc: 44 ncall:3.4e+03 eff:18.4% logz=31.04+/-0.15 dlogz:29.685>0.1]
623it [03:18,  4.68it/s, bound:0 nc:  9 ncall:3.4e+03 eff:18.4% logz=31.28+/-0.14 dlogz:29.431>0.1]
625it [03:19,  4.83it/s, bound:0 nc: 15 ncall:3.4e+03 eff:18.4% logz=31.42+/-0.14 dlogz:29.278>0.1]
628it [03:19,  5.87it/s, bound:0 nc:  7 ncall:3.4e+03 eff:18.3% logz=31.66+/-0.14 dlogz:29.034>0.1]
630it [03:19,  5.71it/s, bound:0 nc: 16 ncall:3.5e+03 eff:18.2% logz=31.83+/-0.14 dlogz:28.869>0.1]
632it [03:20,  5.71it/s, bound:0 nc: 11 ncall:3.5e+03 eff:18.2% logz=31.98+/-0.14 dlogz:28.700>0.1]
634it [03:20,  5.64it/s, bound:0 nc: 22 ncall:3.5e+03 eff:18.2% logz=32.15+/-0.14 dlogz:28.538>0.1]
636it [03:20,  6.01it/s, bound:0 nc:  1 ncall:3.5e+03 eff:18.2% logz=32.32+/-0.14 dlogz:28.365>0.1]
637it [03:21,  5.51it/s, bound:0 nc: 31 ncall:3.5e+03 eff:18.0% logz=32.40+/-0.14 dlogz:28.278>0.1]
640it [03:21,  6.62it/s, bound:0 nc:  5 ncall:3.5e+03 eff:18.1% logz=32.63+/-0.14 dlogz:28.033>0.1]
643it [03:21,  5.98it/s, bound:0 nc: 28 ncall:3.6e+03 eff:17.9% logz=32.85+/-0.14 dlogz:27.798>0.1]
645it [03:22,  6.09it/s, bound:0 nc:  8 ncall:3.6e+03 eff:17.9% logz=33.04+/-0.14 dlogz:27.636>0.1]
648it [03:22,  7.15it/s, bound:0 nc: 10 ncall:3.6e+03 eff:17.9% logz=33.32+/-0.14 dlogz:27.342>0.1]
650it [03:22,  7.34it/s, bound:0 nc: 16 ncall:3.6e+03 eff:17.8% logz=33.50+/-0.14 dlogz:27.147>0.1]
653it [03:23,  8.23it/s, bound:0 nc: 12 ncall:3.7e+03 eff:17.8% logz=33.74+/-0.14 dlogz:26.889>0.1]
655it [03:23,  8.38it/s, bound:0 nc: 19 ncall:3.7e+03 eff:17.7% logz=33.90+/-0.14 dlogz:26.730>0.1]
656it [03:23,  7.27it/s, bound:0 nc: 10 ncall:3.7e+03 eff:17.7% logz=33.97+/-0.14 dlogz:26.653>0.1]
658it [03:23,  7.63it/s, bound:0 nc:  7 ncall:3.7e+03 eff:17.7% logz=34.10+/-0.14 dlogz:26.507>0.1]
659it [03:23,  6.82it/s, bound:0 nc: 23 ncall:3.7e+03 eff:17.6% logz=34.16+/-0.14 dlogz:26.440>0.1]
662it [03:24,  6.84it/s, bound:0 nc: 46 ncall:3.8e+03 eff:17.4% logz=34.35+/-0.14 dlogz:26.245>0.1]
664it [03:24,  7.99it/s, bound:0 nc: 19 ncall:3.8e+03 eff:17.4% logz=34.47+/-0.14 dlogz:26.121>0.1]
665it [03:24,  6.10it/s, bound:0 nc: 40 ncall:3.9e+03 eff:17.2% logz=34.53+/-0.14 dlogz:26.059>0.1]
666it [03:25,  5.87it/s, bound:0 nc: 10 ncall:3.9e+03 eff:17.2% logz=34.58+/-0.14 dlogz:25.998>0.1]
668it [03:25,  7.11it/s, bound:0 nc: 24 ncall:3.9e+03 eff:17.1% logz=34.72+/-0.14 dlogz:25.873>0.1]
670it [03:25,  8.26it/s, bound:0 nc: 18 ncall:3.9e+03 eff:17.1% logz=34.88+/-0.14 dlogz:25.714>0.1]
671it [03:25,  5.94it/s, bound:0 nc: 34 ncall:3.9e+03 eff:17.0% logz=34.97+/-0.14 dlogz:25.627>0.1]
673it [03:25,  7.35it/s, bound:0 nc: 15 ncall:4.0e+03 eff:17.0% logz=35.14+/-0.14 dlogz:25.453>0.1]
674it [03:26,  7.24it/s, bound:0 nc: 16 ncall:4.0e+03 eff:16.9% logz=35.23+/-0.14 dlogz:25.360>0.1]
676it [03:26,  8.68it/s, bound:0 nc: 10 ncall:4.0e+03 eff:16.9% logz=35.40+/-0.14 dlogz:25.183>0.1]
677it [03:26,  8.36it/s, bound:0 nc: 24 ncall:4.0e+03 eff:16.8% logz=35.48+/-0.14 dlogz:25.098>0.1]
679it [03:26,  9.16it/s, bound:0 nc: 13 ncall:4.1e+03 eff:16.8% logz=35.64+/-0.14 dlogz:24.929>0.1]
681it [03:26, 10.64it/s, bound:0 nc: 20 ncall:4.1e+03 eff:16.7% logz=35.79+/-0.14 dlogz:24.776>0.1]
683it [03:26, 11.65it/s, bound:0 nc:  7 ncall:4.1e+03 eff:16.7% logz=35.95+/-0.14 dlogz:24.609>0.1]
685it [03:27,  8.52it/s, bound:0 nc: 20 ncall:4.1e+03 eff:16.6% logz=36.10+/-0.14 dlogz:24.451>0.1]
687it [03:27,  9.74it/s, bound:0 nc:  4 ncall:4.1e+03 eff:16.6% logz=36.26+/-0.14 dlogz:24.289>0.1]
691it [03:27, 11.76it/s, bound:0 nc: 22 ncall:4.2e+03 eff:16.5% logz=36.58+/-0.14 dlogz:23.955>0.1]
694it [03:27, 13.60it/s, bound:0 nc: 11 ncall:4.2e+03 eff:16.5% logz=36.83+/-0.14 dlogz:23.711>0.1]
696it [03:27, 13.96it/s, bound:0 nc: 15 ncall:4.2e+03 eff:16.4% logz=37.01+/-0.14 dlogz:23.528>0.1]
698it [03:28, 13.66it/s, bound:0 nc: 12 ncall:4.3e+03 eff:16.4% logz=37.16+/-0.14 dlogz:23.356>0.1]
700it [03:28, 13.57it/s, bound:0 nc:  5 ncall:4.3e+03 eff:16.4% logz=37.31+/-0.14 dlogz:23.199>0.1]
702it [03:28, 13.42it/s, bound:0 nc: 19 ncall:4.3e+03 eff:16.4% logz=37.45+/-0.14 dlogz:23.054>0.1]
704it [03:28, 13.83it/s, bound:0 nc:  1 ncall:4.3e+03 eff:16.3% logz=37.59+/-0.14 dlogz:22.909>0.1]
707it [03:28, 15.86it/s, bound:0 nc:  5 ncall:4.3e+03 eff:16.3% logz=37.80+/-0.14 dlogz:22.694>0.1]
711it [03:28, 18.93it/s, bound:0 nc:  3 ncall:4.3e+03 eff:16.4% logz=38.06+/-0.14 dlogz:22.409>0.1]
715it [03:28, 22.51it/s, bound:0 nc: 20 ncall:4.4e+03 eff:16.3% logz=38.35+/-0.14 dlogz:22.123>0.1]
718it [03:29, 10.16it/s, bound:0 nc:  2 ncall:4.4e+03 eff:16.3% logz=38.54+/-0.14 dlogz:21.918>0.1]
720it [03:30,  4.85it/s, bound:0 nc: 54 ncall:4.5e+03 eff:16.1% logz=38.66+/-0.14 dlogz:21.788>0.1]
722it [03:32,  2.97it/s, bound:0 nc: 16 ncall:4.5e+03 eff:16.0% logz=38.80+/-0.14 dlogz:21.650>0.1]
723it [03:33,  2.15it/s, bound:0 nc: 29 ncall:4.5e+03 eff:15.9% logz=38.86+/-0.14 dlogz:21.580>0.1]
725it [03:34,  2.52it/s, bound:0 nc: 17 ncall:4.6e+03 eff:15.9% logz=38.98+/-0.14 dlogz:21.451>0.1]
727it [03:34,  2.76it/s, bound:0 nc: 25 ncall:4.6e+03 eff:15.8% logz=39.09+/-0.14 dlogz:21.332>0.1]
729it [03:35,  2.36it/s, bound:0 nc: 24 ncall:4.6e+03 eff:15.8% logz=39.20+/-0.14 dlogz:21.217>0.1]
733it [03:38,  2.03it/s, bound:0 nc: 69 ncall:4.7e+03 eff:15.6% logz=39.44+/-0.14 dlogz:20.978>0.1]
734it [03:38,  1.90it/s, bound:0 nc: 18 ncall:4.7e+03 eff:15.5% logz=39.49+/-0.14 dlogz:20.918>0.1]
