
0it [00:00, ?it/s]
156it [00:35, 34.30it/s, bound:0 nc:  1 ncall:5.9e+02 eff:26.5% logz=-89.59+/-0.15 dlogz:141.663>0.1]
160it [00:35, 34.39it/s, bound:0 nc:  1 ncall:5.9e+02 eff:26.9% logz=-88.62+/-0.14 dlogz:140.588>0.1]
164it [00:35, 34.12it/s, bound:0 nc:  1 ncall:6.0e+02 eff:27.4% logz=-86.91+/-0.15 dlogz:139.107>0.1]
168it [00:35, 34.05it/s, bound:0 nc:  2 ncall:6.0e+02 eff:27.9% logz=-85.32+/-0.15 dlogz:139.276>0.1]
172it [00:35, 33.70it/s, bound:0 nc:  1 ncall:6.1e+02 eff:28.2% logz=-83.82+/-0.15 dlogz:137.898>0.1]
176it [00:35, 33.96it/s, bound:0 nc:  1 ncall:6.2e+02 eff:28.6% logz=-82.19+/-0.15 dlogz:136.084>0.1]
180it [00:36, 25.97it/s, bound:0 nc:  2 ncall:6.2e+02 eff:29.0% logz=-80.35+/-0.15 dlogz:134.433>0.1]
183it [00:36, 25.88it/s, bound:0 nc:  1 ncall:6.3e+02 eff:29.1% logz=-79.20+/-0.15 dlogz:133.119>0.1]
186it [00:36, 25.88it/s, bound:0 nc:  1 ncall:6.3e+02 eff:29.5% logz=-77.99+/-0.15 dlogz:131.987>0.1]
190it [00:36, 27.55it/s, bound:0 nc:  1 ncall:6.4e+02 eff:29.9% logz=-76.83+/-0.15 dlogz:130.615>0.1]
195it [00:36, 31.51it/s, bound:0 nc:  1 ncall:6.4e+02 eff:30.4% logz=-75.81+/-0.14 dlogz:129.545>0.1]
199it [00:36, 31.97it/s, bound:0 nc:  2 ncall:6.5e+02 eff:30.8% logz=-75.07+/-0.14 dlogz:128.795>0.1]
203it [00:36, 32.42it/s, bound:0 nc:  3 ncall:6.5e+02 eff:31.0% logz=-74.40+/-0.14 dlogz:128.113>0.1]
207it [00:36, 25.28it/s, bound:0 nc:  4 ncall:6.6e+02 eff:31.2% logz=-73.79+/-0.14 dlogz:127.454>0.1]
210it [00:37, 25.46it/s, bound:0 nc:  3 ncall:6.7e+02 eff:31.4% logz=-73.36+/-0.14 dlogz:127.049>0.1]
213it [00:37, 25.79it/s, bound:0 nc:  1 ncall:6.7e+02 eff:31.7% logz=-72.65+/-0.14 dlogz:126.444>0.1]
218it [00:37, 30.03it/s, bound:0 nc:  3 ncall:6.8e+02 eff:32.2% logz=-71.24+/-0.14 dlogz:124.993>0.1]
222it [00:37, 23.68it/s, bound:0 nc:  2 ncall:6.9e+02 eff:32.2% logz=-70.42+/-0.14 dlogz:124.103>0.1]
225it [00:37, 19.89it/s, bound:0 nc:  2 ncall:7.0e+02 eff:32.3% logz=-69.95+/-0.14 dlogz:123.579>0.1]
228it [00:37, 20.94it/s, bound:0 nc:  1 ncall:7.0e+02 eff:32.5% logz=-69.57+/-0.14 dlogz:123.156>0.1]
231it [00:38, 22.30it/s, bound:0 nc:  3 ncall:7.1e+02 eff:32.5% logz=-69.13+/-0.14 dlogz:122.755>0.1]
234it [00:38, 18.05it/s, bound:0 nc:  2 ncall:7.2e+02 eff:32.6% logz=-68.67+/-0.14 dlogz:122.275>0.1]
237it [00:38, 19.57it/s, bound:0 nc:  1 ncall:7.2e+02 eff:32.7% logz=-68.20+/-0.14 dlogz:121.800>0.1]
240it [00:38, 21.11it/s, bound:0 nc:  1 ncall:7.3e+02 eff:33.0% logz=-67.78+/-0.14 dlogz:121.358>0.1]
243it [00:38, 22.52it/s, bound:0 nc:  1 ncall:7.3e+02 eff:33.1% logz=-67.33+/-0.14 dlogz:120.909>0.1]
246it [00:38, 23.31it/s, bound:0 nc:  2 ncall:7.4e+02 eff:33.2% logz=-66.86+/-0.14 dlogz:120.448>0.1]
249it [00:38, 18.28it/s, bound:0 nc:  4 ncall:7.5e+02 eff:33.4% logz=-66.41+/-0.14 dlogz:120.003>0.1]
252it [00:39, 20.01it/s, bound:0 nc:  3 ncall:7.5e+02 eff:33.6% logz=-65.87+/-0.14 dlogz:119.454>0.1]
256it [00:39, 23.46it/s, bound:0 nc:  3 ncall:7.6e+02 eff:33.8% logz=-65.19+/-0.14 dlogz:118.759>0.1]
259it [00:39, 24.16it/s, bound:0 nc:  4 ncall:7.6e+02 eff:33.9% logz=-64.75+/-0.14 dlogz:118.286>0.1]
262it [00:39, 24.66it/s, bound:0 nc:  2 ncall:7.7e+02 eff:34.1% logz=-64.34+/-0.14 dlogz:117.859>0.1]
265it [00:39, 25.09it/s, bound:0 nc:  1 ncall:7.7e+02 eff:34.3% logz=-63.91+/-0.14 dlogz:117.443>0.1]
268it [00:39, 24.81it/s, bound:0 nc:  1 ncall:7.8e+02 eff:34.4% logz=-63.44+/-0.14 dlogz:116.970>0.1]
271it [00:39, 19.34it/s, bound:0 nc:  3 ncall:7.9e+02 eff:34.4% logz=-62.98+/-0.14 dlogz:116.498>0.1]
274it [00:40, 20.84it/s, bound:0 nc:  4 ncall:8.0e+02 eff:34.5% logz=-62.32+/-0.14 dlogz:115.916>0.1]
277it [00:40, 22.05it/s, bound:0 nc:  1 ncall:8.0e+02 eff:34.7% logz=-61.60+/-0.14 dlogz:123.328>0.1]
280it [00:40, 17.76it/s, bound:0 nc:  3 ncall:8.1e+02 eff:34.7% logz=-60.88+/-0.14 dlogz:122.564>0.1]
283it [00:40, 19.66it/s, bound:0 nc:  4 ncall:8.1e+02 eff:34.9% logz=-60.35+/-0.14 dlogz:121.996>0.1]
287it [00:40, 18.54it/s, bound:0 nc:  6 ncall:8.2e+02 eff:35.0% logz=-59.73+/-0.14 dlogz:121.331>0.1]
290it [00:40, 16.48it/s, bound:0 nc:  1 ncall:8.3e+02 eff:34.8% logz=-59.34+/-0.14 dlogz:120.918>0.1]
292it [00:41, 16.46it/s, bound:0 nc:  1 ncall:8.4e+02 eff:34.9% logz=-59.11+/-0.14 dlogz:120.670>0.1]
296it [00:41, 20.57it/s, bound:0 nc:  4 ncall:8.4e+02 eff:35.1% logz=-58.71+/-0.14 dlogz:120.247>0.1]
299it [00:41, 21.90it/s, bound:0 nc:  1 ncall:8.5e+02 eff:35.2% logz=-58.36+/-0.14 dlogz:119.920>0.1]
302it [00:41, 22.87it/s, bound:0 nc:  1 ncall:8.5e+02 eff:35.4% logz=-57.97+/-0.14 dlogz:119.512>0.1]
305it [00:41, 23.83it/s, bound:0 nc:  1 ncall:8.6e+02 eff:35.5% logz=-57.63+/-0.13 dlogz:119.161>0.1]
308it [00:41, 24.20it/s, bound:0 nc:  2 ncall:8.6e+02 eff:35.6% logz=-57.31+/-0.13 dlogz:118.821>0.1]
311it [00:41, 19.00it/s, bound:0 nc:  1 ncall:8.7e+02 eff:35.6% logz=-56.99+/-0.13 dlogz:118.488>0.1]
314it [00:42, 16.43it/s, bound:0 nc:  4 ncall:8.8e+02 eff:35.6% logz=-56.68+/-0.13 dlogz:118.177>0.1]
316it [00:42, 16.61it/s, bound:0 nc:  5 ncall:8.9e+02 eff:35.5% logz=-56.50+/-0.13 dlogz:117.974>0.1]
318it [00:42, 16.99it/s, bound:0 nc:  2 ncall:8.9e+02 eff:35.6% logz=-56.33+/-0.13 dlogz:117.796>0.1]
320it [00:42, 16.83it/s, bound:0 nc:  1 ncall:9.0e+02 eff:35.6% logz=-56.11+/-0.13 dlogz:117.612>0.1]
322it [00:42, 16.43it/s, bound:0 nc:  2 ncall:9.0e+02 eff:35.7% logz=-55.87+/-0.13 dlogz:117.358>0.1]
325it [00:42, 19.03it/s, bound:0 nc:  1 ncall:9.1e+02 eff:35.9% logz=-55.50+/-0.13 dlogz:116.993>0.1]
327it [00:42, 18.31it/s, bound:0 nc:  1 ncall:9.1e+02 eff:35.8% logz=-55.13+/-0.14 dlogz:116.694>0.1]
329it [00:43, 18.17it/s, bound:0 nc:  2 ncall:9.2e+02 eff:35.9% logz=-54.78+/-0.14 dlogz:116.296>0.1]
331it [00:43, 17.55it/s, bound:0 nc:  3 ncall:9.2e+02 eff:35.9% logz=-54.44+/-0.14 dlogz:115.958>0.1]
334it [00:43, 19.68it/s, bound:0 nc:  4 ncall:9.3e+02 eff:36.0% logz=-54.00+/-0.14 dlogz:115.481>0.1]
336it [00:43, 14.46it/s, bound:0 nc:  3 ncall:9.4e+02 eff:35.9% logz=-53.71+/-0.14 dlogz:115.186>0.1]
339it [00:43, 17.14it/s, bound:0 nc:  1 ncall:9.4e+02 eff:36.0% logz=-53.35+/-0.14 dlogz:114.796>0.1]
343it [00:43, 21.75it/s, bound:0 nc:  1 ncall:9.5e+02 eff:36.3% logz=-52.87+/-0.14 dlogz:114.350>0.1]
346it [00:43, 22.53it/s, bound:0 nc:  1 ncall:9.5e+02 eff:36.3% logz=-52.33+/-0.14 dlogz:113.813>0.1]
349it [00:44, 18.06it/s, bound:0 nc:  3 ncall:9.6e+02 eff:36.3% logz=-51.79+/-0.14 dlogz:113.271>0.1]
352it [00:44, 19.87it/s, bound:0 nc:  6 ncall:9.7e+02 eff:36.3% logz=-51.17+/-0.14 dlogz:112.650>0.1]
355it [00:44, 17.22it/s, bound:0 nc:  1 ncall:9.8e+02 eff:36.3% logz=-50.73+/-0.14 dlogz:112.161>0.1]
357it [00:44, 17.06it/s, bound:0 nc:  2 ncall:9.8e+02 eff:36.4% logz=-50.45+/-0.14 dlogz:111.876>0.1]
359it [00:44, 16.80it/s, bound:0 nc:  2 ncall:9.9e+02 eff:36.4% logz=-50.10+/-0.14 dlogz:111.559>0.1]
364it [00:44, 23.62it/s, bound:0 nc:  1 ncall:9.9e+02 eff:36.7% logz=-49.16+/-0.14 dlogz:110.615>0.1]
367it [00:44, 24.44it/s, bound:0 nc:  1 ncall:1.0e+03 eff:36.8% logz=-48.61+/-0.14 dlogz:110.034>0.1]
370it [00:45, 24.42it/s, bound:0 nc:  4 ncall:1.0e+03 eff:36.9% logz=-48.21+/-0.14 dlogz:109.585>0.1]
373it [00:45, 24.73it/s, bound:0 nc:  1 ncall:1.0e+03 eff:37.0% logz=-47.86+/-0.14 dlogz:109.220>0.1]
376it [00:45, 24.98it/s, bound:0 nc:  2 ncall:1.0e+03 eff:37.1% logz=-47.45+/-0.14 dlogz:108.825>0.1]
379it [00:45, 25.15it/s, bound:0 nc:  2 ncall:1.0e+03 eff:37.2% logz=-47.06+/-0.14 dlogz:108.409>0.1]
382it [00:45, 25.11it/s, bound:0 nc:  1 ncall:1.0e+03 eff:37.3% logz=-46.72+/-0.14 dlogz:108.048>0.1]
385it [00:45, 19.21it/s, bound:0 nc:  1 ncall:1.0e+03 eff:37.3% logz=-46.41+/-0.14 dlogz:107.733>0.1]
388it [00:45, 20.52it/s, bound:0 nc:  1 ncall:1.0e+03 eff:37.3% logz=-46.08+/-0.14 dlogz:107.532>0.1]
391it [00:46, 17.47it/s, bound:0 nc:  2 ncall:1.0e+03 eff:37.3% logz=-45.80+/-0.14 dlogz:107.227>0.1]
393it [00:46, 14.03it/s, bound:0 nc:  8 ncall:1.1e+03 eff:37.2% logz=-45.62+/-0.14 dlogz:107.039>0.1]
396it [00:46, 16.29it/s, bound:0 nc:  2 ncall:1.1e+03 eff:37.3% logz=-45.36+/-0.14 dlogz:106.766>0.1]
398it [00:46, 12.75it/s, bound:0 nc:  6 ncall:1.1e+03 eff:37.1% logz=-45.20+/-0.14 dlogz:106.598>0.1]
400it [00:46, 10.87it/s, bound:0 nc:  7 ncall:1.1e+03 eff:37.0% logz=-45.02+/-0.13 dlogz:106.434>0.1]
404it [00:47, 15.09it/s, bound:0 nc:  5 ncall:1.1e+03 eff:37.1% logz=-44.65+/-0.13 dlogz:106.046>0.1]
406it [00:47, 15.21it/s, bound:0 nc:  2 ncall:1.1e+03 eff:37.1% logz=-44.45+/-0.13 dlogz:105.846>0.1]
408it [00:47, 15.48it/s, bound:0 nc:  1 ncall:1.1e+03 eff:37.2% logz=-44.25+/-0.14 dlogz:105.644>0.1]
410it [00:47, 16.08it/s, bound:0 nc:  6 ncall:1.1e+03 eff:37.1% logz=-44.06+/-0.14 dlogz:105.443>0.1]
412it [00:47, 12.78it/s, bound:0 nc:  2 ncall:1.1e+03 eff:37.1% logz=-43.88+/-0.14 dlogz:105.255>0.1]
414it [00:47, 13.83it/s, bound:0 nc:  2 ncall:1.1e+03 eff:37.0% logz=-43.70+/-0.13 dlogz:105.067>0.1]
416it [00:48,  9.86it/s, bound:0 nc: 10 ncall:1.1e+03 eff:36.7% logz=-43.52+/-0.13 dlogz:104.887>0.1]
418it [00:48,  9.41it/s, bound:0 nc:  4 ncall:1.1e+03 eff:36.6% logz=-43.31+/-0.14 dlogz:104.688>0.1]
421it [00:48, 12.36it/s, bound:0 nc:  1 ncall:1.1e+03 eff:36.7% logz=-43.01+/-0.14 dlogz:104.376>0.1]
424it [00:48, 15.30it/s, bound:0 nc:  4 ncall:1.2e+03 eff:36.8% logz=-42.73+/-0.14 dlogz:104.081>0.1]
427it [00:48, 17.79it/s, bound:0 nc:  3 ncall:1.2e+03 eff:36.9% logz=-42.44+/-0.14 dlogz:103.800>0.1]
430it [00:48, 15.66it/s, bound:0 nc:  2 ncall:1.2e+03 eff:36.9% logz=-42.11+/-0.14 dlogz:103.447>0.1]
432it [00:49, 16.06it/s, bound:0 nc:  3 ncall:1.2e+03 eff:36.9% logz=-41.93+/-0.14 dlogz:103.250>0.1]
435it [00:49, 18.00it/s, bound:0 nc:  1 ncall:1.2e+03 eff:37.0% logz=-41.68+/-0.14 dlogz:102.987>0.1]
437it [00:49, 17.58it/s, bound:0 nc:  3 ncall:1.2e+03 eff:37.0% logz=-41.51+/-0.14 dlogz:102.823>0.1]
439it [00:49, 17.59it/s, bound:0 nc:  3 ncall:1.2e+03 eff:37.0% logz=-41.32+/-0.14 dlogz:102.635>0.1]
441it [00:49, 17.57it/s, bound:0 nc:  2 ncall:1.2e+03 eff:36.9% logz=-41.15+/-0.14 dlogz:102.448>0.1]
443it [00:49, 11.00it/s, bound:0 nc: 11 ncall:1.2e+03 eff:36.7% logz=-40.99+/-0.14 dlogz:102.277>0.1]
446it [00:50, 14.10it/s, bound:0 nc:  5 ncall:1.2e+03 eff:36.7% logz=-40.79+/-0.13 dlogz:102.056>0.1]
448it [00:50, 11.96it/s, bound:0 nc:  4 ncall:1.2e+03 eff:36.7% logz=-40.66+/-0.13 dlogz:101.917>0.1]
452it [00:50, 16.53it/s, bound:0 nc:  1 ncall:1.2e+03 eff:36.9% logz=-40.25+/-0.14 dlogz:101.556>0.1]
455it [00:50, 10.95it/s, bound:0 nc: 12 ncall:1.2e+03 eff:36.5% logz=-39.88+/-0.14 dlogz:101.171>0.1]
458it [00:50, 13.42it/s, bound:0 nc:  1 ncall:1.3e+03 eff:36.6% logz=-39.57+/-0.14 dlogz:100.840>0.1]
460it [00:51, 14.10it/s, bound:0 nc:  5 ncall:1.3e+03 eff:36.6% logz=-39.36+/-0.14 dlogz:100.633>0.1]
462it [00:51, 14.74it/s, bound:0 nc:  1 ncall:1.3e+03 eff:36.6% logz=-39.16+/-0.14 dlogz:100.417>0.1]
464it [00:51, 15.04it/s, bound:0 nc:  4 ncall:1.3e+03 eff:36.7% logz=-38.98+/-0.14 dlogz:100.227>0.1]
467it [00:51, 17.75it/s, bound:0 nc:  4 ncall:1.3e+03 eff:36.7% logz=-38.73+/-0.14 dlogz:99.964>0.1] 
470it [00:51, 20.01it/s, bound:0 nc:  2 ncall:1.3e+03 eff:36.8% logz=-38.49+/-0.14 dlogz:99.708>0.1]
473it [00:51, 17.05it/s, bound:0 nc:  5 ncall:1.3e+03 eff:36.7% logz=-38.25+/-0.14 dlogz:99.463>0.1]
475it [00:51, 17.13it/s, bound:0 nc:  2 ncall:1.3e+03 eff:36.8% logz=-38.05+/-0.14 dlogz:99.283>0.1]
477it [00:52, 13.91it/s, bound:0 nc:  3 ncall:1.3e+03 eff:36.6% logz=-37.85+/-0.14 dlogz:99.072>0.1]
479it [00:52, 14.55it/s, bound:0 nc:  5 ncall:1.3e+03 eff:36.6% logz=-37.66+/-0.14 dlogz:98.869>0.1]
481it [00:52, 14.66it/s, bound:0 nc:  4 ncall:1.3e+03 eff:36.6% logz=-37.46+/-0.14 dlogz:98.674>0.1]
483it [00:52, 11.41it/s, bound:0 nc:  5 ncall:1.3e+03 eff:36.5% logz=-37.27+/-0.14 dlogz:98.478>0.1]
485it [00:52, 12.38it/s, bound:0 nc:  1 ncall:1.3e+03 eff:36.5% logz=-37.08+/-0.14 dlogz:98.283>0.1]
487it [00:53, 10.61it/s, bound:0 nc:  5 ncall:1.3e+03 eff:36.5% logz=-36.89+/-0.14 dlogz:98.084>0.1]
489it [00:53, 11.88it/s, bound:0 nc:  2 ncall:1.3e+03 eff:36.4% logz=-36.71+/-0.14 dlogz:97.895>0.1]
491it [00:53, 13.17it/s, bound:0 nc:  4 ncall:1.4e+03 eff:36.4% logz=-36.53+/-0.14 dlogz:97.706>0.1]
493it [00:53, 14.11it/s, bound:0 nc:  4 ncall:1.4e+03 eff:36.4% logz=-36.35+/-0.14 dlogz:97.527>0.1]
495it [00:53,  8.95it/s, bound:0 nc:  2 ncall:1.4e+03 eff:36.2% logz=-36.17+/-0.14 dlogz:97.342>0.1]
498it [00:53, 11.55it/s, bound:0 nc:  4 ncall:1.4e+03 eff:36.3% logz=-35.88+/-0.14 dlogz:97.047>0.1]
500it [00:54, 12.72it/s, bound:0 nc:  2 ncall:1.4e+03 eff:36.3% logz=-35.67+/-0.14 dlogz:96.843>0.1]
502it [00:54, 11.19it/s, bound:0 nc:  4 ncall:1.4e+03 eff:36.2% logz=-35.48+/-0.14 dlogz:96.633>0.1]
504it [00:54, 10.34it/s, bound:0 nc:  3 ncall:1.4e+03 eff:36.1% logz=-35.31+/-0.14 dlogz:96.450>0.1]
506it [00:54, 10.86it/s, bound:0 nc:  2 ncall:1.4e+03 eff:36.1% logz=-35.16+/-0.14 dlogz:96.282>0.1]
508it [00:54, 11.60it/s, bound:0 nc:  2 ncall:1.4e+03 eff:36.1% logz=-35.02+/-0.14 dlogz:96.134>0.1]
510it [00:55, 10.66it/s, bound:0 nc:  6 ncall:1.4e+03 eff:36.0% logz=-34.88+/-0.14 dlogz:95.994>0.1]
512it [00:55,  7.40it/s, bound:0 nc: 17 ncall:1.4e+03 eff:35.6% logz=-34.75+/-0.14 dlogz:95.850>0.1]
513it [00:55,  5.84it/s, bound:0 nc: 16 ncall:1.5e+03 eff:35.3% logz=-34.68+/-0.14 dlogz:95.779>0.1]
514it [00:56,  6.27it/s, bound:0 nc:  4 ncall:1.5e+03 eff:35.3% logz=-34.60+/-0.14 dlogz:95.708>0.1]
515it [00:56,  5.68it/s, bound:0 nc:  8 ncall:1.5e+03 eff:35.1% logz=-34.54+/-0.14 dlogz:95.634>0.1]
516it [00:56,  6.11it/s, bound:0 nc:  6 ncall:1.5e+03 eff:35.1% logz=-34.47+/-0.14 dlogz:95.562>0.1]
518it [00:56,  8.10it/s, bound:0 nc:  3 ncall:1.5e+03 eff:35.1% logz=-34.33+/-0.14 dlogz:95.423>0.1]
520it [00:56, 10.08it/s, bound:0 nc:  3 ncall:1.5e+03 eff:35.1% logz=-34.20+/-0.14 dlogz:95.284>0.1]
522it [00:56,  9.55it/s, bound:0 nc:  1 ncall:1.5e+03 eff:34.9% logz=-34.07+/-0.14 dlogz:95.149>0.1]
524it [00:56, 11.12it/s, bound:0 nc:  2 ncall:1.5e+03 eff:35.0% logz=-33.92+/-0.14 dlogz:94.998>0.1]
526it [00:57, 12.44it/s, bound:0 nc:  2 ncall:1.5e+03 eff:35.0% logz=-33.77+/-0.14 dlogz:94.842>0.1]
528it [00:57, 13.64it/s, bound:0 nc:  2 ncall:1.5e+03 eff:35.0% logz=-33.63+/-0.14 dlogz:94.697>0.1]
530it [00:57, 14.61it/s, bound:0 nc:  3 ncall:1.5e+03 eff:35.1% logz=-33.50+/-0.14 dlogz:94.557>0.1]
533it [00:57, 17.32it/s, bound:0 nc:  3 ncall:1.5e+03 eff:35.1% logz=-33.24+/-0.14 dlogz:94.317>0.1]
535it [00:57, 17.15it/s, bound:0 nc:  6 ncall:1.5e+03 eff:35.1% logz=-33.05+/-0.14 dlogz:94.125>0.1]
537it [00:57, 13.28it/s, bound:0 nc: 10 ncall:1.5e+03 eff:35.0% logz=-32.85+/-0.14 dlogz:93.921>0.1]
539it [00:58, 11.62it/s, bound:0 nc:  5 ncall:1.5e+03 eff:34.9% logz=-32.65+/-0.14 dlogz:93.715>0.1]
541it [00:58, 10.26it/s, bound:0 nc:  2 ncall:1.6e+03 eff:34.8% logz=-32.45+/-0.14 dlogz:93.515>0.1]
543it [00:58,  9.83it/s, bound:0 nc:  1 ncall:1.6e+03 eff:34.8% logz=-32.27+/-0.14 dlogz:93.317>0.1]
545it [00:58,  9.39it/s, bound:0 nc:  8 ncall:1.6e+03 eff:34.7% logz=-32.10+/-0.14 dlogz:93.133>0.1]
548it [00:58, 12.41it/s, bound:0 nc:  3 ncall:1.6e+03 eff:34.7% logz=-31.88+/-0.14 dlogz:92.893>0.1]
550it [00:58, 13.37it/s, bound:0 nc:  2 ncall:1.6e+03 eff:34.7% logz=-31.72+/-0.14 dlogz:92.744>0.1]
552it [00:59, 11.63it/s, bound:0 nc:  7 ncall:1.6e+03 eff:34.7% logz=-31.56+/-0.14 dlogz:92.577>0.1]
554it [00:59,  9.81it/s, bound:0 nc:  6 ncall:1.6e+03 eff:34.6% logz=-31.40+/-0.14 dlogz:92.418>0.1]
556it [00:59, 10.35it/s, bound:0 nc:  2 ncall:1.6e+03 eff:34.6% logz=-31.22+/-0.14 dlogz:92.237>0.1]
558it [00:59, 11.01it/s, bound:0 nc:  2 ncall:1.6e+03 eff:34.6% logz=-31.04+/-0.14 dlogz:92.057>0.1]
561it [00:59, 14.33it/s, bound:0 nc:  4 ncall:1.6e+03 eff:34.7% logz=-30.77+/-0.14 dlogz:91.774>0.1]
563it [01:00, 15.03it/s, bound:0 nc:  2 ncall:1.6e+03 eff:34.7% logz=-30.60+/-0.14 dlogz:91.595>0.1]
565it [01:00, 15.65it/s, bound:0 nc:  1 ncall:1.6e+03 eff:34.7% logz=-30.43+/-0.14 dlogz:91.414>0.1]
567it [01:00, 15.72it/s, bound:0 nc:  3 ncall:1.6e+03 eff:34.7% logz=-30.27+/-0.14 dlogz:91.250>0.1]
569it [01:00, 12.59it/s, bound:0 nc:  2 ncall:1.6e+03 eff:34.7% logz=-30.12+/-0.14 dlogz:91.087>0.1]
571it [01:00, 11.02it/s, bound:0 nc:  6 ncall:1.7e+03 eff:34.5% logz=-29.97+/-0.14 dlogz:90.932>0.1]
