mu1 sigma1 mu2 sigma2 alpha mlo
1.2987019454737818 0.11653163159127018 2.066649310957022 1.0662484501596643 0.2909145985195909 1.1223914329295708
1.3627821788016867 0.16295802175494706 2.151502251861448 1.561548869734138 0.8542766299121483 1.0598998624083806
1.2889499195072733 0.30175718540020724 1.4392651612499567 1.9833791213079868 0.38137781814693406 1.14704643536749
1.2786559767582621 0.3243849720298581 1.5751207375298266 1.2003167539469939 0.41306751340281506 1.1450518266061034
1.377473408140457 0.38315257217578486 1.9281081943693015 1.5582652414316625 0.9098102780617652 1.122312796670493
1.1949737682878738 0.116865992660225 1.2916827450804114 1.6229778655775895 0.5511130411029683 1.1632045030584555
1.184936617296088 0.5933201960247182 1.2913360612298526 0.14886009390609 0.6873116226830841 1.0932849948478813
1.3505922381632363 0.10594441858546393 2.0001172605644233 0.9427761846118298 0.8043813375145288 0.9473986079472985
1.2985217969361986 0.1628265749405046 1.760272638661787 1.7010445390555586 0.49553860477424844 1.09192777681474
1.3997908403943429 0.38893121669322633 1.4328445557279177 0.44941186181168197 0.7370843047818835 1.157303456069752
1.182254815263009 0.5214575994855021 1.6449818846310866 1.3455402056424741 0.7363869936219914 1.1710605773258091
1.403304135280762 0.25582993217287375 2.264975016673884 0.3988157012056851 0.8151089010652648 1.117377249269604
1.2466223799832963 0.48992768589344393 1.8351801574018298 0.24595388384424816 0.9034724460118898 1.16448780067403
1.2858531342283228 0.16816656071276156 1.310540975743864 0.757045357578077 0.4810279260069149 1.0988796084986479
1.2484655840697325 0.09237101783571458 1.4476009118151354 0.8196565453770125 0.20909354735407915 1.1627593275818506
1.4084793474602886 0.31103094163523565 1.7797436566169265 0.3962419083888874 0.79890455333609 1.1639888654448718
1.3350820359272009 0.2563061330896738 1.635393375140855 1.143302729514315 0.9500582664442271 1.168794345212866
1.4326637854123154 0.19218781918524852 2.2309464186019827 0.6992667402588512 0.6700916765385223 1.132805871488272
1.379397719307581 0.1328411227268644 2.1510888840759668 1.430770923893271 0.6700779516731254 0.9219946811039291
1.4164012769814445 0.1780973671495952 2.0083115155224798 1.383412213489209 0.643145879271408 1.0769440438443632
1.400644067428447 0.23143704600963924 1.7671347748130972 0.5656225658643342 0.5286000503751436 1.1715633726161778
1.1894107363624855 0.2285622257285576 2.280328817688147 0.34281552721405845 0.8283752906121901 1.144613603284092
1.133996299324591 0.5202155131112204 1.446047212705114 0.18104132945681026 0.6780526616843756 1.1286422268507816
1.3770587634919775 0.12275464020280666 1.5283318953399765 1.9594597803595761 0.8364174960248809 1.1084472331139872
1.1592329737153895 0.5395921997171758 2.1453540677331846 1.3338488240555573 0.9466130564674021 1.1482413448267623
1.202577933301519 0.5158665960295402 1.4072956878549325 0.256524389998769 0.6607923160639116 1.1349164577325954
1.1946092540597546 0.21005908189839945 1.5302005674016141 1.9658070455602126 0.41325560740667056 1.1828776735718303
1.1197197630893991 1.5843281862048326 1.307275758116914 0.07334619139168669 0.2993289418397413 1.102697195516849
1.2548166130174434 0.2692291449151563 1.3441290889278075 0.7835354490326579 0.6331374124942262 1.1207140523005377
1.150274332705569 0.29974720467196336 1.6101995279434322 1.9329540461052799 0.7582083854886208 1.133218289600891
1.1749816471821488 0.35804504020715733 2.1998732545194364 1.5369878674465334 0.6081098278758484 1.1418651251333787
1.1855943941609266 0.31550664233151204 1.7066393433814975 0.7104311645577828 0.4147971092197138 1.1684686534436572
1.1916239064743277 0.9602677277814307 1.3397025703768257 0.3519424355625113 0.2535474817042829 1.1425102780945018
1.3178598513036945 0.08168993284572958 1.8568031944752148 1.3304118453495855 0.6461746356114565 0.9625991299714766
1.3260726455839125 0.28288584520380994 2.2527666784045217 1.4286853103683477 0.7487320377388014 1.1205115468495777
1.290876667405632 0.10892808542713514 1.3345921573589936 1.8665616654908606 0.4539285029184274 1.0977035246256912
1.3012168783339555 0.1360574577142928 1.7121342295467186 1.939657555261872 0.36210857575688593 1.1305784510600552
1.0786094256041912 1.3362360847511219 1.364574596246739 0.09563214825823 0.6041197820974885 1.0276431204795147
1.297993404493285 0.4501447625110281 1.9603313709001498 1.5091040587230935 0.911672408145726 1.1610400989763945
1.3517825107215398 0.15637691237914433 2.1717900832063584 0.7790065946941339 0.5740668737376416 1.07526198065825
1.1480789095271589 0.9137965767692396 1.2676251304167279 0.25505090389751084 0.31616205759071725 1.1255127171398738
1.2953212833535077 1.4520356724372288 1.325117112382709 0.18612439764114755 0.22441941999984674 1.1186007026050757
1.342983782425898 0.3795968361868993 1.5837196595450729 1.935439950599713 0.834705786941031 1.1556113394008423
1.2294877211398694 0.5504591368534563 1.3309002889177635 0.0469564222875049 0.6805931538540495 1.0227162742921068
1.1899910596720786 0.36491643877368574 1.5327075674622752 0.4945410798173447 0.564688307503508 1.1428637071165284
1.4309380180156355 0.22465152400093963 2.182644892832343 0.7621299759589016 0.8749321139668033 1.1547432621943376
1.3007310492472488 0.02986346568729438 1.618425438759504 0.5985300351189621 0.4777447798637961 1.1539295571118044
1.3445094954631753 0.3174873242587619 1.3933139433525061 0.408904115997883 0.9035179157786154 1.1635646870681815
1.3295507300984928 0.1666338762398075 2.101958620029713 1.3408531330798261 0.38739852800753344 1.1541998477641342
1.2656656427799036 0.23454513896167184 1.564680065810741 1.2946451345227052 0.7845486642714493 1.1326314678987506
1.3177394061069903 0.12031527173467027 1.4076299975627977 1.6115516510360894 0.2660252015082534 1.1645532320434624
1.2565279724773935 0.4321330904688786 1.7234609269997276 1.8422613440872386 0.7528438334260408 1.169371219734745
1.3976088011677847 0.14490590012097027 2.1902029668778913 1.0499116132920596 0.5094651873822214 1.1167835477291903
1.373868799978797 0.08398408076693716 1.813940553266498 1.678585759425051 0.7512253119245248 1.0576644697477602
1.2727834989962012 0.9786492609666706 1.384698575611589 0.11873930388818346 0.7329832971450632 1.1513669979244192
1.3395230755388048 0.25133664376264575 1.5567972900670064 1.4627637015574206 0.7670539467784809 1.1228335348856824
1.3043323694438764 0.2595762491932 2.10641569827285 1.5182973043349537 0.48597881178947455 1.1603653454683842
1.3777726099764593 0.1781871214448901 1.8349835859256718 1.1305533566828718 0.8514452566479209 1.1336566289210759
1.2704298412134423 0.20657552602425777 1.5406822698505551 1.823460976335176 0.8289155447155604 1.1498078700517187
1.262004689738239 0.374315587693118 1.5075151488368101 0.4677596059018371 0.907721795433087 1.1493688738610952
1.3207804575902213 0.08451465465016203 2.209783474200958 1.0314805045727549 0.7977350967775054 1.167687418125963
1.1899994736160693 0.5317240223526651 1.406647913427023 0.3389113207427013 0.9586663002697018 1.1752475125207291
1.2273103280211284 0.6638622456054737 1.443234048668777 0.15425267278645377 0.41651710527227326 1.1423479991162078
1.2454881473370287 0.4251861913307854 2.246180316884856 0.7922259700877583 0.855065140859263 1.1561346205952485
1.4234942676921545 0.21120708003537808 1.6422739382457827 0.7282381132150901 0.579012631440054 1.1588032546301268
1.3649369422494044 0.2854425410420124 1.9995843316569788 1.7809563019291343 0.7799586888841549 1.1797677527806811
1.2737840783271306 0.30610138456028985 1.8972186954645949 1.8010469990392877 0.7761835999600009 1.1828919805519724
1.4084262246269716 0.09892137307657245 1.5273515469762344 1.894378214580605 0.6353145181624656 1.0759826028248503
1.2929591394729245 0.370894293161436 1.430820526198048 0.331710365759989 0.5307156985483039 1.1701594795203214
1.3728225713301567 0.268596784204851 2.270512430536872 1.6565599491656957 0.6195890128703584 1.159235067549831
1.3767234895652216 0.27635574918759404 2.290341901986951 0.9536931483634987 0.698216457639501 1.159101556364368
1.3725022712452213 0.3125326328968016 1.5323483421188206 1.3564728058618782 0.679221267263623 1.1690246633056753
1.327273751916715 0.263311480659097 1.9890117393928763 0.5135348767055394 0.7206287362135381 1.1322795304941606
1.2820475728785081 1.2736623617076404 1.3964188001046958 0.26500551953865026 0.11861090814532976 1.1614179670155282
1.191177875617864 0.26356404503522696 2.0349117129922023 1.3317865049982738 0.45675289293510146 1.1585864288812315
1.2863473871437168 0.20183047286588893 1.3535693543081384 0.898041671174027 0.34798474775195326 1.1478148597020723
1.2880121828458186 0.22148983733452654 1.6652342348434273 1.809482142990874 0.8372961692380531 1.1461174136828043
1.371422110389994 0.082357020870362 2.0708305655033006 0.7858288828339477 0.7467181566945602 1.179369352729739
1.1768594974787447 0.394936815781899 1.3321378710952017 1.1532395037452507 0.6282501749618936 1.1525813151243633
