mu1 sigma1 mu2 sigma2 alpha mlo
1.2159670948228736 0.4850096514945227 2.2992664451590663 0.13500538578259605 0.9355959231328145 1.1156330182821375
1.1604955457078927 0.5893703434383866 1.2975243286525902 0.42846551506949304 0.2513019803167502 1.1045353204820056
1.2309762935398871 0.4149884294340777 1.43101818403297 0.24364620687125896 0.5043150284325589 1.0994090385074136
1.4736174834165494 0.2106483393410651 1.9060612369893324 0.360887921009886 0.8275147933672283 1.1283426793024203
1.0752919797134852 0.5554681786336778 1.2855583124390986 0.048326272850978104 0.7596331027868218 1.0624456733760115
1.3582893003503607 0.10948150853021514 2.1110294816796626 0.5135176582387438 0.7783809528011933 0.9381116396573499
1.2147895149640129 0.4444798704234527 1.2572318383285526 0.11453860711564103 0.4639267111450407 1.1390070545697926
1.207958500952924 0.4279021073320305 1.5282482495935248 0.22884264865280668 0.9492232950324156 1.1067194120963482
1.2438402351255569 0.24584088808083315 1.673960243876964 0.5713166801967574 0.6409883239392797 1.118045988589145
1.1134751482356045 0.6415221282641085 1.4392053657819246 0.1664387716159354 0.6903204714946364 1.1106122806139072
1.2204720819171415 0.26854793533914 1.879418961757878 1.2738884025431054 0.9061689458762967 1.155200081629359
1.2072681055475991 0.22752595727652147 1.4769090076283153 0.5713482651983632 0.3501580809702726 1.1815627344103097
1.343589444361573 0.35856499130593034 1.9323831210952016 1.2712769930079149 0.820897185280561 1.1732900482503326
1.374782444514591 0.22107900804393718 1.5898992351747716 1.0510341500878568 0.9115003487890482 1.146739575443953
1.2324496147807724 0.27143153616226695 2.317892748555677 1.5766491036062715 0.7398850552813995 1.1639598659588808
1.302009043408574 0.36553489819501955 2.2649450601717125 1.1209307342676316 0.9430271215719818 1.1236556295307212
1.3944528464274528 0.13234036293888476 1.489086219069189 0.6379200245157425 0.682675626961089 0.9979443155364077
1.1656075781820703 0.4169910036928441 1.6504369468677473 0.441516917860345 0.6985314652550886 1.1310796836445771
1.3799852576767313 0.16097638172511342 1.448979355772931 0.8154050888812355 0.5728087023018249 1.125385952463886
1.1645062390447323 0.36644171438953094 2.068950629430911 0.7745458922341082 0.9214269427548771 1.135508141665443
1.3557305730079676 0.24263224790937055 2.3209805427024346 1.8134938557451814 0.8480670569511616 1.149180314912755
1.3416859040847924 0.10641529793308467 1.8045011329863727 0.13892267205513392 0.5020844172511965 1.1592764605586536
1.3144056716663144 0.4378477624007916 1.3912213950760617 0.4127529123267765 0.048621676737900604 1.148355584777254
1.357413557214639 0.5419308827540226 1.402909905165562 0.09417233355710693 0.6289837518879147 1.0542668277376368
1.2037206686103787 0.5206237106272471 2.898273582675228 1.3808623109302463 0.973612699209658 1.1749160830376013
1.3906833843272741 0.1560538712898779 1.972167883128515 0.640283618963058 0.6787437139474438 1.173012971877323
1.3435673440162996 0.2688411918536132 1.7446564486216454 1.8597651914704507 0.9343060229000811 1.1495306970484997
1.195163890271219 0.4003655789063576 1.2089683461982268 1.1526043422306556 0.9566438643811761 1.1270739390624553
1.2220086838240412 0.5458247025171795 1.4233024321404892 0.3769143117064007 0.7035978350875882 1.1697446868389552
1.302011561565465 0.22498112032724624 1.3714754199777646 0.3995279699125875 0.1340019736512568 1.1182614247313545
1.3903695948953034 0.1306375943171946 1.4828947777330859 1.2794709254487353 0.6954362389564074 1.1638444992396146
1.2736453931408647 0.177893616624304 1.381163448622811 0.28240097788630963 0.09172849839404602 1.174925501886264
1.2220035533884346 0.14957840440671266 1.5618739976064675 0.4902831549835286 0.6541439449278934 1.1501279706253906
1.1425097340013104 0.5813778959248247 1.3657619053916794 0.311451767393005 0.5908373988623692 1.134569165301799
1.2962808787609854 0.38640574848469694 1.6235713194816437 0.18149265790438224 0.9666037093266894 1.1825002783992316
1.2388859355504038 0.1921791675862518 1.3839094785366006 0.4099349371726258 0.07539498547673375 1.1299956915450766
1.3559915117789418 0.23680330389974333 2.164094422153663 0.1476528726320189 0.9589435591581723 1.1832621762821784
1.1679870545027837 0.3503983922816966 2.629432888594669 1.0605535773108405 0.9055114805129717 1.151043135232923
1.2105940930849999 0.15135322793236558 1.6927869377502498 0.48151112008363983 0.5449450346455406 1.1526636596132618
1.2991199958178565 0.30887860749854257 1.584405889769914 0.755190295775949 0.9408846836117829 1.1396019603432925
