
0it [00:00, ?it/s]
55it [08:07,  3.93it/s, bound:0 nc:  4 ncall:6.4e+02 eff:8.6% logz=-58.54+/-0.16 dlogz:115.929>0.1]
57it [08:08,  3.34it/s, bound:0 nc:  6 ncall:6.5e+02 eff:8.8% logz=-55.80+/-0.16 dlogz:113.496>0.1]
58it [08:08,  3.10it/s, bound:0 nc:  7 ncall:6.6e+02 eff:8.8% logz=-55.31+/-0.16 dlogz:112.537>0.1]
60it [08:09,  3.63it/s, bound:0 nc:  3 ncall:6.6e+02 eff:9.1% logz=-54.46+/-0.15 dlogz:111.645>0.1]
62it [08:09,  3.96it/s, bound:0 nc:  3 ncall:6.7e+02 eff:9.3% logz=-53.42+/-0.15 dlogz:110.704>0.1]
64it [08:09,  4.27it/s, bound:0 nc:  2 ncall:6.7e+02 eff:9.5% logz=-51.87+/-0.16 dlogz:109.297>0.1]
65it [08:10,  3.78it/s, bound:0 nc:  8 ncall:6.8e+02 eff:9.6% logz=-51.34+/-0.15 dlogz:108.586>0.1]
66it [08:10,  3.50it/s, bound:0 nc:  3 ncall:6.8e+02 eff:9.7% logz=-50.92+/-0.15 dlogz:108.062>0.1]
67it [08:11,  3.20it/s, bound:0 nc:  4 ncall:6.9e+02 eff:9.8% logz=-50.57+/-0.15 dlogz:107.633>0.1]
68it [08:11,  3.04it/s, bound:0 nc:  4 ncall:6.9e+02 eff:9.8% logz=-50.19+/-0.15 dlogz:107.286>0.1]
69it [08:13,  1.30it/s, bound:0 nc: 27 ncall:7.2e+02 eff:9.6% logz=-49.66+/-0.15 dlogz:106.903>0.1]
70it [08:15,  1.04s/it, bound:0 nc: 20 ncall:7.4e+02 eff:9.5% logz=-49.14+/-0.15 dlogz:106.367>0.1]
71it [08:15,  1.15it/s, bound:0 nc:  3 ncall:7.4e+02 eff:9.6% logz=-48.70+/-0.15 dlogz:105.845>0.1]
73it [08:16,  1.68it/s, bound:0 nc:  4 ncall:7.5e+02 eff:9.8% logz=-47.93+/-0.15 dlogz:105.055>0.1]
74it [08:17,  1.49it/s, bound:0 nc: 11 ncall:7.6e+02 eff:9.8% logz=-47.46+/-0.15 dlogz:104.627>0.1]
75it [08:17,  1.63it/s, bound:0 nc:  7 ncall:7.6e+02 eff:9.8% logz=-47.09+/-0.15 dlogz:104.154>0.1]
76it [08:18,  1.28it/s, bound:0 nc: 13 ncall:7.8e+02 eff:9.8% logz=-46.77+/-0.15 dlogz:103.782>0.1]
78it [08:20,  1.26it/s, bound:0 nc: 19 ncall:8.0e+02 eff:9.8% logz=-45.94+/-0.15 dlogz:103.111>0.1]
79it [08:20,  1.42it/s, bound:0 nc:  4 ncall:8.0e+02 eff:9.8% logz=-45.28+/-0.15 dlogz:102.631>0.1]
80it [09:24, 16.59s/it, bound:1 nc:126 ncall:9.3e+02 eff:8.6% logz=-44.46+/-0.16 dlogz:101.962>0.1]
82it [09:24,  9.69s/it, bound:2 nc:155 ncall:1.2e+03 eff:6.6% logz=-43.00+/-0.16 dlogz:100.405>0.1]
84it [09:24,  6.08s/it, bound:3 nc:158 ncall:1.6e+03 eff:5.4% logz=-40.91+/-0.16 dlogz:99.099>0.1] 
85it [10:00, 12.26s/it, bound:3 nc:143 ncall:1.7e+03 eff:5.0% logz=-40.11+/-0.16 dlogz:97.576>0.1]
86it [10:00,  9.52s/it, bound:4 nc:126 ncall:1.8e+03 eff:4.7% logz=-39.50+/-0.16 dlogz:96.778>0.1]
88it [10:01,  5.83s/it, bound:5 nc:123 ncall:2.1e+03 eff:4.2% logz=-38.65+/-0.15 dlogz:95.685>0.1]
90it [10:44, 11.56s/it, bound:5 nc:101 ncall:2.3e+03 eff:3.9% logz=-37.98+/-0.15 dlogz:94.959>0.1]
91it [10:44,  9.21s/it, bound:6 nc:101 ncall:2.4e+03 eff:3.8% logz=-37.73+/-0.15 dlogz:94.635>0.1]
94it [10:44,  4.92s/it, bound:7 nc:131 ncall:2.8e+03 eff:3.4% logz=-37.08+/-0.14 dlogz:93.928>0.1]
94it [11:00,  4.92s/it, bound:7 nc:131 ncall:2.8e+03 eff:3.4% logz=-37.08+/-0.14 dlogz:93.928>0.1]
95it [11:25, 11.41s/it, bound:7 nc:110 ncall:2.9e+03 eff:3.3% logz=-36.80+/-0.14 dlogz:93.721>0.1]
96it [11:25,  9.15s/it, bound:8 nc:140 ncall:3.0e+03 eff:3.2% logz=-36.41+/-0.14 dlogz:93.441>0.1]
98it [11:26,  5.84s/it, bound:9 nc:112 ncall:3.3e+03 eff:3.0% logz=-35.59+/-0.15 dlogz:92.629>0.1]
100it [12:11, 11.67s/it, bound:10 nc:115 ncall:3.6e+03 eff:2.8% logz=-34.89+/-0.15 dlogz:91.863>0.1]
103it [12:11,  6.73s/it, bound:11 nc:151 ncall:4.0e+03 eff:2.6% logz=-34.03+/-0.14 dlogz:90.969>0.1]
105it [12:42,  9.18s/it, bound:12 nc:120 ncall:4.2e+03 eff:2.5% logz=-33.11+/-0.15 dlogz:90.171>0.1]
108it [12:42,  5.72s/it, bound:13 nc:101 ncall:4.5e+03 eff:2.4% logz=-31.80+/-0.15 dlogz:88.792>0.1]
110it [13:16,  8.80s/it, bound:13 nc:101 ncall:4.7e+03 eff:2.3% logz=-31.17+/-0.15 dlogz:88.107>0.1]
111it [13:17,  7.48s/it, bound:14 nc:101 ncall:4.8e+03 eff:2.3% logz=-30.92+/-0.14 dlogz:87.776>0.1]
113it [13:17,  5.19s/it, bound:15 nc:101 ncall:5.1e+03 eff:2.2% logz=-30.33+/-0.14 dlogz:87.272>0.1]
114it [13:51, 10.32s/it, bound:15 nc:113 ncall:5.2e+03 eff:2.2% logz=-29.99+/-0.14 dlogz:86.931>0.1]
116it [13:51,  6.87s/it, bound:16 nc:101 ncall:5.4e+03 eff:2.1% logz=-29.42+/-0.14 dlogz:86.279>0.1]
119it [14:27,  9.03s/it, bound:17 nc:101 ncall:5.8e+03 eff:2.1% logz=-28.57+/-0.14 dlogz:85.474>0.1]
122it [14:27,  5.66s/it, bound:18 nc:104 ncall:6.1e+03 eff:2.0% logz=-27.78+/-0.14 dlogz:84.600>0.1]
124it [15:02,  8.70s/it, bound:18 nc:101 ncall:6.3e+03 eff:2.0% logz=-26.40+/-0.15 dlogz:83.632>0.1]
125it [15:02,  7.40s/it, bound:19 nc:101 ncall:6.4e+03 eff:2.0% logz=-26.01+/-0.15 dlogz:82.976>0.1]
128it [15:03,  4.47s/it, bound:20 nc:101 ncall:6.7e+03 eff:1.9% logz=-25.10+/-0.15 dlogz:81.919>0.1]
129it [15:49, 11.17s/it, bound:20 nc:101 ncall:6.8e+03 eff:1.9% logz=-24.87+/-0.15 dlogz:81.658>0.1]
131it [15:49,  7.72s/it, bound:21 nc:101 ncall:7.0e+03 eff:1.9% logz=-24.48+/-0.14 dlogz:81.240>0.1]
134it [16:30, 10.05s/it, bound:22 nc:101 ncall:7.4e+03 eff:1.8% logz=-23.83+/-0.14 dlogz:80.608>0.1]
137it [16:30,  6.41s/it, bound:23 nc:101 ncall:7.7e+03 eff:1.8% logz=-23.26+/-0.14 dlogz:79.977>0.1]
139it [17:11, 10.13s/it, bound:23 nc:103 ncall:7.9e+03 eff:1.8% logz=-22.92+/-0.14 dlogz:79.629>0.1]
140it [17:12,  8.61s/it, bound:24 nc:101 ncall:8.0e+03 eff:1.8% logz=-22.73+/-0.14 dlogz:79.451>0.1]
143it [17:12,  5.24s/it, bound:25 nc:101 ncall:8.3e+03 eff:1.7% logz=-22.14+/-0.14 dlogz:78.871>0.1]
144it [17:55, 11.16s/it, bound:25 nc:101 ncall:8.4e+03 eff:1.7% logz=-21.97+/-0.14 dlogz:78.664>0.1]
146it [17:56,  7.80s/it, bound:26 nc:101 ncall:8.6e+03 eff:1.7% logz=-21.66+/-0.14 dlogz:78.334>0.1]
149it [19:07, 14.22s/it, bound:27 nc:107 ncall:8.9e+03 eff:1.7% logz=-20.98+/-0.14 dlogz:77.759>0.1]
152it [19:07,  9.08s/it, bound:28 nc:101 ncall:9.2e+03 eff:1.7% logz=-20.17+/-0.14 dlogz:76.922>0.1]
154it [19:45, 11.66s/it, bound:28 nc:101 ncall:9.4e+03 eff:1.6% logz=-19.72+/-0.14 dlogz:76.436>0.1]
155it [19:46,  9.91s/it, bound:29 nc:101 ncall:9.5e+03 eff:1.6% logz=-19.53+/-0.14 dlogz:76.219>0.1]
158it [19:46,  6.00s/it, bound:30 nc:101 ncall:9.8e+03 eff:1.6% logz=-19.06+/-0.14 dlogz:75.693>0.1]
159it [20:22, 10.75s/it, bound:30 nc:101 ncall:9.9e+03 eff:1.6% logz=-18.92+/-0.14 dlogz:75.542>0.1]
161it [20:22,  7.44s/it, bound:31 nc:101 ncall:1.0e+04 eff:1.6% logz=-18.69+/-0.13 dlogz:75.283>0.1]
164it [21:02,  9.73s/it, bound:32 nc:101 ncall:1.0e+04 eff:1.6% logz=-18.33+/-0.13 dlogz:80.961>0.1]
167it [21:02,  6.25s/it, bound:33 nc:101 ncall:1.1e+04 eff:1.6% logz=-17.89+/-0.13 dlogz:80.532>0.1]
169it [21:39,  9.41s/it, bound:33 nc:101 ncall:1.1e+04 eff:1.6% logz=-17.61+/-0.13 dlogz:80.230>0.1]
170it [21:40,  8.02s/it, bound:34 nc:101 ncall:1.1e+04 eff:1.5% logz=-17.48+/-0.13 dlogz:80.088>0.1]
173it [21:40,  4.88s/it, bound:35 nc:101 ncall:1.1e+04 eff:1.5% logz=-17.05+/-0.13 dlogz:79.685>0.1]
174it [22:21, 10.59s/it, bound:35 nc:101 ncall:1.1e+04 eff:1.5% logz=-16.90+/-0.13 dlogz:79.518>0.1]
176it [22:21,  7.36s/it, bound:36 nc:101 ncall:1.2e+04 eff:1.5% logz=-16.62+/-0.13 dlogz:79.219>0.1]
179it [23:04, 10.09s/it, bound:37 nc:101 ncall:1.2e+04 eff:1.5% logz=-16.19+/-0.13 dlogz:78.796>0.1]
182it [23:04,  6.47s/it, bound:38 nc:101 ncall:1.2e+04 eff:1.5% logz=-15.80+/-0.13 dlogz:78.370>0.1]
184it [23:38,  9.12s/it, bound:38 nc:101 ncall:1.2e+04 eff:1.5% logz=-15.58+/-0.13 dlogz:78.131>0.1]
185it [23:38,  7.77s/it, bound:39 nc:101 ncall:1.3e+04 eff:1.5% logz=-15.48+/-0.13 dlogz:78.025>0.1]
188it [23:38,  4.68s/it, bound:40 nc:101 ncall:1.3e+04 eff:1.5% logz=-15.15+/-0.13 dlogz:77.710>0.1]
189it [24:22, 10.90s/it, bound:40 nc:101 ncall:1.3e+04 eff:1.5% logz=-15.03+/-0.13 dlogz:77.583>0.1]
191it [24:22,  7.56s/it, bound:41 nc:101 ncall:1.3e+04 eff:1.5% logz=-14.79+/-0.13 dlogz:77.340>0.1]
194it [25:02,  9.84s/it, bound:42 nc:101 ncall:1.3e+04 eff:1.4% logz=-14.41+/-0.13 dlogz:76.965>0.1]
197it [25:02,  6.27s/it, bound:43 nc:101 ncall:1.4e+04 eff:1.4% logz=-14.06+/-0.13 dlogz:76.582>0.1]
199it [25:45, 10.14s/it, bound:43 nc:101 ncall:1.4e+04 eff:1.4% logz=-13.86+/-0.13 dlogz:76.363>0.1]
200it [25:45,  8.61s/it, bound:44 nc:101 ncall:1.4e+04 eff:1.4% logz=-13.77+/-0.13 dlogz:76.266>0.1]
203it [25:45,  5.18s/it, bound:45 nc:101 ncall:1.4e+04 eff:1.4% logz=-13.51+/-0.13 dlogz:75.993>0.1]
203it [26:01,  5.18s/it, bound:45 nc:101 ncall:1.4e+04 eff:1.4% logz=-13.51+/-0.13 dlogz:75.993>0.1]
204it [26:25, 10.70s/it, bound:45 nc:101 ncall:1.4e+04 eff:1.4% logz=-13.43+/-0.13 dlogz:75.905>0.1]
206it [26:26,  7.43s/it, bound:46 nc:101 ncall:1.5e+04 eff:1.4% logz=-13.27+/-0.13 dlogz:75.736>0.1]
208it [26:41,  7.43s/it, bound:46 nc:  1 ncall:1.5e+04 eff:4.1% logz=55.71+/-1.65 dlogz:1.092>0.1]  
209it [27:10, 10.46s/it, bound:47 nc:101 ncall:1.5e+04 eff:1.4% logz=-13.02+/-0.13 dlogz:75.487>0.1]
212it [27:11,  6.71s/it, bound:48 nc:101 ncall:1.5e+04 eff:1.4% logz=-12.80+/-0.12 dlogz:75.244>0.1]
214it [27:52, 10.20s/it, bound:48 nc:101 ncall:1.5e+04 eff:1.4% logz=-12.66+/-0.12 dlogz:75.100>0.1]
218it [27:52,  5.89s/it, bound:50 nc:101 ncall:1.6e+04 eff:1.4% logz=-12.33+/-0.12 dlogz:74.789>0.1]
218it [28:11,  5.89s/it, bound:50 nc:  1 ncall:1.6e+04 eff:3.9% logz=55.68+/-1.68 dlogz:1.092>0.1]  
219it [28:35, 10.86s/it, bound:50 nc:101 ncall:1.6e+04 eff:1.4% logz=-12.21+/-0.12 dlogz:74.690>0.1]
221it [28:36,  7.92s/it, bound:51 nc:101 ncall:1.6e+04 eff:1.4% logz=-12.01+/-0.13 dlogz:74.458>0.1]
223it [28:51,  7.92s/it, bound:51 nc:101 ncall:1.6e+04 eff:1.4% logz=-11.80+/-0.13 dlogz:74.251>0.1]
224it [29:21, 10.58s/it, bound:52 nc:101 ncall:1.6e+04 eff:1.4% logz=-11.68+/-0.13 dlogz:74.141>0.1]
227it [29:21,  6.98s/it, bound:53 nc:101 ncall:1.7e+04 eff:1.4% logz=-11.37+/-0.13 dlogz:73.804>0.1]
228it [29:41,  6.98s/it, bound:53 nc:  1 ncall:1.7e+04 eff:3.7% logz=55.66+/-1.68 dlogz:1.092>0.1]  
229it [30:17, 12.09s/it, bound:53 nc:101 ncall:1.7e+04 eff:1.4% logz=-11.19+/-0.13 dlogz:73.613>0.1]
230it [30:17, 10.33s/it, bound:54 nc:101 ncall:1.7e+04 eff:1.3% logz=-11.10+/-0.13 dlogz:73.522>0.1]
233it [30:17,  6.33s/it, bound:55 nc:101 ncall:1.7e+04 eff:1.3% logz=-10.84+/-0.13 dlogz:73.247>0.1]
234it [31:00, 12.02s/it, bound:55 nc:101 ncall:1.7e+04 eff:1.3% logz=-10.76+/-0.13 dlogz:73.160>0.1]
236it [31:00,  8.31s/it, bound:56 nc:101 ncall:1.8e+04 eff:1.3% logz=-10.60+/-0.13 dlogz:72.997>0.1]
238it [31:11,  8.31s/it, bound:56 nc:  1 ncall:1.8e+04 eff:3.6% logz=55.63+/-1.68 dlogz:1.092>0.1]  
239it [31:35,  9.69s/it, bound:57 nc:101 ncall:1.8e+04 eff:1.3% logz=-10.36+/-0.13 dlogz:72.751>0.1]
242it [31:36,  6.21s/it, bound:58 nc:101 ncall:1.8e+04 eff:1.3% logz=-10.12+/-0.12 dlogz:72.501>0.1]
243it [31:51,  6.21s/it, bound:58 nc:101 ncall:1.8e+04 eff:1.3% logz=-10.04+/-0.12 dlogz:72.418>0.1]
244it [32:14,  9.49s/it, bound:58 nc:101 ncall:1.8e+04 eff:1.3% logz=-9.97+/-0.12 dlogz:72.338>0.1] 
245it [32:14,  8.12s/it, bound:59 nc:101 ncall:1.9e+04 eff:1.3% logz=-9.89+/-0.12 dlogz:72.263>0.1]
248it [32:15,  4.94s/it, bound:60 nc:101 ncall:1.9e+04 eff:1.3% logz=-9.65+/-0.12 dlogz:72.023>0.1]
249it [32:51, 10.02s/it, bound:60 nc:101 ncall:1.9e+04 eff:1.3% logz=-9.56+/-0.12 dlogz:71.932>0.1]
251it [32:52,  6.90s/it, bound:61 nc:101 ncall:1.9e+04 eff:1.3% logz=-9.39+/-0.12 dlogz:71.750>0.1]
254it [33:28,  8.96s/it, bound:62 nc:101 ncall:2.0e+04 eff:1.3% logz=-9.12+/-0.13 dlogz:71.487>0.1]
257it [33:28,  5.76s/it, bound:63 nc:101 ncall:2.0e+04 eff:1.3% logz=-8.82+/-0.13 dlogz:71.186>0.1]
259it [34:15, 10.26s/it, bound:63 nc:101 ncall:2.0e+04 eff:1.3% logz=-8.62+/-0.13 dlogz:70.983>0.1]
260it [34:15,  8.72s/it, bound:64 nc:101 ncall:2.0e+04 eff:1.3% logz=-8.53+/-0.13 dlogz:70.876>0.1]
263it [34:15,  5.27s/it, bound:65 nc:117 ncall:2.0e+04 eff:1.3% logz=-8.28+/-0.13 dlogz:70.604>0.1]
264it [34:54, 10.55s/it, bound:65 nc:101 ncall:2.1e+04 eff:1.3% logz=-8.20+/-0.13 dlogz:70.521>0.1]
266it [34:54,  7.30s/it, bound:66 nc:101 ncall:2.1e+04 eff:1.3% logz=-8.05+/-0.13 dlogz:70.366>0.1]
269it [35:29,  9.11s/it, bound:67 nc:101 ncall:2.1e+04 eff:1.3% logz=-7.82+/-0.13 dlogz:70.130>0.1]
272it [35:30,  5.85s/it, bound:68 nc:101 ncall:2.1e+04 eff:1.3% logz=-7.61+/-0.13 dlogz:69.902>0.1]
274it [36:09,  9.41s/it, bound:68 nc:101 ncall:2.2e+04 eff:1.3% logz=-7.47+/-0.12 dlogz:69.759>0.1]
275it [36:10,  8.04s/it, bound:69 nc:110 ncall:2.2e+04 eff:1.3% logz=-7.40+/-0.12 dlogz:69.690>0.1]
278it [36:10,  4.89s/it, bound:70 nc:101 ncall:2.2e+04 eff:1.3% logz=-7.20+/-0.12 dlogz:69.473>0.1]
279it [36:58, 11.80s/it, bound:70 nc:101 ncall:2.2e+04 eff:1.3% logz=-7.12+/-0.12 dlogz:69.405>0.1]
281it [36:59,  8.15s/it, bound:71 nc:101 ncall:2.2e+04 eff:1.3% logz=-6.96+/-0.12 dlogz:69.247>0.1]
284it [37:40, 10.35s/it, bound:72 nc:101 ncall:2.3e+04 eff:1.3% logz=-6.74+/-0.12 dlogz:69.005>0.1]
287it [37:40,  6.67s/it, bound:73 nc:101 ncall:2.3e+04 eff:1.3% logz=-6.54+/-0.12 dlogz:68.793>0.1]
289it [38:22, 10.29s/it, bound:73 nc:101 ncall:2.3e+04 eff:1.3% logz=-6.42+/-0.12 dlogz:68.663>0.1]
290it [38:22,  8.77s/it, bound:74 nc:101 ncall:2.3e+04 eff:1.3% logz=-6.36+/-0.12 dlogz:68.601>0.1]
293it [38:23,  5.31s/it, bound:75 nc:101 ncall:2.3e+04 eff:1.2% logz=-6.19+/-0.12 dlogz:68.421>0.1]
294it [39:03, 10.85s/it, bound:75 nc:101 ncall:2.4e+04 eff:1.2% logz=-6.11+/-0.12 dlogz:68.356>0.1]
296it [39:03,  7.54s/it, bound:76 nc:107 ncall:2.4e+04 eff:1.2% logz=-5.95+/-0.12 dlogz:68.200>0.1]
299it [39:47, 10.33s/it, bound:77 nc:112 ncall:2.4e+04 eff:1.2% logz=-5.70+/-0.12 dlogz:67.946>0.1]
302it [39:47,  6.64s/it, bound:78 nc:101 ncall:2.4e+04 eff:1.2% logz=-5.43+/-0.13 dlogz:67.667>0.1]
304it [40:28, 10.16s/it, bound:78 nc:101 ncall:2.5e+04 eff:1.2% logz=-5.27+/-0.13 dlogz:67.498>0.1]
305it [40:28,  8.66s/it, bound:79 nc:101 ncall:2.5e+04 eff:1.2% logz=-5.20+/-0.13 dlogz:67.417>0.1]
308it [40:29,  5.27s/it, bound:80 nc:101 ncall:2.5e+04 eff:1.2% logz=-4.97+/-0.13 dlogz:67.187>0.1]
309it [41:32, 14.46s/it, bound:80 nc:101 ncall:2.5e+04 eff:1.2% logz=-4.90+/-0.13 dlogz:67.104>0.1]
311it [41:32, 10.00s/it, bound:81 nc:101 ncall:2.5e+04 eff:1.2% logz=-4.75+/-0.13 dlogz:66.951>0.1]
314it [42:16, 11.85s/it, bound:82 nc:121 ncall:2.6e+04 eff:1.2% logz=-4.56+/-0.13 dlogz:66.743>0.1]
317it [42:16,  7.58s/it, bound:83 nc:101 ncall:2.6e+04 eff:1.2% logz=-4.35+/-0.13 dlogz:66.539>0.1]
319it [43:00, 11.24s/it, bound:83 nc:101 ncall:2.6e+04 eff:1.2% logz=-4.21+/-0.13 dlogz:66.388>0.1]
320it [43:00,  9.58s/it, bound:84 nc:101 ncall:2.6e+04 eff:1.2% logz=-4.14+/-0.13 dlogz:66.315>0.1]
323it [43:01,  5.83s/it, bound:85 nc:101 ncall:2.7e+04 eff:1.2% logz=-3.96+/-0.12 dlogz:66.117>0.1]
324it [43:44, 11.70s/it, bound:85 nc:101 ncall:2.7e+04 eff:1.2% logz=-3.90+/-0.12 dlogz:66.055>0.1]
326it [43:44,  8.13s/it, bound:86 nc:117 ncall:2.7e+04 eff:1.2% logz=-3.80+/-0.12 dlogz:65.940>0.1]
329it [44:32, 11.23s/it, bound:87 nc:141 ncall:2.7e+04 eff:1.2% logz=-3.66+/-0.12 dlogz:65.788>0.1]
331it [44:32,  8.21s/it, bound:88 nc:105 ncall:2.7e+04 eff:1.2% logz=-3.58+/-0.12 dlogz:65.697>0.1]
334it [45:04,  9.02s/it, bound:89 nc:101 ncall:2.8e+04 eff:1.2% logz=-3.47+/-0.12 dlogz:65.574>0.1]
339it [45:46,  8.77s/it, bound:90 nc:101 ncall:2.8e+04 eff:1.2% logz=-3.29+/-0.12 dlogz:65.382>0.1]
340it [45:46,  7.75s/it, bound:91 nc:101 ncall:2.8e+04 eff:1.2% logz=-3.25+/-0.12 dlogz:65.343>0.1]
344it [46:25,  8.51s/it, bound:92 nc:101 ncall:2.9e+04 eff:1.2% logz=-3.10+/-0.12 dlogz:65.186>0.1]
348it [46:25,  5.41s/it, bound:93 nc:  1 ncall:2.9e+04 eff:1.4% logz=-1.04+/-0.12 dlogz:62.938>0.1]
348it [46:43,  5.41s/it, bound:93 nc:  1 ncall:2.9e+04 eff:2.6% logz=55.36+/-1.79 dlogz:1.092>0.1] 
349it [47:03,  9.14s/it, bound:94 nc:101 ncall:2.9e+04 eff:1.2% logz=-2.91+/-0.12 dlogz:64.982>0.1]
352it [47:03,  6.14s/it, bound:95 nc:101 ncall:3.0e+04 eff:1.2% logz=-2.80+/-0.12 dlogz:64.864>0.1]
353it [47:13,  6.14s/it, bound:95 nc:101 ncall:3.0e+04 eff:1.2% logz=-2.76+/-0.12 dlogz:64.825>0.1]
354it [47:41,  9.31s/it, bound:95 nc:101 ncall:3.0e+04 eff:1.2% logz=-2.72+/-0.12 dlogz:64.784>0.1]
358it [47:42,  5.54s/it, bound:97 nc:101 ncall:3.0e+04 eff:1.2% logz=-2.58+/-0.12 dlogz:64.622>0.1]
358it [47:53,  5.54s/it, bound:97 nc:  1 ncall:3.0e+04 eff:2.5% logz=55.33+/-1.79 dlogz:1.092>0.1] 
359it [48:26, 10.48s/it, bound:97 nc:101 ncall:3.0e+04 eff:1.2% logz=-2.54+/-0.12 dlogz:64.584>0.1]
361it [48:26,  7.71s/it, bound:98 nc:101 ncall:3.0e+04 eff:1.2% logz=-2.47+/-0.12 dlogz:64.509>0.1]
363it [48:43,  7.71s/it, bound:98 nc:101 ncall:3.1e+04 eff:1.2% logz=-2.40+/-0.12 dlogz:64.433>0.1]
364it [49:08,  9.97s/it, bound:99 nc:101 ncall:3.1e+04 eff:1.2% logz=-2.36+/-0.12 dlogz:64.395>0.1]
