
0it [00:00, ?it/s]
385it [00:03, 87.15it/s, bound:0 nc: 16 ncall:2.4e+03 eff:16.1% logz=29.93+/-0.11 dlogz:16.659>0.1]
395it [00:04, 86.23it/s, bound:0 nc:  3 ncall:2.5e+03 eff:16.0% logz=30.19+/-0.11 dlogz:16.381>0.1]
404it [00:04, 74.47it/s, bound:0 nc: 12 ncall:2.6e+03 eff:15.5% logz=30.42+/-0.11 dlogz:16.127>0.1]
412it [00:04, 61.76it/s, bound:0 nc: 33 ncall:2.7e+03 eff:15.1% logz=30.62+/-0.11 dlogz:15.908>0.1]
425it [00:04, 72.74it/s, bound:0 nc: 28 ncall:2.8e+03 eff:15.1% logz=30.93+/-0.11 dlogz:15.560>0.1]
435it [00:04, 75.30it/s, bound:0 nc: 20 ncall:2.9e+03 eff:15.1% logz=31.17+/-0.11 dlogz:15.292>0.1]
448it [00:04, 87.29it/s, bound:0 nc:  5 ncall:3.0e+03 eff:15.1% logz=31.47+/-0.11 dlogz:14.968>0.1]
458it [00:04, 81.94it/s, bound:0 nc: 16 ncall:3.1e+03 eff:14.9% logz=31.70+/-0.11 dlogz:14.712>0.1]
467it [00:05, 68.67it/s, bound:0 nc:  7 ncall:3.2e+03 eff:14.7% logz=31.90+/-0.11 dlogz:14.486>0.1]
475it [00:05, 60.40it/s, bound:0 nc:  8 ncall:3.2e+03 eff:14.6% logz=32.07+/-0.11 dlogz:14.290>0.1]
482it [00:05, 57.68it/s, bound:0 nc:  6 ncall:3.3e+03 eff:14.5% logz=32.22+/-0.11 dlogz:14.131>0.1]
489it [00:05, 54.15it/s, bound:0 nc:  1 ncall:3.4e+03 eff:14.5% logz=32.38+/-0.11 dlogz:13.959>0.1]
495it [00:05, 54.26it/s, bound:0 nc: 26 ncall:3.4e+03 eff:14.5% logz=32.50+/-0.11 dlogz:13.816>0.1]
501it [00:06, 37.68it/s, bound:0 nc:  5 ncall:3.5e+03 eff:14.3% logz=32.64+/-0.11 dlogz:13.666>0.1]
506it [00:06, 33.54it/s, bound:0 nc:  8 ncall:3.6e+03 eff:14.1% logz=32.75+/-0.11 dlogz:13.542>0.1]
510it [00:06, 34.50it/s, bound:0 nc: 12 ncall:3.6e+03 eff:14.1% logz=32.84+/-0.11 dlogz:13.445>0.1]
516it [00:06, 38.71it/s, bound:0 nc: 22 ncall:3.7e+03 eff:14.0% logz=32.96+/-0.11 dlogz:13.304>0.1]
521it [00:06, 39.02it/s, bound:0 nc:  9 ncall:3.7e+03 eff:13.9% logz=33.07+/-0.11 dlogz:13.182>0.1]
530it [00:06, 45.84it/s, bound:0 nc: 31 ncall:3.8e+03 eff:13.9% logz=33.28+/-0.11 dlogz:12.956>0.1]
535it [00:06, 42.12it/s, bound:0 nc:  4 ncall:3.9e+03 eff:13.8% logz=33.38+/-0.11 dlogz:12.837>0.1]
540it [00:07, 33.32it/s, bound:0 nc:  7 ncall:4.0e+03 eff:13.6% logz=33.48+/-0.11 dlogz:12.724>0.1]
546it [00:07, 38.52it/s, bound:0 nc:  5 ncall:4.0e+03 eff:13.6% logz=33.60+/-0.11 dlogz:12.594>0.1]
554it [00:07, 45.52it/s, bound:0 nc: 10 ncall:4.1e+03 eff:13.6% logz=33.75+/-0.11 dlogz:12.416>0.1]
560it [00:07, 39.23it/s, bound:0 nc: 16 ncall:4.2e+03 eff:13.4% logz=33.87+/-0.11 dlogz:12.288>0.1]
565it [00:07, 35.03it/s, bound:0 nc:  5 ncall:4.3e+03 eff:13.2% logz=33.96+/-0.11 dlogz:12.181>0.1]
569it [00:07, 33.75it/s, bound:0 nc:  6 ncall:4.3e+03 eff:13.2% logz=34.03+/-0.11 dlogz:12.097>0.1]
573it [00:07, 34.47it/s, bound:0 nc: 15 ncall:4.4e+03 eff:13.1% logz=34.11+/-0.11 dlogz:12.014>0.1]
577it [00:08, 30.85it/s, bound:0 nc: 33 ncall:4.4e+03 eff:13.0% logz=34.18+/-0.11 dlogz:11.933>0.1]
582it [00:08, 33.34it/s, bound:0 nc: 19 ncall:4.5e+03 eff:13.0% logz=34.27+/-0.11 dlogz:11.832>0.1]
586it [00:08, 25.25it/s, bound:0 nc:  4 ncall:4.5e+03 eff:12.9% logz=34.33+/-0.11 dlogz:11.753>0.1]
590it [00:08, 26.14it/s, bound:0 nc: 22 ncall:4.6e+03 eff:12.8% logz=34.40+/-0.11 dlogz:11.676>0.1]
595it [00:08, 29.20it/s, bound:0 nc:  9 ncall:4.6e+03 eff:12.9% logz=34.49+/-0.11 dlogz:11.579>0.1]
599it [00:08, 30.78it/s, bound:0 nc:  8 ncall:4.7e+03 eff:12.8% logz=34.55+/-0.11 dlogz:11.503>0.1]
603it [00:09, 31.71it/s, bound:0 nc:  9 ncall:4.7e+03 eff:12.8% logz=34.62+/-0.11 dlogz:11.427>0.1]
607it [00:09, 26.69it/s, bound:0 nc:  3 ncall:4.8e+03 eff:12.7% logz=34.68+/-0.11 dlogz:11.353>0.1]
610it [00:09, 23.59it/s, bound:0 nc: 17 ncall:4.8e+03 eff:12.6% logz=34.73+/-0.11 dlogz:11.296>0.1]
613it [00:09, 17.44it/s, bound:0 nc: 33 ncall:4.9e+03 eff:12.5% logz=34.78+/-0.11 dlogz:11.242>0.1]
616it [00:09, 19.06it/s, bound:0 nc:  6 ncall:4.9e+03 eff:12.5% logz=34.82+/-0.11 dlogz:11.187>0.1]
620it [00:09, 21.64it/s, bound:0 nc:  4 ncall:5.0e+03 eff:12.4% logz=34.88+/-0.11 dlogz:11.116>0.1]
623it [00:10, 14.42it/s, bound:0 nc: 24 ncall:5.0e+03 eff:12.4% logz=34.93+/-0.11 dlogz:11.064>0.1]
625it [00:10, 14.25it/s, bound:0 nc:  1 ncall:5.1e+03 eff:12.3% logz=34.96+/-0.11 dlogz:11.029>0.1]
627it [00:10, 14.26it/s, bound:0 nc:  4 ncall:5.1e+03 eff:12.3% logz=34.99+/-0.11 dlogz:10.994>0.1]
629it [00:10, 14.65it/s, bound:0 nc: 22 ncall:5.1e+03 eff:12.3% logz=35.02+/-0.11 dlogz:10.959>0.1]
632it [00:10, 15.97it/s, bound:0 nc:  8 ncall:5.1e+03 eff:12.3% logz=35.06+/-0.11 dlogz:10.906>0.1]
634it [00:11, 16.39it/s, bound:0 nc: 19 ncall:5.1e+03 eff:12.3% logz=35.09+/-0.11 dlogz:10.872>0.1]
637it [00:11, 16.73it/s, bound:0 nc: 24 ncall:5.2e+03 eff:12.3% logz=35.14+/-0.11 dlogz:10.821>0.1]
639it [00:11, 16.79it/s, bound:0 nc:  3 ncall:5.2e+03 eff:12.3% logz=35.17+/-0.11 dlogz:10.785>0.1]
641it [00:11, 13.41it/s, bound:0 nc: 38 ncall:5.3e+03 eff:12.2% logz=35.20+/-0.11 dlogz:10.749>0.1]
643it [00:11, 13.54it/s, bound:0 nc: 19 ncall:5.3e+03 eff:12.2% logz=35.23+/-0.11 dlogz:10.711>0.1]
646it [00:11, 15.69it/s, bound:0 nc:  4 ncall:5.3e+03 eff:12.2% logz=35.28+/-0.11 dlogz:10.654>0.1]
649it [00:11, 17.75it/s, bound:0 nc: 15 ncall:5.3e+03 eff:12.2% logz=35.34+/-0.11 dlogz:10.592>0.1]
652it [00:12, 17.03it/s, bound:0 nc:  5 ncall:5.3e+03 eff:12.2% logz=35.40+/-0.11 dlogz:10.528>0.1]
654it [00:12, 15.82it/s, bound:0 nc: 10 ncall:5.4e+03 eff:12.2% logz=35.43+/-0.11 dlogz:10.486>0.1]
656it [00:12,  9.94it/s, bound:0 nc: 32 ncall:5.4e+03 eff:12.1% logz=35.47+/-0.11 dlogz:10.444>0.1]
658it [00:13,  7.53it/s, bound:0 nc: 45 ncall:5.5e+03 eff:12.0% logz=35.51+/-0.11 dlogz:10.402>0.1]
664it [00:13, 12.79it/s, bound:0 nc: 11 ncall:5.6e+03 eff:12.0% logz=35.62+/-0.11 dlogz:10.270>0.1]
666it [00:13, 11.92it/s, bound:0 nc: 29 ncall:5.6e+03 eff:11.9% logz=35.67+/-0.11 dlogz:10.225>0.1]
668it [00:14,  8.77it/s, bound:0 nc: 41 ncall:5.6e+03 eff:11.8% logz=35.71+/-0.11 dlogz:10.180>0.1]
671it [00:14, 10.66it/s, bound:0 nc: 34 ncall:5.7e+03 eff:11.8% logz=35.77+/-0.11 dlogz:10.110>0.1]
674it [00:14, 11.37it/s, bound:0 nc: 21 ncall:5.7e+03 eff:11.8% logz=35.83+/-0.11 dlogz:10.043>0.1]
676it [00:14,  7.48it/s, bound:0 nc:  4 ncall:5.8e+03 eff:11.7% logz=35.87+/-0.11 dlogz:9.998>0.1] 
678it [00:15,  7.20it/s, bound:0 nc:  3 ncall:5.8e+03 eff:11.7% logz=35.91+/-0.11 dlogz:9.954>0.1]
679it [00:15,  7.24it/s, bound:0 nc: 21 ncall:5.8e+03 eff:11.7% logz=35.93+/-0.11 dlogz:9.931>0.1]
681it [00:15,  7.20it/s, bound:0 nc: 40 ncall:5.9e+03 eff:11.6% logz=35.97+/-0.11 dlogz:9.886>0.1]
687it [00:16, 10.80it/s, bound:0 nc: 37 ncall:5.9e+03 eff:11.6% logz=36.08+/-0.11 dlogz:9.757>0.1]
690it [00:16, 11.94it/s, bound:0 nc: 23 ncall:6.0e+03 eff:11.6% logz=36.13+/-0.11 dlogz:9.695>0.1]
692it [00:16, 11.33it/s, bound:0 nc: 17 ncall:6.0e+03 eff:11.5% logz=36.17+/-0.11 dlogz:9.654>0.1]
694it [00:16, 11.57it/s, bound:0 nc: 22 ncall:6.0e+03 eff:11.5% logz=36.20+/-0.11 dlogz:9.614>0.1]
696it [00:16, 10.37it/s, bound:0 nc:  2 ncall:6.1e+03 eff:11.4% logz=36.24+/-0.11 dlogz:9.575>0.1]
700it [00:17, 11.83it/s, bound:0 nc: 43 ncall:6.2e+03 eff:11.4% logz=36.31+/-0.11 dlogz:9.496>0.1]
704it [00:17, 14.98it/s, bound:0 nc:  3 ncall:6.2e+03 eff:11.4% logz=36.38+/-0.11 dlogz:9.415>0.1]
706it [00:17, 14.10it/s, bound:0 nc: 33 ncall:6.2e+03 eff:11.4% logz=36.41+/-0.11 dlogz:9.375>0.1]
708it [00:17, 13.93it/s, bound:0 nc:  4 ncall:6.2e+03 eff:11.4% logz=36.45+/-0.11 dlogz:9.337>0.1]
710it [00:17, 10.36it/s, bound:0 nc:  3 ncall:6.3e+03 eff:11.3% logz=36.48+/-0.11 dlogz:9.298>0.1]
712it [00:18, 11.68it/s, bound:0 nc: 18 ncall:6.3e+03 eff:11.3% logz=36.51+/-0.11 dlogz:9.259>0.1]
715it [00:18, 13.92it/s, bound:0 nc: 11 ncall:6.3e+03 eff:11.3% logz=36.56+/-0.11 dlogz:9.201>0.1]
717it [00:18, 11.90it/s, bound:0 nc: 16 ncall:6.4e+03 eff:11.3% logz=36.60+/-0.11 dlogz:9.163>0.1]
722it [00:18, 10.42it/s, bound:0 nc: 70 ncall:6.5e+03 eff:11.2% logz=36.68+/-0.11 dlogz:9.064>0.1]
724it [00:19, 10.03it/s, bound:0 nc: 18 ncall:6.5e+03 eff:11.2% logz=36.72+/-0.11 dlogz:9.024>0.1]
726it [00:20,  4.94it/s, bound:0 nc:140 ncall:6.7e+03 eff:10.9% logz=36.75+/-0.11 dlogz:8.985>0.1]
727it [00:20,  5.01it/s, bound:0 nc: 27 ncall:6.7e+03 eff:10.9% logz=36.77+/-0.11 dlogz:8.966>0.1]
728it [00:20,  4.87it/s, bound:0 nc: 11 ncall:6.7e+03 eff:10.9% logz=36.79+/-0.11 dlogz:8.947>0.1]
730it [00:20,  6.22it/s, bound:0 nc: 35 ncall:6.7e+03 eff:10.8% logz=36.82+/-0.11 dlogz:8.909>0.1]
731it [00:20,  6.37it/s, bound:0 nc:  5 ncall:6.7e+03 eff:10.8% logz=36.83+/-0.11 dlogz:8.891>0.1]
732it [00:21,  6.38it/s, bound:0 nc: 21 ncall:6.8e+03 eff:10.8% logz=36.85+/-0.11 dlogz:8.872>0.1]
736it [00:21,  9.34it/s, bound:0 nc:  6 ncall:6.8e+03 eff:10.8% logz=36.91+/-0.11 dlogz:8.800>0.1]
738it [00:21,  9.03it/s, bound:0 nc: 11 ncall:6.8e+03 eff:10.8% logz=36.94+/-0.11 dlogz:8.765>0.1]
741it [00:21, 11.49it/s, bound:0 nc:  9 ncall:6.9e+03 eff:10.8% logz=36.99+/-0.11 dlogz:8.712>0.1]
743it [00:21, 11.66it/s, bound:0 nc: 20 ncall:6.9e+03 eff:10.8% logz=37.02+/-0.11 dlogz:8.676>0.1]
746it [00:22,  7.44it/s, bound:0 nc: 48 ncall:7.0e+03 eff:10.7% logz=37.06+/-0.11 dlogz:8.622>0.1]
751it [00:22, 10.69it/s, bound:0 nc: 29 ncall:7.0e+03 eff:10.7% logz=37.14+/-0.12 dlogz:8.535>0.1]
753it [00:22, 10.97it/s, bound:0 nc: 13 ncall:7.0e+03 eff:10.7% logz=37.17+/-0.12 dlogz:8.499>0.1]
755it [00:23, 11.62it/s, bound:0 nc: 11 ncall:7.0e+03 eff:10.7% logz=37.21+/-0.12 dlogz:8.463>0.1]
757it [00:23,  9.36it/s, bound:0 nc:  9 ncall:7.1e+03 eff:10.7% logz=37.24+/-0.12 dlogz:8.427>0.1]
759it [00:23, 10.69it/s, bound:0 nc:  9 ncall:7.1e+03 eff:10.7% logz=37.27+/-0.12 dlogz:8.391>0.1]
761it [00:23, 11.94it/s, bound:0 nc:  5 ncall:7.1e+03 eff:10.7% logz=37.30+/-0.12 dlogz:8.356>0.1]
764it [00:23, 13.91it/s, bound:0 nc: 12 ncall:7.1e+03 eff:10.7% logz=37.34+/-0.12 dlogz:8.310>0.1]
766it [00:24, 12.52it/s, bound:0 nc:  2 ncall:7.2e+03 eff:10.7% logz=37.37+/-0.12 dlogz:8.274>0.1]
768it [00:24, 12.08it/s, bound:0 nc:  8 ncall:7.2e+03 eff:10.6% logz=37.40+/-0.12 dlogz:8.239>0.1]
771it [00:24, 13.34it/s, bound:0 nc: 12 ncall:7.2e+03 eff:10.6% logz=37.45+/-0.12 dlogz:8.188>0.1]
773it [00:24,  9.91it/s, bound:0 nc: 54 ncall:7.3e+03 eff:10.6% logz=37.48+/-0.12 dlogz:8.155>0.1]
775it [00:24, 11.05it/s, bound:0 nc: 22 ncall:7.3e+03 eff:10.6% logz=37.50+/-0.12 dlogz:8.122>0.1]
777it [00:25,  7.74it/s, bound:0 nc: 47 ncall:7.4e+03 eff:10.5% logz=37.53+/-0.12 dlogz:8.088>0.1]
779it [00:25,  7.54it/s, bound:0 nc:  7 ncall:7.5e+03 eff:10.5% logz=37.56+/-0.12 dlogz:8.053>0.1]
780it [00:25,  6.95it/s, bound:0 nc: 17 ncall:7.5e+03 eff:10.4% logz=37.58+/-0.12 dlogz:8.036>0.1]
782it [00:25,  8.35it/s, bound:0 nc: 24 ncall:7.5e+03 eff:10.4% logz=37.61+/-0.12 dlogz:8.002>0.1]
783it [00:26,  6.14it/s, bound:0 nc: 41 ncall:7.5e+03 eff:10.4% logz=37.62+/-0.12 dlogz:7.985>0.1]
784it [00:27,  3.64it/s, bound:0 nc: 91 ncall:7.6e+03 eff:10.3% logz=37.63+/-0.12 dlogz:7.968>0.1]
787it [00:27,  5.06it/s, bound:0 nc: 29 ncall:7.7e+03 eff:10.2% logz=37.68+/-0.12 dlogz:7.918>0.1]
788it [00:27,  4.44it/s, bound:0 nc: 52 ncall:7.7e+03 eff:10.2% logz=37.69+/-0.12 dlogz:7.901>0.1]
789it [00:27,  4.72it/s, bound:0 nc:  7 ncall:7.7e+03 eff:10.2% logz=37.70+/-0.12 dlogz:7.885>0.1]
792it [00:28,  7.41it/s, bound:0 nc: 21 ncall:7.8e+03 eff:10.2% logz=37.74+/-0.12 dlogz:7.837>0.1]
794it [00:28,  8.28it/s, bound:0 nc: 11 ncall:7.8e+03 eff:10.2% logz=37.77+/-0.12 dlogz:7.805>0.1]
796it [00:28,  8.49it/s, bound:0 nc:  5 ncall:7.8e+03 eff:10.2% logz=37.80+/-0.12 dlogz:7.774>0.1]
798it [00:28,  9.90it/s, bound:0 nc: 15 ncall:7.8e+03 eff:10.2% logz=37.82+/-0.12 dlogz:7.742>0.1]
800it [00:28,  7.64it/s, bound:0 nc:  7 ncall:7.9e+03 eff:10.1% logz=37.85+/-0.12 dlogz:7.711>0.1]
801it [00:29,  5.30it/s, bound:0 nc: 78 ncall:8.0e+03 eff:10.0% logz=37.86+/-0.12 dlogz:7.696>0.1]
802it [00:29,  5.41it/s, bound:0 nc: 33 ncall:8.0e+03 eff:10.0% logz=37.88+/-0.12 dlogz:7.681>0.1]
803it [00:46,  3.88s/it, bound:1 nc:503 ncall:8.5e+03 eff:9.4% logz=37.89+/-0.12 dlogz:7.665>0.1] 
821it [00:46,  1.73it/s, bound:19 nc:  1 ncall:1.7e+04 eff:6.6% logz=42.60+/-0.13 dlogz:1.494>0.1]
822it [01:00,  1.73it/s, bound:20 nc:491 ncall:1.8e+04 eff:4.6% logz=38.12+/-0.12 dlogz:7.381>0.1]
823it [01:02,  1.50s/it, bound:21 nc:494 ncall:1.8e+04 eff:4.5% logz=38.14+/-0.12 dlogz:7.367>0.1]
836it [01:02,  1.40it/s, bound:34 nc:  1 ncall:2.5e+04 eff:4.0% logz=40.02+/-0.12 dlogz:4.983>0.1]
842it [01:20,  1.40it/s, bound:40 nc:  1 ncall:2.8e+04 eff:4.5% logz=43.69+/-0.13 dlogz:0.014>0.1]
843it [01:20,  1.24s/it, bound:41 nc:495 ncall:2.8e+04 eff:3.0% logz=38.37+/-0.12 dlogz:7.086>0.1]
848it [01:20,  1.04it/s, bound:46 nc:  1 ncall:3.1e+04 eff:3.5% logz=41.53+/-0.12 dlogz:3.022>0.1]
863it [01:38,  1.07s/it, bound:61 nc:495 ncall:3.8e+04 eff:2.3% logz=38.59+/-0.11 dlogz:6.813>0.1]
878it [01:38,  1.58it/s, bound:76 nc:495 ncall:4.6e+04 eff:1.9% logz=38.75+/-0.11 dlogz:6.618>0.1]
880it [01:50,  1.58it/s, bound:79 nc:  1 ncall:4.7e+04 eff:2.7% logz=43.75+/-0.11 dlogz:0.012>0.1]
881it [02:15,  1.86s/it, bound:81 nc:988 ncall:4.8e+04 eff:1.8% logz=38.78+/-0.11 dlogz:6.579>0.1]
882it [02:15,  1.77s/it, bound:82 nc:  1 ncall:4.9e+04 eff:1.9% logz=39.10+/-0.11 dlogz:6.168>0.1]
889it [02:15,  1.21s/it, bound:89 nc:493 ncall:5.2e+04 eff:1.7% logz=38.86+/-0.11 dlogz:6.480>0.1]
