mlo mup beta
1.1484425517748549 2.092389372344483 1.9418326941347264
1.1472911912017447 2.082398574257772 7.672451580379516
1.1741995273098487 2.1177152269834845 9.166747174948235
1.1742427665130781 1.9066191626756916 3.0931766361323056
1.1857678150313329 2.719806610661598 6.139924179144378
1.13179212565022 2.748400390572728 5.5144692423273955
1.1100404571294529 2.0680430910059626 4.180966365437557
1.1467018567909444 2.502342794950768 7.284649573627869
1.1865538855816127 2.2344622970261847 5.526611154547847
1.1361847449531342 2.75867775964391 6.039462067158496
1.131884043248219 2.255898257809429 3.470048194062194
1.1832581739218704 2.345841355302742 7.923605452035382
1.1585560847337995 2.4672836741995683 8.054627205655658
1.1746773566762252 2.8839309340853667 8.72090708189169
1.1401401004744924 2.4279020515144594 6.68083225518364
1.121120067218946 2.2895900730126892 4.591324720813587
1.1366140020261168 2.4768120753208622 6.259931516404372
1.16671357386639 2.6678967062677907 4.450191254426688
1.1529562708890406 2.511979312595801 7.5498000226291
1.1291203396536822 1.9648659098223051 4.714781462790674
1.15512822966445 1.9650219083840732 6.711730612405713
1.1177920973674358 2.018906309044248 4.297447387167905
1.1684238323914906 2.3906439970005677 8.536020388778656
1.1166577842594925 2.1430841684748607 4.372939704946514
1.1741590599173675 2.6871817689686703 4.76446547455571
1.1836620533403095 2.0138386295522475 6.243966503792956
1.1655397454315524 1.9540690523743374 6.982132314560809
1.1699798815518654 2.2133053051152536 8.451813103223236
1.1440831468711972 2.698877979263231 6.273092574017744
1.1731476326574595 2.4984346426810573 8.488532014827323
1.1755601966107623 2.5109285850247307 4.602999471917071
1.1585711541997934 2.8286817825791175 7.5769084325851175
1.1243087916730812 2.1905824756648826 5.017561071086929
1.1761032232436361 1.9422299186305942 6.574801212091193
1.1540300236437333 2.609446755886541 4.728395345078875
1.16789114643207 2.6355523747844485 4.659247348994402
1.170584731672369 1.9254508928314462 3.639341022827148
1.1410816710272547 2.1344615456846476 6.406586287686972
1.1591202692736222 2.148449624491544 3.1521474736131196
1.1295480629586456 2.0795202410603038 5.355578650167011
1.1456865579699653 2.2802296192982663 3.844293940303462
1.1530685738265074 2.8527063516116193 6.9228090105627444
1.1746993645412156 2.743557041680976 5.0580665233738795
1.1829664029610005 2.3152370044935786 5.604871171069082
1.1347785168156466 2.3715192613361724 5.219766715204637
1.1491993934552733 2.8694233587810514 5.58145227176623
1.1488624205755826 2.479978031339203 6.770443661219264
