alpha mmin delta_m
10.98626624381818 1.0964483764781674 0.47667855787459823
8.884947893931985 0.921854345036984 0.9236789282670177
5.612761373513088 1.12951731361193 0.3068963085203039
6.901982186919351 1.1664823035611809 0.08882776309822327
8.743652445873806 1.0252469510034432 0.48829873083556213
8.63291190964308 0.966394708735239 0.7146063425774626
10.864823419109944 0.974118370572802 0.9035713053362971
7.075460437025011 1.0043505017029504 0.4442055078383827
9.906838249016056 1.0993042772214279 0.5220952544215169
7.861092732417264 1.153733798148346 0.13291981143894446
5.426160889977497 1.0712231808381567 0.45104030786103866
8.43926237280603 0.9221374297152279 0.9240951635238193
7.025486718274989 1.1401638379130918 0.10521912177984957
7.607419449796284 0.9525077633835538 0.7007328561750883
12.885096497826066 1.0268205201964529 0.9652312349431155
12.514454023211329 1.029889229898342 0.9042169217386898
6.870469498373414 1.0135800204860481 0.41359741419731544
5.950161590374279 0.9476533900241622 0.6964339684482097
9.058376680656101 1.1293304021552246 0.2457280131016376
9.480072491070556 1.0592801125100677 0.7439508722837724
6.677831043661074 0.9994701418232952 0.45415411742320333
12.177939751818169 1.0189905349351622 0.9043103023638321
5.415749039198394 1.101870299989259 0.15302620305704376
6.241530276046348 1.0510997106079263 0.5647681115446762
11.331596241360199 1.0495552893821203 0.7252817771355264
6.748423296351692 1.00285095278971 0.7532805327766552
6.018313875290946 1.1607201405879337 0.045449008591952084
6.7776238220323695 1.0221758727901245 0.3920592095571657
7.8057851611817295 1.0990742154015278 0.4815539966957749
5.279148233609451 1.0071589412492588 0.5226292773497146
6.960526108648249 0.9279737982053812 0.878150522932107
6.667958393379987 0.9711818278711954 0.8103342987912516
10.156996148601543 0.9943769972844556 0.7863139326085693
8.314838837657277 1.0137209399941585 0.8753798898644457
9.064511605523808 1.0484130525777409 0.7639489150326151
7.189290092955504 0.98861512971039 0.5375380851074929
8.507955005159827 1.1127665411744299 0.42653723684216327
5.265273070855452 1.1063550803379842 0.15065296003002107
12.08244186657572 1.0213148647181987 0.9200028291533442
8.560856950749812 0.9350744266737129 0.9129900434284032
7.056965960970915 0.96007915292524 0.6603239037561417
8.358084218537128 0.9929203140216011 0.9684520147721511
7.954229345485887 1.031763736569866 0.7609182928211873
9.005347298092984 1.1024224322764127 0.3054268230833709
8.703573805050773 1.087869291553881 0.5455452654069538
6.2389023580790965 0.9626007181249205 0.7193062443026157
9.242282974214914 1.026090888702443 0.5726770603211111
9.652479379324095 1.0489255995671118 0.531343376204871
5.090556748119875 1.0396373552609683 0.4402618529855707
6.186278712182014 1.0388279520754964 0.5776268944845144
7.740754465234417 1.143052858144716 0.27044989521933427
10.71056665720209 0.9818612941682263 0.9127409837058655
5.60686769266416 1.0725996154224646 0.2333406593398346
6.539450735991766 0.9562221969776803 0.6755911634414273
7.227384368961175 0.9438321847792361 0.9394332324212147
5.44869553679707 1.0203499266822877 0.5233815572497994
8.0102760410931 0.9721865069606391 0.6874081009533861
8.361667974790194 1.1214759700918338 0.22632962762961603
10.512806455076472 1.0013050372699914 0.8098859499111991
8.582332083450536 1.115598676694923 0.4041684285002756
6.070246865776353 0.9959497590497965 0.6523424949878786
6.961125622731505 1.1069013920978845 0.18848041618428515
7.929310994054523 1.0272380694748744 0.7683143424040595
8.779943554324948 1.0861467441392372 0.5471148154518709
7.8364897941354545 1.0631659255466959 0.6168243866295685
5.379291690191597 1.0131746697330022 0.512530304938213
4.916666849167363 1.0483368550050889 0.3822902525339059
10.217172691989804 1.0438977259365496 0.6266020513155053
7.157564929356981 0.9583809588776747 0.8886542032188094
11.787526834875589 1.0179642749326923 0.9196143968655096
12.116430932401205 1.0217694193907807 0.9873537489918512
12.165777922083723 1.020848330978285 0.9979346579190056
7.605131823518649 1.1468789516825988 0.24114827949064635
8.116044962550784 1.0153409597817653 0.8290477554173565
7.135558499668454 0.9418891818972445 0.8828129344608051
8.205449200404182 1.135295951721198 0.3020351291727366
4.742785587182233 1.1181129205853282 0.2023373663855659
6.160099157103215 1.0762283995852644 0.23747983909549866
10.723117414501008 1.0459830241962693 0.7117959129971548
11.539955005251596 1.0116225024595822 0.909241735291798
4.953548944837186 1.1127266279286063 0.15730634571722285
7.299643222943269 1.0735941578813968 0.545246905097344
5.945923666244665 0.9828589916339948 0.6260398733354169
5.770129053984871 1.1378385900351566 0.25051356856349993
7.910730623610309 1.0272181089588808 0.759394684559694
9.478155664774 1.0565388008203664 0.7105992594732283
8.978806194125251 1.052517608054579 0.7147696781957465
9.072324434269415 1.0498527164380334 0.48129669561648714
9.709733492038223 1.067172407088638 0.49685730137211587
7.296087501398139 0.9489329200107496 0.776806938894396
6.464307466978434 0.9789352872164813 0.5611832971392752
8.097459306211773 0.9499510810631706 0.8263947584652135
11.970707188871927 1.0154505162512495 0.9764299571318711
12.007293457160316 1.008462502151476 0.9943849308113792
6.593533055923878 1.0013585522656092 0.47186699453444264
8.375305153095482 0.9903512439023194 0.9546942329188278
6.4464016486834215 0.9927007545737678 0.6966189478646739
5.923641214081552 1.0030810532282155 0.44663588145245015
5.944255817253184 0.9842579938382268 0.5381113196887709
9.994327670781622 1.0110054737910732 0.7336398176261497
9.504300485802311 1.0681753650308197 0.6325626786715849
8.19400196175174 0.9304648225757545 0.9641572487609507
8.6510930506131 1.1067515702918453 0.434475758583571
6.793433556776758 1.138602139489231 0.27899723042382535
8.541050838846575 1.0790908967392137 0.5639898355041584
11.639518990851958 1.0173222659405712 0.940533450469819
8.371316370910506 0.9812610155593147 0.7018815500730571
7.88963760132593 1.0879947506702168 0.5082084348056521
7.814260011341208 1.0337576392276258 0.7172880179013559
7.589766689012725 1.0367632886400175 0.4111525658214693
8.4272175373704 1.0307989241068232 0.7756395753053875
5.779865198693697 1.0834225945256795 0.41455735917102443
10.17640061813366 0.9595231459470482 0.9898122804844715
6.210268675660503 1.0210519695374967 0.6033231972436726
5.3615440426464165 1.1565881554128286 0.10925782622016386
4.871825147186913 1.1298804738826176 0.18092749814060874
6.378256113934858 0.995535573290283 0.4925087749297305
7.0573196937665745 0.9539225473047125 0.81307377898363
7.034514024058595 0.9741203938346619 0.8067981581234998
6.918341787507016 0.9591415408229125 0.7300216537387793
9.101319193541881 1.0771460084228803 0.5762948396902328
5.863014576994891 1.1602435176324546 0.10122859801581859
7.434118237454889 1.0157161136451998 0.7451034562689157
8.577237452965218 0.9373531474954157 0.9577087165350621
8.677965562013977 1.0629551105386676 0.4097907973205575
8.104275677015305 0.933505535883526 0.9609134360802613
9.53512769924933 1.0580171900897268 0.520897973743387
6.039700649433835 1.1267755272094302 0.29955326726837217
8.313892897491133 0.9347439902865502 0.9623504839030261
8.135176829826777 1.035458168022823 0.7291506149497671
5.594871373022276 1.1461501882159941 0.08146816337745895
10.522615092310375 1.0416086093565942 0.7761879027668181
7.812099224209852 0.9365992569758388 0.9510000187951106
9.819008901590422 1.0408255945952325 0.6167995996016745
5.982749160785906 0.9877546078087921 0.5971341207454277
5.862098682888959 0.9924969864869035 0.5734965609424916
8.013896070809881 1.0011919264109437 0.8526990845194243
6.696539320756052 1.0113346806829409 0.6751750174163577
10.651304402452306 1.0377157784933424 0.7853922080714573
8.310756128019621 0.9439249305258389 0.9069503735766435
9.755122016392324 1.0438925628178404 0.7684625753692941
8.391574317268859 1.0373377907736516 0.7364186527727011
5.381988257194909 1.1013892747671212 0.17846322406215356
6.802170977545277 0.9705432431729772 0.6532606109903296
10.406520451197414 1.032780266110518 0.8583481708865778
5.894472694033595 1.1596384448027701 0.09252334045051158
9.179195992163077 1.0901958685472257 0.38298897055835546
4.888391163774328 1.123977268470366 0.195140805026227
