alpha mmin mmax lam mu_g sigma_g delta_m
2.391876768710959 0.9324971701094338 1.914780362252975 0.5340938459510703 2.5261252506750997 1.5250781660547066 0.6174390093097056
13.332728297849748 1.0307754821542032 1.8895345408524995 0.5315839307956595 1.5293569405615433 1.713430344315621 0.38143323978049515
-1.2635858828991875 1.014355574778187 1.7454690003247229 0.20614930535286413 2.13538528270339 0.7151494247338415 0.12116116099909656
19.28899135213925 1.0358364562510554 2.176790254274337 0.8337215595867252 2.679668155137654 0.04555711758521907 0.5199917242354258
8.422479549035263 1.068349201396122 1.5834308311594416 0.644209612942885 2.6030036726914445 1.5144273752267872 0.10756522942816783
0.42924753671690574 0.9958528337033512 1.783509694640126 0.0747201977472044 2.222433248163034 0.9607163976265826 0.17991968207670472
21.081142538616074 0.979004914983431 1.9103132460654915 0.05789533612779152 1.5150656788857815 0.03654852204301583 0.9938912880897035
1.9306514788395779 1.1610782786740041 1.530915007205488 0.20677106137590184 2.8502029530533157 0.5643459870108275 0.06433996408949703
6.988374449498876 1.134124608538727 1.8654774213776089 0.044665645011142674 2.162688093320482 0.9042328375966028 0.021366918378790005
14.567048950616186 0.9052289401217793 1.6874963159503278 0.1897838198321108 2.6830876731317854 1.7794532410979185 0.5228155676304186
4.970105080876024 0.9309664372844244 1.656410499468671 0.3691691739960168 2.276901686753453 1.1597073589714715 0.3313311117143509
13.693079049359945 0.9584860571059735 1.5867671722560452 0.17526148475604153 1.5000652609815095 0.7678305811087621 0.38037297808264375
21.014727779961905 1.096761052530864 2.8244374311516194 0.3499203058959849 1.7655866941108587 1.4832385751059778 0.7979529840556271
21.513895446986098 1.0855319734116806 1.7747950116445421 0.7573494719072401 1.6779996139568278 1.7985185331570506 0.021733084693544798
5.935176686186592 1.0447248668689118 1.8478987442274368 0.09449125615713772 2.64380434450753 1.895416339250481 0.2487076677892615
-0.17106103657246496 1.0006534876159277 1.909033262289367 0.3752227833276257 2.737761719941642 0.16744925758289442 0.30223652150152663
7.701606510392136 0.9980573119381476 1.7267334707007747 0.43384556887115766 2.7141024198848296 0.5389029640369319 0.4025202581339229
11.20998673510572 1.0290155051859642 2.3962484329037363 0.9757058795699841 1.7627712467456327 1.1597606859875769 0.23281870195450438
21.17914594690584 1.033530121620761 1.742603882392259 0.3874574133249209 1.5051557848909658 1.3104115840052266 0.7714427965147527
