mlo mup
1.079336461287818 2.0857390609199835
1.0262476130349028 1.9252982256935516
1.0549607434181345 1.866752950547846
1.1186234882839925 2.0918081154071593
1.1007050437173251 2.073431628178656
1.1269546886979096 2.092048737805257
1.1142970666087282 2.076660665652482
1.0905503699821881 1.862021668750342
1.0813880819422514 2.0385370453960245
1.103784949344409 2.0554392237212467
1.090227104663569 2.0414278075063805
1.0527723067890002 1.9615345850880725
1.0926124214577753 2.0379313793928953
1.0989557716042713 1.860030808359686
1.100248816014757 2.0442196153216923
1.179430125190483 2.0192530390048447
1.1694147807729787 2.0711238698485843
1.056885077194976 1.9389054720761028
1.1749057749434737 2.0515980584050273
1.120761011845278 2.0558657156866698
1.0992773603990074 1.8543860750610157
1.081229622231803 2.0134241589984527
1.0608208412754256 1.942268364316555
1.118751674867155 2.048734698588426
1.1251195983904332 2.0519533066551654
1.0846923408908384 2.010211318092485
1.1334553020384877 2.055277011516197
1.1052696495340695 2.0325605780260148
1.173421601026376 2.0494452261293303
1.0999051362017056 2.0223987265973014
1.067442684102999 1.9429815178977177
1.1069404926435389 2.0280913807852565
1.0782374349951318 1.8964967221659377
1.070155323950234 1.9206263894369757
1.1641373192218536 2.055977785714644
1.1219857785146756 1.8620878712424496
1.0900930168215213 2.000397224825315
1.1369440356320994 2.0460770011246034
1.1424533274993725 2.048013130531536
1.1128240481883704 2.0274562300875685
1.081808724500453 1.8842879811298145
1.0995273099497689 2.0128850010157793
1.1173830850576802 1.8559622184503692
1.156016990293443 2.050911131326141
1.181033614217785 1.8968943090302743
1.1137647165535371 2.027462438989012
1.0920035727920838 2.0005920626181317
1.1769640451003394 2.0157606330647324
1.1151290889610321 2.027551635558833
1.0844030165415768 1.9858342367231314
1.1385976024850295 2.0437430019672895
1.1394186464080058 2.043735872054164
1.1237284059220083 2.033431491197662
1.1427429574221215 2.044360246605435
1.1800220614398267 1.9693013721813395
1.0808894346399607 1.9699348391780391
1.0808894346399607 1.9699348391780391
1.1382096357530949 2.040572271461831
1.0799824720163855 1.966260709020482
1.0856229470986807 1.897948381736515
1.0845944316902325 1.8912455592352155
1.0805592730697748 1.9678713499273954
1.0792770105702025 1.911827252147708
1.0950419697056917 1.9983401268576628
1.120641269447694 2.025122124949436
1.1450084770576088 2.039324939207275
1.1776527289192515 1.8641162584864257
1.0828246258419942 1.9628457607862189
1.0820774191456857 1.9591189845142851
1.0884247225864234 1.977740821728041
1.1710522664499086 2.0370825985662098
1.1561907218178202 2.042039282734672
1.0823279297561368 1.9145676257919468
1.1254130463180454 1.8549007061749225
1.158248696749221 2.0412670071259864
1.1257936513797788 2.025868495074446
1.1096716136745781 1.867314737652981
1.128698344443404 1.856343574822253
1.128698344443404 1.856343574822253
1.1783459543359527 1.9880408329104682
1.1265305379915305 2.0245939468609526
1.086362239308157 1.9609415986565588
1.0843786765119998 1.9526993253996532
1.0873900312974532 1.9633895713950555
1.177096697187929 1.8637025494684676
1.1381910721965836 1.8598859591815786
1.0855112770925113 1.9192000285589446
1.1529365705361383 2.0344131998396
1.1070468621402074 1.999994483037602
1.1035447421106586 1.9933700541063684
1.1755433617855315 1.8565561501589487
1.0947934592547124 1.8865855520141872
1.089621005974276 1.9119648773086635
1.1049170718662353 1.9944617440381036
1.0955064327026465 1.8917955595234495
1.087018886887756 1.9413617701557455
1.1424907354707192 2.027890684830438
1.0907242748074648 1.9111889852608717
1.1199575491243752 2.0116801929961405
1.1665146576954761 2.0332140729739807
1.0875011036276545 1.9271854633645773
1.089953609142073 1.9538302500356595
1.0959794113833055 1.9740392754923812
1.0915597954692464 1.9589210358469709
1.0968872384254809 1.8874466348118089
1.1002681542701562 1.9822299538488082
1.0915191679201697 1.9120278775485977
1.1282823233690953 2.0170618544846555
1.101607248466457 1.9846239890756212
1.0981119218563815 1.889553544468615
1.0923898307406543 1.9122307637999936
1.1446815878232006 2.0257906987788274
1.170247960196217 2.026778338802494
1.1409191497806874 2.0235845569916893
1.1076865822223336 1.9916543138878393
1.1230430580833084 2.0102366346065286
1.1762472032275466 1.9964963656682657
1.0903027897244666 1.9372946848683235
1.1126226318338843 1.9973680169813637
1.1327833241556147 1.8508179721763838
1.1485512983234378 1.8604414504468043
1.0979278466185582 1.9703852967417768
1.140033509199669 2.02162138820892
1.1227416001261523 2.0085448917954127
1.0999489334756316 1.8960847269216174
1.0943961754003377 1.9122920955929068
1.1489411350531062 1.8598872243837135
1.1119619963442002 1.9947629872294992
1.0938693716677796 1.953077603197658
1.0950149936388505 1.956322373805353
1.0972250797713399 1.9058271984664115
1.1211373648789533 1.8669499261249332
1.1155405586638294 1.8729834006096218
1.1275808508083474 2.010941406835341
1.0930000611917843 1.922085927892675
1.0931220033816915 1.9444146712579964
1.0926731737485187 1.9282289889850044
1.136614197851318 2.016969048198067
1.1497997651075436 2.023419157038686
1.1017274609591785 1.9736855810843545
1.1790800312639091 1.8984299694680231
1.1238463350709198 2.0060176815773674
1.1790738992620908 1.8775405494496376
1.1062770381351825 1.9807406524321785
1.0977839979552948 1.957576879134679
1.0981571173571216 1.9104788046837538
1.110709472091591 1.9878404650083554
1.096558001462779 1.953128370535564
1.1425746128444532 2.0182345502942143
1.0965754632932878 1.9151233119126527
1.1787504770524229 1.951750891731184
1.1037178909658554 1.9730343220023765
1.1168604319596316 1.8742345217856908
1.1186412435512993 1.8731272150389169
1.1772639164292995 1.9770424078504005
1.0983981355889094 1.9112222764568867
1.1045079284285007 1.8823230068079477
1.1342918432193425 2.0116530419966834
1.1326275066013352 2.010469738406626
1.1171505060741476 1.871353719213931
1.1041669571733306 1.8806640964432597
1.1035134084250728 1.8946211573098288
1.1049968037819 1.8964627406011059
1.1036326520309274 1.8946428731175744
1.1194845097707111 1.996451923028185
1.1516987559585647 2.019611766329736
1.105042866999911 1.8815463627073434
1.1632288361308365 1.8621296994314107
1.1230541756102554 1.9993045554540334
1.1442651314787158 2.01552326568789
1.126553792418052 2.002626533983839
1.1283572333384946 1.868077479349678
1.1331102747535917 2.0082854006663666
1.1488092026785017 2.0174197080869236
1.1181811498173926 1.9924163101961259
1.1563622329309537 1.8580189980318802
1.1060314584009414 1.90194450554816
1.1276431866281236 2.0021274595150325
1.106079202655951 1.8947531043707713
1.1041897444916826 1.9636266745942665
1.1233721973996835 1.9968355716872055
1.1031077117085817 1.9071869157341734
1.129103480989952 1.8672339112300225
1.1606459185873097 2.018881121470092
1.1659936462000242 2.018963566963709
1.1336738415700847 2.0054239604511186
1.1784480502513341 1.8837109219268362
1.1195457976980092 1.9906166245044028
1.1085755039443395 1.9011081010562643
1.15021799292101 1.8536142536150775
1.136509868507825 2.006943736559279
1.0996324985629038 1.9365393204684802
1.1439681649190918 2.0113363414391388
1.1083184253012603 1.894984599983116
1.101240665803734 1.945281385725138
1.1302263796937382 2.001198002414892
1.1012871226268266 1.9442925525319135
1.1101295194410645 1.8968075446105428
1.1611273453934872 1.8580709717510033
1.169576204104378 2.0141600849482133
1.1035783800679038 1.9517226110254233
1.1292018397163586 1.8695798491441429
1.109708525763376 1.895363727403578
1.1442560880762904 2.009273637979163
1.1421626607521898 2.0080775642766677
1.1755727941558405 1.8678816807890442
1.1114108855727025 1.9717813944984415
1.126795251368232 1.9952009421980625
1.1491434619921326 2.011531531862333
1.1582999279847548 1.8557911450331386
1.110925739615187 1.8847419632093882
1.111631543200113 1.8984163549134245
1.102133857566207 1.925770805111624
1.1783546863666576 1.8819107131216368
1.1783546863666576 1.8819107131216368
1.1580447997843795 1.8553055760745099
1.1563332661102539 2.0133622117102132
1.1114739917331617 1.8935986208162394
1.1296747322578866 1.996863424438054
1.110376710214814 1.8809315108924844
1.1028310449112917 1.9281332856162614
1.164103485907809 1.8572703300455022
1.1590699334232666 2.0136145612919356
1.1128273766023358 1.896741522713431
1.1133688752578537 1.9724823636888837
1.1206410453142546 1.8746489468205543
1.1097872271783693 1.9631891918933375
1.164117158291445 2.0141006670380883
1.113803099505779 1.8901111395051948
1.1705624997928292 1.8549155735519962
1.106678331982639 1.9532191769905884
1.1255213422144517 1.990508366984017
1.1784131397432556 1.9251214012591253
1.118617259548783 1.980364134206459
1.1277889708910311 1.9924765829576734
1.1656838263723766 1.8565184504719878
1.143204730095446 2.0049951506747132
1.1767844441769635 1.9643549106458549
1.1112619859608506 1.9635101454715072
1.1040424829116504 1.9314027758002443
