mu1 sigma1 mu2 sigma2 alpha mup
1.3957084338294101 0.24195466562867768 2.3178272017763506 1.4424668112221193 0.8491800130180647 2.5352474805082803
1.1638747951796948 1.611183253709246 1.4190954192151461 0.2597627415495231 0.2618514704398048 2.408798395135142
1.2708318021410443 0.6380566654609493 1.4220280504652423 0.17752836514237064 0.5640206172339565 2.6178463263127973
1.481840012094096 0.2849937945140434 1.6904096044930221 0.4559046034661888 0.8814398623693167 2.3743787354599597
1.3915988624193174 0.2064595564701898 2.396656073312983 1.0142053903261745 0.7450283794898507 2.55371918082764
1.3731241344561893 0.49475773219891284 1.4002558977924124 0.13366019165829524 0.3731408072082015 2.3064238446923917
1.47514299836621 0.1349367864532895 2.0635580819143944 0.4756019616677926 0.3292977852528709 2.1321148305893556
1.4008090067760914 0.1476458530106469 1.7416863649784466 0.820506462067215 0.31284494087294173 2.412127568046482
1.5181441789517072 0.1996928309288562 1.638411193987146 0.5944515398232509 0.7646792141706806 2.2036128182375347
1.47394242428511 0.0985538454979825 1.5483052185059596 1.6746179865069297 0.7600213871176538 2.474167622641513
1.523846934447353 0.1406826137237291 1.881967710121204 1.623914585790549 0.5032596571103155 2.2744069456640363
1.5280943534173694 0.18922405282696772 1.8128711308645684 1.2023683742286018 0.6167568678168287 2.4980252385871973
1.3778965137171986 0.06301066986195947 1.6499177213459069 0.22577116480403095 0.7803976898651278 2.698039005472875
1.388728013706111 0.08042245698515335 1.857836501935075 1.3867810341505937 0.5723000957480707 2.0952763635319185
1.4889803658392702 0.13756866450734143 1.9973773126336418 0.26231367723156535 0.512810132909592 2.400275020490667
1.4371963058019435 0.10399211411460388 1.6794751273912976 1.4640732449448541 0.4971159310976468 2.6800524557869996
1.4543729660966198 0.07901988378631651 2.0086195572967656 1.6332578856965 0.3501463568995313 2.294083522048414
1.3465687788909957 0.036739827895610096 1.8359652010705627 0.8720866891109194 0.13171286297337412 2.2792452423565566
1.322786386291072 0.0775946020545971 1.8775647806215408 0.799508149745248 0.20231429011240745 2.2547378247055923
1.0991952841206372 0.9810473424469972 1.427718466290539 0.15621202131427647 0.36684978781831395 2.269880995456589
1.4319885996630162 0.24195050090618206 1.952941241995596 0.1738860198173504 0.7445951750880473 2.5008641140930425
1.425283109927662 0.14803183481303903 1.7286670702435663 0.2082444379200563 0.7733896842229419 2.2247060571874657
1.4199659083341198 0.15456494967121423 2.5935706312624602 0.8857615503193935 0.6464455360379437 2.6793573287313865
1.4512055952518925 0.15364606599236175 1.7361799588788553 1.0523247577191859 0.7435347992509104 2.8323181586045987
1.3991327088913714 0.13150812126569802 1.7283746979553372 1.6653540397599245 0.7038396762065152 2.692579486606425
0.9466478206726653 1.3597979605032084 1.4248782307274541 0.09788139507205576 0.3181677827936801 2.758202643813908
1.3352959210810322 0.043599512259986706 1.7911709558968754 1.3737178872041373 0.33336590156674284 2.5057309497441462
1.4760194288891884 0.11141795280700784 1.7587771635037268 0.6189837039260105 0.7688627249513527 2.721468424071251
1.3511047678512305 0.051396883840497336 2.1734335986192663 1.3872251944935972 0.623617585014129 2.584393774370503
1.4176112486161112 0.19083021165693875 2.1139924494526263 0.32096473366613043 0.6767389540877414 2.7091508587198714
1.487221111329325 0.23449816281857727 1.8863029116683467 0.26451653487628485 0.7183659065722108 2.4081005682931544
1.4634443991842507 0.14488023291129143 1.4857821711285697 0.8234244686749174 0.7610507256921987 2.672870538608805
1.4344933512015017 0.12945267878845232 1.8748871576563682 0.3047301222360821 0.35370112025747885 2.565003347889654
1.3627872945229202 0.021060658429077946 2.0568253407256516 1.5363938403779012 0.5026354485034924 2.404856607012115
1.4576039666558724 0.17807225592537246 1.6714658629994026 0.6867739656235053 0.5989730351406649 2.615284524327757
1.3569938020917802 0.14162405563044508 2.0487193322382415 1.4727529405252737 0.6297054492814933 2.3458858847759165
1.078267971547092 1.388684996465536 1.3808410237737685 0.13302705088919903 0.37559478198502455 2.30980978205979
1.4100367169018009 0.1838368499931906 2.1649292562858586 1.8192186072013394 0.6291276933619183 2.2988555488459106
1.369874200375086 0.1629462362033877 1.9056512344432788 0.391235930936003 0.5121805328808813 2.7610955065935388
1.4036856486518534 0.150422469984383 2.2150360830640414 0.6077142543990375 0.5948394894364214 2.631057375063026
1.3672639969268787 0.152889834397142 2.2933158045315505 1.6184262316221802 0.6281283009333537 2.351552594531042
1.3420561282340948 0.10953140823362727 1.871962622421382 0.4290863883680878 0.7460990587914408 2.7071071769850477
1.3383261226873464 0.01927305973830793 1.8286855469970202 0.8230758272418839 0.6645093961529314 2.2151876614670973
1.4039645609798406 0.051513354425335556 1.7407928658791878 1.3967451253574066 0.3202498596425282 2.3626215017000627
1.4420591234485878 0.14448315844760337 1.7670126008122904 1.5734861362726345 0.5001570649159738 2.471662891240896
1.3184769211975473 0.02300448133579457 2.043926108272204 0.43566405944304554 0.25189679099341633 2.082598280075434
1.4506572740091457 0.21146929474842088 1.987966312078635 0.9313344985775787 0.6364755669334373 2.314834593710082
1.4575613109276548 0.17644786663259038 1.466849550092776 1.5099243970401461 0.7659654777068883 2.343345245051614
1.2908321743557154 0.07317320470397258 1.7629409417951576 0.2920717367814264 0.5649199534950089 2.1759603744748306
1.4712599800275232 0.18733380933070082 1.5441998633773417 1.0219384455505804 0.6822424384935741 2.359028565552402
1.3820998786563528 0.11318422893260188 2.282702611364438 0.6036959659116646 0.6882655448431554 2.7278968180539263
1.4699234459598807 0.1625087541399185 2.4087828852961515 1.9263741912636199 0.5788695807239327 2.466300063665996
1.3756218080156464 0.056671626854027615 2.422377721749667 0.6043050496372796 0.6343517220644088 2.6007057880431157
1.4373841463795771 0.09933852564801499 1.65885675703881 1.7065361485742496 0.6962319505467532 2.179549342111605
1.21534500580612 1.5654057247138138 1.4193405787746245 0.058160033605888346 0.42539834218847417 2.3035448662759146
1.5028228336265195 0.1812628407459156 2.010222679960102 0.3504582681065077 0.6841212256406752 2.7343629526906117
1.3448644102588836 0.1119212028592875 2.0680934030333566 1.2537343528287308 0.5328495857756534 2.1800645544746553
1.3704945402987756 0.12053190963904832 1.729615884104269 1.9235861302189081 0.43575109579430726 2.341260935807476
1.4727119498782337 0.20332914448521527 2.2702733466664022 0.9221081546819058 0.7499348045151987 2.4931423015001464
1.056037505473744 1.5313377501738414 1.4054520223641505 0.10230084985564064 0.6150462387838592 2.2640482193692613
0.9725242715784295 1.5640131825125687 1.3700875110249782 0.07634707919395936 0.42158972126786964 2.5601455945124743
1.3444480189895966 0.049294426887938114 2.3291989744013466 1.7252925736852727 0.6638645713227049 2.338849618421268
1.3544755111116082 0.09534019238465313 1.9289810514915797 1.0912548952114347 0.6734359567071179 2.192008996675859
1.4050250020169985 0.06576004631434487 1.4406867626862638 1.8240728278643012 0.45431454627715523 2.508934076001152
0.9027819082519217 1.5918127928661372 1.3721320589733002 0.08017688518121308 0.4464011419953099 2.534874943909012
1.2807181103814922 1.3438033267740122 1.4230789884868762 0.10408175294032654 0.601621215595238 2.282294553279954
1.3479034746953047 0.07207517406951429 1.7018291461252746 0.5225946704319707 0.2442610311287954 2.1269462520608906
1.4653526100220242 0.09888287966247088 2.0701584351837234 1.8540359842623113 0.4934227866154631 2.3052356051559335
1.3385245060567155 0.010161751892090435 1.6392554539909303 0.1815487540712523 0.17378657641173917 2.240659395612889
1.4107579308638099 0.06531538631646354 1.4494920116023682 1.2819386168580968 0.4666724211614813 2.501153296278452
1.4768949669915268 0.20304185597485794 1.9592258340924884 0.4445651063604956 0.8611843559520537 2.356088610812453
1.34995537485502 0.1448258083096258 1.9032306166828046 0.5826681379720183 0.43538595153412873 2.1755523549045184
1.3339030600310802 0.06344694897585282 1.6790642689452095 0.18458347174878295 0.550377656564876 2.1374643581250763
1.413658361660947 0.16605787262336022 1.8956961399306582 0.15348264507219792 0.835509350048016 2.1966509686830022
1.509303059190135 0.22533472992574616 2.1078350885568895 0.4217439265929748 0.7831267812180057 2.3131614200751267
1.4668738255376983 0.13041298572239074 1.789594293875359 1.6026831749343646 0.5655121666193588 2.453900761988933
1.3747581062950134 0.09512956373484355 2.2341874230773584 1.768750874517882 0.44575312420175567 2.478017808710666
1.3795870101313792 0.03776915353413613 1.433671446170805 1.784995607604082 0.4921731119235259 2.1977883490685985
