mu sigma
1.3610978866975736 0.41981726866830027
1.440196414720857 0.4258785105567867
1.5468701160478364 0.207049489017861
1.4445156189309585 0.21460804863415905
1.4742688561546973 0.20319452112469943
1.465384915500028 0.20566353682001873
1.4642243159023072 0.41124607099054006
1.3573866517591608 0.3524054072478415
1.607683688947814 0.2750737732018316
1.3723370433934399 0.31142194479529656
1.3717810838758437 0.31367788602550684
1.5455213722687393 0.21191699415481605
1.6012553040120885 0.31165621978481495
1.3693079686001535 0.3318208686157317
1.515510794058947 0.20520815311247598
1.5769701847083457 0.234276354042577
1.5940994178462522 0.31761973650975367
1.5622154163173951 0.22394657445734178
1.5601165890264501 0.3563043496349863
1.4010123468329736 0.26817165803354903
1.4032354183856697 0.3812095105140495
1.459522831238008 0.39008909772377753
1.4165644599900942 0.38504551055853825
1.3841570427537366 0.3117701370966941
1.439858721088934 0.3883995793451465
1.3871081284674507 0.3523198823646549
1.4075218206229096 0.37643662037850584
1.3938848250540685 0.3611535434238099
1.3989074518705022 0.36676170996700813
1.5120898723089673 0.3724487073550521
1.3904102473180628 0.30851776664775166
1.3965960708055523 0.29005061088759243
1.4746940453404664 0.3809814761368214
1.495628055688641 0.37608872617269284
1.390725209240542 0.3413926705549403
1.5372128642665 0.35798121539306954
1.4765546759604553 0.2141524465971348
1.4062593773999033 0.2742292239933897
1.4006430715340628 0.35397274402484247
1.5888847354527613 0.2911426992899585
1.5680279438780311 0.32988981455941835
1.5469026399898422 0.3478906170633361
1.551775611146951 0.3441310771561699
1.5870627393805 0.28168929351989863
1.4026791786942638 0.2888945364657765
1.5732241502321151 0.32064532009786506
1.553486573470627 0.3384409259028768
1.4101190396935577 0.35020943527040865
1.4295826340725837 0.364347939852048
1.56867139261454 0.24338031474766175
1.4016677458160292 0.30451408615233927
1.549738097122789 0.22771699373847784
1.4053261805548904 0.34117494939844883
1.5342377474589552 0.22044706292533434
1.535085059866772 0.2211008231375084
1.4075254121816585 0.3411775006727322
1.5078480088404431 0.3602781087876675
1.453822751848569 0.36667656191123893
1.4316965457765305 0.24837272650942974
1.4090516912437376 0.2875122551422637
1.5811908988539893 0.2749114169785393
1.5753187977483867 0.25684876686741054
1.4850176836179156 0.21804032741743856
1.4069914301353155 0.3261979089102982
1.579623361855024 0.27391782199091197
1.4401090212663519 0.3599023533352802
1.5699002204810615 0.3127167293837175
1.4753508363620313 0.36307947451615835
1.457565140780606 0.36255224427653965
1.5074190175712678 0.3560386813918425
1.4970131062553693 0.35882836887750896
1.4415696123081028 0.35892618173410007
1.5152105196396497 0.21833005345010723
1.4210458186671908 0.2676436247096646
1.4958159072643866 0.3587409958873774
1.4203216864206354 0.34554043438525256
1.563061537739178 0.3191397697802759
1.4140240126837569 0.33391083507917274
1.552685855323066 0.3287742243257868
1.4966598125743813 0.3567590618333544
1.4532850989697352 0.35875985738944993
1.4111486056046032 0.3230321338171176
1.4166572008290066 0.2801848181054183
1.4849260904270625 0.35852367751792474
1.4232653833135784 0.3442775840713627
1.4341624325045625 0.35197369225831177
1.4120004232879237 0.320853519140405
1.5740419514391721 0.2949545846086372
1.414637698210436 0.28838557881338894
1.4127345246574934 0.2966738267858414
1.5493516693487914 0.3291588274144697
1.4951094855611542 0.35482568312923973
1.5734209899342426 0.29443027763478086
1.4597067300860582 0.35666835657906465
1.4482063496050608 0.2391362206674109
1.4543948020061856 0.3552772388181186
1.5307455331833009 0.3404458319553344
1.5745279244630601 0.27735058398338797
1.5315792296294437 0.22535445814398872
1.5111538209139521 0.3484202962999872
1.5347313587456504 0.3372586164330814
1.4285122095341194 0.2629693817560172
1.42473956171213 0.3372703601963061
1.4404689325093964 0.3481974716752301
1.5387431556765163 0.22940245455779945
1.4774943820195703 0.353831357098957
1.469620655519 0.35396297404819654
1.419020296231682 0.3253664430810826
1.4162865807432379 0.31505815435411183
1.4950836837814503 0.22109420914693798
1.5234268121049153 0.3414350288132368
1.5291473569959317 0.22561463270983734
1.507442448231589 0.347537602529201
1.568918897298655 0.2967616723629421
1.5686631481518392 0.29707638393773955
1.461332805133107 0.35224253877462225
1.5660036691851198 0.25635257024337366
1.4279622004923307 0.3349051990741133
1.4928970080699555 0.3496006376225341
1.4500939332449798 0.2413077765355636
1.545112410369935 0.3256879141568019
1.5273790871814652 0.3369436387736005
1.4994874313806235 0.3471335936853615
1.4537910025847653 0.23893657082150493
1.557471269095593 0.24621994174576975
1.4207491807639583 0.31770872210411677
1.496530907830747 0.34768312898557185
1.5629573982840994 0.25398738764162926
1.557222729938364 0.3122470570358893
1.4863726248122617 0.3491575464397034
1.4945928464741813 0.34774158659793886
1.4261214543803669 0.2753802871943365
1.4368744283129278 0.3396520059017501
1.529035162538944 0.3346604778687492
1.4855777812267446 0.34859008133502134
1.562010670664518 0.3040278075133466
1.4315360390412804 0.33403530146414634
1.5068120522961483 0.3437350570617404
1.517733840981903 0.22454291203506693
1.5456349580094775 0.32279472625005684
1.4525872913604907 0.241089575568655
1.5494675946762309 0.3189625659472352
1.5570680794424194 0.31005886717179076
1.4535786480306134 0.24062567960409226
1.4379837497641046 0.25742623013517246
1.4427065597311906 0.33998456994643506
1.488329774896192 0.34611128232127913
1.4882391417835854 0.225117665783506
1.433513758889688 0.3317263497118411
1.4707688847820881 0.3465110659524185
1.565375476753088 0.2646478520857846
1.423173247557541 0.30637999411373906
1.452805161287281 0.3427837981653633
1.4968487417217204 0.343814912551193
1.5616518834785404 0.2577948397155584
1.424385526169838 0.2958361785437509
1.5255916976947055 0.3324125508196054
1.4338814484122384 0.2671384635520425
1.5434959886405855 0.3202726177642763
1.4530309218180109 0.34109507143370305
1.4970321855192061 0.34242660091882204
1.5059660493973746 0.2249929173129992
1.4306231174644277 0.32347919098037087
1.4902368537257598 0.2260566601283791
1.5148923611821385 0.22627957407714475
1.4642084026510227 0.3428264864406235
1.547469309723048 0.3154307463509949
1.4622405914350547 0.34228553181424193
1.5544804960737824 0.30689706438286474
1.5095663486355129 0.22589837266677865
1.4497721067362905 0.33789672308766155
1.5184424169762916 0.22751659148173453
1.5004705613813991 0.22570459433336706
1.4345255919804254 0.3255387699055863
1.5200711149653734 0.22815411198395882
1.5357670746251677 0.23431473197070699
1.4374960245877078 0.328287335062098
1.4457595851860507 0.3347667788395583
1.4521329574012727 0.3379178496284043
1.505052512332218 0.3382155528645458
1.4357858223548317 0.3261560927253358
1.4708019569630442 0.23316041309572486
1.5615443021304856 0.2628141098191458
1.5581609376322065 0.2556146399900823
1.4454194912208305 0.3342152500323647
1.4396393313201776 0.26105932170182516
1.549062929354308 0.2442362957511287
1.4501821593686341 0.24832281856671268
1.5345439166551973 0.2341028958293268
1.4940322117824456 0.34006861161571406
1.5540159633726676 0.3050668487000086
1.4866610145028785 0.34099397952201443
1.448060617058835 0.2509316591848891
1.5618244574249565 0.2660267826367836
1.5583371022525476 0.2573092580660333
1.4626902564991981 0.33969263374301145
