mu sigma nu tau
1.6093883136561125 0.5024323803594298 4.979771350459325 3.6629987956761507
1.4102546583251332 0.2333193995075916 7.357652030599986 8.085874329755672
1.6677832633120913 0.3767604811795314 4.765673262032553 17.904986467106593
1.6551864271334877 0.3609576661515963 4.0490717952960695 14.954882635738766
1.5062514407396002 0.38654075168640506 6.873919721532074 3.945334560290445
1.6039995027643998 0.345418236657565 2.393533353399735 19.399012365322488
1.574299843732722 0.24459791520599414 2.3143962470521684 19.63737330075265
1.6060840817968383 0.34703185373916406 2.4124682289766692 15.116905349979913
1.6063147515582545 0.33403459250096273 2.455828350197689 18.147386486756545
1.5745994301788602 0.2986235839922904 5.536269552009568 8.05210824392007
1.583333966033828 0.3604675242939101 2.317071706259858 6.103622564603128
1.5024175904745314 0.6560685573464965 6.593982687056348 2.31955194772864
1.5992985159001152 0.35891573712780817 7.320011664347724 13.010490945458528
1.4591484619034576 0.47673066914471185 1.5487909133779587 2.2200570565227733
1.4910387557017213 0.3073461338133344 3.06213469905404 7.048109264219107
1.571790564553893 0.35480608451263257 7.804384071770877 9.652883090247794
1.4247379268047689 0.21179512776619674 2.653760989372309 7.044255758495186
1.4905329408960935 0.2227054558887373 5.811019809032664 18.34434782285375
1.425629729495594 0.237215023523665 3.5962610041743845 5.496197843669847
1.561860290704856 0.4621652740167894 6.160037920482665 3.301097665320788
1.5699875976959947 0.385809910471026 3.6098438335914347 4.941143730077254
1.4803523681722255 0.41895118426186506 7.908575450675158 2.863469544787061
1.4628086099849344 0.2758927237170211 6.790600868001723 3.4656862668191843
1.6100287166607066 0.7683291593974692 2.188298582943868 2.2432870059460486
1.4583343127586683 0.2920675558306686 1.6346491211547316 2.692618464019713
1.5363928688393904 0.3180775620244906 3.2845066628409123 14.067030634191873
1.5712838434909377 0.33826486882472795 7.513988963080154 16.65033235160579
1.466409533686961 0.3420322086695695 6.472704375441683 3.5066487800806954
1.5786518600238422 0.3393501570595343 7.8539970707847875 19.20638865452703
1.5702753538910146 0.33774892144210816 5.806593073324241 15.631513288887533
1.542782908551362 0.3300338967264465 1.8298177788428605 4.815770511713378
1.4894026129687288 0.2155922351097792 1.6793182415009087 16.851051316663394
1.4971003278593904 0.29125788540636327 2.742996504939022 11.549608142403718
1.5591895796522732 0.365863803707191 2.4296410981661167 2.919491712851545
1.49834171698758 0.31313927308053074 7.564406150554124 6.990968664155439
1.4603989461941675 0.2565446346634476 3.6344107769013445 14.128809493211532
1.6001474611847764 0.5008740718041039 5.231905404422229 3.1851759573790086
1.583950782947448 0.33156563379641857 3.3201496045625207 17.069660988296654
1.5025089064995503 1.088052603807713 4.766968518045768 2.0954434628111054
1.5641164284490117 0.2541301317048661 2.7447470720792655 16.29552143852418
1.6422359195700351 0.6811873817459243 3.9410976315851265 2.5172120670280234
1.4683839753555739 0.2881754797435327 4.6255880496567015 3.1072567396234696
1.5934677583284476 0.38832744928196605 2.957410723010201 3.310134701271351
1.547666926846817 0.30354653946498 2.27865215652242 19.377378673792375
1.4767884135021156 0.2761731326117983 4.387210635824871 11.56711468746551
1.447279550205887 0.20844350771943282 6.665083264264617 15.711611483652062
1.5519195142823983 0.322334677799689 6.151715410887219 18.371574158659683
1.520034110543169 0.3265962445258773 6.31533957643353 7.093678247048162
1.5832423842644396 0.31489731744734245 3.474240239919581 5.400704033848806
1.5805240410802808 0.34330786875801445 6.632827435134829 12.223206606003984
1.61214992188365 0.40470379464233164 5.081597437196876 4.050948416245058
1.614359502621661 0.4703058713506285 6.290051437444102 3.4998759154254575
1.5945893207721733 0.3221443780143833 7.126151270917971 16.530733765346532
1.5951060217080235 0.32251586355931 2.6314277221819222 9.903914276107646
1.6044531012832033 0.3590626970620661 7.1900123400308305 7.531460233784431
1.4352688654888595 0.2524999393270463 2.541650488380611 4.011348469485386
1.5413842502625528 0.26795872113809355 4.129268380279702 6.69823837898686
1.4669768673547285 0.25523162044238773 3.4454058813509905 18.87088252433305
