alpha mmin mmax delta_m
22.400806345757275 1.1387080325985859 2.8669434401561578 0.37655866721671855
6.877831960137749 1.173850618205336 2.5817110469070705 0.047304497527410325
18.72051932375188 1.1253941684571158 1.9582522611713524 0.4479750645753708
12.499347509759957 1.1485301822825664 2.1613644687877467 0.07355360538565706
14.516601256773875 1.145451795245354 1.9018465719632063 0.20739657306228934
10.666100970621883 1.1406456698811218 1.8704880019636563 0.14393188597664183
10.788094034264578 1.0888309427845155 1.9185027680876714 0.4585499732336268
23.59328329901774 1.0605434982111845 2.3470733536004516 0.7400608057580499
9.005296174254868 0.9526588655358524 1.9999828465438254 0.6476102342869882
15.945939513802536 1.1210798935665869 2.875752932053336 0.46063853493157925
19.293609624020373 1.134190054322402 2.771971730647932 0.331263756915803
20.959359267157616 1.1057647160743893 2.893594682220625 0.4370292914528385
20.147282752666783 1.1248019902585051 2.369724403846215 0.37425823566465416
14.148698457984665 1.0737813342171016 2.1170587519017037 0.6906412884016132
7.5550188201297015 1.1090468429299816 2.8589735771321103 0.29822028860645994
11.069513964348172 0.9463416783177413 2.199225580137539 0.8686653443005778
8.772991814528009 0.9874843620931614 1.9457446733277655 0.5523572625966053
22.375771205908656 1.0831603495344495 1.9567671406668485 0.668174916529012
8.176997158226538 0.9855637329943767 2.5236789238065827 0.5064134762754132
14.220760822067156 1.0738614952205077 2.2260616597925806 0.6817026941123285
10.650647667262673 1.1638295446087261 2.6533610720239444 0.02754554556502449
14.2924050114229 0.9609290262273363 2.7601682643738927 0.8830138509660107
11.172371009693123 1.0205666172943135 1.9252686787073743 0.47358409416643793
17.85065027821448 1.1306075132950293 2.2597239241563516 0.3832385036880901
8.40252075121654 1.0402875820765305 2.4164873168464585 0.49179832981502064
18.100990139524452 1.0821662067001208 2.044787792287692 0.773692721550868
10.801721389601852 1.0725230577860085 2.7410481193395677 0.5231871932047504
21.49060847282451 1.0358181736202487 2.344459287240483 0.8229029737942439
14.327581173281285 1.1345451888285714 1.9288965140430931 0.1966278646133638
21.163434454666728 1.105682705623659 2.444278354621923 0.6001660183909125
12.757860620672908 1.1014192660925528 2.1239709225758756 0.4829720162319959
22.64763251431816 1.0933945224091044 2.5067804587715945 0.6130157053223798
17.510610543286585 1.1384289075025658 2.5048443451106666 0.30401446895412393
22.420062375999102 1.0932657495093392 2.673686096909747 0.7404440162461849
11.891320959403561 1.0059163049527178 2.122086527034731 0.8366138678717044
18.517017611841116 1.12899796222775 2.1398581266475754 0.3483966208250467
15.365115090972882 0.9849811334281143 2.65540282919655 0.8134498696320874
16.632657634095235 1.022048726119022 2.3820712018322814 0.6573061180995293
17.17499172945168 1.1189255746703908 2.08382309557744 0.27030381982950824
17.689986101144466 1.0195383852063469 2.846586611807256 0.7265156668025267
10.27822577165165 1.1026663237793124 2.3067362171540737 0.40034990958390065
7.543000563978008 0.9907307069678978 2.0699647095841254 0.4619363487608853
12.382904722536907 1.0729741942247666 2.780251116464886 0.5788259026160921
7.14731134788137 1.1398329071116888 2.8304467316142485 0.06002970932663673
14.71902522409934 1.0338292841006593 2.06448623977707 0.5067145349196766
15.353692795882715 1.1387485275273093 2.871974482826558 0.3151822875667975
7.1655782481298775 1.0753849921576426 2.0631112506790865 0.3716794534016318
9.781084673016355 0.9857938479580161 2.2987219605189453 0.5725694717139382
12.200610983830678 0.9803017981432932 2.5133416908475823 0.9171549786997042
21.194641168442185 1.0275428180335728 2.870452045052385 0.8855386284130429
19.002874023819107 1.1182818926143145 2.742594998760514 0.37003922233183295
15.414205355935852 1.0176296160889617 2.5029811469480263 0.6306637388900447
8.312516127171335 1.0180775030585854 2.3997183185589748 0.37069388432505007
8.134604352150497 1.0658872961585053 2.1856634830401456 0.2209271641561927
13.187402450661775 0.9596845006328452 2.267788803616885 0.9108317474299503
22.65903484543349 1.0873375957165325 2.3363940421958977 0.7432565103413014
14.974027732186396 1.0677875113088715 2.090285435914174 0.7200126006371661
15.301286229702235 0.9889531357850954 1.9870111130766546 0.8292635389394132
24.758836867052842 1.0652637911375713 2.319743007923015 0.9407482971846908
23.413266921394673 1.079769098092769 2.2284565317701923 0.8263978545245011
6.471829977598212 1.0681173976655822 2.135787917249826 0.22106151081796147
8.360823219972632 1.151471228340338 2.4564344505079627 0.16771408316402672
8.218252777342155 1.0148466567376488 2.3499629027361095 0.4853937454197764
12.387157517456394 0.9706760051646608 2.4519115935863813 0.816443820434683
13.333944644063276 0.967119447051795 2.2622317413088884 0.8652300752113921
16.22246450790437 1.1442626311029205 2.6535024893661223 0.24392916663590689
18.036521706947294 1.128491927393091 2.726617115174169 0.33281650633285376
17.60576709031712 1.0488189123843141 2.7714186397401734 0.5788865667476396
11.035725108804353 1.090456743332733 1.8927304660378812 0.2867873747557348
17.992777942995097 1.0289597608986276 2.1786792134507973 0.7055546175992624
24.05405842081245 1.0675305142390603 2.7137429447828714 0.9928457697679498
6.814529470714586 1.1016710847282132 2.690600712769034 0.17038715374611008
9.771005305576224 1.1681487183157961 2.3566366468752684 0.04254952886633059
12.312565037088469 0.9809564620406256 2.458534017495415 0.7339448162045473
12.15219634838677 0.9875462896537043 2.398799961408441 0.8568184406672469
