
0it [00:00, ?it/s]
496it [00:33, 15.68it/s, bound:0 nc:  7 ncall:1.3e+03 eff:37.5% logz=-21.48+/-0.13 dlogz:82.971>0.1]
504it [00:34, 16.77it/s, bound:0 nc:  5 ncall:1.3e+03 eff:37.5% logz=-20.97+/-0.13 dlogz:82.455>0.1]
507it [00:34, 13.24it/s, bound:0 nc:  5 ncall:1.4e+03 eff:37.2% logz=-20.79+/-0.13 dlogz:82.259>0.1]
514it [00:35, 14.57it/s, bound:0 nc: 10 ncall:1.4e+03 eff:37.1% logz=-20.41+/-0.13 dlogz:81.857>0.1]
520it [00:35, 13.01it/s, bound:0 nc:  8 ncall:1.4e+03 eff:37.0% logz=-20.12+/-0.13 dlogz:81.539>0.1]
523it [00:36, 11.30it/s, bound:0 nc:  2 ncall:1.4e+03 eff:36.8% logz=-19.94+/-0.13 dlogz:81.365>0.1]
526it [00:36, 10.34it/s, bound:0 nc:  6 ncall:1.4e+03 eff:36.4% logz=-19.77+/-0.13 dlogz:81.187>0.1]
532it [00:36, 11.67it/s, bound:0 nc: 14 ncall:1.5e+03 eff:36.2% logz=-19.41+/-0.13 dlogz:80.820>0.1]
538it [00:37, 14.02it/s, bound:0 nc:  3 ncall:1.5e+03 eff:36.3% logz=-18.98+/-0.13 dlogz:80.379>0.1]
541it [00:37, 14.66it/s, bound:0 nc:  3 ncall:1.5e+03 eff:36.0% logz=-18.77+/-0.13 dlogz:80.162>0.1]
549it [00:37, 18.32it/s, bound:0 nc: 12 ncall:1.5e+03 eff:35.9% logz=-18.29+/-0.13 dlogz:79.644>0.1]
552it [00:37, 15.24it/s, bound:0 nc:  5 ncall:1.5e+03 eff:35.8% logz=-18.12+/-0.13 dlogz:79.472>0.1]
558it [00:38, 16.76it/s, bound:0 nc:  7 ncall:1.6e+03 eff:35.6% logz=-17.75+/-0.13 dlogz:79.091>0.1]
561it [00:38, 15.49it/s, bound:0 nc:  3 ncall:1.6e+03 eff:35.5% logz=-17.55+/-0.13 dlogz:78.889>0.1]
569it [00:38, 17.87it/s, bound:0 nc:  6 ncall:1.6e+03 eff:35.4% logz=-17.10+/-0.13 dlogz:78.409>0.1]
574it [00:39, 17.67it/s, bound:0 nc: 19 ncall:1.6e+03 eff:35.2% logz=-16.83+/-0.13 dlogz:78.124>0.1]
577it [00:39, 16.00it/s, bound:0 nc: 15 ncall:1.7e+03 eff:34.9% logz=-16.61+/-0.13 dlogz:77.929>0.1]
579it [00:39, 13.07it/s, bound:0 nc:  5 ncall:1.7e+03 eff:34.8% logz=-16.45+/-0.14 dlogz:77.755>0.1]
586it [00:39, 16.49it/s, bound:0 nc:  3 ncall:1.7e+03 eff:34.8% logz=-15.96+/-0.14 dlogz:77.233>0.1]
590it [00:40, 15.44it/s, bound:0 nc:  5 ncall:1.7e+03 eff:34.7% logz=-15.70+/-0.14 dlogz:76.967>0.1]
599it [00:40, 16.98it/s, bound:0 nc:  3 ncall:1.7e+03 eff:34.8% logz=-15.16+/-0.14 dlogz:76.398>0.1]
605it [00:41, 15.30it/s, bound:0 nc:  7 ncall:1.7e+03 eff:34.7% logz=-14.82+/-0.14 dlogz:76.039>0.1]
609it [00:41, 15.36it/s, bound:0 nc:  7 ncall:1.8e+03 eff:34.5% logz=-14.61+/-0.14 dlogz:75.813>0.1]
613it [00:41, 17.15it/s, bound:0 nc:  2 ncall:1.8e+03 eff:34.4% logz=-14.40+/-0.13 dlogz:75.591>0.1]
618it [00:41, 15.39it/s, bound:0 nc:  5 ncall:1.8e+03 eff:34.3% logz=-14.14+/-0.13 dlogz:75.320>0.1]
622it [00:42, 14.93it/s, bound:0 nc:  4 ncall:1.8e+03 eff:34.1% logz=-13.92+/-0.13 dlogz:75.094>0.1]
627it [00:42, 15.33it/s, bound:0 nc: 16 ncall:1.8e+03 eff:33.9% logz=-13.65+/-0.13 dlogz:74.817>0.1]
630it [00:42, 13.25it/s, bound:0 nc: 11 ncall:1.9e+03 eff:33.8% logz=-13.47+/-0.13 dlogz:74.629>0.1]
633it [00:43, 12.34it/s, bound:0 nc:  6 ncall:1.9e+03 eff:33.6% logz=-13.30+/-0.14 dlogz:74.447>0.1]
640it [00:43, 15.59it/s, bound:0 nc:  5 ncall:1.9e+03 eff:33.7% logz=-12.93+/-0.14 dlogz:74.056>0.1]
647it [00:43, 17.82it/s, bound:0 nc:  2 ncall:1.9e+03 eff:33.7% logz=-12.57+/-0.13 dlogz:73.680>0.1]
652it [00:44, 17.50it/s, bound:0 nc:  8 ncall:1.9e+03 eff:33.6% logz=-12.30+/-0.14 dlogz:73.401>0.1]
658it [00:44, 21.18it/s, bound:0 nc:  8 ncall:2.0e+03 eff:33.5% logz=-11.94+/-0.14 dlogz:73.031>0.1]
665it [00:44, 23.43it/s, bound:0 nc:  3 ncall:2.0e+03 eff:33.6% logz=-11.45+/-0.14 dlogz:72.537>0.1]
668it [00:44, 19.60it/s, bound:0 nc:  3 ncall:2.0e+03 eff:33.2% logz=-11.24+/-0.14 dlogz:72.320>0.1]
671it [00:45, 16.17it/s, bound:0 nc:  9 ncall:2.0e+03 eff:33.0% logz=-11.03+/-0.14 dlogz:72.104>0.1]
673it [00:45, 12.52it/s, bound:0 nc:  5 ncall:2.0e+03 eff:32.9% logz=-10.88+/-0.14 dlogz:71.945>0.1]
678it [00:45, 12.27it/s, bound:0 nc:  6 ncall:2.1e+03 eff:32.8% logz=-10.51+/-0.14 dlogz:71.564>0.1]
682it [00:46, 11.17it/s, bound:0 nc:  3 ncall:2.1e+03 eff:32.7% logz=-10.23+/-0.14 dlogz:71.276>0.1]
689it [00:46, 12.96it/s, bound:0 nc:  2 ncall:2.1e+03 eff:32.8% logz=-9.70+/-0.14 dlogz:70.722>0.1] 
693it [00:47,  9.40it/s, bound:0 nc: 13 ncall:2.1e+03 eff:32.6% logz=-9.42+/-0.14 dlogz:70.429>0.1]
695it [00:47,  8.01it/s, bound:0 nc: 20 ncall:2.2e+03 eff:32.3% logz=-9.29+/-0.14 dlogz:70.292>0.1]
697it [00:48,  7.48it/s, bound:0 nc:  1 ncall:2.2e+03 eff:32.3% logz=-9.16+/-0.14 dlogz:70.154>0.1]
701it [00:48,  7.82it/s, bound:0 nc: 10 ncall:2.2e+03 eff:32.0% logz=-8.88+/-0.14 dlogz:69.878>0.1]
707it [00:49,  9.66it/s, bound:0 nc:  2 ncall:2.2e+03 eff:32.1% logz=-8.48+/-0.14 dlogz:69.457>0.1]
711it [00:49,  9.63it/s, bound:0 nc: 24 ncall:2.2e+03 eff:31.8% logz=-8.24+/-0.14 dlogz:69.191>0.1]
713it [00:50,  8.03it/s, bound:0 nc:  3 ncall:2.2e+03 eff:31.8% logz=-8.13+/-0.14 dlogz:69.074>0.1]
717it [00:50,  8.80it/s, bound:0 nc:  6 ncall:2.3e+03 eff:31.6% logz=-7.92+/-0.14 dlogz:68.850>0.1]
719it [00:50,  7.44it/s, bound:0 nc: 13 ncall:2.3e+03 eff:31.4% logz=-7.81+/-0.14 dlogz:68.744>0.1]
726it [00:51,  8.56it/s, bound:0 nc: 29 ncall:2.3e+03 eff:31.2% logz=-7.47+/-0.14 dlogz:68.383>0.1]
730it [00:51,  9.12it/s, bound:0 nc:  5 ncall:2.3e+03 eff:31.2% logz=-7.28+/-0.14 dlogz:68.177>0.1]
734it [00:52,  8.83it/s, bound:0 nc:  1 ncall:2.4e+03 eff:31.1% logz=-7.11+/-0.14 dlogz:67.988>0.1]
738it [00:52,  8.46it/s, bound:0 nc:  4 ncall:2.4e+03 eff:31.0% logz=-6.94+/-0.14 dlogz:67.813>0.1]
744it [00:53, 10.40it/s, bound:0 nc: 14 ncall:2.4e+03 eff:30.8% logz=-6.64+/-0.14 dlogz:67.513>0.1]
747it [00:53,  9.04it/s, bound:0 nc: 15 ncall:2.4e+03 eff:30.7% logz=-6.49+/-0.14 dlogz:67.347>0.1]
750it [00:54,  8.17it/s, bound:0 nc:  2 ncall:2.4e+03 eff:30.7% logz=-6.32+/-0.14 dlogz:67.179>0.1]
754it [00:54,  8.83it/s, bound:0 nc: 10 ncall:2.5e+03 eff:30.6% logz=-6.10+/-0.14 dlogz:66.942>0.1]
757it [00:55,  8.26it/s, bound:0 nc: 12 ncall:2.5e+03 eff:30.5% logz=-5.93+/-0.14 dlogz:66.769>0.1]
762it [00:55,  9.53it/s, bound:0 nc:  4 ncall:2.5e+03 eff:30.5% logz=-5.68+/-0.14 dlogz:66.497>0.1]
765it [00:56,  7.87it/s, bound:0 nc: 20 ncall:2.5e+03 eff:30.2% logz=-5.54+/-0.14 dlogz:66.349>0.1]
767it [00:56,  7.23it/s, bound:0 nc:  2 ncall:2.5e+03 eff:30.2% logz=-5.44+/-0.14 dlogz:66.251>0.1]
770it [00:56,  7.02it/s, bound:0 nc: 13 ncall:2.6e+03 eff:30.0% logz=-5.30+/-0.14 dlogz:66.098>0.1]
772it [00:57,  6.41it/s, bound:0 nc:  9 ncall:2.6e+03 eff:29.8% logz=-5.21+/-0.14 dlogz:66.000>0.1]
775it [00:57,  6.94it/s, bound:0 nc:  1 ncall:2.6e+03 eff:29.8% logz=-5.08+/-0.14 dlogz:65.859>0.1]
780it [00:58,  6.69it/s, bound:0 nc:  8 ncall:2.6e+03 eff:29.7% logz=-4.87+/-0.14 dlogz:65.636>0.1]
783it [00:58,  6.35it/s, bound:0 nc:  8 ncall:2.6e+03 eff:29.6% logz=-4.73+/-0.14 dlogz:65.495>0.1]
786it [00:59,  5.77it/s, bound:0 nc: 10 ncall:2.7e+03 eff:29.5% logz=-4.58+/-0.14 dlogz:65.340>0.1]
791it [01:00,  6.49it/s, bound:0 nc: 40 ncall:2.7e+03 eff:29.1% logz=-4.33+/-0.14 dlogz:65.081>0.1]
792it [01:00,  5.18it/s, bound:0 nc:  5 ncall:2.7e+03 eff:29.1% logz=-4.28+/-0.14 dlogz:65.028>0.1]
795it [01:01,  6.10it/s, bound:0 nc:  5 ncall:2.7e+03 eff:29.0% logz=-4.12+/-0.14 dlogz:64.861>0.1]
796it [01:01,  5.85it/s, bound:0 nc: 17 ncall:2.8e+03 eff:28.8% logz=-4.06+/-0.14 dlogz:64.805>0.1]
803it [01:01, 10.95it/s, bound:0 nc:  9 ncall:2.8e+03 eff:28.8% logz=-3.69+/-0.14 dlogz:64.411>0.1]
808it [01:01, 11.54it/s, bound:0 nc:  9 ncall:2.8e+03 eff:28.8% logz=-3.39+/-0.14 dlogz:64.114>0.1]
810it [01:02,  9.36it/s, bound:0 nc:  3 ncall:2.8e+03 eff:28.7% logz=-3.24+/-0.14 dlogz:63.972>0.1]
813it [01:02,  8.56it/s, bound:0 nc: 17 ncall:2.9e+03 eff:28.5% logz=-3.03+/-0.14 dlogz:63.747>0.1]
815it [01:03,  7.42it/s, bound:0 nc: 14 ncall:2.9e+03 eff:28.4% logz=-2.90+/-0.14 dlogz:63.603>0.1]
816it [01:03,  5.53it/s, bound:0 nc: 16 ncall:2.9e+03 eff:28.3% logz=-2.83+/-0.14 dlogz:63.534>0.1]
817it [01:04,  4.37it/s, bound:0 nc: 21 ncall:2.9e+03 eff:28.1% logz=-2.77+/-0.14 dlogz:63.468>0.1]
819it [01:04,  4.15it/s, bound:0 nc:  7 ncall:2.9e+03 eff:28.0% logz=-2.63+/-0.14 dlogz:63.332>0.1]
821it [01:05,  3.85it/s, bound:0 nc:  7 ncall:2.9e+03 eff:27.9% logz=-2.50+/-0.15 dlogz:63.187>0.1]
823it [01:05,  4.09it/s, bound:0 nc: 15 ncall:3.0e+03 eff:27.8% logz=-2.35+/-0.15 dlogz:63.043>0.1]
825it [01:06,  4.41it/s, bound:0 nc: 11 ncall:3.0e+03 eff:27.7% logz=-2.22+/-0.15 dlogz:62.901>0.1]
828it [01:06,  4.92it/s, bound:0 nc:  7 ncall:3.0e+03 eff:27.6% logz=-2.03+/-0.15 dlogz:62.696>0.1]
831it [01:07,  4.45it/s, bound:0 nc: 28 ncall:3.0e+03 eff:27.3% logz=-1.85+/-0.15 dlogz:62.506>0.1]
836it [01:08,  5.09it/s, bound:0 nc: 23 ncall:3.1e+03 eff:27.1% logz=-1.54+/-0.15 dlogz:62.182>0.1]
840it [01:08,  6.29it/s, bound:0 nc:  3 ncall:3.1e+03 eff:27.1% logz=-1.31+/-0.15 dlogz:61.946>0.1]
844it [01:08,  7.46it/s, bound:0 nc:  3 ncall:3.1e+03 eff:27.0% logz=-1.06+/-0.15 dlogz:61.696>0.1]
847it [01:09,  7.72it/s, bound:0 nc: 10 ncall:3.1e+03 eff:26.9% logz=-0.87+/-0.15 dlogz:61.489>0.1]
849it [01:09,  6.76it/s, bound:0 nc:  3 ncall:3.2e+03 eff:26.8% logz=-0.74+/-0.15 dlogz:61.361>0.1]
851it [01:10,  5.77it/s, bound:0 nc:  6 ncall:3.2e+03 eff:26.8% logz=-0.61+/-0.15 dlogz:61.224>0.1]
857it [01:11,  5.35it/s, bound:0 nc: 30 ncall:3.2e+03 eff:26.5% logz=-0.21+/-0.15 dlogz:60.806>0.1]
858it [01:11,  4.35it/s, bound:0 nc: 16 ncall:3.2e+03 eff:26.4% logz=-0.14+/-0.15 dlogz:60.737>0.1]
863it [01:13,  4.42it/s, bound:0 nc:  9 ncall:3.3e+03 eff:26.4% logz=0.18+/-0.15 dlogz:60.410>0.1] 
865it [01:13,  4.67it/s, bound:0 nc:  6 ncall:3.3e+03 eff:26.4% logz=0.30+/-0.15 dlogz:60.272>0.1]
868it [01:13,  5.59it/s, bound:0 nc: 19 ncall:3.3e+03 eff:26.2% logz=0.49+/-0.15 dlogz:60.082>0.1]
871it [01:13,  6.46it/s, bound:0 nc: 24 ncall:3.3e+03 eff:26.1% logz=0.68+/-0.15 dlogz:59.879>0.1]
872it [01:14,  4.33it/s, bound:0 nc: 28 ncall:3.4e+03 eff:25.9% logz=0.74+/-0.15 dlogz:59.814>0.1]
874it [01:15,  3.92it/s, bound:0 nc: 48 ncall:3.4e+03 eff:25.5% logz=0.86+/-0.15 dlogz:59.690>0.1]
876it [01:15,  4.55it/s, bound:0 nc: 17 ncall:3.4e+03 eff:25.4% logz=0.98+/-0.15 dlogz:59.564>0.1]
877it [01:16,  3.66it/s, bound:0 nc: 40 ncall:3.5e+03 eff:25.2% logz=1.04+/-0.15 dlogz:59.501>0.1]
879it [01:16,  4.50it/s, bound:0 nc:  6 ncall:3.5e+03 eff:25.1% logz=1.17+/-0.15 dlogz:59.373>0.1]
883it [01:16,  7.09it/s, bound:0 nc: 11 ncall:3.5e+03 eff:25.0% logz=1.41+/-0.15 dlogz:59.119>0.1]
885it [01:16,  7.83it/s, bound:0 nc:  6 ncall:3.5e+03 eff:25.0% logz=1.52+/-0.15 dlogz:59.000>0.1]
887it [01:17,  8.12it/s, bound:0 nc:  3 ncall:3.6e+03 eff:24.9% logz=1.66+/-0.15 dlogz:58.871>0.1]
890it [01:17,  9.61it/s, bound:0 nc: 17 ncall:3.6e+03 eff:24.7% logz=1.85+/-0.15 dlogz:58.665>0.1]
893it [01:17, 10.26it/s, bound:0 nc: 13 ncall:3.6e+03 eff:24.7% logz=2.06+/-0.15 dlogz:58.454>0.1]
895it [01:17,  8.94it/s, bound:0 nc:  1 ncall:3.6e+03 eff:24.7% logz=2.19+/-0.15 dlogz:58.311>0.1]
898it [01:18,  9.44it/s, bound:0 nc:  4 ncall:3.6e+03 eff:24.7% logz=2.39+/-0.15 dlogz:58.104>0.1]
900it [01:18,  6.18it/s, bound:0 nc:  9 ncall:3.7e+03 eff:24.4% logz=2.52+/-0.15 dlogz:57.972>0.1]
901it [01:19,  5.06it/s, bound:0 nc: 23 ncall:3.7e+03 eff:24.3% logz=2.58+/-0.15 dlogz:57.906>0.1]
902it [01:19,  4.75it/s, bound:0 nc: 13 ncall:3.7e+03 eff:24.2% logz=2.65+/-0.15 dlogz:57.837>0.1]
903it [01:19,  4.65it/s, bound:0 nc: 15 ncall:3.7e+03 eff:24.1% logz=2.72+/-0.15 dlogz:57.767>0.1]
905it [01:20,  4.00it/s, bound:0 nc: 16 ncall:3.8e+03 eff:24.1% logz=2.86+/-0.15 dlogz:57.621>0.1]
907it [01:21,  2.48it/s, bound:0 nc: 40 ncall:3.8e+03 eff:23.8% logz=2.98+/-0.15 dlogz:57.485>0.1]
908it [01:22,  2.05it/s, bound:0 nc: 20 ncall:3.8e+03 eff:23.7% logz=3.04+/-0.15 dlogz:57.422>0.1]
909it [01:23,  1.99it/s, bound:0 nc: 15 ncall:3.8e+03 eff:23.7% logz=3.10+/-0.15 dlogz:57.362>0.1]
913it [01:23,  3.23it/s, bound:0 nc:  6 ncall:3.9e+03 eff:23.6% logz=3.35+/-0.15 dlogz:57.103>0.1]
915it [01:24,  3.45it/s, bound:0 nc: 13 ncall:3.9e+03 eff:23.6% logz=3.48+/-0.15 dlogz:56.973>0.1]
917it [01:24,  3.36it/s, bound:0 nc:  8 ncall:3.9e+03 eff:23.5% logz=3.60+/-0.15 dlogz:56.842>0.1]
920it [01:25,  3.82it/s, bound:0 nc:  9 ncall:3.9e+03 eff:23.5% logz=3.76+/-0.15 dlogz:56.668>0.1]
923it [01:25,  4.44it/s, bound:0 nc: 29 ncall:4.0e+03 eff:23.3% logz=3.91+/-0.15 dlogz:56.510>0.1]
925it [01:26,  4.03it/s, bound:0 nc: 10 ncall:4.0e+03 eff:23.3% logz=4.02+/-0.15 dlogz:56.402>0.1]
927it [01:26,  4.17it/s, bound:0 nc: 16 ncall:4.0e+03 eff:23.2% logz=4.12+/-0.15 dlogz:56.291>0.1]
928it [01:28,  2.49it/s, bound:0 nc: 21 ncall:4.0e+03 eff:23.1% logz=4.18+/-0.15 dlogz:56.236>0.1]
929it [01:29,  2.05it/s, bound:0 nc:  8 ncall:4.0e+03 eff:23.1% logz=4.23+/-0.15 dlogz:56.178>0.1]
933it [01:29,  3.45it/s, bound:0 nc: 31 ncall:4.1e+03 eff:23.0% logz=4.45+/-0.15 dlogz:55.951>0.1]
934it [01:29,  3.33it/s, bound:0 nc: 17 ncall:4.1e+03 eff:22.9% logz=4.50+/-0.15 dlogz:55.894>0.1]
935it [01:30,  3.10it/s, bound:0 nc:  6 ncall:4.1e+03 eff:22.9% logz=4.55+/-0.15 dlogz:55.838>0.1]
936it [01:31,  2.34it/s, bound:0 nc: 41 ncall:4.1e+03 eff:22.7% logz=4.60+/-0.15 dlogz:55.783>0.1]
938it [01:31,  2.86it/s, bound:0 nc:  4 ncall:4.1e+03 eff:22.7% logz=4.72+/-0.15 dlogz:55.670>0.1]
940it [01:31,  3.27it/s, bound:0 nc: 12 ncall:4.2e+03 eff:22.6% logz=4.86+/-0.15 dlogz:55.538>0.1]
946it [01:32,  6.17it/s, bound:0 nc: 10 ncall:4.2e+03 eff:22.6% logz=5.25+/-0.15 dlogz:55.125>0.1]
949it [01:32,  5.79it/s, bound:0 nc:  7 ncall:4.2e+03 eff:22.6% logz=5.45+/-0.15 dlogz:54.920>0.1]
951it [01:33,  5.12it/s, bound:0 nc:  5 ncall:4.2e+03 eff:22.5% logz=5.59+/-0.15 dlogz:54.777>0.1]
955it [01:34,  4.46it/s, bound:0 nc: 29 ncall:4.3e+03 eff:22.4% logz=5.86+/-0.15 dlogz:54.498>0.1]
957it [01:35,  4.33it/s, bound:0 nc:  6 ncall:4.3e+03 eff:22.3% logz=5.98+/-0.15 dlogz:54.367>0.1]
961it [01:35,  5.08it/s, bound:0 nc:  6 ncall:4.3e+03 eff:22.3% logz=6.20+/-0.15 dlogz:54.125>0.1]
963it [01:36,  4.63it/s, bound:0 nc: 11 ncall:4.3e+03 eff:22.3% logz=6.32+/-0.15 dlogz:54.008>0.1]
964it [01:37,  3.43it/s, bound:0 nc: 25 ncall:4.3e+03 eff:22.2% logz=6.37+/-0.15 dlogz:53.951>0.1]
967it [01:38,  3.10it/s, bound:0 nc: 13 ncall:4.4e+03 eff:22.1% logz=6.52+/-0.15 dlogz:53.788>0.1]
968it [01:38,  2.89it/s, bound:0 nc:  9 ncall:4.4e+03 eff:22.1% logz=6.57+/-0.15 dlogz:53.737>0.1]
971it [01:39,  3.54it/s, bound:0 nc: 22 ncall:4.4e+03 eff:22.0% logz=6.75+/-0.15 dlogz:53.565>0.1]
972it [01:39,  2.76it/s, bound:0 nc: 28 ncall:4.4e+03 eff:21.9% logz=6.81+/-0.15 dlogz:53.500>0.1]
973it [01:41,  2.00it/s, bound:0 nc: 39 ncall:4.5e+03 eff:21.7% logz=6.87+/-0.15 dlogz:53.436>0.1]
976it [01:41,  2.81it/s, bound:0 nc: 25 ncall:4.5e+03 eff:21.6% logz=7.03+/-0.15 dlogz:53.261>0.1]
979it [01:42,  2.95it/s, bound:0 nc: 35 ncall:4.6e+03 eff:21.5% logz=7.21+/-0.15 dlogz:53.081>0.1]
980it [01:42,  2.94it/s, bound:0 nc: 23 ncall:4.6e+03 eff:21.4% logz=7.26+/-0.15 dlogz:53.021>0.1]
981it [01:43,  2.85it/s, bound:0 nc:  9 ncall:4.6e+03 eff:21.4% logz=7.32+/-0.15 dlogz:52.960>0.1]
984it [01:43,  3.83it/s, bound:0 nc: 24 ncall:4.6e+03 eff:21.3% logz=7.49+/-0.15 dlogz:53.199>0.1]
