alpha mmin mmax lam mu_g sigma_g delta_m
3.2169794834363614 1.052644362658172 2.346687791188356 0.8672462971939143 2.4752030244755847 0.08452817637943406 0.3037444439481491
1.0417189756451073 1.034115660310818 2.107679194769519 0.9178232507987728 2.206703977843696 0.9944808926145396 0.11397758613367202
0.6558689882153654 1.1290569166516717 1.9917118920045627 0.6564389206989353 1.6226342950701664 1.3182037868783298 0.018496423892794052
3.520317360520588 0.9409157557666153 2.010313464201796 0.7849816807774368 1.5956022892107729 0.7615667325432761 0.15295413402916955
2.5278620142290578 1.0006351880566415 2.0274566240191922 0.7023114494715512 2.1441571272546085 0.2451987366173833 0.3328901095022887
0.4355666442247381 0.9541283560094864 1.9879719440919872 0.9868026052559984 1.533161991888748 0.7141587482658384 0.3328744876587264
7.735905022316679 1.103150245035969 1.902693279533565 0.5020024748008967 2.413952811890842 0.08272359453628084 0.1817407743770413
12.67789738715037 0.9979348069977403 2.1855078732741124 0.23859243221064874 1.6565503675999156 1.2725615179637368 0.9961800950236577
11.278420847701263 1.0380924806335046 2.298058118110602 0.06183853305906659 1.5691834602512564 1.9439289016234298 0.573400200881736
3.0071210819432395 1.0325480655105013 2.0551945249233152 0.6853002346751689 2.5994583347157247 1.8033405705265062 0.1432041410990649
1.8423147796956263 1.0505659010943356 1.9707943507496504 0.6928449425431493 2.6216688986041863 1.3918633536732299 0.13286497780398857
3.415487213950806 0.9771261562813714 2.209481539785421 0.5514644307565925 2.3174136044877693 0.010634794311459644 0.4732535075095658
3.7046567273655775 1.0336620174188176 2.0999651384067324 0.9517736291378377 2.7686845889691165 1.285534641366685 0.029595780449642034
7.414677525347717 0.9102999605171991 2.872361429332093 0.8479604721229699 1.656590551896144 0.4510147659714936 0.9497967007407894
2.3956995324649455 0.9155046158635767 1.9556893875949197 0.874661352830391 1.7640841020378089 1.438272312944247 0.3225166811076724
4.347909739617439 1.0700750648155914 2.0051209964248917 0.7893198711745254 2.0864196950643983 0.5158586502105144 0.163259621916833
2.324190816774591 0.9899447326729914 2.0933162468037465 0.8715225214988831 2.066271109764805 0.8882260517051166 0.22577236872818707
4.304259736424683 1.1088593548658943 2.6715102812536813 0.9273087753630497 2.031601855544501 0.0980513494953514 0.11927986538181583
10.372386350662442 1.0194335480535637 2.7737308721530107 0.12159382848019565 1.6480175748705168 0.9968708818929538 0.6335078784400917
5.514372488272221 0.9603479938776593 2.3326364876533656 0.029839919794281466 1.5332773455544948 0.6968328943624252 0.6290481443727739
11.08549816086526 0.9823988131084818 2.7082025011601845 0.3721209697799293 1.626938996206783 1.2891722158709953 0.724750669118743
1.7036642931486554 0.9395836994150479 1.9634965046614885 0.9529840735243283 2.8354438010102525 0.6186471879747312 0.2979412265790809
5.530404355869859 0.9717902341675215 1.9770958560894636 0.7027358042853366 1.5242698161841675 0.9262990332513195 0.6108644754542486
9.98939110423533 1.0871787412259248 1.9910967489533578 0.8673001000625714 1.7594686314919639 1.9146907363326195 0.15812027362196723
7.897213317467555 0.9709004349174122 2.670150098224176 0.6666222309674852 1.5334274040642524 0.8273773732338582 0.7374594579783513
5.28395818499385 1.0803930217954056 1.9976181434974585 0.9186660948112063 2.7237222167532833 0.1346857896342777 0.036974421040056146
7.122347145057978 0.9865075258806206 2.6998491694153817 0.9233439740487729 2.8420496008948546 0.11033198630144529 0.4172182705767857
10.221777449671217 0.9109896396084399 2.866529913286775 0.6291687044506341 1.6282094920881125 1.7934158065985732 0.9202043692160251
7.131447385602755 1.045833213688756 2.0245136166489415 0.46093797638300277 2.5779051827992205 0.0937783500556411 0.4586505253996952
14.132205032318769 1.1066033287245451 2.163024995640095 0.9960477530536734 1.95020848972701 0.43730639820746914 0.0749637852894949
2.74669348578895 1.0370908921534894 1.9231735382574868 0.6925063666641498 2.4748505718553577 0.25011156440291676 0.2795422769277926
10.636211991343087 0.9819326496362327 2.499567629781501 0.6400426606074149 1.537629681619492 0.5983927124280313 0.737075713618243
3.9177273677056963 0.9073931828494567 2.2281450071238353 0.956935881030802 1.957785310830504 1.2907917913073672 0.4345932707792897
6.80583865150429 0.9585947169373324 2.0581184951228524 0.9178739084683082 1.8315645950267285 0.0547760051402269 0.6206078986479152
10.253467475140162 0.9498821234199031 2.4841034118373937 0.6704836001797423 1.5928136268365682 1.2257194185936342 0.7705613953854142
2.6395408813954564 1.0163626957537208 2.081897883895832 0.3758010673908893 2.595151486996415 0.0964906763594899 0.08954014309137318
10.979580543149073 0.9648854487277995 2.680143299791625 0.45988693409073333 1.781167659001016 0.2808198969502833 0.8390417559404634
10.733302453972083 0.9377584546356897 2.047405089280472 0.14010851885946987 1.627910555160232 0.9045416123140402 0.9432063410267192
11.694517016685879 0.9802317679650205 2.1937833938936153 0.9704693511949372 1.6662270699649457 1.2308528036280264 0.33218213341923986
10.401984560433078 0.9669056789861898 2.392350520082157 0.7523010847843812 1.8364664259730832 0.27417221208499376 0.9206687385402551
2.541939122402745 0.9573361421558786 2.0290972808658547 0.9249208091658717 1.7190163892413617 0.575261857865286 0.3971073894104851
6.2227290956776695 1.0430839555624614 2.4624813463374435 0.52130919145911 2.764953245688667 0.1367969320969936 0.19669867455597523
5.628724477713876 1.0460395960028062 2.177780001624569 0.8680162867447625 1.638141975500088 0.6401935987802112 0.13741211707329526
10.4310853528634 0.9590163115873995 2.7366974321110025 0.09900110739631934 1.5180897356299603 0.9348992428040461 0.7882262080124597
9.77489538390949 0.9457839218467362 2.5748227121746305 0.5735509729301358 1.557268632515028 0.14615738647121884 0.7460460412667481
7.588556969803813 0.9084381319714014 2.8742412219559226 0.4033021901733744 1.730866096475804 0.3240128616870855 0.862527162857495
9.832660758786865 0.9641134664936354 2.7557894562085488 0.5175303348119169 1.7896149193882311 1.5431557389879451 0.8629183940627488
3.210567301852171 1.0643985072274145 2.2137189181880417 0.9295346548658675 1.7076646708301186 1.9587486502506988 0.10608965022045574
2.340422628651976 0.9364164494672049 2.030650813430877 0.6779628477541906 2.73843001819084 0.3967258914166284 0.29386545994764063
9.333213744416286 0.9519565989417509 2.0423498125425996 0.558079979593758 2.1565088045190324 0.06180217542455204 0.484509908523465
15.173690455769307 1.0592144543735438 1.9593719045161986 0.9515019466922272 2.8976426273777047 1.5271604623044166 0.21145400603513623
10.715587767122445 0.9475721397571606 2.249495144653992 0.17885252730027223 1.7807936232772432 1.0492902731430522 0.8551839896781562
7.071579960609826 1.0779101446924046 2.0082186302568563 0.9024342494426286 1.7031054540179806 0.9093128764818167 0.24437712359057123
10.809936784080719 1.0653830525870511 2.6346305568458743 0.9938831195078912 2.3693967770025477 1.2553909970310335 0.2591106242858953
22.277042099280177 1.1193144726898954 1.921626938247313 0.9948140405343973 2.183258862577198 1.9590253592018492 0.045865645652601955
6.753014831987322 1.0047351289173805 1.9320864050809265 0.8337350882904876 2.689069152113997 0.8143160917358464 0.3563172888516089
9.37307484792845 1.067711732895718 2.520388757884821 0.9997000055758809 1.9760878288247576 1.1611227398867972 0.3962196803366819
10.853522127863437 0.945638063522266 2.6751231713878743 0.873492056693686 1.8097704968112482 0.503846145626414 0.9082818832771524
10.429691952975944 0.9497474082229695 2.6649060310020634 0.30191094780321726 1.5526318027240673 0.426275268114077 0.8429707392055394
5.778461485899147 1.078166399848881 2.020332869436312 0.8984808491150374 2.705811856001241 1.7614314364590689 0.2517175669463263
6.077924493807803 0.9740070081094337 1.9170443557225834 0.9329102493471704 2.176485867501668 1.7008321161651694 0.31987982604709003
6.844265420704186 0.9506187913732012 2.2212241553452947 0.2003830245020731 1.6526176414006002 1.3495671245778396 0.7458007107543051
4.852107222434816 1.1477511310505668 2.028477715126252 0.8729686741545817 2.179892127263602 0.04069885871907436 0.15531756718744816
