mu1 sigma1 mu2 sigma2 alpha mup
1.4167414892034462 0.11716352230233822 2.192403364962596 1.258098176896222 0.756515491045044 2.2188112224039855
1.362204249746723 0.14191643190641395 1.7465510829363031 0.1888186344736068 0.6121020711443536 2.575195397273528
1.365460582240671 0.055204211311949636 1.8507805402097635 0.2827694744357878 0.6570801679584294 2.490810422978528
1.4001974916735036 0.17624803109312628 1.8836521498217982 0.2404480880995289 0.8472383773208931 2.4241609209414445
1.3711093376541488 0.11940562210419524 2.1390515190899078 1.0093994197571319 0.5922434539737512 2.46781224521275
1.3788340898610456 0.12881449809515433 1.5924445063067485 1.961139955900581 0.758425379099363 2.2869016286772155
1.3660228728019126 0.13628317911241958 2.143522349409848 1.5412665769158693 0.5749397163085044 2.231473393517208
1.3491244574116354 0.03515811962241263 1.614322559248035 0.7023257697212504 0.40094890122422416 2.1987613737032863
1.3248224287072878 0.054215307584996444 1.8651985055060067 0.4655520654041783 0.5702114880773145 2.8996444392790908
1.4024109002142378 0.13547145143005182 1.7275479969842644 1.5545768518518948 0.7313162030562214 2.269638137477653
1.3146755628134787 0.0786082662684822 1.5897862316408307 1.4847941778497382 0.532430025260723 2.353594348366973
1.4197307062849798 0.1474226946303715 2.269048971523169 0.5624982463532102 0.6484213088241639 2.3298556836619846
1.3302097236625978 0.07088657816327454 1.7696305376550625 0.29145069975303634 0.4030161028701316 2.0608997024929465
1.330256162942622 0.10432679916843411 1.8821348435501921 1.9365076000312518 0.6800085036541696 2.265503394964673
1.3960991515769672 0.11005326879680982 1.6544727771601604 0.4298592696841947 0.4642757359516299 2.6027180243214376
1.3068697093079404 0.08445736872028956 2.035544763968065 0.2472822897928216 0.7752441273210631 2.2407317850295287
1.3576584493909114 0.09557453301237571 2.186932682068964 0.7861424908682743 0.6812421067468766 2.5873957265737495
1.3632924026122566 0.08223797616215248 1.9090792582446996 1.8686113331994998 0.7259989773288865 2.4112643318831926
1.3194039898544396 0.10222049242929868 1.5051059352934337 0.4455096483464565 0.45479014534759543 2.4768213159182615
1.2717084108675714 0.07570610932718737 1.5872903138499428 0.34478900939288026 0.4282683049524472 2.5970712616649223
1.303107069616973 0.06575574186444157 1.725258305881486 0.5256916868610028 0.6285274799917469 2.551586959035593
1.3785976676707348 0.15898764116084468 1.8696616783726858 0.14697084081968378 0.7407084836768175 2.744605587252563
1.3618344238100386 0.12706106882381668 1.7660383862578113 1.0265211607462172 0.6071026324414754 2.3755120135740424
1.3644346120052526 0.06745459761805275 1.6192695534078316 1.863130952107645 0.602157955262181 2.1828523739147485
1.3469037357587168 0.11408197254220806 1.6282200260475128 0.5230114422012564 0.6722399368039348 2.80198647194886
1.3658576534916553 0.07151811730750181 2.331107967455529 1.808153668224834 0.6918762782677511 2.3588834593238945
1.359903667483404 0.11571181507739936 1.3931868637850635 1.5903951077631577 0.5933405054000963 2.275608890943146
1.3540112995313116 0.04084105912189941 1.7684978526469868 0.46593504667019225 0.33909432802529343 2.2612806947945785
1.3922198224815445 0.08554066449843675 1.8404625348280172 0.22953805145923623 0.576868294327238 2.5899949438873717
1.3477615758291046 0.06244864153331739 1.9732287021060477 1.3667829528191295 0.6521411599022292 2.395758590556684
1.3213755230703197 0.062439964490264954 1.43615659952046 0.449011946082327 0.39231125722855387 2.737935258618629
1.3991123293894732 0.120757090071131 2.3188698263966883 0.7624628490662692 0.8542656961055191 2.377084144068422
1.3673612734186422 0.08495364258227252 1.769526434778701 1.061371757936224 0.6125983980832223 2.4830954918548898
1.3384263451526703 0.10527373398701691 1.7848651760272953 1.3244436207417933 0.7018955867089505 2.3284653890695717
1.3670893208377128 0.0873881646287793 1.7676805399657445 1.8251152559241097 0.6585477033095095 2.4366915177160147
1.3696224759407498 0.08497857576534547 1.8960919661857392 1.1384440024842688 0.7557649398688249 2.2330400906356354
1.4149661224122252 0.1634976149557233 2.0268843554784364 0.29073758034921554 0.794925523714056 2.137816323511686
1.3478651442201748 0.09234413342797831 1.720406242654212 1.6120290387408642 0.5470201544875912 2.3996440043644904
1.0173338774151237 1.3262165695410792 1.3370384349875806 0.06551075809432196 0.45586708511004626 2.2928935788228335
1.3417603306589772 0.06846139406947424 1.6516065395444781 1.2886859157797312 0.6230175728093429 2.432371185408496
1.3208509442915222 0.07704642083508473 1.8976504957266624 0.5302285306491075 0.6457692354677302 2.6795007074003854
1.3386011154053188 0.08044947331172675 1.789751463006306 1.0811165582552245 0.6913409953505941 2.443136336772501
1.4101732137593164 0.17682780762675532 2.2024358876925887 0.23982765794061314 0.8908657694139025 2.2652767008621755
1.356278383022843 0.15186312955849934 1.937072939384036 0.3449587156286533 0.6674508832567841 2.487088148796876
1.325997569437242 0.09581968190687358 1.7700226560961723 0.9035370171437475 0.653306189737391 2.4066797506268744
1.3401466680609402 0.04307404113040882 1.6477361978959477 0.6578861608323529 0.5858753167163525 2.305715532143677
1.4256040726045023 0.150683384030913 2.1162741559988283 0.3806024647119125 0.6965983245344757 2.278614322797323
1.3265154828096228 0.026865972011757826 1.7369379593549343 0.3456706458906698 0.34774757723180244 2.1475803442720625
1.3344166088141103 0.0687047050455336 1.4966659057733147 0.800439786311565 0.46904931490814855 2.433516198603977
1.3994193644565924 0.14282537044902124 2.314598683528207 0.8003751582123299 0.6140246213392653 2.32408019034676
1.3271256955272206 0.13099174847444672 1.8929874482051852 0.2148361458903383 0.8212607673404005 2.840309185279596
1.3428173265420331 0.06023888340709794 1.976131562338454 0.24744650903831975 0.5377027767405868 2.232616623509986
1.3759405634459507 0.11111753707538798 2.1727373255033755 1.7749888903069828 0.7628842373537835 2.2530525976485745
1.3770132895605556 0.11786369395946902 1.5805108041049851 1.201666138654744 0.6001242889906374 2.2698049204100066
1.360348902641174 0.04720781095256213 1.7810898731399787 0.39655958562014376 0.37309138559195537 2.2432289575630264
1.3606984683767924 0.06337654803978329 1.9333418030222327 0.4298401217691398 0.7599684046012826 2.3876567909025237
1.3688226889481536 0.163123420604063 1.9333612305461867 0.255277065237342 0.7350492921364818 2.707362053671234
1.3419806522869338 0.07400578477065267 1.5768326630741374 1.426688352211373 0.5036690742090966 2.1572157405313517
1.3258887695872816 0.09575492483071671 2.001862938075004 0.21468037710196902 0.8025205985201905 2.7668124209242873
1.4082185078944036 0.11204999800209012 2.019130705622572 0.5066450307388943 0.8336058987850294 2.375948703161831
1.3330028425643334 0.12621951407562831 1.8557033273450014 0.2809841590808574 0.5018862217559041 2.3560592778676153
1.3803825397486578 0.08424731135647882 1.944189950631328 0.436511056667126 0.6878604388853892 2.654138069422279
1.3808435309427174 0.09878478837800228 2.1129443567023913 0.5776407059317403 0.6277103867043008 2.4928485947481978
1.3740692253752202 0.08356984922676332 1.8451082126915916 0.7866692359880354 0.471206666428482 2.347819775734833
1.4253143337207699 0.12907728064530688 2.139071830268521 0.599962896799739 0.7875769050725192 2.3693142017870934
1.3757113125056193 0.10496407112905314 1.8777891374919573 1.9704622469313489 0.6829333681121798 2.39261859703967
1.3689580769495815 0.11380758987071968 1.7858114977908235 1.3717787183368852 0.6505959521810311 2.1939249443478097
1.3972685112479764 0.11660444476680437 1.683771645584736 0.38234077270847866 0.7788395456883268 2.633821152574837
1.3179068229744142 0.09242411228041963 1.8927519555116294 1.1489591059378579 0.6033371511071808 2.3038242745244344
1.352942625592115 0.09854881882152493 1.5850649197242321 0.8655348910771843 0.722652852949878 2.277003526903904
1.3647314564785176 0.07918675294454129 2.1462141112254853 1.7052690235787358 0.5490988218336604 2.375281143638781
1.3198026571095096 0.0636289540317214 1.878318477487686 0.6971320882323574 0.5008294602719304 2.092726422557892
1.3598251643986485 0.06716508788440129 1.6527902721746817 0.42200450886171986 0.7248828995616321 2.207676037130325
1.3093299855703133 0.07285192719872079 2.109949195291072 1.3517789282153618 0.5940895963861421 2.194680268567433
1.4097823111543546 0.11993364299038936 1.9879792733011725 0.9372658624171117 0.635480469863779 2.303967996214973
1.3669156561419389 0.12066275686269953 1.9790408107470405 0.37387598935906247 0.485152961260389 2.2078353096371472
1.369770530858623 0.15109575300445338 2.0673316657826866 0.3136218133206804 0.7640648984054343 2.4758777176168656
1.3988542832720434 0.13036472933563595 2.1976306190684096 1.089484125182969 0.7736891335303483 2.3635923820642657
1.3189875384281666 0.08465104639124942 2.132961656898741 0.42479844343466705 0.8092095942239198 2.276309919443159
1.3672260533059795 0.08300502122038765 2.2404942390308467 0.4670148525966242 0.5045615255703769 2.247501790573862
1.3267952146557676 0.023601638719402816 1.6855242050968946 0.30580623512536126 0.337854237500027 2.2117897776626116
1.4105956843780718 0.1485207855101402 1.7751622921127983 0.2840887503097277 0.7699464674307501 2.2780177052785686
1.4015359303801334 0.13986485952940114 1.9854694578970578 0.4292224061581255 0.7522948476138613 2.581171503479306
1.3757631646908257 0.09169708091672199 2.175075718800817 1.7190607954701416 0.7143300404346834 2.352885883787046
1.3838298844567651 0.10464562344102772 1.8761413100209046 1.7401995246829196 0.6996752728587488 2.2569954088718243
1.3347222370847227 0.0976882624338374 1.9046867747665046 1.2942901508956126 0.6351260482517889 2.3614582791113405
1.3859275429178814 0.1007382654381657 2.1695335458220435 0.5939857245074067 0.8291901904563669 2.4008510833531322
1.34607186501899 0.07776267618937734 2.1672194175086608 1.7771409292434908 0.7016445168070097 2.3532192541057517
1.3666530372638523 0.08899144308932172 1.5236463375139422 0.7509269755598244 0.5715304864544203 2.4383061892587046
1.3463213574230408 0.09119294074366822 1.7419388043120017 0.6935533639965248 0.6449450905745716 2.5691958113456077
1.3576301401579416 0.12848034808845404 1.8933711987291204 0.7557874323234768 0.7177453398935094 2.389011301523302
1.407805212912816 0.14545737967999783 2.1040191111104196 0.602014319183056 0.8338409047255494 2.289824900382982
1.3425482851147037 0.11799299720237547 2.0139299992843394 0.17774277958254966 0.7074441371641345 2.7415051034111197
1.3550445187320252 0.09684904193788228 1.735156977803791 1.947679790049576 0.5917080837839808 2.1947968407417875
1.3606002250794866 0.11445679560305154 1.9949732576327017 1.0826408395335296 0.5452014914442632 2.3072179219850892
1.2870063498268987 0.07746225849123473 1.6889876673774986 0.2952520738072961 0.31415506819495004 2.659962498369244
1.3828409471816652 0.08925413160675817 1.7569671574370544 0.7317027407882256 0.7160233544201842 2.377170038170198
1.335521033692142 0.07626909521556596 1.892655301586511 1.9784340056574121 0.5549923862757927 2.3571488571252273
1.3522085214509134 0.08420143391057223 1.6102735850984842 1.1322661786607726 0.6949313605196614 2.3477989379179998
1.3282001362580709 0.0742398736757997 1.9405380363960805 0.2293121487091824 0.5033976662539323 2.358689370298574
1.3181120646052356 0.07949047676971709 1.5770809845967344 0.5839061662776246 0.6274130109400932 2.426230225072745
1.3553935836050268 0.12200970163102058 1.7401684884842492 0.6251704888565591 0.5366731713607944 2.3484234637931687
1.3340547739150812 0.0912929118683795 1.5071935974744335 0.7986463473863067 0.535933893561122 2.233679633869288
1.3416174926217326 0.08552409803097383 1.52112342798635 1.6445842738402063 0.583579004038936 2.3444983257811565
1.3515651475717498 0.07027105343806206 2.0761527669149538 1.4478069276042702 0.5067965543872627 2.35185581704276
1.365229931562227 0.10715057646047722 1.536258661667254 0.9279058765992843 0.6692708869668512 2.303207003205063
1.4060149430151383 0.13170677803269573 2.055647422105188 0.4652968898939353 0.7098917509173756 2.467077286745259
1.3249537666616027 0.044103692930592624 1.9465770941577416 0.82449799199705 0.36923311888974947 2.213736074549374
1.4193376293419702 0.14567799429649292 1.8832518292944438 0.22929626911270193 0.7246312876160995 2.580626508763771
1.3739236245054156 0.09508293765969819 2.0638401234511843 1.6596549284892497 0.6443282646222567 2.379059248923906
1.3469948191436867 0.09723769555371263 2.0470746296363824 0.7679137892273376 0.5936840945696812 2.4731053808866212
1.371255377422656 0.09366533249484657 1.8750984249031823 0.7378387844240618 0.6419502006634589 2.50988682213299
1.37993224837022 0.09466323043439606 1.637460132546336 0.3835199766999721 0.38271778338307333 2.3668198456271408
1.3867640370897902 0.09153846210224935 1.582551283479523 0.29728841165443604 0.43900250945183517 2.7320367601079893
1.3757086103879046 0.10966412534583006 1.789354661196565 1.1269701717513756 0.7117438235621366 2.365146745044396
1.3608165022337324 0.07567116392194885 2.0845805436993046 1.8357628952417884 0.5904237193647192 2.169806017325479
1.3613527641929566 0.11969253299142076 2.0323686654163753 1.3532845881656461 0.6138344327383145 2.250421561542795
1.3303019657339763 0.0825383506874907 1.841946181036253 1.8668068239160873 0.6275769909670211 2.2317339502563804
1.2937671757718807 0.05144914021681227 1.7874344757510616 0.2616098050691755 0.67583297493038 2.3934411947341028
1.34781559378429 0.11262317089749282 2.1560341637443705 1.2068120866101009 0.716949394788552 2.3177079350381042
1.3496410769096456 0.0762869227193877 1.585056171441855 0.49028012342933236 0.7242630042449132 2.3254231590782135
1.3265060327860803 0.06491959121028675 1.8417217485046073 0.1959378297069263 0.6708890486038731 2.0683921787983084
1.3382240928697098 0.06501662376209315 1.9947362636697643 1.1942829196968185 0.4952345478112383 2.361804841912943
1.3803839864056517 0.08803180524196472 1.6062706065055625 0.484914918365233 0.6331783761955758 2.6336693377576674
1.3075534063557812 0.05222279271875203 1.8608083934814657 0.2048374786484539 0.6746220170969802 2.403000365224588
1.350919653089972 0.07609774298786001 2.026464785672383 0.8234354318945546 0.45554513723056445 2.352950486456983
1.350229205801575 0.0585674587185826 1.5895622022417726 0.9002126580212677 0.5858311855573374 2.2298073300951673
1.383399689272357 0.14710295849765173 1.9887057194426485 0.2859244435993242 0.739018599076066 2.8797098427942984
1.3555896923192365 0.06276567275119578 2.052712886704561 0.7903944547694968 0.5867086620176557 2.4015820839042656
1.3820721346053906 0.13998017657674378 1.935537615350888 0.299501654187075 0.5953240988046986 2.269174836156028
1.3921461397320964 0.09526452511443047 1.8985247766745221 0.836560767052728 0.7128757006848241 2.309787617116001
1.3110604834050705 0.060174459875204804 2.302201752154641 0.6669358423934061 0.566200099852667 2.336108562955722
1.3661485373984412 0.11481793611040458 1.997678777665397 0.4554848696303447 0.7680561966942536 2.647690663976359
1.3580338926889373 0.11461571683855538 1.8383923910733864 0.6909824831519998 0.7120341751361194 2.4642475934690227
1.333086653462343 0.05987648408817254 1.5662956137985602 0.4388110042479502 0.3388092115520709 2.6717930336510642
1.316770362066968 0.056382634964434575 1.976713241010549 0.4535762953192147 0.7190477831009708 2.1336898622740206
1.2925595570965673 0.062174304952138326 1.8758962377079844 0.21741373856820492 0.6070421878689796 2.222157538745176
1.3665816006586469 0.08371336201163224 1.5524206189499767 0.3423482534011804 0.3527098082117886 2.2530057926287874
1.3333141298103581 0.08715125575375159 2.136737856714653 0.8667491560562595 0.40083742212305795 2.2076100680680986
1.3249642145032439 0.05548625288183509 1.5944100967457764 0.32261335308322553 0.22651870353442713 2.719386018026277
1.321808047202698 0.06071661936281915 2.110404927943511 0.9136371969359831 0.49097874975563005 2.3571593933393684
1.3252376434372746 0.1265928064547239 1.9512800471716205 0.21988454848589434 0.7607991299975965 2.5665766883887153
1.3302680822137396 0.0904491943300708 2.0496312788379556 1.163182428809913 0.5791722110084152 2.3621471294074667
1.3419451144280667 0.08862168853392866 2.1143298328029894 1.5831155659975296 0.6962056100866159 2.2305621315066135
1.3516370536669284 0.07674349084315074 2.2258443732468134 0.7062945989629917 0.6715600755447945 2.467529429149925
1.35322034307895 0.0731580904819006 1.717120536931767 0.8538488693579434 0.7030039695404664 2.29921587299461
1.3202716188838806 0.11370522671082565 2.0014556416399456 0.44526994489458455 0.5920102601147568 2.3730564503268674
1.3276060566443106 0.05554407071134854 1.8697979973521104 0.4136692949792156 0.5623646350416591 2.733843768824589
1.3119231208710764 0.08902353737388095 1.871442024816155 0.4008990387036482 0.6693977188784388 2.7472143665027327
1.3332855030161301 0.0931027001347391 2.1021482804484983 0.9581773810521437 0.4679094521267484 2.2842449106365805
1.33999297444422 0.034177854889004516 1.7966520197827482 0.40395373860038347 0.5132357034567185 2.17926199792658
1.3251991816300641 0.0819761308910385 2.0844034001756806 1.8789448553770935 0.5687532988444375 2.2428834054600806
1.386014002520958 0.11486582299948933 1.7062621687895716 0.553144831174385 0.5205733724437628 2.3223133688817175
1.3701466158571858 0.06813637766987948 2.0630982228982564 0.3470786665934368 0.7584732793818026 2.1987109585013247
1.357676301427046 0.051911284224772695 1.608903533081087 0.2622544592239916 0.5595293575420662 2.7972682244951326
1.280125202747969 0.0503333933870568 1.6214121601421647 0.25829415466978056 0.5034008554128282 2.364760077296509
1.3749960824350633 0.08260794489734369 1.7224180758350438 0.5285562426213686 0.6186172008414516 2.5861529674612527
1.3373683129546698 0.06321834190838639 1.800159046380116 0.9526997094782457 0.4276734109591561 2.292003913298968
1.3412574643188626 0.06219868652559482 1.8387124058924513 1.5731790953997473 0.48934665987943365 2.2687249896636326
1.3254898704827849 0.0679763144563795 1.9910653692324596 0.9338241977657735 0.6014658086038256 2.39980549284335
1.3708087217762253 0.08166434514863222 1.9636855147423677 0.3671318717247833 0.7655942188839772 2.628113266329846
1.3191174520547606 0.06369626816021912 1.5659958379250183 0.7714478121192768 0.5700660355049518 2.2558579516851003
1.3387725717215333 0.11089407581113797 1.8005037439153702 0.5044825026029124 0.43053372018352953 2.188647926949879
1.3601768963631398 0.10583210747741788 1.6299330532567877 0.5719652313990291 0.7200756404593214 2.4028892444365355
1.285181211559897 0.10704306129136834 1.6989227919306478 0.28303686080445617 0.5225371158748455 2.328752796843612
1.3542697231228193 0.07558546478497187 2.1720517498557026 1.2114537978791367 0.6895008492139595 2.1736120859296535
1.3860586491055797 0.11295858723039065 2.110062861833877 1.392114362545885 0.6658984546467447 2.269749564485368
1.3566079899993482 0.07311655169942853 1.953230724497725 1.0476974990290633 0.5551871281044363 2.142863863416406
1.3574520212625876 0.10312837865440418 2.0462629725901937 0.465219964668272 0.5282649996399505 2.3742022696820593
1.3445509964135398 0.08221521298658846 1.7811931996502461 1.9760636125946647 0.6410769502185633 2.259900621161797
1.3289110421065915 0.10564807179051794 1.736651796093069 0.4364367072978115 0.4067863568282288 2.3062356071878582
1.35994473905662 0.10202241243616188 1.971837551112158 0.3782587279828915 0.8483473018627462 2.4263774049713223
1.3747572980421618 0.08556472998251095 2.106370998196537 0.4930306747940597 0.7566569965480217 2.110335094381777
1.388935265203691 0.1207818448796876 1.6913979192778212 0.552687510272983 0.7240682240943154 2.2732791912154133
1.3844912911302374 0.13950608229478856 1.7599917059610253 0.3045324450766533 0.5579428744100987 2.2507801529668905
1.3945081284691567 0.11599685641066118 1.6787045161840108 0.2668736985619805 0.5611814441705677 2.2918472889622072
1.3720307183288358 0.1495754122974896 1.7294770535461037 0.34899403883995617 0.6397064684653807 2.3829635000365457
1.3990365570119923 0.12377654943938496 2.239063433531911 0.6869144168001003 0.8189327507004285 2.3564058773825036
1.3704447170846068 0.08822477162035981 1.572747565757926 0.6534479852556367 0.573734649867437 2.20262467349313
1.34334782691 0.10801663981589785 1.9706107682850593 0.7721012965682298 0.7242043037745438 2.186331810578342
1.3515832219558577 0.08264113460441415 2.0008382735010457 0.687517327543051 0.6627474178771227 2.105573777456406
1.3121724865370423 0.075131479889347 1.9145074932118793 0.17559020990665208 0.601554349928729 2.6728470636922808
1.3486358072065834 0.10566291644058197 2.253610949636847 1.5406592095222633 0.5909512640990175 2.274851505089503
1.3577556817958374 0.08998668049282994 2.1770933741406204 1.1533356889622413 0.5815351542675047 2.3910639417615065
1.3641206715211613 0.1503416908210834 1.787680748190048 0.254055193671099 0.6490630667130125 2.353582232592968
1.4195919035011315 0.142770877531236 2.1745557608773916 0.30989479810311193 0.8346241400443024 2.351022491742567
1.3542325883525126 0.11319855910907953 1.9455300269796902 1.1190693090416977 0.639721834424046 2.2341259792703654
1.3716151335131053 0.08877281450457662 2.069204607198444 0.29938903228220354 0.7364903054716924 2.501706047936316
1.2952454898866035 0.043025661796840746 1.6887319938410523 0.2376990123025308 0.5669967061196055 2.2328529303107096
1.3371185315504879 0.1042432162270745 1.6847458576629508 0.46242007982450767 0.60027437990366 2.1396394833684553
1.4153068769647477 0.12302019966207793 1.8355195277691871 0.24036594933001612 0.7228453606563021 2.661743783155763
1.327224750439783 0.06129278849571418 1.6951145774522778 1.1639929218672425 0.514887591424705 2.2119493547508213
1.3617449416348566 0.12966548472134906 1.913188182472111 0.2665319439619107 0.6006424501773645 2.493095613028418
1.3692139846816467 0.09693586162064162 1.9849837046971595 0.16096696320462722 0.6664134253093191 2.671801205897019
1.3810368537279762 0.09659913225052477 1.8709775236547481 0.2893198319674249 0.5230697079749655 2.355301177628796
1.353404455826264 0.04820838054148487 2.0261263440151622 0.5390688535208153 0.4766953306862368 2.2020319268771
1.3536337966914829 0.07784485543252405 1.9209208453653543 1.477420356985464 0.6465616324106573 2.3286371986372587
1.4085196137495646 0.1456258745029176 2.1457293204419154 0.5986843834431588 0.7458972151809702 2.3338501169390407
1.375095135974369 0.09939688234407107 1.9955426580875537 0.32327615218767236 0.8260636891993519 2.650572775782389
1.3333062952205723 0.11463654258086158 1.747408680222454 0.2919088717639688 0.7831423170663973 2.3824056670854588
1.3125592093603 0.05254264243523741 1.9163818332850848 0.9072529028424233 0.48338792241299255 2.2341807556711846
1.324783031730637 0.12116880403709679 1.950117073840516 0.20452072682911204 0.7470879386863601 2.5953577485842647
1.3572281228498337 0.11035149455769903 1.7796819701951576 0.7233306088265195 0.7287937052529515 2.2554288692227704
1.4129880856818136 0.13092630412639672 2.0644904255945757 0.2914396221247994 0.7354798346225059 2.363206549618774
1.3326373182214402 0.07498586452284252 1.951651833134338 0.593709957053683 0.7264951617893304 2.440620211408716
1.328333009577379 0.07230515257581135 2.2433392024635186 1.7193102598940828 0.596486767939158 2.3032708994053688
1.3722870500039965 0.10704196232163724 1.991943263574877 0.7725937445686213 0.5441382091569331 2.3403158792250913
1.3259797299023384 0.08983371562119552 1.7539623767611643 0.7309261792971439 0.5178649974755201 2.349323897870918
1.32245670310121 0.07114376589578368 1.9354577535534458 0.9118377605058032 0.5050411841356954 2.346711809949692
1.3324650859249485 0.08971617457649488 2.1890187257650426 1.3288494113137295 0.6057939732876734 2.331094985745205
1.3642051796417798 0.08567843893718136 1.8326681788256167 0.2923363168349672 0.8331213745067325 2.62584093777158
1.3688458005462887 0.10657386020486251 1.785065584156855 0.5521938639510262 0.6182968493791061 2.5467031534416886
1.3530253529691227 0.09496580628474677 1.5120904832802935 0.4799687335533559 0.5530300874878341 2.2692650439926716
1.3349973849672812 0.05750354456499029 1.9509194625966324 0.8186216823470664 0.633103785689562 2.3463648914018993
1.3128237625639696 0.08219434300151318 1.6147276820511882 0.21979269407661883 0.38251528567439 2.4278576800829352
1.3434290377663154 0.084648451675223 2.0477674352805946 1.2118134793914488 0.689962915508676 2.3403018635657853
1.3438678370539259 0.06522397445489778 1.5261442958517515 0.810596095524066 0.5132642784516585 2.3123905533907685
1.344009200993466 0.060451758241427456 1.5066220668659356 0.5723687554117042 0.4979324665152792 2.2061268827759566
1.3191321700946919 0.08163806527640889 2.2092489957896877 1.3669939094307224 0.5725464835721291 2.2289531342079303
1.399344109364216 0.09224421855915597 2.2013397789067026 0.5381753085997248 0.7576078448161733 2.206455927761857
1.392115579852362 0.0858391869799479 1.7030744464716228 0.38272570322268706 0.5554658416752689 2.4714591162658968
1.3193837602730623 0.08338590440683676 1.8353374335307935 0.6309975805118511 0.4051905471778589 2.2427378309328154
1.4018661413606646 0.10985808921553784 1.9846503548024406 0.3040741422781572 0.7225390364289066 2.527218438428838
1.3555628511482198 0.10047682009966556 2.076496508550125 0.7807305876223691 0.5731389589766509 2.399555255488984
1.3094608437345987 0.08804559795772512 1.834149437676384 0.7173637838125989 0.5244224914610695 2.231238256855315
1.316740449807662 0.10689170726779923 2.1551582665537126 0.44380863724088454 0.538713881959014 2.2110670941762667
1.361029856605392 0.10262406393589822 1.745641038166307 0.29306488445247597 0.4367920237196625 2.155384409897793
1.373810741532675 0.06806225087042521 2.0915245954088397 0.6329003739981977 0.4947416826289694 2.183448001152388
1.3654310477242735 0.0725148851982664 1.5522886267662988 0.5646060996708421 0.5760734415301246 2.259074711023731
