
0it [00:00, ?it/s]
838it [00:36,  8.64it/s, bound:0 nc: 11 ncall:3.0e+03 eff:28.3% logz=10.82+/-0.16 dlogz:43.090>0.1]
839it [00:36,  5.54it/s, bound:0 nc: 38 ncall:3.0e+03 eff:28.0% logz=10.95+/-0.16 dlogz:42.944>0.1]
841it [00:37,  5.96it/s, bound:0 nc: 25 ncall:3.0e+03 eff:27.7% logz=11.21+/-0.16 dlogz:42.672>0.1]
842it [00:37,  5.70it/s, bound:0 nc: 19 ncall:3.0e+03 eff:27.6% logz=11.33+/-0.16 dlogz:42.548>0.1]
847it [00:37,  9.90it/s, bound:0 nc:  3 ncall:3.1e+03 eff:27.7% logz=11.84+/-0.16 dlogz:41.999>0.1]
849it [00:37, 11.07it/s, bound:0 nc:  1 ncall:3.1e+03 eff:27.5% logz=12.04+/-0.16 dlogz:41.791>0.1]
856it [00:38, 15.56it/s, bound:0 nc: 31 ncall:3.1e+03 eff:27.3% logz=12.71+/-0.16 dlogz:41.113>0.1]
858it [00:38, 13.94it/s, bound:0 nc:  8 ncall:3.2e+03 eff:27.2% logz=12.90+/-0.16 dlogz:40.911>0.1]
860it [00:38, 11.00it/s, bound:0 nc:  1 ncall:3.2e+03 eff:27.0% logz=13.08+/-0.16 dlogz:40.719>0.1]
863it [00:38, 11.73it/s, bound:0 nc: 20 ncall:3.2e+03 eff:26.8% logz=13.32+/-0.15 dlogz:40.456>0.1]
865it [00:38, 11.18it/s, bound:0 nc:  2 ncall:3.2e+03 eff:26.8% logz=13.48+/-0.15 dlogz:40.295>0.1]
867it [00:39,  8.23it/s, bound:0 nc: 17 ncall:3.3e+03 eff:26.6% logz=13.65+/-0.15 dlogz:40.133>0.1]
869it [00:39,  8.68it/s, bound:0 nc: 13 ncall:3.3e+03 eff:26.4% logz=13.83+/-0.15 dlogz:39.948>0.1]
871it [00:39,  8.38it/s, bound:0 nc: 10 ncall:3.3e+03 eff:26.4% logz=14.01+/-0.15 dlogz:39.764>0.1]
873it [00:40,  8.44it/s, bound:0 nc: 20 ncall:3.3e+03 eff:26.1% logz=14.19+/-0.15 dlogz:39.578>0.1]
874it [00:40,  7.21it/s, bound:0 nc: 12 ncall:3.4e+03 eff:26.1% logz=14.28+/-0.15 dlogz:39.489>0.1]
877it [00:40,  9.86it/s, bound:0 nc:  3 ncall:3.4e+03 eff:26.1% logz=14.60+/-0.15 dlogz:39.185>0.1]
882it [00:40, 14.54it/s, bound:0 nc:  4 ncall:3.4e+03 eff:26.1% logz=15.21+/-0.16 dlogz:38.610>0.1]
887it [00:40, 18.55it/s, bound:0 nc: 17 ncall:3.4e+03 eff:26.0% logz=16.16+/-0.16 dlogz:37.659>0.1]
890it [00:41, 14.70it/s, bound:0 nc:  1 ncall:3.4e+03 eff:25.9% logz=16.64+/-0.16 dlogz:37.143>0.1]
892it [00:41,  9.21it/s, bound:0 nc:  4 ncall:3.5e+03 eff:25.6% logz=16.89+/-0.16 dlogz:36.862>0.1]
894it [00:41,  9.64it/s, bound:0 nc: 11 ncall:3.5e+03 eff:25.5% logz=17.11+/-0.16 dlogz:36.624>0.1]
896it [00:42, 10.56it/s, bound:0 nc: 18 ncall:3.5e+03 eff:25.4% logz=17.29+/-0.16 dlogz:36.417>0.1]
900it [00:42, 12.45it/s, bound:0 nc: 14 ncall:3.6e+03 eff:25.4% logz=18.03+/-0.17 dlogz:35.874>0.1]
902it [00:42, 11.54it/s, bound:0 nc:  5 ncall:3.6e+03 eff:25.3% logz=18.50+/-0.17 dlogz:35.331>0.1]
904it [00:42, 10.42it/s, bound:0 nc:  6 ncall:3.6e+03 eff:25.2% logz=18.92+/-0.17 dlogz:34.875>0.1]
906it [00:42, 10.12it/s, bound:0 nc:  4 ncall:3.6e+03 eff:25.1% logz=19.24+/-0.17 dlogz:34.508>0.1]
913it [00:43, 17.01it/s, bound:0 nc: 11 ncall:3.6e+03 eff:25.2% logz=20.17+/-0.16 dlogz:33.529>0.1]
915it [00:43, 14.27it/s, bound:0 nc:  9 ncall:3.7e+03 eff:25.0% logz=20.40+/-0.16 dlogz:33.289>0.1]
917it [00:43, 12.67it/s, bound:0 nc:  6 ncall:3.7e+03 eff:25.0% logz=20.68+/-0.16 dlogz:33.028>0.1]
919it [00:44,  7.70it/s, bound:0 nc: 19 ncall:3.7e+03 eff:24.7% logz=20.94+/-0.16 dlogz:32.742>0.1]
922it [00:44,  9.34it/s, bound:0 nc: 11 ncall:3.7e+03 eff:24.6% logz=21.27+/-0.16 dlogz:32.389>0.1]
926it [00:44, 11.65it/s, bound:0 nc:  6 ncall:3.8e+03 eff:24.6% logz=21.64+/-0.16 dlogz:32.009>0.1]
931it [00:44, 14.45it/s, bound:0 nc:  6 ncall:3.8e+03 eff:24.6% logz=22.15+/-0.16 dlogz:31.475>0.1]
934it [00:44, 14.62it/s, bound:0 nc: 23 ncall:3.8e+03 eff:24.5% logz=22.45+/-0.16 dlogz:31.178>0.1]
936it [00:45, 13.73it/s, bound:0 nc: 14 ncall:3.8e+03 eff:24.4% logz=22.66+/-0.16 dlogz:30.962>0.1]
938it [00:45,  8.70it/s, bound:0 nc: 14 ncall:3.9e+03 eff:24.3% logz=22.86+/-0.16 dlogz:30.752>0.1]
942it [00:45, 10.18it/s, bound:0 nc:  3 ncall:3.9e+03 eff:24.3% logz=23.23+/-0.16 dlogz:30.362>0.1]
946it [00:46, 10.52it/s, bound:0 nc: 10 ncall:3.9e+03 eff:24.2% logz=23.55+/-0.16 dlogz:30.023>0.1]
948it [00:46,  9.82it/s, bound:0 nc: 15 ncall:3.9e+03 eff:24.2% logz=23.70+/-0.16 dlogz:29.862>0.1]
950it [00:46,  9.29it/s, bound:0 nc:  1 ncall:3.9e+03 eff:24.1% logz=23.86+/-0.16 dlogz:29.709>0.1]
952it [00:47,  8.41it/s, bound:0 nc:  6 ncall:4.0e+03 eff:24.0% logz=24.03+/-0.16 dlogz:29.537>0.1]
956it [00:47,  9.94it/s, bound:0 nc: 15 ncall:4.0e+03 eff:23.9% logz=24.35+/-0.16 dlogz:29.197>0.1]
958it [00:47,  7.52it/s, bound:0 nc:  2 ncall:4.0e+03 eff:23.8% logz=24.49+/-0.16 dlogz:29.044>0.1]
960it [00:48,  7.54it/s, bound:0 nc:  4 ncall:4.0e+03 eff:23.7% logz=24.65+/-0.16 dlogz:28.891>0.1]
963it [00:48,  8.46it/s, bound:0 nc: 12 ncall:4.1e+03 eff:23.7% logz=24.90+/-0.16 dlogz:28.640>0.1]
966it [00:48,  8.59it/s, bound:0 nc:  3 ncall:4.1e+03 eff:23.7% logz=25.17+/-0.16 dlogz:28.366>0.1]
969it [00:49,  8.70it/s, bound:0 nc:  4 ncall:4.1e+03 eff:23.6% logz=25.43+/-0.16 dlogz:28.095>0.1]
971it [00:49,  8.11it/s, bound:0 nc: 13 ncall:4.1e+03 eff:23.5% logz=25.60+/-0.16 dlogz:27.916>0.1]
972it [00:49,  6.63it/s, bound:0 nc: 24 ncall:4.2e+03 eff:23.4% logz=25.69+/-0.16 dlogz:27.828>0.1]
974it [00:50,  6.25it/s, bound:0 nc: 13 ncall:4.2e+03 eff:23.4% logz=25.87+/-0.16 dlogz:27.645>0.1]
976it [00:50,  5.95it/s, bound:0 nc: 14 ncall:4.2e+03 eff:23.3% logz=26.03+/-0.16 dlogz:27.470>0.1]
978it [00:51,  4.60it/s, bound:0 nc: 25 ncall:4.2e+03 eff:23.2% logz=26.18+/-0.16 dlogz:27.308>0.1]
980it [00:51,  5.05it/s, bound:0 nc: 15 ncall:4.2e+03 eff:23.1% logz=26.32+/-0.16 dlogz:27.158>0.1]
981it [00:51,  4.58it/s, bound:0 nc: 13 ncall:4.3e+03 eff:23.0% logz=26.39+/-0.16 dlogz:27.086>0.1]
984it [00:52,  6.10it/s, bound:0 nc: 25 ncall:4.3e+03 eff:22.9% logz=26.58+/-0.16 dlogz:26.885>0.1]
987it [00:52,  6.75it/s, bound:0 nc: 18 ncall:4.3e+03 eff:22.9% logz=26.77+/-0.16 dlogz:26.683>0.1]
989it [00:52,  6.16it/s, bound:0 nc:  2 ncall:4.3e+03 eff:22.9% logz=26.90+/-0.16 dlogz:26.554>0.1]
994it [00:54,  4.91it/s, bound:0 nc: 49 ncall:4.4e+03 eff:22.7% logz=27.22+/-0.15 dlogz:26.218>0.1]
997it [00:54,  6.01it/s, bound:0 nc: 17 ncall:4.4e+03 eff:22.6% logz=27.38+/-0.15 dlogz:26.042>0.1]
998it [00:54,  5.52it/s, bound:0 nc: 12 ncall:4.4e+03 eff:22.6% logz=27.44+/-0.15 dlogz:25.985>0.1]
999it [00:54,  4.96it/s, bound:0 nc: 25 ncall:4.4e+03 eff:22.5% logz=27.51+/-0.15 dlogz:25.923>0.1]
1000it [00:55,  3.16it/s, bound:0 nc: 66 ncall:4.5e+03 eff:22.2% logz=27.57+/-0.15 dlogz:25.852>0.1]
1001it [00:56,  3.20it/s, bound:0 nc: 11 ncall:4.5e+03 eff:22.1% logz=27.64+/-0.15 dlogz:25.785>0.1]
1002it [00:56,  3.25it/s, bound:0 nc: 17 ncall:4.5e+03 eff:22.1% logz=27.71+/-0.15 dlogz:25.716>0.1]
1005it [00:56,  5.52it/s, bound:0 nc: 24 ncall:4.6e+03 eff:22.0% logz=27.92+/-0.15 dlogz:25.497>0.1]
1007it [00:57,  4.52it/s, bound:0 nc: 37 ncall:4.6e+03 eff:21.8% logz=28.06+/-0.15 dlogz:25.348>0.1]
1008it [00:57,  4.20it/s, bound:0 nc:  6 ncall:4.6e+03 eff:21.8% logz=28.13+/-0.15 dlogz:25.275>0.1]
1012it [00:57,  6.94it/s, bound:0 nc: 11 ncall:4.6e+03 eff:21.8% logz=28.42+/-0.16 dlogz:24.983>0.1]
1015it [00:57,  9.09it/s, bound:0 nc: 16 ncall:4.7e+03 eff:21.7% logz=28.61+/-0.15 dlogz:24.776>0.1]
1017it [00:58,  8.77it/s, bound:0 nc:  7 ncall:4.7e+03 eff:21.7% logz=28.72+/-0.15 dlogz:24.653>0.1]
1019it [00:58,  5.63it/s, bound:0 nc: 11 ncall:4.7e+03 eff:21.6% logz=28.82+/-0.15 dlogz:24.543>0.1]
