mu1 sigma1 mu2 sigma2 alpha mup mlo
1.3506559916499883 0.0821899016906172 1.4129557699804611 1.3637478963469267 0.8102409968163616 2.6238108999440675 1.0409030248157687
1.120259202307617 0.3847191235094917 1.552851963835703 0.6021330315363236 0.9291238039683218 2.5735221316232457 1.1131467178284924
1.3248538893831086 0.21363092460843103 1.9601130765580157 1.1043223678237855 0.8845158558954618 2.3109501302972637 1.0973644182085038
1.1934779773597632 0.27018319401199015 1.3824349858703928 1.61784512233376 0.7639325899245645 2.445603763135806 1.111271717314447
1.177872208533667 1.2057397298584511 1.2361356250718383 0.38583323892662225 0.11516403305483061 2.14687608072463 1.1362300404076893
1.1548493614468145 0.21308427291667353 1.7609720418987318 0.5521671249125418 0.6729819456014909 2.1084520070457846 1.1026888161518182
1.3189881031074395 0.07989907798029879 1.3405369187093088 1.5009218042068984 0.6769460977640159 2.5495203526234196 0.9306522482462495
1.3504555544301025 0.23483077253275755 2.2804848960928474 0.5829554202240681 0.8419439200170968 2.3533769440081747 1.1430051991133727
1.3429849678947625 0.12910453401804317 1.6320750350356836 0.6836878984493546 0.6137208087938543 2.264470264157392 0.9305968979676507
1.2292755885115416 0.1627572078218599 1.7186861330325462 1.582700283647032 0.8994751244714551 2.576848329633734 1.172545009666529
1.2577626645092475 0.1386684111750654 1.5911804476811715 0.2231834282600633 0.6312591051367819 2.561035197118186 1.111414721121781
1.1706539271866958 0.4565211849106088 1.3305357627745498 0.18820053784583915 0.5779370172676956 2.08044329130076 1.140711585336341
1.2595952991003263 0.30120350364930687 2.0784984642678874 0.702920410244059 0.884222208569953 2.618455778616031 1.1723431540787705
1.2668563520087868 0.14006701747947803 1.943656033054976 1.6185639315430316 0.7189673481460797 1.983754351943327 1.179596622321449
1.3347468056168528 0.05646036733785002 1.4035603349425723 0.3661485638713064 0.3818972286038157 2.8936740328661594 0.9655179006680642
1.170979060596692 0.37736527667200304 1.430643544306967 1.8634479506490518 0.9803685370294576 2.679195172705756 1.144923692018673
1.2815868474487253 0.2607321819637709 1.386561498425816 1.8240188666236106 0.8576251868547788 2.3020632664078615 1.122667066059226
1.2254164520540947 0.23279638544390757 2.080690949198676 1.4809892860115184 0.5807702700767959 2.3070461348534836 1.1353237390250033
1.2412401487337168 0.32995293387663266 2.0959373509985366 1.2678251481699419 0.8464129358463585 2.1019045550021267 1.149625693803929
1.3202092265266465 0.12810196350081143 1.8794222231205828 0.625578589564809 0.5015556815090497 2.0527312842801706 1.0666624602526753
1.3516791319633823 0.1715188380769309 1.766725275075396 1.6054358886039264 0.6375505672988114 2.28035982942427 1.1068751347156731
1.246115266214693 0.89939917946376 1.350122158265189 0.10954851808362279 0.4901315214992424 2.149035100532416 1.0100828316897563
1.2261167042018513 0.1362957478001123 1.6972569120602135 1.6486070333771607 0.5584992400654203 2.379794875759563 1.135603604664746
1.204953240386268 0.13842057944713765 1.3509805483701094 0.4611838554680729 0.6704469233389642 2.759923277262369 1.1363102851499847
1.3590833938635583 0.1790140941332922 2.088728425779817 0.14842795062505465 0.8519965857368305 2.112441131193415 1.0423123889748007
1.257967108663159 0.2039279507478057 1.7525594470524553 0.5628764946214555 0.571190068000803 2.202745585084233 1.1151853623962389
1.2606722314158412 0.1428457295271379 1.6520191549101284 1.8066920438860594 0.5632239946430769 2.3998611379383616 1.1273274440844092
1.2390088929323497 0.12275701362126396 1.9386884952001422 1.5512199534760387 0.4372035711478893 2.12774135327108 1.1056104052457856
1.323312301674815 0.1010226364767725 1.5258006299248223 0.5787365420846045 0.4978548899263201 2.0374451702535956 1.019332933720439
1.2651030742302494 0.06350068329321742 1.5701549619731079 0.2983380006781695 0.7153453821293948 2.194621261126463 1.0304202271187721
1.2136637856794343 0.3314692605576322 1.3825180788912712 1.202769719867598 0.9014988422106648 2.6629039114820436 1.1688843033383733
1.3444361948249317 0.1386122193239455 1.933120085907285 0.30344989336415146 0.7592164099683164 2.8350885035382323 1.0803885888530684
1.3352246391543563 0.09178611755367308 1.6398420983841175 1.7923127497930609 0.7983554455849128 2.3633533827501534 0.9678978454794009
1.358218727228542 0.07781350574652267 1.3776436135002879 0.547762849141941 0.6238937196728216 2.345962548310448 1.0320950924072148
1.0897605242727 1.8684732831893007 1.3070703175417182 0.03562367286917125 0.7039280202578511 2.223523224854028 1.080992172610302
1.2586135503640876 0.1587633386500451 2.0976174783667902 1.8662886287111056 0.7515782491124684 2.664812651192392 1.159496666137807
1.2050919981735402 0.16406453398667883 1.6628210222209536 0.456903513039104 0.6394389451772996 2.701092996548452 1.1328261506082287
1.1672243024428683 0.38182987919564076 2.0387573831140897 1.363287978104607 0.8860265440161795 2.2179622431406694 1.150418634651887
1.284980173174619 1.3829784864202093 1.3153484338521706 0.06285961431099162 0.19499212432750315 2.126549658521069 1.045270763216777
1.297396838273095 0.10438699081296031 1.3847674788159154 0.40980253315949555 0.6527857653219297 2.3703928402478915 1.0544773033807038
1.3654101183632013 0.12875074496676794 2.2147148356531643 1.722027422081338 0.8085695705494665 2.317245232916783 1.0691764674870659
1.261721852306603 0.7710225691134265 1.3174379310422857 0.10651975334899866 0.19687836416454374 2.880966980592366 1.1371014183589023
1.2177923848527064 0.1305629794832032 1.7586784048539053 0.3795893675293881 0.6265492628772497 2.290484787559528 1.1871719608465134
1.3113730924528282 0.13035233313089153 1.4827619847721802 0.7389726322566071 0.795113238479499 2.045077675772029 1.1313884326305697
1.2908927066589755 0.1688946552092114 1.967497613720997 0.48773497340672933 0.7173108052465114 2.3542372678839407 1.1022546607814072
1.3093683647761372 1.9765941097959139 1.3462804398615977 0.048367524382433975 0.5838114424820073 2.2080340551369417 1.1001155546862789
1.2452495649917605 0.11595060398239837 1.443754748188885 0.8642633672881614 0.7870137703379673 2.134705842127484 1.141654410136145
1.2282879997838931 0.2853198656816671 1.3478103604058091 0.6883476705022412 0.7373852245865008 2.314873346997292 1.1786100764474068
1.1990654088333514 0.9415382759120159 1.2840993262024842 0.23040884701618342 0.3455506338331932 2.2077020216958636 1.1799011222988778
1.2186960095938923 0.18170760343702624 1.3913981292741378 0.40753933506704976 0.5884800851676875 2.073346116280508 1.1402603366056736
1.2848895461826868 0.217694631193101 1.6967164020833592 1.0276891482216937 0.6455109719222171 2.027206724603767 1.1706500074141881
1.3670878971181648 0.11954155685011467 1.5762681533014309 0.3396371838612703 0.6399116682367874 2.4719268273612363 1.1621602779857743
1.1836934899678409 0.3520744140776715 1.2650073806397915 1.0596879016369714 0.9854944307186918 2.244914733822507 1.170124020382377
1.2799187419991052 0.13114887820648274 1.419316256417698 1.483618606073164 0.7192673862192113 2.048072010958593 1.1122936279151157
1.208513708632049 0.266484980896646 1.2863818776414118 1.0911274135017097 0.9123364436077175 2.537607150632351 1.1634816645547184
1.3197673874170432 0.12422539750926356 2.332436377173897 0.9780176425905924 0.7580700910902892 2.4062675774007314 1.0795225661038388
1.2864760931382158 0.1335134517116446 1.6216388806524566 0.41334525999171334 0.5497133790013209 2.682647645492956 1.1129954721681166
1.2898364558512028 0.029298998225992183 1.70903991390589 1.0904092419127573 0.6018166796017542 2.13583768708189 1.0955857617215674
1.1766758592188562 0.3082509886492524 2.0079749351165526 1.0845656946716926 0.7134775236969467 2.1111755207344136 1.1454863072934125
1.3088814854145998 0.18573382712543818 1.3146045676610716 0.5048751142462784 0.4529847809500011 2.2198878636338066 1.1368882558906241
1.3692428132131427 0.10899078220859805 1.3989000407586438 1.9564767708410769 0.5017599905497292 2.142495338151754 1.1302914353979816
1.2595083215382268 0.10404206591806131 1.2667144785711244 0.4551018067212507 0.21746325108579445 2.205122062872528 1.1248655277502109
1.2993914977153653 0.07928191665522939 2.0335988690196927 1.8156857838559621 0.5715583873832107 2.0604724145299107 0.9324422813427615
1.2636999322095706 0.12030434038666499 1.39597934192224 0.587168753324079 0.46822237447413934 2.516637265717941 1.126542709116241
1.2217929764121225 0.28194198841853335 1.692066418839937 0.7361110866950566 0.7288371925081439 2.415963732540777 1.167986481409351
1.2691975629872363 0.049732133522474714 1.7518623079189906 1.5886697419918625 0.35153882230896966 2.148488687357686 1.0827953888097683
1.350391606844338 0.16988570896040503 1.6456984429399903 1.237732141510609 0.8500643489427336 2.409182936794661 1.1644053967146142
1.164138263845048 0.3373405662300861 1.1784707681359916 1.4727446180828145 0.9271144122389794 2.4805806653726767 1.16024613548253
1.3383680840927592 0.1258079368302772 2.095576168920584 1.0919668413400565 0.7311847145113978 2.0969230272424104 1.0303665485690408
1.233507928087515 0.27012319882423996 1.415510110122766 0.6975261151661697 0.815816929599984 2.1485260935105983 1.1501719586072467
1.1367322325092635 1.6806402524456336 1.2409598909041644 0.23364567755528273 0.4333912669578266 2.1573251635953143 1.1358743349098532
1.2033131153541905 0.20666384218537262 1.3498142793778132 1.6727414533299563 0.5344353332195425 2.0216386705790357 1.1488677615017693
1.3527224775326803 0.0883534161058428 1.559001181537047 0.46662263671646864 0.5888875565044371 2.275977690212592 0.993284553108873
1.3124257331530722 0.06597493217545967 1.5497885434941787 1.8020089214060695 0.36269491516751406 2.2441000484666294 1.0886395694965747
1.323805917625518 0.11307974521083972 2.18690924717259 1.9933265583952604 0.8275336083503417 2.3500825683547086 1.095039143421931
1.239042179780017 0.1909806609852503 1.381896127783658 1.8777568844852917 0.7971537330130207 2.609321066354261 1.1591942424779633
1.1853327748282025 0.2081086374290472 1.4439916471633802 0.31248411855811925 0.45805512045287483 2.2300776731136094 1.1542603357090546
1.2796831826580601 0.074755778008974 1.9512571521745348 1.451399558711197 0.3620354406175475 2.1462520439868755 1.0854232796121488
1.1838992948387594 0.2085516617101486 2.03900962257015 1.750312172959145 0.47917001666601733 2.1061333871270773 1.1406991391857129
1.283517999553616 0.11653167260737274 1.8262796842843914 0.8105506086404725 0.6234648409191133 2.4870065087061377 1.1430548447078128
1.2164332372536124 0.198677700146852 1.6412875403756897 1.768841848059584 0.41279638499081744 2.145589665204509 1.1655996037439014
1.3444403375392158 0.06080847550527048 1.5400313295746813 1.412467887766586 0.4411076727576128 2.114237181161009 1.0508567835130693
1.284375892772614 0.09092165351788267 1.7437703583289994 0.49096162400718674 0.7348869964223496 2.115262203547703 0.9729387380911261
1.2931002357571044 0.07224563255522813 1.5503576897657787 1.3796350316774237 0.7293564478712727 2.3613596802694783 1.0264945096103295
1.2157139379213482 0.13349814085807285 1.6675823497306137 1.661369488795517 0.6282983629461671 2.310765801224319 1.1397667826144067
1.2232614992908497 0.2762009433459577 1.7416459036731062 0.8426640788457066 0.8204992942996802 2.389157748648878 1.1512170517842426
1.1863354844447072 0.2025679018305683 1.6499400990431181 0.9997903526964005 0.8460115378494228 2.5525531491957065 1.1619871812301064
1.0509894264804522 1.0200094485205191 1.3292481180956375 0.04660348368240762 0.4812617512455663 2.149257937817882 0.9939441122861716
1.2625991996373123 0.5566452164704669 1.2940117666746382 0.1536884608518693 0.6978330415121426 2.243708819525529 1.16937664644545
1.186121280904667 0.1244864325698827 1.3213416427546425 0.4086441411824428 0.2553351585963613 2.2519912520929877 1.1462329808813554
1.1812845666533833 0.17351862382060568 1.756393657121456 0.22240501024568643 0.5623410965418354 2.231707550959477 1.1611166568707658
1.3515440912698948 0.10651623329997013 1.8837449567815625 0.9506555781309926 0.7432863288832287 2.362493090811693 1.0701971903148961
1.2113605292641245 0.14590151815061186 1.530898536022621 0.9176811931066189 0.4942314264956997 2.327677390592974 1.1513213707305257
1.3124222385453344 0.10442336280007197 2.1233105871137545 1.362019634893467 0.8120779245581182 2.277075571748637 1.0709457675396925
1.2943267594364551 0.2051620217296877 2.1325615469816293 0.06856727889898136 0.8552546439771247 2.6066154866424216 1.1574200994154786
1.3182926335772016 0.09848155393260985 1.6404879086232675 0.24165518437127673 0.7460329386880543 2.617435085067342 1.18014392511066
1.3133368353623078 0.06525580315706324 1.4176063811485373 0.8907853064605767 0.4026492554947295 2.3383553599070623 1.0740068207589601
1.1902370511928508 0.17047179428990322 2.0929916673708533 1.5730281032966837 0.6039679110583899 2.432789497914536 1.174522597335624
1.2564733315874137 0.12856304202627108 1.9050098087880403 0.6344292463365752 0.7534401870169484 2.1352118858652855 1.112558146429746
1.3317237239753794 0.1433420472579462 1.8215942888657701 0.48246586537782077 0.8518566335303634 2.778889473739781 1.16942782173712
1.2647362368071018 0.11688075034072747 1.4725788548205272 0.8176482949777032 0.3720133048266571 2.2785801048957612 1.1670747670751422
1.218989538874972 0.27785957518158305 2.040639841586466 0.2212007993262481 0.7949208227000689 2.2142935717986356 1.1567106073505125
1.2866963431094698 0.04515562672516047 1.7249535943628762 0.48112057787141 0.6560424870725676 2.492396850873406 1.0682996104712599
1.2826146968678798 0.2397089188490155 1.9709106270929366 1.7102885345649268 0.8638372484204061 2.2753642998898886 1.15319503146578
1.199002753778629 0.1367390132308215 2.0211017580389394 0.6276117456360755 0.6312275652553367 2.2777848196531494 1.1821872813377565
1.3014543179269655 0.07185061975658862 1.8419360413522115 0.9784378990526742 0.7967503013870373 2.1892833642391363 1.0220740512491906
1.265104049129075 0.11570474303300364 1.3179867672644048 1.1943648575629244 0.5140024033165185 2.1970029905352466 1.101145145944011
1.2585240663256831 0.19502325797128378 1.9201047488908087 0.22664920962082077 0.7145930303618924 2.2776003481733302 1.1403814461281476
1.2893093893723888 0.059551932441809015 1.424071875541931 1.8276443188357354 0.6143706419216204 2.484776462904571 1.1382998014963523
