mu1 sigma1 mu2 sigma2 alpha mu3 sigma3 beta
1.3263020035856568 1.2806214193535588 1.351357256206247 0.14009057608605563 0.1731041400026673 1.7910271863475047 0.21705958300528783 0.7213516409309223
1.3750524657890426 0.14825661373880208 1.5866502842630092 0.5288539317294244 0.6459776701538121 1.7277657538791131 0.6020464988114633 0.34078168672657605
1.1094641123214477 1.401856450743148 1.3894895176860689 0.15818989835362607 0.07116417415054642 1.7583857368049096 0.4322774379778262 0.6965625553069746
1.3484250411089713 0.6718259013771165 1.353848918752606 0.07342436181654702 0.2496940157477298 2.098616422990084 0.4166304176867147 0.5774431522872632
1.1466146130643446 1.4089229126244347 1.3176784086154285 0.11345683828412037 0.010338827967396044 2.0018830345644276 0.16323137327859424 0.7252892349345824
1.324550718849701 0.07192558651824899 1.5434092188153983 0.0989097141668386 0.5453709871363348 1.7824249392617628 1.5812897125822196 0.15884498788916673
1.2905607120033709 0.06301968081435252 1.5139930937116066 0.4598016008446795 0.5633776985023348 1.7791725190273966 0.4462066188069421 0.3077501128138781
1.391874644273645 0.166185349783339 1.991046672999456 0.35105802926376867 0.7788555500290748 2.2538177798337604 0.8202976014610536 0.190646386461301
1.2805287239647836 0.1662293367599751 1.3445201254215882 0.08891283681336364 0.06384141149015257 1.8213530444025872 0.5805721926346197 0.6629036528317819
1.2883423929323967 0.04064366630314541 1.539013625379257 0.18885182225053396 0.5104276872177148 2.0534723038691682 0.39248202594744697 0.2491369525599783
1.3810666805975909 1.9418707276258196 1.4382946258654017 0.14771186193623323 0.03496919619940403 1.8793465401506948 0.2791280494089743 0.7968559067105309
1.3624894339117049 0.06244888655072974 1.410643422240379 1.0371817935380327 0.5927866886254518 1.8304239376948854 0.12359708189364703 0.21232887174365397
1.375730213926112 0.09671741856210063 1.4040466186965057 0.45348249513884464 0.6336718653523372 2.1259838912148195 0.3026864140997403 0.12219182295263172
1.2086893436347936 0.4098563920057086 1.3354954778335957 0.10510043019698721 0.14709967998448434 1.8368707883467326 0.27616543754125933 0.7242694111579718
1.420276323022807 0.10067721263798482 1.4248482247167606 0.18175508789218284 0.5915539374023592 2.1019678848317307 0.21940787185398902 0.24167324168666476
1.3033718327510653 0.10905853407096242 1.5481691732045408 0.34319597926109785 0.5673255948905082 1.7143935937812187 0.5342543022788555 0.42838171436202416
1.341733123481839 0.06800461991862486 1.5680805950802308 0.9308253903611903 0.6628937051089969 2.014333924375788 0.40550051831370404 0.010120912113786766
1.329442747497474 0.14310445192503365 1.865104979906958 0.14962666559919718 0.7045251517394129 2.156807312528786 0.6570235164592952 0.2541173055960028
1.1445955107319599 1.5301539034543672 1.3630275619649757 0.1364665926096415 0.09306468554804447 1.8571545618695415 0.39182023957729556 0.6895990604308706
1.352081800302909 0.046500534981831085 1.566137779342811 0.2584107321380487 0.24267334731845472 1.7175074463444662 1.1794942781668936 0.6334504361251777
1.396295068966229 0.10603257555348997 1.6531312521324 0.5647069926596926 0.8020486389765616 2.0613750257895966 0.10543236126521298 0.018715943465949444
1.375365205378877 0.16337475626021816 1.6176968524710547 0.34868777025454933 0.6374113969213191 2.1093588834934334 0.2177619586607185 0.27771207032281037
1.3489177812376996 0.10651841869676401 1.6719347847690533 0.5827999000923504 0.552611342660168 2.017948040820118 0.23087972322171513 0.24423325787051184
1.4187150460548852 0.14693303123836898 1.7617532405910892 0.47432563180661924 0.842500923341109 2.08318870424023 0.044758020708887895 0.040735114663865195
1.4282441882456156 0.11498660426385666 1.680242867765334 0.20547509645938442 0.7943793935902725 2.062782251369159 0.16907848618324767 0.020026079021848286
1.340326881805542 0.06322796922926992 1.5574746059392135 0.26521874502376835 0.35332773819272617 2.357535685116037 1.2634028973705147 0.41605608264823685
1.3902656058577836 0.07848255950716715 1.5011207975668155 0.21768329433132866 0.4934691796058325 1.9547199978768313 0.44726547862617644 0.37578195262706815
1.313708038282843 0.08560529396966085 1.4713948751047572 0.15824399510517706 0.2381666815875755 1.6195443408866992 0.5401435361683204 0.5799828097288584
1.3484496058672135 0.6258143839822681 1.3637990347479039 0.10746238430575386 0.23911054804547277 1.7842146113552553 0.0854015019335969 0.6955845330623155
1.3378416164846845 0.13542883220977248 1.394563440652836 0.13888097421004592 0.25785299815557594 1.6560156941008977 0.23949471622297458 0.26794706753142716
1.3192215546797366 0.13536291300976264 1.7025976788394912 0.3386758204661187 0.6090457468925854 2.253062438004561 0.4085373169009061 0.3584122095915124
1.3937372828039178 0.09627523316686562 1.53535279279214 0.31560496564924184 0.4701758524821096 1.6962110422014514 0.09263681648229134 0.5192572264160104
1.2983212080556736 1.5173034671805605 1.3459543993164376 0.0412766889142167 0.1775502456439062 1.608221322610207 0.2202869933218808 0.3759303029034943
1.340601099968214 0.09003243947625686 1.589386175111297 0.3223208201341951 0.42573866668585225 1.8988711993404568 0.26832211391113936 0.072325292241135
1.4095152276837337 0.4040910283092338 1.4209264728933908 0.12541352396325525 0.06969649174609864 1.770271803498923 0.3557778133766746 0.7157436043989008
1.2898916552394335 0.03999401491715839 1.4018787895337244 0.12920941658131377 0.37026258176848126 1.6070513776234943 0.5092532752198224 0.19863097231871135
1.376109351299674 0.08230796625910061 1.929919412183097 0.3466734184294968 0.6882269070446444 2.1727586959686978 1.9331487423846756 0.22950547640412572
1.3176125020790348 0.09853641272543356 1.4245349903480413 0.2530792581836767 0.5383276976572445 1.9799439980100195 0.17928421683695214 0.09682485703317183
1.33213558762403 0.029784928816734488 1.4771105455044011 0.32791576539072215 0.3810223415354614 1.9527147102811084 0.5193383397607558 0.42046731277734956
1.3087851750597663 0.07368761605929713 1.7532515754181162 0.20672557932761335 0.3851415354632467 2.8307490804430757 1.718945313649904 0.508507830906224
