alpha mmin lam mu_g sigma_g delta_m
10.779880907782939 1.0841587913228934 0.20362771975995325 1.6637975080183836 0.7293763831331815 0.6686825861658537
9.894654595202045 1.0835293429118362 0.19997894529652682 1.505941167621805 0.2689562967519917 0.15891387024934459
5.3541882133525736 1.0234097181231407 0.2640025296359378 1.536293523432921 1.7309350385014908 0.5533907149249419
13.474445909577565 0.9038282761312553 0.1174320132210992 1.757311530959976 0.8282692953630254 0.9636499518202718
5.2632746690277035 0.9867284868484841 0.7494635253292572 1.8993820200203018 0.05620708582039504 0.341645765981983
16.050662115082456 1.0692338012757803 0.7660834270015833 1.873878041061718 1.9455386233038459 0.8939004724977764
24.49780469764322 1.073510476256879 0.5889611584897183 1.8825834849020389 0.8891432390082773 0.9881664293484326
14.554625151127826 0.9500697083376366 0.27805376778392676 1.524739258977562 0.10069788520234732 0.8234687813066155
19.96179746657875 1.0641341644250104 0.6423158334266731 1.5649003804690655 1.818052531960607 0.5277553741433622
15.093822122571826 0.9681513555510907 0.622714780856257 1.5625128872739082 0.015194119172702398 0.7637831486571864
24.07837514960367 1.0663779997644722 0.19489962626559798 1.5434896923513768 0.980226966477149 0.7556581812369325
5.710057937623542 0.9915284023062559 0.3785293206208252 1.5320995807823568 0.5352070661178349 0.6148496422120256
17.27078286573003 0.9634942849001699 0.5090703963428371 1.9129811633019134 0.9656388178516941 0.9579815649405402
24.066023737644006 1.0727166477767174 0.07510814773436612 1.5009728769387114 1.7475628256570692 0.7655566568930661
24.13792538905476 1.0687605950766583 0.7642801987344854 1.6040722955094942 1.932412390167151 0.9714094786922176
15.701389346874311 1.0742445292017961 0.7379441818834152 1.8493865167460222 0.047143603175886215 0.7853605103105162
21.05762479434157 1.0934174592944579 0.5991308087568669 1.5986839441672547 1.5822829367490925 0.6089751714232603
22.885139752659377 1.0694573469620954 0.5460676297580024 1.7441413330059599 1.705470418596538 0.9225077498500546
15.243669186780789 1.0852440070923777 0.8477583533551025 1.5438980464385608 1.8621911535780282 0.6666435598519452
15.598777337812674 1.1141573695572549 0.9806112572573386 1.8084618238987664 0.05311193891946728 0.30525845929456924
20.91546227339705 1.0257142630826084 0.5086031668034553 1.7535743877932306 0.5572288540344992 0.8501106580314371
10.877835860806929 0.9024790071092822 0.48271996247144505 1.7650868679008138 0.8536823453065333 0.8730012936123257
7.550320862109887 1.0243117219749467 0.10038212413832626 1.6542570078982644 1.5666888747619194 0.6383441252631656
10.43642668940991 0.996927347979169 0.8935896328128982 1.642245124448689 0.6558360778200794 0.9981033712152412
6.003512323808675 0.9024560537301023 0.9228183089152514 1.5561334353810103 0.41451134393374844 0.7486424743845823
9.8563897625828 0.9052445384609875 0.08312313480253519 1.6496087775132702 1.323376618865584 0.7859534314417879
15.518191743461198 1.0599250161712979 0.042036312270852416 1.8422689540972021 0.14835902466633438 0.8590102994939629
18.300457450354653 0.9851396766028443 0.6940727690065827 1.9230345639273778 1.5132335979488383 0.9473459281580122
22.836509049042093 1.0582521575246604 0.06635903275078286 1.5942464941500425 0.5875189321423548 0.9867951844952733
18.000040540232472 1.057617803995791 0.9370413148484449 1.8494274236691592 0.5306110921892144 0.9589564797980056
19.30135589364053 1.0091421304748813 0.17417910134710812 1.7638488499395273 1.787336627850541 0.8653773705989315
18.20162142829343 1.0968757595675052 0.020581024782845847 1.5689677880778439 0.725177179174835 0.529272822335284
14.688163132196038 0.9577358177251797 0.0979929455494396 1.7802649236587078 0.7387983854301909 0.8642293320809454
21.30976459876987 1.0440447439163458 0.777128378889533 1.6152569006083082 1.10298982785436 0.8010311493543214
21.300259572480645 1.0371294860509104 0.6966824097949156 1.6039868714400427 1.1063765577058238 0.8451967152985629
13.649580266186476 1.0505412297189713 0.23823469515861706 1.8004701813460975 1.412843479741611 0.8410452579337842
9.48439301230874 0.9866074592726067 0.3753661175622336 1.726871141436117 0.8958257865180314 0.9362257813294881
6.5353947831930554 1.020503334890251 0.9906549082906235 1.9397822710635348 0.7823751436615793 0.25405388526077854
