alpha mmin mmax lam mu_g sigma_g delta_m
16.880370186808772 0.9510196201637943 2.1998789661449814 0.7801135425513916 1.8960656709709083 1.9853976869121175 0.44874211525953295
1.4668841438694145 1.045443087653118 2.116500417812027 0.2044099550378662 2.736905808934611 1.8040242389214278 0.3048248912096267
4.687462284159265 0.9243851387432116 2.3252030346983847 0.792414625197067 1.881155700793663 1.2818431424418288 0.6181880882294489
13.5583780561251 1.0645567020228257 2.2403313504121884 0.23746424035078506 1.6290021253083724 0.7943128614813324 0.21633880996383165
7.580550052379458 1.116529564525114 2.4331829032074324 0.0770899611942043 1.8738157339860715 0.4973379395433981 0.7987935685840247
3.4284277786936617 1.0541728085267772 2.2864468862786347 0.6705021509958846 2.2324160563786397 1.7461895808036776 0.2014630263053836
3.558329137714777 0.9893372959285636 2.2902632923479675 0.7754380622460337 2.396662020784738 1.904424597098957 0.5820269673993367
16.53052927987873 1.2251545484694566 2.135446221133003 0.2794046138672447 1.7817407013247117 1.074430016854565 0.0545749026776062
6.028999018706951 0.9926309810301266 2.224971188671337 0.8691427026978767 2.2011410118964023 1.68976095835545 0.6435321899843836
3.871649425085124 0.9171558199129559 2.832907341064918 0.09253941895649687 1.5113968410975456 1.277315437679182 0.7319173608129842
0.670007794536537 1.1533862837211402 2.105593128381468 0.6001548949393831 1.582178064517038 0.024227870912372856 0.22487908962440806
21.501001046291584 1.1217642712621712 2.523066475754457 0.09914969703856344 1.5679873263393436 0.30047156445240203 0.3056282709004337
3.464451364915112 0.9890139990795629 2.1100697449436567 0.4475045819044362 1.6489561546120046 1.3378756311069069 0.7487854204394249
13.75420008158573 1.0711382355761419 2.1270148610946404 0.9429961222721307 1.7593195305262297 0.7194962778818912 0.32346081257153725
8.073629826386806 1.1416070575178423 2.3408157357144335 0.89633651816412 2.8643782655770784 0.30015531355904657 0.15346828140746313
5.506180799669684 1.004565151536687 2.2170570576606696 0.7148868027837705 1.8978190570411646 1.8241762548476854 0.380431806435332
3.7265329731958357 1.15000155179924 2.1724571213174375 0.5706172041441169 1.9780275146047337 0.9712816192625598 0.09784727756164122
12.424786149364614 1.0368840740627177 2.0995714193634694 0.9923714300197195 2.0310268666871267 1.272580603787754 0.512370531284152
8.5790163505648 0.9468529060270093 2.572386633543399 0.9932956325006723 1.6920089597980001 0.37433200814251577 0.9452864734868159
4.017798380388996 1.1247807875781288 2.1469690338846164 0.9490921476575361 1.8334414856410215 1.4483239317607954 0.09014817937334775
2.1300157543978955 0.992212875860471 2.2158830422416607 0.7629292428617582 1.8154860011115135 1.1264848337293443 0.5159672132002913
1.1246949984808854 1.1204870356290404 2.231953889684931 0.2872987353428769 1.5054037128088786 0.6333513173914583 0.11702591529230914
8.320974752569997 1.1809309574156441 2.736396815286666 0.605022810281983 1.5220822871900446 1.1795743391337667 0.461644905720718
4.818896094742962 1.0629304364632344 2.0833910079026445 0.9859153108978944 2.791891661622264 1.516214147059449 0.4916675337915492
16.53947804987243 1.2346029668902962 2.2223349858421693 0.06354441384514836 1.5270475962164733 0.5685817630423972 0.048217088647414766
2.6399769378439784 1.080794386013229 2.2326550245673435 0.6433313593614081 1.6603008599999205 1.6547890040280493 0.21457767299339173
5.2267436508963545 0.949152676653065 2.6827748279669583 0.6783954835378913 1.53241240627511 0.3659330972916603 0.9542491132944617
3.3294984235000538 0.9103043488409979 2.194609566626065 0.9206687442550481 2.17768465897826 1.3664735899114266 0.7185033370081615
4.136061453138343 1.005803445776843 2.1323134256661866 0.8458858001895229 1.6514066049660967 1.2792713355404366 0.7420248027714165
8.96494711111903 0.9625227918987644 2.6139793652267533 0.18532843952524064 1.8685275464174427 1.875929239600327 0.9567393520206737
0.983111158942588 1.10676362504186 2.19054934364563 0.8058713875953895 2.1049023420298747 1.670449799695308 0.18460206358544706
4.351333830644492 0.9851731376667786 2.2514332510543795 0.9587147618964967 2.8006358780301546 0.7824588726935368 0.7919845175998904
8.090025453374412 1.0315090434258447 2.316678424847929 0.3461207965341231 1.6186328931062188 0.17170041065956693 0.5924901436890213
11.7915710912673 1.1123002764255474 2.8724725949049392 0.9350112790164207 1.9026642237327767 0.23627423566279654 0.8249686916405798
6.3067710731253825 1.0310950385543411 2.0836901968994113 0.9201558508037815 2.500457084703137 0.24337113229630877 0.5859715540570537
3.909850728793222 0.979809671031554 2.5419757227210926 0.9720157008417935 1.7726894563690758 1.2468067598501409 0.5264471813657376
3.088460679632645 1.0954219704777508 2.2761327475243585 0.8041147023051917 1.805595613880555 1.2304599365424584 0.3600119541779558
8.485796784301488 1.1296341695636587 2.178234317272623 0.8954261948149875 1.5648541783254086 0.8220707923432913 0.6006465710650681
9.524552603543242 1.1249400022030493 2.28001477169841 0.9525979528771059 1.6164723746493586 0.2309935889200779 0.35841478272253857
2.4518342189038815 1.1209201174182162 2.1297534759142187 0.791812083238903 1.5178633315732442 0.06880194313745852 0.13724695972457363
3.3343297841599178 0.9105515492117542 2.3711209062270466 0.9399622308878078 2.645481287386062 0.21840495173428148 0.710253978174099
3.74913006678657 1.0626558144122427 2.7450692607555616 0.9932720768435747 2.482253216496216 1.8220021958758985 0.30743709402910535
3.904021756525939 1.0437758670594983 2.1229155165811324 0.8721533220938242 2.170872601230536 1.768638363343112 0.3245559680217133
3.7816279751074706 0.9224674593651281 2.220206518393325 0.10402746997374948 1.7564312671211848 0.7757900585181082 0.9003067783389224
5.5796939310762905 1.2587024097917014 2.1176503423170403 0.6112854251293555 2.41871074795307 0.24495689654082362 0.022104159733579678
5.97814017373504 1.0774543309676037 2.4826709080154545 0.9469721325285236 2.519810151645827 0.25456453054390904 0.38010312482486996
