mu1 sigma1 mu2 sigma2 alpha
1.3356645248368548 0.12502301938864854 2.0425901219672937 1.0986123201729239 0.7641718678560596
1.2645294850398245 0.11781262297550682 1.9063937609046073 0.40444475562359766 0.8253274637789183
1.3029179648502849 0.17125185538796206 1.7879670815550563 0.1390880601950943 0.6985348801450444
1.3033758181920385 0.09034765979094046 1.4818527576714229 0.9112547802207484 0.6601388783911559
1.2916212948370525 0.1131930394264798 1.8638092803360071 0.5705047776709528 0.7032223344687648
1.289803500623897 0.06734159121822333 1.8243043358672462 0.666307338645929 0.7021273398294805
1.2438290267895764 0.04872608435112026 1.278509328180201 0.4436432865219542 0.47149818041496055
1.301121322720811 0.07600955558752243 1.6808077622681954 0.4361297839847607 0.45779489429710385
1.3157848990775343 0.10510652530710995 1.624039669479637 0.16895466297511808 0.5752444280176295
1.2778844864440977 0.05411944067741924 1.6398995491968331 0.6069875079531599 0.638357314263289
1.257381890676343 0.08026641419451461 1.3307914002339025 0.4932204422894533 0.5752337630777098
1.2302363123269584 0.06776482136018512 1.678735530123336 0.17015079296840363 0.746436584208366
1.2931136430880132 0.047212354139803514 1.3493620351434792 0.3593308828961108 0.5487346584705499
1.2693623549376793 0.03501896162142251 1.74092483964149 0.3665491990446258 0.5563659012702062
1.2796740104722313 0.05364687164214892 1.5641991429248125 0.41210954148878337 0.3539996257208492
1.2339801924427032 0.07098113937797654 1.768146318553594 0.18475640021339185 0.7809997633073785
1.277223821530939 0.03946779671229575 1.8075164389077867 0.2598956494345502 0.6266946057255026
1.2518609419458326 0.04098540813646717 1.4156616129853439 0.37250172197842535 0.26130007864675947
1.2721195895402277 0.06348988076260288 1.8677436273345314 0.31284752631830487 0.843143589973047
1.2983609101547349 0.06157837378698652 1.5627470496645732 0.5529554387431543 0.7064586645780474
1.3172511651557226 0.1331632035724221 1.739816739436559 0.34861050175314107 0.6856020698652878
1.2677712043763238 0.06551360727957836 1.474192184216165 0.31891211417053483 0.2597440080678056
1.284170414067579 0.06540081805929628 1.8783227957113025 0.45766770731701184 0.7144725564914653
1.2625250521884486 0.08440701553473864 1.9209327537376084 0.21182299399262444 0.8524067175929565
1.2933032831694704 0.056554418335936434 1.5749790539798503 0.16250151712248437 0.6322449964208563
1.2568834618904892 0.07614131333863047 1.4455406634327175 0.4871247792264958 0.6314285881947029
1.2487411344047175 0.02862498322189641 1.5694394400997478 0.18818124390348556 0.6646414237342363
1.237257711882645 0.048164783720428594 1.7245643720255002 0.19312819587460528 0.5067438579780599
1.2836033906624713 0.0739591520944367 1.9553107277022765 0.22291229165933882 0.8681693897121471
1.3363934154325123 0.12231507541975978 1.6634416020340015 0.3561820951606485 0.7162721816836155
1.3014661770674891 0.0692331387769581 1.5185001650747902 0.20665050423802475 0.447228882402916
1.301818892012394 0.11343406318599157 1.6860746910537663 0.45081624848925334 0.7635056055011549
