turn_on_pow,36.73182903669259
turn_on_pow_fix,36.860652128457644
turn_on_pow_G,35.19863541703751
pow,32.659681561976655
2G,32.017834034768136
turn_on_pow_G_fixed_max,34.74542668084696
G,33.13838929956081
2G_fixed_max,31.057065893467115
sst,31.85100890458911
G_fixed_max,32.77760828405399
2G_fixed_min,30.89636313042921
2G_fixed_max_min,30.042377429176216
logu,32.55258345987214
3G_fixed_max_min,28.821729419512003
lognorm,33.57763791125328
gamma,29.64827174462334
U,31.93679419120762
