
0it [00:00, ?it/s]
276it [00:39, 12.51it/s, bound:0 nc: 26 ncall:1.6e+03 eff:17.7% logz=3.75+/-0.14 dlogz:58.019>0.1]
279it [00:40, 12.67it/s, bound:0 nc:  1 ncall:1.6e+03 eff:17.9% logz=4.35+/-0.14 dlogz:57.430>0.1]
282it [00:40, 12.21it/s, bound:0 nc: 13 ncall:1.6e+03 eff:17.8% logz=4.90+/-0.14 dlogz:56.849>0.1]
290it [00:40, 19.52it/s, bound:0 nc:  7 ncall:1.6e+03 eff:18.1% logz=6.79+/-0.14 dlogz:54.914>0.1]
293it [00:40, 17.62it/s, bound:0 nc: 13 ncall:1.6e+03 eff:18.0% logz=7.26+/-0.14 dlogz:54.437>0.1]
295it [00:40, 15.51it/s, bound:0 nc: 11 ncall:1.6e+03 eff:17.9% logz=7.53+/-0.14 dlogz:54.127>0.1]
299it [00:41, 16.61it/s, bound:0 nc: 10 ncall:1.7e+03 eff:17.9% logz=7.94+/-0.14 dlogz:53.678>0.1]
303it [00:41, 16.49it/s, bound:0 nc:  3 ncall:1.7e+03 eff:18.0% logz=8.39+/-0.14 dlogz:53.247>0.1]
308it [00:41, 17.64it/s, bound:0 nc:  7 ncall:1.7e+03 eff:18.1% logz=9.17+/-0.14 dlogz:52.520>0.1]
310it [00:41, 15.44it/s, bound:0 nc:  8 ncall:1.7e+03 eff:17.8% logz=9.53+/-0.14 dlogz:52.149>0.1]
312it [00:41, 14.61it/s, bound:0 nc:  5 ncall:1.7e+03 eff:17.9% logz=9.90+/-0.14 dlogz:51.765>0.1]
315it [00:42, 14.57it/s, bound:0 nc:  9 ncall:1.8e+03 eff:17.8% logz=10.33+/-0.14 dlogz:51.287>0.1]
319it [00:42, 16.03it/s, bound:0 nc: 12 ncall:1.8e+03 eff:17.9% logz=10.83+/-0.14 dlogz:50.773>0.1]
322it [00:42, 16.23it/s, bound:0 nc: 10 ncall:1.8e+03 eff:17.8% logz=11.26+/-0.14 dlogz:50.340>0.1]
325it [00:42, 15.47it/s, bound:0 nc:  8 ncall:1.8e+03 eff:17.8% logz=11.61+/-0.14 dlogz:49.958>0.1]
328it [00:43, 14.91it/s, bound:0 nc:  3 ncall:1.8e+03 eff:17.8% logz=12.10+/-0.14 dlogz:49.519>0.1]
332it [00:43, 16.90it/s, bound:0 nc:  3 ncall:1.9e+03 eff:17.8% logz=12.81+/-0.14 dlogz:48.801>0.1]
337it [00:43, 17.98it/s, bound:0 nc: 16 ncall:1.9e+03 eff:17.9% logz=13.52+/-0.14 dlogz:48.036>0.1]
341it [00:43, 17.79it/s, bound:0 nc: 14 ncall:1.9e+03 eff:17.9% logz=14.00+/-0.14 dlogz:47.539>0.1]
343it [00:44, 12.81it/s, bound:0 nc:  4 ncall:1.9e+03 eff:17.8% logz=14.30+/-0.14 dlogz:47.262>0.1]
345it [00:44, 10.88it/s, bound:0 nc:  4 ncall:2.0e+03 eff:17.7% logz=14.58+/-0.14 dlogz:46.959>0.1]
348it [00:44, 11.48it/s, bound:0 nc:  9 ncall:2.0e+03 eff:17.7% logz=14.96+/-0.14 dlogz:46.561>0.1]
351it [00:44, 11.16it/s, bound:0 nc:  7 ncall:2.0e+03 eff:17.7% logz=15.31+/-0.14 dlogz:46.205>0.1]
353it [00:45,  8.89it/s, bound:0 nc: 27 ncall:2.0e+03 eff:17.5% logz=15.56+/-0.14 dlogz:45.945>0.1]
355it [00:45,  8.04it/s, bound:0 nc:  1 ncall:2.0e+03 eff:17.6% logz=15.76+/-0.14 dlogz:45.720>0.1]
362it [00:45, 11.62it/s, bound:0 nc: 12 ncall:2.0e+03 eff:17.7% logz=16.49+/-0.14 dlogz:44.970>0.1]
366it [00:46, 13.07it/s, bound:0 nc:  5 ncall:2.1e+03 eff:17.7% logz=16.89+/-0.14 dlogz:44.570>0.1]
369it [00:46, 12.71it/s, bound:0 nc:  3 ncall:2.1e+03 eff:17.7% logz=17.17+/-0.13 dlogz:44.271>0.1]
373it [00:46, 13.37it/s, bound:0 nc: 15 ncall:2.1e+03 eff:17.7% logz=17.51+/-0.13 dlogz:43.901>0.1]
378it [00:47, 10.64it/s, bound:0 nc:  1 ncall:2.1e+03 eff:17.8% logz=17.88+/-0.13 dlogz:43.518>0.1]
382it [00:47,  9.54it/s, bound:0 nc: 15 ncall:2.1e+03 eff:17.8% logz=18.15+/-0.13 dlogz:43.229>0.1]
384it [00:48,  6.84it/s, bound:0 nc: 18 ncall:2.2e+03 eff:17.6% logz=18.29+/-0.13 dlogz:43.090>0.1]
387it [00:48,  7.50it/s, bound:0 nc:  5 ncall:2.2e+03 eff:17.6% logz=18.50+/-0.13 dlogz:42.877>0.1]
391it [00:49,  9.31it/s, bound:0 nc: 10 ncall:2.2e+03 eff:17.6% logz=18.75+/-0.13 dlogz:42.606>0.1]
394it [00:49, 10.09it/s, bound:0 nc: 15 ncall:2.3e+03 eff:17.5% logz=18.91+/-0.13 dlogz:42.427>0.1]
396it [00:49,  9.79it/s, bound:0 nc:  9 ncall:2.3e+03 eff:17.5% logz=19.02+/-0.13 dlogz:42.314>0.1]
403it [00:49, 15.39it/s, bound:0 nc: 12 ncall:2.3e+03 eff:17.6% logz=19.36+/-0.13 dlogz:41.952>0.1]
405it [00:49, 15.56it/s, bound:0 nc: 11 ncall:2.3e+03 eff:17.5% logz=19.47+/-0.13 dlogz:41.840>0.1]
407it [00:49, 15.34it/s, bound:0 nc: 12 ncall:2.3e+03 eff:17.4% logz=19.57+/-0.13 dlogz:41.729>0.1]
409it [00:50, 15.49it/s, bound:0 nc:  3 ncall:2.3e+03 eff:17.5% logz=19.68+/-0.13 dlogz:41.623>0.1]
412it [00:50, 15.03it/s, bound:0 nc: 17 ncall:2.4e+03 eff:17.4% logz=19.82+/-0.13 dlogz:41.464>0.1]
416it [00:50, 19.01it/s, bound:0 nc:  4 ncall:2.4e+03 eff:17.4% logz=20.01+/-0.12 dlogz:41.272>0.1]
420it [00:50, 22.62it/s, bound:0 nc:  7 ncall:2.4e+03 eff:17.5% logz=20.22+/-0.12 dlogz:41.055>0.1]
424it [00:50, 20.54it/s, bound:0 nc:  7 ncall:2.4e+03 eff:17.5% logz=20.42+/-0.12 dlogz:40.843>0.1]
429it [00:50, 21.05it/s, bound:0 nc:  5 ncall:2.4e+03 eff:17.6% logz=20.72+/-0.13 dlogz:40.535>0.1]
433it [00:51, 23.43it/s, bound:0 nc:  5 ncall:2.5e+03 eff:17.6% logz=20.99+/-0.13 dlogz:40.268>0.1]
436it [00:51, 22.10it/s, bound:0 nc:  5 ncall:2.5e+03 eff:17.6% logz=21.23+/-0.13 dlogz:40.036>0.1]
439it [00:51, 21.19it/s, bound:0 nc:  7 ncall:2.5e+03 eff:17.5% logz=21.49+/-0.13 dlogz:39.772>0.1]
442it [00:51, 11.85it/s, bound:0 nc: 54 ncall:2.6e+03 eff:17.2% logz=21.79+/-0.13 dlogz:39.478>0.1]
444it [00:52, 12.80it/s, bound:0 nc: 13 ncall:2.6e+03 eff:17.1% logz=21.97+/-0.13 dlogz:39.277>0.1]
446it [00:52, 13.03it/s, bound:0 nc: 19 ncall:2.6e+03 eff:17.0% logz=22.15+/-0.13 dlogz:39.091>0.1]
448it [00:52, 13.10it/s, bound:0 nc: 12 ncall:2.6e+03 eff:17.0% logz=22.29+/-0.13 dlogz:38.926>0.1]
450it [00:52, 12.76it/s, bound:0 nc:  5 ncall:2.6e+03 eff:17.0% logz=22.44+/-0.13 dlogz:38.779>0.1]
452it [00:52, 13.24it/s, bound:0 nc:  6 ncall:2.7e+03 eff:17.0% logz=22.59+/-0.13 dlogz:38.628>0.1]
457it [00:52, 17.69it/s, bound:0 nc: 10 ncall:2.7e+03 eff:17.0% logz=22.92+/-0.13 dlogz:38.266>0.1]
459it [00:53,  9.89it/s, bound:0 nc:  5 ncall:2.7e+03 eff:16.7% logz=23.04+/-0.13 dlogz:38.142>0.1]
462it [00:53, 11.93it/s, bound:0 nc: 19 ncall:2.8e+03 eff:16.7% logz=23.20+/-0.13 dlogz:37.971>0.1]
464it [00:53, 11.82it/s, bound:0 nc:  7 ncall:2.8e+03 eff:16.6% logz=23.30+/-0.13 dlogz:37.863>0.1]
466it [00:53, 12.31it/s, bound:0 nc: 12 ncall:2.8e+03 eff:16.6% logz=23.39+/-0.13 dlogz:37.761>0.1]
468it [00:54, 11.86it/s, bound:0 nc: 14 ncall:2.8e+03 eff:16.6% logz=23.51+/-0.13 dlogz:37.652>0.1]
471it [00:54, 13.87it/s, bound:0 nc: 19 ncall:2.8e+03 eff:16.5% logz=23.72+/-0.13 dlogz:37.445>0.1]
473it [00:54, 13.96it/s, bound:0 nc:  9 ncall:2.9e+03 eff:16.5% logz=23.85+/-0.13 dlogz:37.299>0.1]
475it [00:54, 13.20it/s, bound:0 nc: 18 ncall:2.9e+03 eff:16.4% logz=23.99+/-0.13 dlogz:37.163>0.1]
477it [00:54,  9.48it/s, bound:0 nc: 28 ncall:2.9e+03 eff:16.3% logz=24.13+/-0.13 dlogz:37.019>0.1]
479it [00:55, 10.02it/s, bound:0 nc: 17 ncall:2.9e+03 eff:16.3% logz=24.27+/-0.13 dlogz:36.877>0.1]
481it [00:55, 11.20it/s, bound:0 nc: 11 ncall:3.0e+03 eff:16.2% logz=24.41+/-0.13 dlogz:36.725>0.1]
483it [00:55, 10.10it/s, bound:0 nc:  8 ncall:3.0e+03 eff:16.2% logz=24.54+/-0.13 dlogz:36.583>0.1]
487it [00:55, 11.36it/s, bound:0 nc:  6 ncall:3.0e+03 eff:16.2% logz=24.77+/-0.13 dlogz:36.335>0.1]
489it [00:55, 10.28it/s, bound:0 nc:  6 ncall:3.0e+03 eff:16.2% logz=24.88+/-0.13 dlogz:36.221>0.1]
494it [00:56, 14.07it/s, bound:0 nc: 16 ncall:3.1e+03 eff:16.2% logz=25.15+/-0.13 dlogz:35.941>0.1]
496it [00:56,  9.40it/s, bound:0 nc: 13 ncall:3.1e+03 eff:16.1% logz=25.27+/-0.13 dlogz:35.816>0.1]
499it [00:56,  9.69it/s, bound:0 nc: 20 ncall:3.1e+03 eff:16.0% logz=25.46+/-0.13 dlogz:35.626>0.1]
501it [00:57,  9.67it/s, bound:0 nc:  1 ncall:3.1e+03 eff:16.1% logz=25.57+/-0.13 dlogz:35.502>0.1]
503it [00:57,  9.28it/s, bound:0 nc:  5 ncall:3.2e+03 eff:15.9% logz=25.68+/-0.13 dlogz:35.386>0.1]
505it [00:58,  5.26it/s, bound:0 nc: 15 ncall:3.2e+03 eff:15.8% logz=25.78+/-0.13 dlogz:35.276>0.1]
506it [00:58,  4.87it/s, bound:0 nc: 21 ncall:3.2e+03 eff:15.7% logz=25.83+/-0.13 dlogz:35.224>0.1]
511it [00:58,  6.79it/s, bound:0 nc: 34 ncall:3.3e+03 eff:15.7% logz=26.08+/-0.13 dlogz:34.961>0.1]
513it [00:59,  7.15it/s, bound:0 nc: 16 ncall:3.3e+03 eff:15.6% logz=26.18+/-0.13 dlogz:34.854>0.1]
515it [00:59,  6.68it/s, bound:0 nc:  7 ncall:3.3e+03 eff:15.6% logz=26.29+/-0.13 dlogz:34.746>0.1]
518it [00:59,  7.82it/s, bound:0 nc:  8 ncall:3.3e+03 eff:15.6% logz=26.46+/-0.13 dlogz:34.573>0.1]
520it [01:00,  7.36it/s, bound:0 nc:  5 ncall:3.3e+03 eff:15.6% logz=26.60+/-0.13 dlogz:34.443>0.1]
523it [01:00,  8.00it/s, bound:0 nc:  5 ncall:3.4e+03 eff:15.5% logz=26.80+/-0.13 dlogz:34.229>0.1]
524it [01:00,  7.54it/s, bound:0 nc: 25 ncall:3.4e+03 eff:15.5% logz=26.87+/-0.13 dlogz:34.157>0.1]
526it [01:00,  7.96it/s, bound:0 nc:  5 ncall:3.4e+03 eff:15.5% logz=27.00+/-0.13 dlogz:34.020>0.1]
528it [01:01,  8.47it/s, bound:0 nc:  1 ncall:3.4e+03 eff:15.4% logz=27.11+/-0.13 dlogz:33.896>0.1]
532it [01:01, 11.75it/s, bound:0 nc: 20 ncall:3.5e+03 eff:15.4% logz=27.34+/-0.13 dlogz:33.656>0.1]
534it [01:01,  8.50it/s, bound:0 nc:  7 ncall:3.5e+03 eff:15.3% logz=27.47+/-0.13 dlogz:33.532>0.1]
536it [01:01,  9.15it/s, bound:0 nc:  2 ncall:3.5e+03 eff:15.3% logz=27.60+/-0.13 dlogz:33.393>0.1]
538it [01:01, 10.06it/s, bound:0 nc:  4 ncall:3.5e+03 eff:15.3% logz=27.74+/-0.13 dlogz:33.253>0.1]
542it [01:02, 12.87it/s, bound:0 nc: 15 ncall:3.5e+03 eff:15.3% logz=27.99+/-0.13 dlogz:32.986>0.1]
545it [01:02, 13.72it/s, bound:0 nc: 19 ncall:3.6e+03 eff:15.3% logz=28.16+/-0.13 dlogz:32.802>0.1]
547it [01:02, 10.88it/s, bound:0 nc:  2 ncall:3.6e+03 eff:15.2% logz=28.28+/-0.13 dlogz:32.679>0.1]
549it [01:03,  8.22it/s, bound:0 nc: 32 ncall:3.6e+03 eff:15.2% logz=28.40+/-0.13 dlogz:32.556>0.1]
553it [01:03, 11.92it/s, bound:0 nc:  1 ncall:3.6e+03 eff:15.2% logz=28.61+/-0.13 dlogz:32.330>0.1]
556it [01:04,  7.16it/s, bound:0 nc: 50 ncall:3.7e+03 eff:15.0% logz=28.77+/-0.13 dlogz:32.160>0.1]
559it [01:04,  6.44it/s, bound:0 nc: 29 ncall:3.7e+03 eff:14.9% logz=28.93+/-0.13 dlogz:31.994>0.1]
561it [01:04,  7.02it/s, bound:0 nc: 19 ncall:3.8e+03 eff:14.8% logz=29.03+/-0.13 dlogz:31.886>0.1]
563it [01:04,  7.60it/s, bound:0 nc:  4 ncall:3.8e+03 eff:14.9% logz=29.14+/-0.13 dlogz:31.779>0.1]
566it [01:05,  8.59it/s, bound:0 nc: 18 ncall:3.8e+03 eff:14.8% logz=29.29+/-0.13 dlogz:31.614>0.1]
568it [01:05,  8.65it/s, bound:0 nc: 11 ncall:3.8e+03 eff:14.8% logz=29.38+/-0.13 dlogz:31.512>0.1]
570it [01:05,  8.48it/s, bound:0 nc:  2 ncall:3.9e+03 eff:14.8% logz=29.48+/-0.13 dlogz:31.412>0.1]
573it [01:05,  9.50it/s, bound:0 nc:  6 ncall:3.9e+03 eff:14.8% logz=29.62+/-0.13 dlogz:31.260>0.1]
575it [01:07,  4.65it/s, bound:0 nc: 10 ncall:3.9e+03 eff:14.7% logz=29.71+/-0.13 dlogz:31.165>0.1]
578it [01:07,  5.72it/s, bound:0 nc: 17 ncall:3.9e+03 eff:14.7% logz=29.84+/-0.13 dlogz:31.029>0.1]
581it [01:07,  5.40it/s, bound:0 nc: 24 ncall:4.0e+03 eff:14.6% logz=29.97+/-0.13 dlogz:30.892>0.1]
586it [01:08,  8.61it/s, bound:0 nc: 10 ncall:4.0e+03 eff:14.6% logz=30.19+/-0.13 dlogz:30.659>0.1]
588it [01:08,  8.86it/s, bound:0 nc: 26 ncall:4.0e+03 eff:14.6% logz=30.28+/-0.13 dlogz:30.564>0.1]
590it [01:08,  7.93it/s, bound:0 nc: 13 ncall:4.1e+03 eff:14.5% logz=30.37+/-0.13 dlogz:30.471>0.1]
592it [01:09,  6.87it/s, bound:0 nc:  2 ncall:4.1e+03 eff:14.4% logz=30.45+/-0.13 dlogz:30.379>0.1]
593it [01:09,  6.74it/s, bound:0 nc:  9 ncall:4.1e+03 eff:14.4% logz=30.50+/-0.13 dlogz:30.333>0.1]
595it [01:09,  6.66it/s, bound:0 nc: 32 ncall:4.2e+03 eff:14.3% logz=30.59+/-0.13 dlogz:30.240>0.1]
597it [01:09,  7.18it/s, bound:0 nc: 25 ncall:4.2e+03 eff:14.2% logz=30.69+/-0.13 dlogz:30.137>0.1]
598it [01:09,  7.25it/s, bound:0 nc:  8 ncall:4.2e+03 eff:14.2% logz=30.73+/-0.13 dlogz:30.087>0.1]
603it [01:10, 11.52it/s, bound:0 nc:  3 ncall:4.2e+03 eff:14.3% logz=30.98+/-0.13 dlogz:29.832>0.1]
606it [01:10, 12.42it/s, bound:0 nc: 19 ncall:4.3e+03 eff:14.3% logz=31.13+/-0.13 dlogz:29.678>0.1]
608it [01:10, 12.47it/s, bound:0 nc:  9 ncall:4.3e+03 eff:14.2% logz=31.22+/-0.13 dlogz:29.574>0.1]
610it [01:10, 13.08it/s, bound:0 nc:  3 ncall:4.3e+03 eff:14.2% logz=31.31+/-0.13 dlogz:29.477>0.1]
612it [01:11,  8.56it/s, bound:0 nc: 20 ncall:4.3e+03 eff:14.2% logz=31.40+/-0.13 dlogz:29.384>0.1]
614it [01:11,  7.93it/s, bound:0 nc:  8 ncall:4.4e+03 eff:14.1% logz=31.48+/-0.13 dlogz:29.294>0.1]
615it [01:11,  6.74it/s, bound:0 nc:  4 ncall:4.4e+03 eff:14.1% logz=31.52+/-0.13 dlogz:29.249>0.1]
618it [01:12,  7.27it/s, bound:0 nc: 12 ncall:4.4e+03 eff:14.1% logz=31.65+/-0.13 dlogz:29.118>0.1]
620it [01:12,  7.13it/s, bound:0 nc: 10 ncall:4.4e+03 eff:14.1% logz=31.73+/-0.13 dlogz:29.033>0.1]
621it [01:12,  6.93it/s, bound:0 nc: 20 ncall:4.4e+03 eff:14.0% logz=31.76+/-0.13 dlogz:28.992>0.1]
622it [01:12,  5.07it/s, bound:0 nc: 16 ncall:4.4e+03 eff:14.0% logz=31.80+/-0.13 dlogz:28.951>0.1]
624it [01:13,  4.10it/s, bound:0 nc: 43 ncall:4.5e+03 eff:13.9% logz=31.88+/-0.13 dlogz:28.868>0.1]
625it [01:13,  3.79it/s, bound:0 nc: 16 ncall:4.5e+03 eff:13.9% logz=31.92+/-0.13 dlogz:28.828>0.1]
627it [01:14,  4.37it/s, bound:0 nc: 12 ncall:4.5e+03 eff:13.8% logz=31.99+/-0.13 dlogz:28.748>0.1]
629it [01:14,  4.89it/s, bound:0 nc:  8 ncall:4.5e+03 eff:13.8% logz=32.07+/-0.13 dlogz:28.668>0.1]
631it [01:15,  3.70it/s, bound:0 nc: 58 ncall:4.6e+03 eff:13.7% logz=32.15+/-0.13 dlogz:28.581>0.1]
632it [01:15,  3.83it/s, bound:0 nc: 19 ncall:4.6e+03 eff:13.7% logz=32.19+/-0.13 dlogz:28.539>0.1]
634it [01:15,  4.59it/s, bound:0 nc: 17 ncall:4.7e+03 eff:13.6% logz=32.27+/-0.13 dlogz:28.456>0.1]
636it [01:16,  5.27it/s, bound:0 nc: 12 ncall:4.7e+03 eff:13.6% logz=32.35+/-0.13 dlogz:28.374>0.1]
638it [01:16,  4.74it/s, bound:0 nc: 32 ncall:4.7e+03 eff:13.6% logz=32.42+/-0.13 dlogz:28.290>0.1]
639it [01:16,  4.25it/s, bound:0 nc: 42 ncall:4.7e+03 eff:13.5% logz=32.47+/-0.13 dlogz:28.248>0.1]
641it [01:17,  5.47it/s, bound:0 nc:  9 ncall:4.8e+03 eff:13.5% logz=32.57+/-0.13 dlogz:28.153>0.1]
643it [01:17,  6.59it/s, bound:0 nc: 16 ncall:4.8e+03 eff:13.4% logz=32.67+/-0.13 dlogz:28.045>0.1]
645it [01:17,  7.48it/s, bound:0 nc: 15 ncall:4.8e+03 eff:13.4% logz=32.79+/-0.13 dlogz:27.928>0.1]
646it [01:18,  4.74it/s, bound:0 nc: 48 ncall:4.9e+03 eff:13.3% logz=32.84+/-0.13 dlogz:27.869>0.1]
649it [01:18,  7.22it/s, bound:0 nc: 14 ncall:4.9e+03 eff:13.3% logz=33.00+/-0.13 dlogz:27.700>0.1]
652it [01:18,  8.68it/s, bound:0 nc:  3 ncall:4.9e+03 eff:13.3% logz=33.15+/-0.13 dlogz:27.541>0.1]
654it [01:18,  7.61it/s, bound:0 nc:  1 ncall:5.0e+03 eff:13.2% logz=33.24+/-0.13 dlogz:27.444>0.1]
655it [01:18,  7.16it/s, bound:0 nc:  5 ncall:5.0e+03 eff:13.2% logz=33.28+/-0.13 dlogz:27.397>0.1]
659it [01:19, 11.42it/s, bound:0 nc:  6 ncall:5.0e+03 eff:13.2% logz=33.46+/-0.13 dlogz:27.212>0.1]
664it [01:19, 16.33it/s, bound:0 nc:  9 ncall:5.0e+03 eff:13.3% logz=33.70+/-0.13 dlogz:26.959>0.1]
667it [01:19, 16.59it/s, bound:0 nc:  1 ncall:5.0e+03 eff:13.3% logz=33.86+/-0.13 dlogz:26.804>0.1]
