mlo mup
1.0735660521049823 2.0626275264724163
1.0979540855370928 2.2307252620773728
1.15491397876648 2.2785272605542897
1.119689226552834 2.2497331414436323
1.1367039119338738 2.262410488019995
1.0660498636892566 2.1117812315111446
1.1841497597818158 2.082532829984019
1.171045597145815 2.263707155396405
1.0719207031739908 2.124143461296624
1.1575650031608862 2.0214037674957397
1.0861960082095983 2.185286269939306
1.1661541805080422 2.016444933064095
1.0789789334751292 2.1638917048654918
1.1020094252357953 2.067669793076475
1.0969193951992973 2.192506329366788
1.1448854424084907 2.0329201591953963
1.1006215568104412 2.0717788309778173
1.1502187003499453 2.247519340713446
1.1243766047435029 2.047790296922008
1.1799372365738987 2.0495958114279333
1.094929798962716 2.1788115457149413
1.1646948287788064 2.2515380449859816
1.1224824317940538 2.053170043849741
1.1375670281732437 2.2329106242785577
1.0936599607952073 2.171739185518134
1.0874418625284061 2.1432556819606257
1.08725202132864 2.1235705392953497
1.1304486068442783 2.2239997131048153
1.111693469926504 2.066048015881744
1.1442682097650028 2.233923696245412
1.1122776281227271 2.1985362211261297
1.1526874723865344 2.0353404936635706
1.090814199355426 2.1364935586442497
1.0960668582803528 2.1623457422285632
1.1782313066636954 2.2078179565652474
1.1727012159040802 2.031788906284873
1.1487796305680686 2.2324700355040985
1.0964774403716813 2.158811023901134
1.1711187265954068 2.236533559916548
1.1209471333267556 2.062074354125043
1.168958067391435 2.2381545669407754
1.1490949120446239 2.0412649081634275
1.1822802044230578 2.12861516469744
1.0960577155433657 2.113342491973758
1.1008446564656515 2.095385829586392
1.1251867047109305 2.206881617841187
1.0987075330518252 2.157500442745891
1.0959352708294268 2.121329382525608
1.1032137527260222 2.168849595894875
1.1256778819923996 2.204521135867738
1.1315359542167165 2.2101077462995056
1.1582072672036003 2.038315348416093
1.1519544081673976 2.0430907660598514
1.1036446061940652 2.1632914149711717
1.105184648157822 2.1676402847346816
1.1649651580484068 2.2330477728991287
1.1734363335485216 2.2241534799046674
1.1058177498430408 2.1681071479775493
1.0995617126262003 2.1203535099861806
1.109522960017767 2.086918531303864
1.0999433570866104 2.1322484854318438
1.1119012663904075 2.084008805180583
1.1178291744817659 2.0749552832077365
1.1815471697719573 2.121086835245933
1.1189651154623204 2.0734341683646864
1.100494932817734 2.125902794641464
1.1019113042669313 2.1399126505776893
1.1039464915984154 2.150163201415904
1.1143650723992813 2.177651022838634
1.179625748135905 2.069582776113694
1.1118744287417797 2.0872850391106335
1.1307471918620984 2.061677394811777
1.1143108360751777 2.0842476363313516
1.1183448469077117 2.0779089076137733
1.125819765409562 2.1942324622842837
1.1652246872392202 2.039106045896558
1.1048919395252588 2.1150910032425383
1.1365349312008697 2.2058515540993335
1.104824010195634 2.116487878261561
1.157487471689481 2.2214313050480357
1.1742725022084275 2.21314845511642
1.1248325903425318 2.1889860791630804
1.1129161260970162 2.167755495618287
1.1608450948905125 2.2221499925869774
1.15031423537321 2.049154816308214
1.1754622766093632 2.050233512325688
1.106734495432102 2.1162833209625562
1.1675793092483857 2.2222990150699036
1.1104170266655065 2.102807701219974
1.1466666128615166 2.209435950093336
1.1163737801081397 2.1691895198404563
1.1284970705887323 2.0708420114763832
1.113210144566008 2.159729828801936
1.1104185112040217 2.1461418478887464
1.1789330609189386 2.073812705447824
1.1711487487910395 2.0446482379832913
1.109947183274035 2.1300006452214566
1.1214281822899237 2.1734538685551144
1.1806009831807192 2.11934435432444
1.1384739409211675 2.198052774411965
1.160521224790992 2.215493918894309
1.1338143407724972 2.1912580321211648
1.114507090028075 2.1556916823088432
1.1562427487739515 2.0507789243583012
1.11077539921345 2.126168522798818
1.1738063349164505 2.050347039467656
1.1736221287324589 2.0499675541760274
1.1110202335386 2.1264757667276792
1.1148992312499872 2.151127464926236
1.1146093137626327 2.1493433889501423
1.1128922564871697 2.122822081806842
1.1413450933299505 2.196822365932725
1.1211671556391392 2.0888944771245566
1.171509798298011 2.210250192232879
1.1632320606498492 2.213036967052781
1.118605520092073 2.0966814813112493
1.1594671540194939 2.0514134105110386
1.1613452565911913 2.049044374911958
1.1614451276360356 2.2115160947610475
1.1142811940067394 2.118118324667834
1.12578778892005 2.08319019006378
1.1339367651592527 2.0720202784924466
1.1291539465633778 2.0784580059800026
1.1652767291967157 2.2122252431749563
1.1530538125980139 2.2050320479527996
1.1416563573301992 2.0636287106308813
1.1443845349879065 2.0614101519022507
1.156885189996389 2.2075944324578107
1.1152182049568795 2.124288398148831
1.130329206975585 2.177764284778332
1.1360921964389312 2.1857727352726566
1.1251600146910246 2.08703853877819
1.1242584239148832 2.0882339597782713
1.1183688704774517 2.152321463785353
1.1653002197787588 2.2106737108253816
1.146992750278032 2.1975335530749063
1.1167557955157854 2.1340210324878695
1.1190952234645544 2.1525072947165014
1.1649758913262849 2.050089692839239
1.1196427024889 2.150022180957879
1.1177782576913513 2.1141391742207016
1.1487456240758955 2.1978241783786663
1.1462111518389948 2.1951022808238014
1.1797781850960263 2.1111889912356423
1.1186363256534064 2.1090001441815556
1.1173363263920735 2.119781540074673
1.169758687444742 2.051302792732111
1.1179599632815278 2.119553273846531
1.1271141325848992 2.087877556746774
1.1449224746276054 2.0656206289674417
1.1734276656279363 2.1978187874696
1.166054464929937 2.051834266728774
1.146238912821641 2.0642811087624935
1.1341057122405682 2.1768258595216627
1.1300599280324382 2.0845934335455705
1.1459005911820157 2.0650364563645276
