
1it [00:00, ?it/s]
271it [00:02, 91.84it/s, bound:0 nc: 11 ncall:1.1e+03 eff:24.2% logz=-4.22+/-0.07 dlogz:38.050>0.1]
281it [00:02, 81.31it/s, bound:0 nc:  1 ncall:1.2e+03 eff:24.4% logz=-3.95+/-0.07 dlogz:37.757>0.1]
291it [00:02, 75.45it/s, bound:0 nc:  4 ncall:1.2e+03 eff:24.6% logz=-3.71+/-0.07 dlogz:37.492>0.1]
300it [00:02, 73.45it/s, bound:0 nc:  6 ncall:1.2e+03 eff:24.5% logz=-3.50+/-0.07 dlogz:37.256>0.1]
308it [00:02, 71.12it/s, bound:0 nc:  1 ncall:1.3e+03 eff:24.4% logz=-3.31+/-0.07 dlogz:37.047>0.1]
316it [00:02, 68.83it/s, bound:0 nc:  3 ncall:1.3e+03 eff:24.3% logz=-3.10+/-0.07 dlogz:36.824>0.1]
324it [00:03, 69.27it/s, bound:0 nc: 11 ncall:1.3e+03 eff:24.1% logz=-2.90+/-0.07 dlogz:36.598>0.1]
338it [00:03, 77.98it/s, bound:0 nc: 11 ncall:1.4e+03 eff:24.0% logz=-2.56+/-0.07 dlogz:36.224>0.1]
347it [00:03, 78.21it/s, bound:0 nc: 11 ncall:1.4e+03 eff:24.0% logz=-2.36+/-0.07 dlogz:36.003>0.1]
357it [00:03, 75.65it/s, bound:0 nc:  8 ncall:1.5e+03 eff:23.8% logz=-2.15+/-0.07 dlogz:35.765>0.1]
369it [00:03, 77.13it/s, bound:0 nc:  5 ncall:1.6e+03 eff:23.6% logz=-1.91+/-0.07 dlogz:35.493>0.1]
387it [00:03, 92.83it/s, bound:0 nc:  6 ncall:1.6e+03 eff:23.8% logz=-1.55+/-0.07 dlogz:35.087>0.1]
397it [00:03, 88.90it/s, bound:0 nc:  6 ncall:1.7e+03 eff:23.6% logz=-1.36+/-0.07 dlogz:34.870>0.1]
406it [00:04, 70.73it/s, bound:0 nc:  1 ncall:1.7e+03 eff:23.5% logz=-1.17+/-0.07 dlogz:34.662>0.1]
415it [00:04, 66.14it/s, bound:0 nc: 14 ncall:1.8e+03 eff:23.2% logz=-1.00+/-0.07 dlogz:34.466>0.1]
422it [00:04, 65.14it/s, bound:0 nc:  1 ncall:1.8e+03 eff:23.2% logz=-0.87+/-0.07 dlogz:34.321>0.1]
433it [00:04, 47.33it/s, bound:0 nc: 71 ncall:1.9e+03 eff:22.5% logz=-0.68+/-0.07 dlogz:34.101>0.1]
441it [00:04, 49.83it/s, bound:0 nc:  3 ncall:2.0e+03 eff:22.5% logz=-0.55+/-0.07 dlogz:35.401>0.1]
447it [00:05, 45.96it/s, bound:0 nc:  4 ncall:2.0e+03 eff:21.9% logz=-0.46+/-0.07 dlogz:35.290>0.1]
453it [00:05, 45.82it/s, bound:0 nc:  6 ncall:2.1e+03 eff:21.9% logz=-0.36+/-0.07 dlogz:35.180>0.1]
459it [00:05, 44.69it/s, bound:0 nc:  5 ncall:2.1e+03 eff:21.8% logz=-0.26+/-0.07 dlogz:35.067>0.1]
466it [00:05, 42.89it/s, bound:0 nc: 10 ncall:2.1e+03 eff:21.7% logz=-0.15+/-0.07 dlogz:34.932>0.1]
471it [00:05, 33.99it/s, bound:0 nc: 10 ncall:2.2e+03 eff:21.4% logz=-0.07+/-0.07 dlogz:34.838>0.1]
475it [00:06, 28.49it/s, bound:0 nc:  6 ncall:2.2e+03 eff:21.3% logz=-0.00+/-0.07 dlogz:34.766>0.1]
480it [00:06, 22.38it/s, bound:0 nc: 29 ncall:2.3e+03 eff:21.0% logz=0.07+/-0.07 dlogz:34.680>0.1] 
484it [00:06, 24.08it/s, bound:0 nc:  9 ncall:2.3e+03 eff:21.0% logz=0.13+/-0.07 dlogz:34.610>0.1]
487it [00:06, 23.87it/s, bound:0 nc: 14 ncall:2.3e+03 eff:20.9% logz=0.17+/-0.07 dlogz:34.559>0.1]
490it [00:06, 21.57it/s, bound:0 nc:  6 ncall:2.4e+03 eff:20.8% logz=0.21+/-0.07 dlogz:34.509>0.1]
496it [00:07, 23.78it/s, bound:0 nc:  9 ncall:2.4e+03 eff:20.8% logz=0.30+/-0.07 dlogz:34.408>0.1]
504it [00:07, 32.08it/s, bound:0 nc:  7 ncall:2.4e+03 eff:20.8% logz=0.42+/-0.07 dlogz:34.270>0.1]
508it [00:07, 31.65it/s, bound:0 nc: 11 ncall:2.5e+03 eff:20.6% logz=0.48+/-0.07 dlogz:34.202>0.1]
513it [00:07, 30.16it/s, bound:0 nc: 11 ncall:2.5e+03 eff:20.5% logz=0.56+/-0.07 dlogz:34.111>0.1]
519it [00:07, 33.62it/s, bound:0 nc: 12 ncall:2.6e+03 eff:20.4% logz=0.66+/-0.07 dlogz:33.998>0.1]
525it [00:07, 37.06it/s, bound:0 nc: 10 ncall:2.6e+03 eff:20.3% logz=0.75+/-0.07 dlogz:33.884>0.1]
529it [00:07, 32.22it/s, bound:0 nc: 25 ncall:2.7e+03 eff:19.9% logz=0.82+/-0.07 dlogz:33.810>0.1]
533it [00:08, 33.64it/s, bound:0 nc:  6 ncall:2.7e+03 eff:19.8% logz=0.89+/-0.07 dlogz:33.734>0.1]
538it [00:08, 37.00it/s, bound:0 nc:  7 ncall:2.7e+03 eff:19.8% logz=0.97+/-0.07 dlogz:33.634>0.1]
544it [00:08, 39.71it/s, bound:0 nc: 21 ncall:2.8e+03 eff:19.6% logz=1.07+/-0.07 dlogz:33.519>0.1]
549it [00:08, 41.82it/s, bound:0 nc:  6 ncall:2.8e+03 eff:19.5% logz=1.16+/-0.07 dlogz:33.424>0.1]
554it [00:08, 37.17it/s, bound:0 nc:  6 ncall:2.8e+03 eff:19.4% logz=1.24+/-0.07 dlogz:33.328>0.1]
559it [00:08, 39.83it/s, bound:0 nc: 27 ncall:2.9e+03 eff:19.3% logz=1.32+/-0.07 dlogz:33.232>0.1]
564it [00:08, 36.16it/s, bound:0 nc:  4 ncall:2.9e+03 eff:19.2% logz=1.41+/-0.07 dlogz:33.136>0.1]
572it [00:08, 45.05it/s, bound:0 nc:  4 ncall:3.0e+03 eff:19.2% logz=1.54+/-0.07 dlogz:32.986>0.1]
581it [00:09, 48.21it/s, bound:0 nc:  4 ncall:3.0e+03 eff:19.2% logz=1.68+/-0.07 dlogz:32.816>0.1]
586it [00:09, 40.72it/s, bound:0 nc:  3 ncall:3.1e+03 eff:19.1% logz=1.77+/-0.07 dlogz:32.721>0.1]
591it [00:09, 33.62it/s, bound:0 nc:  2 ncall:3.1e+03 eff:18.9% logz=1.85+/-0.07 dlogz:32.626>0.1]
595it [00:09, 31.17it/s, bound:0 nc: 12 ncall:3.2e+03 eff:18.7% logz=1.91+/-0.07 dlogz:32.551>0.1]
599it [00:09, 25.67it/s, bound:0 nc: 16 ncall:3.3e+03 eff:18.4% logz=1.98+/-0.07 dlogz:32.477>0.1]
606it [00:10, 28.70it/s, bound:0 nc: 34 ncall:3.3e+03 eff:18.2% logz=2.09+/-0.07 dlogz:32.350>0.1]
610it [00:10, 29.68it/s, bound:0 nc:  3 ncall:3.4e+03 eff:18.1% logz=2.15+/-0.07 dlogz:32.276>0.1]
615it [00:10, 32.40it/s, bound:0 nc: 13 ncall:3.4e+03 eff:18.0% logz=2.23+/-0.08 dlogz:32.187>0.1]
619it [00:10, 32.40it/s, bound:0 nc: 11 ncall:3.5e+03 eff:17.9% logz=2.29+/-0.08 dlogz:32.114>0.1]
626it [00:10, 35.23it/s, bound:0 nc:  1 ncall:3.5e+03 eff:17.9% logz=2.41+/-0.08 dlogz:31.982>0.1]
630it [00:10, 32.55it/s, bound:0 nc: 25 ncall:3.5e+03 eff:17.8% logz=2.47+/-0.08 dlogz:31.907>0.1]
634it [00:10, 31.38it/s, bound:0 nc: 10 ncall:3.6e+03 eff:17.7% logz=2.53+/-0.08 dlogz:31.832>0.1]
638it [00:11, 26.37it/s, bound:0 nc:  2 ncall:3.6e+03 eff:17.6% logz=2.60+/-0.08 dlogz:31.759>0.1]
641it [00:11, 18.57it/s, bound:0 nc: 18 ncall:3.7e+03 eff:17.4% logz=2.65+/-0.08 dlogz:31.701>0.1]
644it [00:11, 19.99it/s, bound:0 nc:  2 ncall:3.7e+03 eff:17.4% logz=2.70+/-0.08 dlogz:31.643>0.1]
647it [00:11, 21.42it/s, bound:0 nc:  4 ncall:3.7e+03 eff:17.4% logz=2.75+/-0.08 dlogz:31.587>0.1]
650it [00:11, 21.03it/s, bound:0 nc: 42 ncall:3.8e+03 eff:17.2% logz=2.80+/-0.08 dlogz:31.531>0.1]
653it [00:11, 22.45it/s, bound:0 nc: 32 ncall:3.8e+03 eff:17.1% logz=2.85+/-0.08 dlogz:31.473>0.1]
656it [00:12, 19.35it/s, bound:0 nc: 22 ncall:3.9e+03 eff:16.8% logz=2.90+/-0.08 dlogz:31.415>0.1]
659it [00:12, 16.48it/s, bound:0 nc: 16 ncall:3.9e+03 eff:16.7% logz=2.95+/-0.08 dlogz:31.356>0.1]
663it [00:12, 19.64it/s, bound:0 nc: 18 ncall:4.0e+03 eff:16.6% logz=3.02+/-0.08 dlogz:31.278>0.1]
666it [00:12, 21.35it/s, bound:0 nc: 23 ncall:4.0e+03 eff:16.5% logz=3.07+/-0.08 dlogz:31.218>0.1]
672it [00:12, 27.28it/s, bound:0 nc: 21 ncall:4.1e+03 eff:16.5% logz=3.17+/-0.08 dlogz:31.102>0.1]
675it [00:12, 24.77it/s, bound:0 nc:  8 ncall:4.1e+03 eff:16.4% logz=3.22+/-0.08 dlogz:31.045>0.1]
678it [00:13, 23.44it/s, bound:0 nc: 13 ncall:4.1e+03 eff:16.4% logz=3.27+/-0.08 dlogz:30.985>0.1]
681it [00:13, 24.81it/s, bound:0 nc: 14 ncall:4.1e+03 eff:16.4% logz=3.33+/-0.08 dlogz:30.925>0.1]
686it [00:13, 28.55it/s, bound:0 nc: 14 ncall:4.2e+03 eff:16.4% logz=3.42+/-0.08 dlogz:30.823>0.1]
691it [00:13, 28.44it/s, bound:0 nc: 23 ncall:4.2e+03 eff:16.4% logz=3.51+/-0.08 dlogz:30.715>0.1]
694it [00:13, 21.79it/s, bound:0 nc: 16 ncall:4.2e+03 eff:16.4% logz=3.57+/-0.08 dlogz:30.651>0.1]
698it [00:13, 23.70it/s, bound:0 nc:  5 ncall:4.3e+03 eff:16.4% logz=3.64+/-0.08 dlogz:30.566>0.1]
705it [00:14, 30.40it/s, bound:0 nc: 13 ncall:4.3e+03 eff:16.4% logz=3.78+/-0.08 dlogz:30.415>0.1]
709it [00:14, 23.70it/s, bound:0 nc:  6 ncall:4.4e+03 eff:16.2% logz=3.85+/-0.08 dlogz:30.328>0.1]
713it [00:14, 23.09it/s, bound:0 nc:  6 ncall:4.4e+03 eff:16.1% logz=3.93+/-0.08 dlogz:30.245>0.1]
716it [00:14, 19.75it/s, bound:0 nc: 24 ncall:4.5e+03 eff:16.0% logz=3.98+/-0.08 dlogz:30.184>0.1]
719it [00:14, 20.91it/s, bound:0 nc:  8 ncall:4.5e+03 eff:16.0% logz=4.03+/-0.08 dlogz:30.125>0.1]
722it [00:15, 19.25it/s, bound:0 nc: 30 ncall:4.5e+03 eff:15.9% logz=4.08+/-0.08 dlogz:30.066>0.1]
725it [00:15, 18.03it/s, bound:0 nc: 17 ncall:4.6e+03 eff:15.8% logz=4.13+/-0.08 dlogz:30.008>0.1]
727it [00:15, 11.21it/s, bound:0 nc:  5 ncall:4.6e+03 eff:15.7% logz=4.17+/-0.08 dlogz:29.969>0.1]
732it [00:15, 16.26it/s, bound:0 nc: 14 ncall:4.7e+03 eff:15.7% logz=4.26+/-0.08 dlogz:29.865>0.1]
735it [00:16, 14.26it/s, bound:0 nc: 29 ncall:4.7e+03 eff:15.7% logz=4.31+/-0.08 dlogz:29.803>0.1]
737it [00:16,  9.68it/s, bound:0 nc: 14 ncall:4.7e+03 eff:15.5% logz=4.35+/-0.08 dlogz:29.761>0.1]
739it [00:16, 10.31it/s, bound:0 nc: 10 ncall:4.8e+03 eff:15.5% logz=4.39+/-0.08 dlogz:29.721>0.1]
741it [00:16, 11.01it/s, bound:0 nc:  9 ncall:4.8e+03 eff:15.5% logz=4.42+/-0.08 dlogz:29.680>0.1]
743it [00:17,  9.15it/s, bound:0 nc: 10 ncall:4.8e+03 eff:15.4% logz=4.46+/-0.08 dlogz:29.640>0.1]
745it [00:17, 10.35it/s, bound:0 nc:  1 ncall:4.8e+03 eff:15.4% logz=4.49+/-0.08 dlogz:29.599>0.1]
747it [00:17, 11.73it/s, bound:0 nc: 12 ncall:4.9e+03 eff:15.3% logz=4.53+/-0.08 dlogz:29.558>0.1]
749it [00:17, 12.79it/s, bound:0 nc:  6 ncall:4.9e+03 eff:15.3% logz=4.56+/-0.08 dlogz:29.517>0.1]
751it [00:17, 13.08it/s, bound:0 nc: 19 ncall:4.9e+03 eff:15.3% logz=4.60+/-0.08 dlogz:29.477>0.1]
753it [00:17, 12.86it/s, bound:0 nc:  9 ncall:4.9e+03 eff:15.3% logz=4.63+/-0.08 dlogz:29.437>0.1]
755it [00:17, 13.02it/s, bound:0 nc: 32 ncall:5.0e+03 eff:15.2% logz=4.67+/-0.08 dlogz:29.398>0.1]
757it [00:18,  8.55it/s, bound:0 nc: 58 ncall:5.0e+03 eff:15.1% logz=4.70+/-0.08 dlogz:29.357>0.1]
759it [00:18,  8.21it/s, bound:0 nc:  4 ncall:5.0e+03 eff:15.1% logz=4.74+/-0.08 dlogz:29.316>0.1]
763it [00:18, 10.66it/s, bound:0 nc: 15 ncall:5.1e+03 eff:15.0% logz=4.81+/-0.08 dlogz:29.235>0.1]
766it [00:19, 11.67it/s, bound:0 nc: 36 ncall:5.1e+03 eff:14.9% logz=4.86+/-0.08 dlogz:29.174>0.1]
768it [00:19, 11.86it/s, bound:0 nc:  5 ncall:5.2e+03 eff:14.9% logz=4.90+/-0.08 dlogz:29.133>0.1]
770it [00:19, 12.83it/s, bound:0 nc:  2 ncall:5.2e+03 eff:14.9% logz=4.94+/-0.08 dlogz:29.090>0.1]
772it [00:19,  9.51it/s, bound:0 nc: 15 ncall:5.2e+03 eff:14.8% logz=4.98+/-0.08 dlogz:29.047>0.1]
774it [00:19, 10.60it/s, bound:0 nc: 25 ncall:5.2e+03 eff:14.8% logz=5.02+/-0.08 dlogz:29.005>0.1]
776it [00:19, 11.39it/s, bound:0 nc: 11 ncall:5.3e+03 eff:14.8% logz=5.05+/-0.08 dlogz:28.962>0.1]
778it [00:20,  7.58it/s, bound:0 nc:  6 ncall:5.3e+03 eff:14.6% logz=5.09+/-0.08 dlogz:28.919>0.1]
780it [00:20,  7.16it/s, bound:0 nc:  9 ncall:5.4e+03 eff:14.5% logz=5.13+/-0.08 dlogz:28.877>0.1]
782it [00:20,  8.80it/s, bound:0 nc: 27 ncall:5.4e+03 eff:14.5% logz=5.16+/-0.08 dlogz:28.835>0.1]
784it [00:21,  7.37it/s, bound:0 nc: 22 ncall:5.5e+03 eff:14.3% logz=5.20+/-0.08 dlogz:28.791>0.1]
786it [00:21,  5.32it/s, bound:0 nc: 15 ncall:5.5e+03 eff:14.2% logz=5.24+/-0.08 dlogz:28.747>0.1]
788it [00:22,  4.07it/s, bound:0 nc: 54 ncall:5.6e+03 eff:14.1% logz=5.29+/-0.08 dlogz:28.701>0.1]
790it [00:22,  4.98it/s, bound:0 nc:  3 ncall:5.6e+03 eff:14.1% logz=5.33+/-0.08 dlogz:28.654>0.1]
791it [00:22,  5.40it/s, bound:0 nc: 20 ncall:5.6e+03 eff:14.0% logz=5.35+/-0.08 dlogz:28.630>0.1]
794it [00:23,  7.60it/s, bound:0 nc: 24 ncall:5.7e+03 eff:13.9% logz=5.41+/-0.08 dlogz:28.561>0.1]
796it [00:23,  9.02it/s, bound:0 nc: 15 ncall:5.7e+03 eff:13.9% logz=5.45+/-0.08 dlogz:28.515>0.1]
798it [00:23,  8.64it/s, bound:0 nc: 24 ncall:5.7e+03 eff:13.9% logz=5.49+/-0.08 dlogz:28.469>0.1]
801it [00:23, 11.01it/s, bound:0 nc: 30 ncall:5.8e+03 eff:13.8% logz=5.55+/-0.08 dlogz:28.402>0.1]
803it [00:23,  9.86it/s, bound:0 nc:  2 ncall:5.8e+03 eff:13.7% logz=5.59+/-0.08 dlogz:28.357>0.1]
807it [00:24, 12.06it/s, bound:0 nc: 23 ncall:5.9e+03 eff:13.7% logz=5.67+/-0.09 dlogz:28.266>0.1]
809it [00:24, 11.25it/s, bound:0 nc:  1 ncall:6.0e+03 eff:13.6% logz=5.71+/-0.09 dlogz:28.220>0.1]
811it [00:24, 10.07it/s, bound:0 nc:  1 ncall:6.0e+03 eff:13.6% logz=5.75+/-0.09 dlogz:28.175>0.1]
813it [00:24, 11.38it/s, bound:0 nc:  6 ncall:6.0e+03 eff:13.5% logz=5.79+/-0.09 dlogz:28.130>0.1]
815it [00:25, 10.06it/s, bound:0 nc: 24 ncall:6.1e+03 eff:13.4% logz=5.83+/-0.09 dlogz:28.087>0.1]
817it [00:25, 10.64it/s, bound:0 nc:  2 ncall:6.1e+03 eff:13.4% logz=5.87+/-0.09 dlogz:28.044>0.1]
819it [00:25, 10.37it/s, bound:0 nc:  6 ncall:6.1e+03 eff:13.3% logz=5.91+/-0.09 dlogz:28.000>0.1]
822it [00:25, 12.64it/s, bound:0 nc: 25 ncall:6.2e+03 eff:13.3% logz=5.97+/-0.09 dlogz:27.934>0.1]
824it [00:25, 12.62it/s, bound:0 nc: 31 ncall:6.2e+03 eff:13.2% logz=6.01+/-0.09 dlogz:27.888>0.1]
826it [00:26,  9.36it/s, bound:0 nc: 62 ncall:6.3e+03 eff:13.1% logz=6.05+/-0.09 dlogz:27.842>0.1]
829it [00:26, 12.02it/s, bound:0 nc: 13 ncall:6.3e+03 eff:13.1% logz=6.11+/-0.09 dlogz:27.770>0.1]
833it [00:26, 16.52it/s, bound:0 nc: 11 ncall:6.4e+03 eff:13.0% logz=6.20+/-0.09 dlogz:27.676>0.1]
836it [00:26, 17.34it/s, bound:0 nc:  4 ncall:6.4e+03 eff:13.0% logz=6.26+/-0.09 dlogz:27.605>0.1]
839it [00:26, 15.63it/s, bound:0 nc: 27 ncall:6.5e+03 eff:12.9% logz=6.32+/-0.09 dlogz:27.536>0.1]
841it [00:26, 12.06it/s, bound:0 nc: 28 ncall:6.6e+03 eff:12.8% logz=6.36+/-0.09 dlogz:27.491>0.1]
844it [00:27, 10.80it/s, bound:0 nc:107 ncall:6.7e+03 eff:12.6% logz=6.42+/-0.09 dlogz:27.663>0.1]
847it [00:27, 13.20it/s, bound:0 nc:  7 ncall:6.7e+03 eff:12.6% logz=6.48+/-0.09 dlogz:27.599>0.1]
853it [00:27, 18.23it/s, bound:0 nc: 28 ncall:6.8e+03 eff:12.5% logz=6.59+/-0.09 dlogz:27.470>0.1]
860it [00:27, 26.61it/s, bound:0 nc: 14 ncall:6.9e+03 eff:12.6% logz=6.72+/-0.09 dlogz:27.324>0.1]
864it [00:27, 26.72it/s, bound:0 nc: 25 ncall:6.9e+03 eff:12.5% logz=6.79+/-0.09 dlogz:27.243>0.1]
868it [00:28, 23.66it/s, bound:0 nc: 33 ncall:7.0e+03 eff:12.4% logz=6.86+/-0.09 dlogz:27.158>0.1]
872it [00:28, 24.22it/s, bound:0 nc: 40 ncall:7.1e+03 eff:12.4% logz=6.94+/-0.09 dlogz:27.070>0.1]
876it [00:28, 26.15it/s, bound:0 nc: 11 ncall:7.1e+03 eff:12.4% logz=7.02+/-0.09 dlogz:26.983>0.1]
879it [00:28, 17.04it/s, bound:0 nc:  1 ncall:7.2e+03 eff:12.3% logz=7.08+/-0.09 dlogz:26.919>0.1]
882it [00:29, 11.49it/s, bound:0 nc: 15 ncall:7.2e+03 eff:12.2% logz=7.13+/-0.09 dlogz:26.856>0.1]
884it [00:29, 12.44it/s, bound:0 nc: 18 ncall:7.3e+03 eff:12.2% logz=7.17+/-0.09 dlogz:26.815>0.1]
888it [00:29, 15.04it/s, bound:0 nc: 18 ncall:7.3e+03 eff:12.2% logz=7.24+/-0.09 dlogz:26.734>0.1]
891it [00:29, 17.36it/s, bound:0 nc: 10 ncall:7.3e+03 eff:12.2% logz=7.29+/-0.09 dlogz:26.672>0.1]
894it [00:29, 14.47it/s, bound:0 nc: 16 ncall:7.4e+03 eff:12.1% logz=7.35+/-0.09 dlogz:26.612>0.1]
898it [00:30, 17.39it/s, bound:0 nc: 11 ncall:7.4e+03 eff:12.1% logz=7.42+/-0.09 dlogz:26.528>0.1]
901it [00:30, 10.35it/s, bound:0 nc: 59 ncall:7.6e+03 eff:11.9% logz=7.47+/-0.09 dlogz:26.466>0.1]
903it [00:30, 11.21it/s, bound:0 nc: 16 ncall:7.6e+03 eff:11.8% logz=7.51+/-0.09 dlogz:26.426>0.1]
908it [00:30, 16.33it/s, bound:0 nc: 14 ncall:7.7e+03 eff:11.8% logz=7.60+/-0.09 dlogz:26.326>0.1]
912it [00:31, 14.58it/s, bound:0 nc:110 ncall:7.8e+03 eff:11.6% logz=7.66+/-0.09 dlogz:26.248>0.1]
915it [00:31, 16.49it/s, bound:0 nc: 20 ncall:7.9e+03 eff:11.6% logz=7.71+/-0.09 dlogz:26.190>0.1]
920it [00:31, 18.07it/s, bound:0 nc: 67 ncall:8.0e+03 eff:11.5% logz=7.79+/-0.09 dlogz:26.097>0.1]
923it [00:31, 18.34it/s, bound:0 nc: 18 ncall:8.1e+03 eff:11.4% logz=7.84+/-0.09 dlogz:26.041>0.1]
926it [00:31, 19.07it/s, bound:0 nc: 35 ncall:8.2e+03 eff:11.4% logz=7.89+/-0.09 dlogz:25.983>0.1]
929it [00:32, 16.70it/s, bound:0 nc:  9 ncall:8.3e+03 eff:11.3% logz=7.94+/-0.09 dlogz:25.924>0.1]
931it [00:32, 15.13it/s, bound:0 nc:  5 ncall:8.3e+03 eff:11.2% logz=7.98+/-0.09 dlogz:25.886>0.1]
934it [00:32, 16.81it/s, bound:0 nc:  5 ncall:8.3e+03 eff:11.2% logz=8.03+/-0.09 dlogz:25.830>0.1]
936it [00:32, 16.03it/s, bound:0 nc: 46 ncall:8.4e+03 eff:11.1% logz=8.06+/-0.09 dlogz:25.792>0.1]
938it [00:32, 14.68it/s, bound:0 nc: 50 ncall:8.5e+03 eff:11.1% logz=8.09+/-0.09 dlogz:25.754>0.1]
942it [00:32, 18.51it/s, bound:0 nc:  6 ncall:8.5e+03 eff:11.1% logz=8.16+/-0.09 dlogz:25.677>0.1]
946it [00:33, 17.33it/s, bound:0 nc: 34 ncall:8.6e+03 eff:11.1% logz=8.23+/-0.09 dlogz:25.599>0.1]
948it [00:33, 14.87it/s, bound:0 nc: 20 ncall:8.6e+03 eff:11.0% logz=8.26+/-0.09 dlogz:25.560>0.1]
950it [00:33, 13.99it/s, bound:0 nc: 22 ncall:8.6e+03 eff:11.0% logz=8.30+/-0.09 dlogz:25.520>0.1]
952it [00:33, 14.02it/s, bound:0 nc:  3 ncall:8.7e+03 eff:11.0% logz=8.33+/-0.09 dlogz:25.480>0.1]
954it [00:33, 14.24it/s, bound:0 nc: 33 ncall:8.7e+03 eff:10.9% logz=8.37+/-0.09 dlogz:25.439>0.1]
956it [00:34,  9.31it/s, bound:0 nc:  9 ncall:8.9e+03 eff:10.8% logz=8.40+/-0.09 dlogz:25.398>0.1]
958it [00:34,  6.62it/s, bound:0 nc:145 ncall:9.1e+03 eff:10.6% logz=8.44+/-0.09 dlogz:25.358>0.1]
960it [00:35,  4.30it/s, bound:0 nc:216 ncall:9.3e+03 eff:10.3% logz=8.47+/-0.09 dlogz:25.319>0.1]
964it [00:35,  7.08it/s, bound:0 nc: 17 ncall:9.3e+03 eff:10.3% logz=8.54+/-0.09 dlogz:25.241>0.1]
966it [00:35,  8.22it/s, bound:0 nc: 21 ncall:9.4e+03 eff:10.3% logz=8.57+/-0.09 dlogz:25.201>0.1]
968it [00:36,  8.21it/s, bound:0 nc: 53 ncall:9.5e+03 eff:10.2% logz=8.61+/-0.09 dlogz:25.163>0.1]
970it [00:36,  7.45it/s, bound:0 nc: 20 ncall:9.6e+03 eff:10.1% logz=8.64+/-0.09 dlogz:25.125>0.1]
972it [00:36,  7.84it/s, bound:0 nc: 64 ncall:9.6e+03 eff:10.1% logz=8.67+/-0.09 dlogz:25.088>0.1]
975it [00:36,  9.12it/s, bound:0 nc: 50 ncall:9.7e+03 eff:10.0% logz=8.72+/-0.09 dlogz:25.032>0.1]
978it [00:37, 11.68it/s, bound:0 nc: 19 ncall:9.8e+03 eff:10.0% logz=8.77+/-0.09 dlogz:24.975>0.1]
982it [00:37, 10.36it/s, bound:0 nc: 89 ncall:9.9e+03 eff:9.9% logz=8.84+/-0.09 dlogz:24.898>0.1] 
982it [00:50, 10.36it/s, bound:0 nc: 89 ncall:9.9e+03 eff:9.9% logz=8.84+/-0.09 dlogz:24.898>0.1]
983it [01:02,  3.18s/it, bound:1 nc: 65 ncall:9.9e+03 eff:9.9% logz=8.85+/-0.09 dlogz:24.879>0.1]
1121it [01:02,  7.99it/s, bound:8 nc: 57 ncall:1.7e+04 eff:6.6% logz=11.14+/-0.09 dlogz:23.300>0.1]
1194it [01:02, 13.68it/s, bound:11 nc: 38 ncall:2.1e+04 eff:5.8% logz=12.15+/-0.06 dlogz:22.110>0.1]
1197it [01:20, 13.68it/s, bound:12 nc: 39 ncall:2.1e+04 eff:5.8% logz=12.19+/-0.06 dlogz:22.062>0.1]
