mu1 sigma1 mu2 sigma2 alpha mlo
1.2551582799186896 0.18750405481886892 2.3742918878139214 1.8222880642782484 0.7192810048552445 1.1409295216075925
1.3164154731393034 0.18557133525398395 1.511462981192114 1.0518277402665117 0.7758317136367975 1.109824718574029
1.257030818459179 0.24284705405783213 1.442675002079861 0.2980411486844066 0.20230924112967372 1.1292456817414678
1.2440419964051328 0.3137022615144161 2.3369263294459603 0.9343483074140391 0.8647416801651677 1.1474356102896635
1.1850477308829301 0.24245030551774063 1.248061564530927 0.6417677008620124 0.8816358074071876 1.0973211673766778
1.299297196184306 0.12967228966168756 2.0659750047711727 0.22956040848339754 0.7757551720503751 0.981676462710536
1.1898382455231848 0.30522159677451344 1.4044433107218146 0.42204919358070925 0.7921844633699924 1.068974866789647
1.1620002423257092 0.1895912473249156 1.4171937869535345 0.5791561684771807 0.7355243173111312 1.091573677356303
1.1900010405204007 0.3573744043808648 1.4929417839231616 0.29459071669352227 0.5481432543131223 1.1304921659442186
1.2921939887182379 0.1706847424572724 1.3279967971036162 0.5026989524933211 0.30916779813254375 1.1243981000543815
1.2074600983227755 0.3396388037197712 2.3313415136879243 1.3695176558513222 0.8750937017019416 1.159663288755024
1.201634725344774 0.21907259850996705 1.3794450639700857 0.38063740408323965 0.26494701038923135 1.0894049875268306
1.2911336244764744 0.1643060274454622 1.6180768459526078 1.1353345675519073 0.7843672819588733 1.1421797580288813
1.2316386563489043 0.589791589782712 1.3522464788612862 0.1502821077363773 0.22202393573306137 1.1243648927326295
1.0870293134472695 0.5905444251337947 1.3500152716600198 0.09918257139726382 0.39637049570137695 1.048683025597539
1.2621028847496392 0.257091147437102 1.4050569985730603 0.6109628754183979 0.9909600786323617 1.1425326135590628
1.1049625951290374 0.6740630022095632 1.300267936146013 0.03511781532131996 0.4941815691065027 1.099748393176938
1.2114917735554593 0.17946672952735598 1.7874865315932453 0.9557912386722404 0.8916482680109542 1.1721218610439499
1.2399335867862236 0.31834237683342487 2.0325928075233812 0.6973824106056088 0.9041365616522616 1.1513694551441007
1.2709711429163941 0.3117079151284024 1.7379530326073596 0.15140218511420658 0.9003229533731868 1.120052436225379
1.16920342471552 0.5700316796562711 1.2523336558543035 0.050393421733217224 0.4896740848579646 0.9646586631390967
1.2123595527417272 0.2698314585887588 2.673867308227907 1.790833842284807 0.9058297006105143 1.1705019385634865
1.142970838999937 0.417544310134274 1.5967448157544988 0.2859578285301163 0.8755119058715478 1.136938931123517
1.314749458418657 0.2074523746847575 1.4893446558792849 0.3141756018000428 0.6038276744031098 1.1182356328593008
1.2491702333467027 0.3508069579809835 1.3000988174654255 0.522276181375827 0.8493181336910337 1.1328485866246634
1.1831436570578313 0.41078162260338036 1.8174486823455558 0.9079701897259614 0.9868277076998361 1.164445253016038
1.3145051881068481 0.09432782999159066 1.477638171607778 0.7468093802567941 0.770749633399583 1.104840850308346
1.180161480467178 0.28369866368035557 2.3845029766335477 1.9387821689999405 0.882261925619954 1.1698390531497622
1.1606812804519908 0.36790104422662867 2.2017400338236675 0.13429392933084314 0.938186933605645 1.1382268293175537
1.2348589006462878 0.21060077251287562 1.5171675452434217 0.8531156652686468 0.8891767961652675 1.1550404287686256
1.163788101666639 0.3643879587998069 1.6543834637994692 1.9250880961589443 0.9216243889486927 1.1575518213678624
1.3163003962633453 0.06621243583651376 1.612922135046063 0.41051707406994997 0.5296413206414178 0.9344511458322605
1.1388741868486774 0.3389509814509115 1.4349889198317323 0.8681816040221759 0.9065828218762917 1.1197022735484636
1.2512453853622585 0.2706971154507915 1.7176972764781433 0.7048959967724195 0.8951242443776972 1.1519321217373615
1.1950873459809586 0.3765155760930078 1.5070462814535217 1.993470849625751 0.9659777605778462 1.1489182500766537
1.2014453799939662 0.06462108129237848 1.2237377733562664 0.5671070642806164 0.36402998758554 1.13035572003584
1.1544046989153847 0.3714656227372929 1.9760323350034743 0.43769178016067867 0.9262096262200146 1.1368511311796845
1.1574063345858343 0.3582058656586285 1.6711026770918904 0.24369427575204294 0.8363206581970468 1.130204706264327
1.1690284548865137 0.3604541030601531 1.55069933568218 1.0948416125845644 0.9229039917343351 1.1648504424626596
1.3170404895096928 0.12372730256691407 1.5256709215459172 0.6533901928820494 0.6928150163110536 1.167765648238436
1.2662442297286354 0.3407032415459649 1.3263055409893505 0.1950232668248442 0.9639113209173771 1.1437268875247228
