mu1 sigma1 mu2 sigma2 alpha mlo
1.2436526995321018 0.3648942016527509 1.4049794258661725 0.6813771438695374 0.2109563292862849 1.1449148486960916
1.3780594780504143 0.39993775069652365 1.4063876178131562 0.7585997328702737 0.4565922425655173 1.2839656545662752
1.2952219911926346 0.21661628501565625 1.7697007749995053 0.942413028694535 0.7197412864219819 1.1373518779480185
1.4810180361968746 0.21979311708530191 1.991066617065651 0.9192816923128971 0.5934183887608013 1.148241497937279
1.3537006044967428 0.05302401446043251 1.6534332262707934 1.9959563049060147 0.6141579007440872 1.1047736994264608
1.3916509609404555 0.5436070634721477 1.5061818162766252 1.6475094207638068 0.9597326140193065 1.1438265554722684
1.245373894160711 0.5655256852347951 2.2367694974658305 0.7279985509690949 0.8076631626986485 1.2190282484594133
1.4686240918224718 0.14238744305576487 1.9732132753910698 0.9335881915270272 0.7615547891403338 0.9118087389263508
1.299081961232483 0.11647737508561881 1.7165086104832046 0.39239290408596256 0.2723228454730605 1.0015132868186691
1.6128004705907437 0.3737927709839519 1.6312718635697356 0.2890023292722112 0.9818183726184171 1.199982308365994
1.2287781990039734 0.5097701282757008 2.568410219101491 1.458707276446698 0.7974255195760275 1.1756578178845123
1.5331932653564784 0.4477522867985396 1.5373581732595238 0.21087694596951737 0.38328551721638593 1.0462697013915403
1.49665504952993 0.4197943694445979 1.61964255702426 0.5821695138932129 0.8202626860216216 1.1440223808982048
1.2983493278539049 0.1623962386148447 2.774153292933938 1.6078520612643046 0.5110462707469096 1.2688104836440537
1.263987436062493 0.3532973642325485 2.6726346652004263 0.9748886820899226 0.819981037895982 1.152401631738715
1.3258887596666546 0.21812236096537502 1.3356692602715214 0.3903159499002097 0.8484243321832243 1.271282182849848
1.3826562353700016 0.16323408928488184 1.7673556486200135 1.4729581792538375 0.49345402498544577 1.190225230890881
1.346569663919237 0.2636994944741869 1.5324630584993373 0.39930287305507084 0.2472380338125669 1.0763211757055875
1.2487743298488476 0.21630721151357318 1.446083374621435 0.4770104469171293 0.24160496151356223 1.103987075649767
1.341885437012004 0.2602841205462843 2.8279943587459635 1.8444810110308831 0.5722219810190899 1.235042747869896
1.5456033895362407 0.34715294810506564 2.6933387613111086 0.7382213603541491 0.9181177551911817 1.1832717391284546
1.5043173358651352 0.2004852637416059 2.2203035522650754 1.8891486259867072 0.7704220841329628 1.1780505548491065
1.4711196722589326 0.19428555574742506 2.0676370522437857 1.2755993013729567 0.6624082780661653 1.1750977177976332
1.3401667037423601 0.24931585884657073 1.7078212151531318 0.6508175662472382 0.6216490549151489 1.1236467565152755
1.3163772586583502 0.2651139486033475 2.449719147878262 1.4396078435476138 0.569927940401478 1.2286781145138157
1.2773728240257363 0.34610428718717895 1.998274048101372 1.302310004367243 0.5704693780663199 1.2323322088537492
1.4583107487283975 0.1495781271170325 2.5415747096337875 1.6685896039082388 0.6460167840496351 1.2261736762687412
1.3236725542774357 0.03517193689244868 1.6894177616521158 0.49083691862580875 0.20991300427558626 0.9134567699076064
1.353021364551038 0.11173029695190402 2.4794847874769244 1.181637858063347 0.6181631527812964 1.283146447957404
1.38048372994188 0.12279742014113433 1.9139222782285374 1.4620009790580037 0.7947325353982084 1.2107649043745576
1.3881595833783658 0.17842378769215636 2.888926210556603 1.681767992010581 0.8422614027536255 1.2953832869507622
1.3565086065008698 0.5376129903960042 1.4273186830323215 0.7033271254650076 0.8202385269834551 1.1940295758972979
1.5416150298229627 0.3137141182652665 2.6875364174093024 1.5273431355128086 0.9404870563187526 1.1476183238184938
1.3844687433944478 0.14698784102402482 2.579839527768274 1.3172554524430586 0.8085848577974257 1.212923943854961
1.298255581822958 0.4009082556715166 2.1366534175820098 1.7669155484650325 0.75794959459793 1.1794883683790938
1.3364413747133161 0.3975320609260318 1.469088048746248 0.07432272814233735 0.8228912256996239 1.116423939013802
1.3079336455689967 0.21967164277178824 2.445102790656647 0.7676104252724665 0.7695212684257715 1.1998156384023073
1.2548735553409816 0.6222544982340743 1.5941915423101778 1.4466382150129877 0.9839283219925768 1.250513534347586
1.1317534314185187 0.5459011955168738 1.4938704245674788 0.28528694298416996 0.19159876675927193 1.129239460135695
1.328860293574237 0.10092495788737652 1.7559874640932431 1.6292232298801337 0.4995356914128277 1.2546339948780765
1.2708297402858542 0.4637684058319522 2.088472630925984 0.012464122012550056 0.913709177130124 1.1266161656639817
1.4546001418973957 0.23091586909488582 2.645052378274661 1.644533419662655 0.712405221656534 1.2156092994263372
1.1768289579870332 1.3771428473682508 1.4929771859359575 0.3360707232371118 0.15813978876946175 1.1622648665514117
1.4719192494712914 0.35214854507006427 2.440873050818722 1.4324817131117342 0.9322312259231951 1.1453569579667628
1.3164084071009494 0.24784427229024408 1.8629142236700242 1.330144540611198 0.7703636044351698 1.1795179798386963
1.4261151730198 0.16274309471587758 1.9118099740551013 1.0767326026832504 0.8594975721981566 1.2189495066974247
1.2120141190835207 0.5009218006134151 1.7768645240384404 0.5712398147293589 0.934243206426753 1.1456892739109326
1.4802539678677733 0.25719514450332487 1.509421458665884 0.6832181569060366 0.744366245967599 1.139134410895208
1.4378022389142533 0.09089128651777091 1.4720994890469792 0.6488627130201504 0.7000906993117352 1.0697105224839025
1.211673240554547 0.29228420047489756 2.328373506333302 0.5141648821560622 0.8597266286996172 1.1946564755080458
1.4064554233992492 0.3354863713003322 1.9750576886246418 0.9510641071773343 0.8757034887507049 1.1508957992460356
1.4311262900577506 0.19530615746223356 1.6893836209840951 0.3452335675821081 0.38563709915501804 1.085684002735479
1.2978858930439277 0.1326695690490642 1.664831630867336 1.2080724474576483 0.45382149571661407 1.2823489581228664
1.391610063880219 0.14640831130217244 1.891313367776238 0.7126426562242942 0.6811130476102685 1.1329298260943026
1.4135914456446157 0.3053642965756848 1.6443979667724258 1.0643804543822737 0.7717111308691588 1.1661325624135992
1.2130600067148776 0.25507949875267316 1.223390508972108 1.40233586913898 0.7123703943243384 1.1980098796976257
1.2941166488076261 0.13154091926966544 1.512675989555365 0.7452830115476703 0.7632594162153953 1.2352643833819852
1.414100494062411 0.33752296033597845 1.75121257785686 0.8635012845483885 0.7289693703446843 1.187730841158179
1.224102651798855 0.5878293312560372 2.829431848953729 0.3916758235395258 0.9675387963605919 1.2229662509078365
1.4743346935165587 0.31842096425198574 1.6027282953605066 0.6794377228680472 0.7254498058125425 1.1774555432443732
1.319571920405607 0.5011702838790012 2.1591961358419884 0.7921128425198126 0.9704045001582268 1.1704733755856598
1.5458487739321902 0.2775201859051103 1.7288494797773155 0.3356823062616549 0.8767459178820749 1.2086341556476703
1.2834765797422816 0.5079293173404265 1.5920362778040422 0.09714242777955127 0.9003934343436581 1.167046757842706
1.4124842543289717 0.3033250427008171 2.304281229300508 1.5220850129998114 0.7333351851073651 1.2557755625286702
1.4040481482907932 0.3970322626209716 2.5204127680938915 1.5286697599009296 0.8225811959257333 1.2229507486804099
1.3855303115195223 0.37967582822001794 1.6475963413036525 0.8424840162566927 0.6714723146519467 1.2326631841090547
1.2214671877176357 0.5577838576247585 1.3186246309857583 0.6736469665091362 0.6303093443471944 1.20907654393902
1.4838521663018551 0.4208613778830635 1.5015307553991017 0.6039719088089541 0.8379326578963049 1.2423157116065933
1.4315387365713241 0.10286996800550603 1.7486091678422808 1.0929013903247988 0.6574964639967388 1.1995418691072632
1.4650645289528357 0.1761379102305423 2.1394546732443582 0.4511549071727199 0.720805760810246 1.1848478832492666
1.2964370022327938 0.37546551931340266 1.6664679798395108 0.5544284305120009 0.8558962685387791 1.1499512702710177
1.4301521403387576 0.222440851672211 1.711828899167314 1.997273086579914 0.9114803115513798 1.2561081609914821
1.531998685683615 0.2815059592508585 1.920723539157442 1.2883643263320697 0.9718058983435425 1.2017792715269502
1.415389031179167 0.32122306039511467 2.026303946606813 1.0194019431012233 0.7871719537131125 1.2727884768679083
1.365773106754339 0.19164688010841263 1.9458310130090868 0.0804166167129858 0.8726694391859398 1.2942882005074348
1.4392882407145313 0.2796508652760763 2.0787044036274698 1.6811824939618791 0.7612255238928505 1.2102734239094741
1.3331053786969629 0.049596236643437604 1.3478438006591364 0.5590179804257809 0.025076978040414165 1.264993912157958
1.4281237514981435 0.3415394094245077 1.567787633631745 1.1979375735954647 0.9735929450086777 1.2940006054999613
1.419774255024664 0.22838555214036924 1.7745720017246467 0.6394450381312263 0.8751776843294407 1.18133018618279
1.3437216335352393 0.5214001103564174 1.986037913071585 0.519156952634684 0.9369445338508353 1.2317490412543706
1.3219775371570721 0.32613228900746444 1.847929097965443 0.6208753014089933 0.5806127615768464 1.2204840247948712
1.492920217972837 0.34566707979320627 2.173491542216395 0.019682131531039336 0.8461902909814112 1.2016212206301158
1.3361700756932704 0.5143147580884467 2.3064231662339836 1.1403116280463852 0.9367952565321708 1.2220790182490173
1.3560183973379378 0.2474987995214851 2.5324616332379035 1.5460516114981322 0.9129851165561159 1.2232984242196419
1.30131569401355 0.30675567476249066 1.5188485283455488 1.816484552575596 0.9558091933933678 1.205665881284746
1.4860010453633725 0.4344908842731547 2.724665964114837 0.9038062199646275 0.9909346761192491 1.2378178887968543
1.3081782617844415 0.2819563643291964 1.4893902155266752 0.7118871422381039 0.7185466227094683 1.1650942100396489
1.394648672477153 0.38381315465831545 1.5336769175109382 0.32109282755431506 0.87499485212666 1.1492575697900866
1.3085661552778394 0.4856597832568541 2.585656551341751 1.9951271781135334 0.8790677942738438 1.2154634765276544
1.3420771152158504 0.13649561865751303 2.0802960033690443 1.674333050645349 0.7198363318717238 1.2546915488062553
1.3365450618814356 0.1715729064710632 2.3150005652095125 1.1921570628507776 0.657831026958705 1.2822275485863788
1.3891209426735605 0.39722496154060905 2.3685853156055523 0.11546960254295362 0.9347305769775197 1.2823011133105282
1.3319230971123317 0.4067337757347968 1.3475616785119817 1.0106204011313429 0.9716293149028481 1.3007076088273941
1.432012028988837 0.21804897088239802 2.1378226365515838 0.8043829573129619 0.847010686541867 1.1971067293889481
1.3503440685496946 0.0739055670483275 1.456133755779029 1.3632022932893948 0.5367463575961305 1.2586864749124957
