mu sigma nu tau
1.390413635776189 0.36582878952638387 4.398042747255235 2.599647713738055
1.4801982543258192 0.25971101345487263 3.773545556992847 13.012709208957789
1.4381341304163826 0.24966334345339192 2.0405260759405226 5.278868012120487
1.4168892449836559 0.2278648372032777 6.5934175958482895 19.15243163818042
1.439920339266799 0.275154526930121 2.6287238557766197 4.8511181656114575
1.4847649208305103 0.2562849001223515 3.605267916967571 7.037295195339471
1.4960727208669744 0.2669896523267571 5.444463026137279 13.273829840638284
1.454213264922124 0.6855195734139831 2.725236479936008 2.2076742565821847
1.3870750674713985 0.21582893816979912 5.385593289813137 9.167401736326209
1.484927140727444 0.24539950660719823 3.8582349183597735 19.57494905539749
1.4080440336787807 0.37830376215479933 6.750800319633674 2.683541635509381
1.4039255235384134 0.22433694748242997 3.342789541259992 10.293857716389235
1.4157215114972705 0.2226175666424976 2.605402426359189 14.55346028614209
1.397726459297898 0.1794886448054254 1.750722680620211 11.31134969081107
1.4584351746994644 0.252161260462554 7.051239880689703 16.87103268011056
1.3770469832892491 0.19775229843701306 6.761810141621333 14.956559518772185
1.433603963556684 0.40941070994642764 4.95354845809573 2.685549413986733
1.4994948264159371 0.28720903018667604 5.037552655223139 6.759646444289647
1.3368074586551897 0.14099581403665798 3.7315566268343976 5.417993186853309
1.457306575557811 0.217784017604482 2.4138594714801487 11.557336506648305
1.4737385387412365 0.24577567119320767 2.812110915926442 9.366402633456525
1.4098389670630356 0.2266872438097216 5.6760833575080625 12.842826069220411
1.379967543183874 0.21348638503376696 7.543706456773559 7.699177818142838
1.4302194142419262 0.19247700019536446 2.033596836964591 16.804645054290905
1.5187267954429116 0.45666435459913735 7.261254851943418 2.7465877623941353
1.360945548409422 0.14036752797336358 3.45318101399835 16.023375621354475
1.4348261302820262 0.2545593524144068 5.480985778815237 7.84377501965872
1.355738411573808 0.6423010703922037 2.7952591926876442 2.0905010826254653
1.4619487283697752 0.2598442479627215 7.229052182060901 11.198270769274256
1.3336857558975905 0.1384993121711929 3.874357466499516 6.977905965594111
1.4770415872285523 0.23837900457654643 3.5896248051400237 10.72798604570951
1.5354949565199378 0.6844867663410823 5.128443759442547 2.3091441724595447
1.3499838350519242 0.15795443229308223 5.091927344462661 17.834974034836307
1.471136705011963 0.2575196585259293 4.992609887639315 5.38629856566684
1.3944522736613831 0.21554347561716683 3.717562090818053 10.363728844044664
1.459975403427134 0.2697199875793904 2.8464006567124525 5.9003451497676895
1.4580061693209705 0.25257184266130756 5.0488892756248935 4.661101659682446
1.433722083928528 0.23607131580665336 6.616974546612278 18.866775897590276
1.4614051128416667 0.2967949000387153 2.817146180613324 3.090858273242186
1.3439171776854333 0.14473456113157385 5.144513043753987 17.59349098814814
1.4183189876738291 0.24464768181405971 3.4558253946645423 6.830057948576593
1.4207782837366851 1.596216013302982 3.811010677416914 2.029218122473817
1.3698474992949827 0.1854429850003082 5.32546673769376 17.22746275245494
1.3609153721479985 0.14002636260104342 2.8918465376935147 14.132703904758413
1.4247186096893967 0.3928452896678021 5.741306857464879 2.704898333202098
1.3476229600413754 0.17168132374564118 3.151522289862699 7.220306931238293
1.435990282407642 0.19494484120862934 4.649523634467432 17.753349478729035
1.3928605621137362 0.20766381628765673 7.822549475266358 18.72858390161437
1.500633581230276 0.8557947823633237 5.4818961793345 2.1405841689536276
1.3507817736875716 0.1619603448243771 7.573121892222891 15.32479872971553
1.4791346986182385 0.2627256825086745 6.6896039521406205 12.45837978232259
1.4389869371553987 1.3128114635830808 2.389431065973034 2.0260736054735915
1.4840108777001948 0.2450016800968328 7.920561193717171 15.707288058630393
1.472082915898246 0.2544646344529388 4.253035853305819 14.371130849180336
1.3756542732885673 0.15459995778429003 6.6521341741968705 16.52223514252557
1.4417724659050362 0.27570341424772127 6.679270339834589 5.475729266619608
1.4935643858528054 0.25837127001574645 7.973963265745123 19.674574649033758
1.3859171121201008 0.20782584585854935 5.6280775881840714 11.142493607579476
1.4180704724599988 0.21503858441525617 5.143278150772736 4.484891305818575
1.3973951752331315 0.24754129292256608 5.486142102171691 4.89412392334221
1.4146499289915901 0.22526151866257985 7.452446105918 16.140198261936956
1.3416915648180723 0.17288331661031128 5.92551449503482 5.811208124729161
1.3622331086460946 0.16501025015515702 4.315675263106216 4.3725974240531045
1.4003443787872363 0.18419921284643473 4.770571286337611 5.830346275609041
1.3655900258042872 0.14235789194022772 3.1164919290605706 16.032670073038403
1.4304575029969921 0.23843408623736753 7.978933505421115 13.085231672496443
1.4563687263552247 0.26428296510569876 4.610678803362799 7.694584848354895
1.456995159559532 0.2714191207076072 4.541990573149523 6.572556075047004
1.490096524058978 0.25403046870147566 6.527568893879042 14.23439473748073
1.428154093580872 0.19378438419409816 2.0882004312853186 19.083607388204967
1.4098062535501705 0.22358978012050823 3.6902170036848294 11.591232750929157
1.3408977180457613 0.1599220918404721 7.931799569741533 7.973000046750029
1.4421744325714698 0.2444482033013209 6.859211397923713 13.137407420403818
1.4410511692535064 0.24431874587436894 2.833453088124058 8.673950261898208
1.4757050906758422 0.2853806108257367 2.822030964057028 4.0102795942348965
1.4739526300103478 1.0616934987445685 2.188289009003342 2.0722458143732685
1.438550098735882 0.22621507756725637 6.814952676765651 5.831750874433816
1.477851563570184 0.2745703890392777 5.552113137157809 7.668878260734518
1.4112250307656744 0.17313176103420255 2.0915853032433587 17.83291755401857
1.3917186209610093 0.2087224878477761 1.7507473758080154 4.859224565999556
1.3882570924528284 0.2267631691701882 3.2817728401717883 5.596771370993755
1.4825586944169244 0.25959387721564076 4.3526770543237685 10.243142036433781
1.462523331225459 0.22226182697823896 2.9083040049747937 15.244248876750419
1.4701714259291536 0.2372154860944059 3.366711110701215 18.26789058853592
1.3689723499141435 0.20154374024911786 5.279952145018395 6.820919223609032
1.458805275161002 0.23986862169164694 3.460922282077869 19.234046591847076
1.3471648106416798 0.14160053967540534 3.285801602086236 9.825784802512201
1.3865627227401156 0.19472686868248404 1.8633833511815387 6.9279947406354925
1.384913880893674 0.16090915841545647 5.644198356682203 15.166528976899647
1.3979788557395354 0.24906338476432932 3.0279249999687057 4.452390255643852
1.4660026836830347 0.2561085220163647 6.129977427683619 11.953906625674062
1.3954354288684319 0.18628564679294018 1.8957922906387203 10.641074183000697
1.4037216690416976 0.20171930501512253 2.3922138599132468 3.4588209892018407
