mu sigma mlo
1.2694429815425345 0.6739790941206865 1.162215592516998
1.5287111200159975 0.3006161315537996 1.008133540344323
1.3586486595655756 0.5337407285024705 1.1092869857593601
1.4487654495661517 0.24631835475821182 1.2741202187172425
1.1301854179701794 0.5933310003811658 1.1146928968709717
1.3030117048821799 0.587795229235034 1.1466776956946731
1.1782099949477702 0.6026491301802914 1.126690867578361
1.2675026766699213 0.6571646277968571 1.1923568683384405
1.4697170591241093 0.39148333668743124 1.0879888119390133
1.5661362699816173 0.2786702731401177 1.1150086696465034
1.6116541850272044 0.3056576835185652 1.179519335931256
1.2044107466296894 0.4641544103567505 1.1165953463715106
1.2537929858146997 0.6538667564329961 1.2036277186158992
1.2957408143374476 0.605104450579095 1.177072545587599
1.4823772437912486 0.2523951148429347 1.1917865933280907
1.4441895045580235 0.3686103989526062 1.0948801598843292
1.4454021483692556 0.2503734487197596 1.245094746540603
1.278837230045768 0.6107111353375012 1.2675473592609077
1.23904349828613 0.6224154555048771 1.1751933235043106
1.1606886252544468 0.5403937323111666 1.1259907899996424
1.3294129870411144 0.4124459867286251 1.1138376550666245
1.3297054603934626 0.42764131962393537 1.1152124226722078
1.5502539243654736 0.36059167527551006 1.13526460342593
1.4035378044077058 0.4780856580091605 1.287532431809192
1.5624740596565945 0.35707886825927176 1.1460893672049437
1.3029477189319403 0.3164882600590476 1.1937968032129664
1.5948071892730744 0.3152085582877076 1.1887516985566713
1.2922009625095632 0.35829287118992037 1.1542249327975385
1.5275947008828443 0.3324972806302914 1.1154313542923793
1.399316482655879 0.33350272201971565 1.1315162348362129
1.4395310403802621 0.33190027792756177 1.1191365808619107
1.332143777560783 0.5957431012002122 1.2215559217457024
1.477676160851193 0.2820220977302542 1.152566094227179
1.2980485951979392 0.5099996451326101 1.297923841579414
1.48829941064675 0.33525384372184164 1.1108875554327442
1.5255525667972563 0.3633072266861749 1.1307857784556026
1.4840898219453056 0.26526334061284546 1.1852957044374004
1.5380823651160864 0.33820022371099856 1.1359678800630062
1.4736451569979532 0.4867024275482415 1.2366033808263193
1.5637316307637423 0.37715038232173964 1.1962730059738746
1.277875258327739 0.604879170631451 1.204540047148285
1.5011445495625337 0.3023699973933451 1.1384303396466282
1.4863954337414893 0.355226869471682 1.12540509549164
1.2994008977903104 0.39323790180828155 1.1420030263233607
1.3895063449533882 0.5195027393217131 1.2642899913922387
1.1586620049403598 0.5760552581798128 1.1530669112518284
1.557849499805391 0.382053047767633 1.2003399246957245
1.4636139182189811 0.48303435409680306 1.2097541732384887
1.574303342119852 0.2901718387830891 1.215968291313832
1.5828089565846435 0.31347850379194325 1.2216193187708324
1.5251590401166801 0.4068835062754429 1.2580996028398692
1.4645959012381393 0.29213071715333944 1.2877655999673612
1.5337434962513217 0.266931511194817 1.2056424172488682
1.5558051608143861 0.3814824770802154 1.2025437951176292
1.3436643723989359 0.4292500526041541 1.134765155846241
1.5672378559676463 0.30362959522910266 1.1933614264458396
1.4462953947168402 0.4430667922654585 1.1613058796259106
1.5426553574269501 0.3324763225200254 1.1609042839643875
1.3791254551339074 0.4970335644827393 1.2759599833867903
1.2491934617357976 0.6184815003309676 1.2403928285383539
1.5154009841651153 0.36606152813803006 1.2752283071928319
1.5443112584649041 0.3059857274829734 1.1730017863419988
1.5721063709479606 0.31971908496760537 1.2360824292193366
1.3218543421522173 0.5332955597437544 1.2738675564439064
1.523598760161973 0.3018786733257934 1.2715558678483696
1.3911048077028676 0.30028295747632133 1.1946660948928343
1.4845580471843438 0.3955845646856287 1.2760879788639756
1.4020244253376228 0.30690812001799056 1.293731055721149
1.2363225913490856 0.5411253437931166 1.1626675781862161
1.3350687984048215 0.3600380571813788 1.1600290594925085
1.3255896470217916 0.5399269437244547 1.1918499073343387
1.294828669008826 0.3716740385198633 1.1657910043178876
1.4572288800789663 0.37540874786570466 1.2882970092333348
1.4359004609747976 0.3790196951708994 1.2925509204910814
1.4611688831680372 0.34025021170406883 1.1473643657599855
1.3403981191024668 0.5156043628037992 1.2733088227855474
1.4307278395875258 0.35989299636282907 1.1449072380342966
1.4495045315539954 0.47225318445079706 1.2479661638887964
1.5153086814697612 0.2823747617490559 1.1949030323076024
1.3148449135358344 0.3519261085248793 1.1747486712469886
1.4536526489566994 0.42197566028793015 1.1661355438262593
1.5645038276831427 0.32429336182425733 1.2228860885450425
1.4360377012175356 0.2908652167723956 1.2820295817119467
1.4373818144525257 0.27350637013853457 1.2298880961696932
1.406040354231984 0.30753456600948154 1.183880088630567
1.3310955050145077 0.4192296503112917 1.1469429601688554
1.3434723631655952 0.5490490048554745 1.2385735098009878
1.2932973633980775 0.5327517250831023 1.177889646531432
1.3105429674369882 0.508249773759102 1.1687638246902554
1.3989170957639248 0.28708860801750574 1.2747182741573768
1.3713139831860497 0.35919805495545576 1.1565458592544995
1.3405944886624965 0.5303972039419977 1.1975234776615609
1.3152594889846227 0.52156631582414 1.2758382745740944
1.2505332564036884 0.44623901641447644 1.152367701491726
1.2865957580350573 0.412549434431139 1.1541330001000611
1.5529647358102527 0.32354083615988805 1.2467302661817998
1.5175919380931666 0.40233107412726593 1.243631788066573
1.4731607984147579 0.4430520324991212 1.2503520785621272
1.5457350661629607 0.35173816193389296 1.204181213817244
1.5348945535954406 0.2829142984373189 1.236171309613214
1.53845008009168 0.3205996265475984 1.188893423673926
1.2176458859240233 0.6075616342479075 1.2134822828790675
1.508997322961135 0.34758830996976653 1.2720310305092672
1.4409227513282308 0.3836103432927859 1.153919518342412
1.274353545247201 0.5831329049610369 1.239945766875779
1.339848981689732 0.503009545134378 1.1794458599591298
1.5174415292340404 0.347439793384579 1.1752947354232068
1.4870247609328553 0.327473878859127 1.1635767464662847
1.468562027399177 0.45321644418399665 1.2281007645506787
1.4389759422372668 0.36853541033806186 1.1533142130422267
1.2502008438782037 0.5379595923171155 1.1750205455563418
1.525775789469702 0.36653116323345236 1.1928423121804654
1.1808895965263781 0.44301942689831353 1.1643295583331874
1.5431982406828628 0.34859834370668025 1.2052792545787567
1.3934481956527418 0.41278660956039404 1.154938334837952
1.3031168251266774 0.5644577642606596 1.2392366821543626
1.2769665410371007 0.4027122707373115 1.1623486188969205
1.4009596803897826 0.3350549663153032 1.1684870837988959
1.1687470884682405 0.4985018255981173 1.1587049476093259
1.5081222947912885 0.35497729082590634 1.1749422988580267
1.4032850464595499 0.33705149684966024 1.2946068558946289
1.410685144410491 0.44852980992028624 1.1760819755272196
1.3834222379233343 0.4644073167219893 1.1759100669262161
1.4759385631548971 0.36767508421456296 1.1651539097616403
1.3244413294726165 0.5114699207220152 1.273148887336728
1.2982347773989251 0.5614567167915429 1.2462445670586573
1.4683640220344847 0.29212946254277744 1.1970273935559212
1.4757138785483876 0.4043448151699901 1.184478758893096
1.3563732088115892 0.4374543024603051 1.2907934295400298
1.3005799623260117 0.31696198295411626 1.2837035149611742
1.2981388399497196 0.47046224935452347 1.1631378430700203
1.3127605936069215 0.3761864134665818 1.1704727979551617
1.2362579857800784 0.41826440171548207 1.1677529450215391
1.3937066774931006 0.2960914741704783 1.2758172676593875
1.2579497480899149 0.37032017570708825 1.1879555416599925
1.4786593208432732 0.3865946155247413 1.178116847656552
1.443464046501837 0.31255576790085343 1.1824515320021258
1.4037889532462904 0.3856258706839706 1.2915883119576426
1.3187826313552897 0.47664212014465906 1.1694313199939608
1.3804228856815122 0.4678465718704129 1.2733551501167963
1.3860771996589367 0.35109560946421337 1.1690987584412538
1.3903950172399346 0.30603134435811397 1.2063094025926215
1.540478642522308 0.3362725783840188 1.238019826276827
1.4212856346722207 0.3661600109869719 1.1616928696580957
1.3113823740698 0.5087166457573751 1.1844745951138753
1.5212586884533708 0.3556288371147574 1.1995333767257148
1.5138191774470084 0.37206807841527084 1.2532097552332235
1.4125494711561681 0.28751252783338543 1.2613794932479303
1.4200238287981808 0.46782994019000174 1.2531005747315487
1.5071494353378942 0.32006022106732457 1.188267339267903
1.2439875623357892 0.42775834423488246 1.1671797821272794
1.2292363728162885 0.5811827324725061 1.2107530552801087
1.3017732741536545 0.5329978851518751 1.2009892767744705
1.321541177462801 0.4850285374685138 1.1770638592930254
1.2947650739656957 0.3217666184935143 1.2298809807391942
1.2709842799893247 0.4298440344963844 1.1647299485616995
1.5049476467298364 0.33653937914542875 1.2660433228080874
1.215318312449427 0.4561373793199285 1.1658240552768264
1.4058940656174328 0.29752296017384006 1.2169846580738517
1.3393805979851021 0.40450397149206735 1.2977321422790293
1.49734219706651 0.34015345317240464 1.268632837574779
1.4405679027135143 0.2833655115008403 1.2433637627401881
1.3489959985321613 0.3985904533528877 1.1640072485088435
1.4394043137057193 0.4421569808177863 1.2011698832612296
1.2822132227396132 0.5398953429326008 1.265564479784191
1.275713568807601 0.3365734948040099 1.2178860361115273
1.3823849211344617 0.32224127296018956 1.1951035213921424
1.2049349860519971 0.5762037444965773 1.1990389030604007
1.3370358161217175 0.5287576813223136 1.2271189667160536
1.3343176638380094 0.5079745343708486 1.265359225287686
1.2288023856471133 0.3489120747370951 1.221587383525827
1.5137202072785887 0.353304542784889 1.1986758975100138
1.2313334961121187 0.5740410730339821 1.2082057760807525
1.5127496557495514 0.3579198693610015 1.1999075694204402
1.4695381557811422 0.3943550014401698 1.1868949962735416
1.4804106192121118 0.3726789327479392 1.1830984561066509
1.3462086717877906 0.4971557817377993 1.267035470113263
1.5217257914147075 0.35723319943025317 1.2137556124609155
1.5071355406163884 0.38496841573244284 1.2169021103959368
1.4386452635147073 0.28877215857863947 1.2604963275952856
1.3541944156579757 0.47768519584641544 1.1869564139015747
1.3795440880042926 0.3975954619872897 1.1663052819709931
1.2134208629513066 0.4560160954787445 1.1683741441841269
1.4797356505959889 0.4180778604374384 1.2366244695965964
1.3170884989123217 0.41355802614356213 1.1666003615383338
1.3465767446649648 0.44916311314540747 1.2851494530216876
1.338038433509577 0.35448234644754695 1.2975933905136818
1.4422765354119154 0.4427568381733258 1.2520770265940826
1.344517634627063 0.3524595432973488 1.183902944177345
1.3626067911001534 0.3286332980205516 1.197758625095954
1.3941486295448189 0.43429879114008896 1.2783221397689604
1.199297739328975 0.48870256628536557 1.1690562125480823
1.4782849097420168 0.37137114997022364 1.1850635920677002
1.357072386267945 0.3518349361256365 1.1818886850685546
1.3592504119481013 0.3228113140952655 1.2052385078988976
1.514787559547377 0.368311024511499 1.2413737047767381
1.355006506404998 0.46805226123199173 1.1844728118515002
1.3229420942236687 0.4016646820568609 1.1695548633593102
1.3830935294409095 0.3688449961438203 1.2924930975554823
1.382660332003133 0.34301948790064546 1.1830280775495423
1.2948898271422624 0.3547916382547322 1.197049119606938
1.3770770254398201 0.2972218839141036 1.2486359879577986
1.4646349183062743 0.3131582810617698 1.1935831357923663
1.333635190631011 0.3392890333279678 1.293388638906963
1.4509257167177068 0.40738217085335593 1.1904588177710718
1.503792604943129 0.29624030055205514 1.2438522398858067
1.4077718260121226 0.46362240401510985 1.2086545915530256
