
0it [00:00, ?it/s]
58it [01:38, 15.70it/s, bound:0 nc:  2 ncall:5.8e+02 eff:10.0% logz=-170.52+/-0.15 dlogz:237.755>0.1]
60it [01:38, 12.70it/s, bound:0 nc:  3 ncall:5.9e+02 eff:10.2% logz=-168.61+/-0.17 dlogz:236.875>0.1]
62it [01:38, 11.86it/s, bound:0 nc:  9 ncall:6.0e+02 eff:10.4% logz=-165.98+/-0.17 dlogz:234.084>0.1]
64it [01:38, 12.46it/s, bound:0 nc:  2 ncall:6.0e+02 eff:10.6% logz=-158.12+/-0.18 dlogz:228.639>0.1]
66it [01:38, 13.67it/s, bound:0 nc:  4 ncall:6.1e+02 eff:10.8% logz=-155.70+/-0.17 dlogz:223.721>0.1]
68it [01:39, 13.93it/s, bound:0 nc:  3 ncall:6.1e+02 eff:11.1% logz=-154.31+/-0.16 dlogz:221.775>0.1]
70it [01:39, 11.75it/s, bound:0 nc:  1 ncall:6.2e+02 eff:11.3% logz=-151.28+/-0.17 dlogz:220.003>0.1]
73it [01:39, 12.77it/s, bound:0 nc:  7 ncall:6.3e+02 eff:11.5% logz=-147.82+/-0.17 dlogz:216.412>0.1]
75it [01:39, 13.98it/s, bound:0 nc:  2 ncall:6.4e+02 eff:11.8% logz=-145.40+/-0.17 dlogz:213.348>0.1]
77it [01:39, 12.54it/s, bound:0 nc:  1 ncall:6.5e+02 eff:11.9% logz=-143.61+/-0.16 dlogz:211.173>0.1]
80it [01:39, 15.60it/s, bound:0 nc:  2 ncall:6.5e+02 eff:12.3% logz=-139.75+/-0.18 dlogz:208.678>0.1]
82it [01:40, 15.73it/s, bound:0 nc:  3 ncall:6.6e+02 eff:12.4% logz=-136.24+/-0.18 dlogz:205.384>0.1]
84it [01:40, 15.37it/s, bound:0 nc:  2 ncall:6.6e+02 eff:12.6% logz=-133.17+/-0.17 dlogz:201.890>0.1]
86it [01:40,  8.27it/s, bound:0 nc:  4 ncall:6.8e+02 eff:12.6% logz=-131.57+/-0.16 dlogz:199.000>0.1]
88it [01:40,  8.05it/s, bound:0 nc:  4 ncall:6.9e+02 eff:12.7% logz=-130.05+/-0.16 dlogz:197.506>0.1]
90it [01:41,  7.71it/s, bound:0 nc:  2 ncall:7.0e+02 eff:12.8% logz=-128.81+/-0.16 dlogz:196.293>0.1]
91it [01:41,  7.62it/s, bound:0 nc:  2 ncall:7.1e+02 eff:12.9% logz=-127.93+/-0.16 dlogz:195.581>0.1]
92it [01:41,  7.36it/s, bound:0 nc:  9 ncall:7.2e+02 eff:12.9% logz=-127.25+/-0.16 dlogz:194.697>0.1]
93it [01:41,  7.33it/s, bound:0 nc:  1 ncall:7.2e+02 eff:13.0% logz=-125.79+/-0.17 dlogz:194.013>0.1]
95it [01:41,  7.08it/s, bound:0 nc:  8 ncall:7.3e+02 eff:13.1% logz=-124.13+/-0.16 dlogz:191.600>0.1]
97it [01:42,  8.74it/s, bound:0 nc:  3 ncall:7.3e+02 eff:13.2% logz=-123.02+/-0.16 dlogz:190.309>0.1]
99it [01:42,  7.27it/s, bound:0 nc:  8 ncall:7.5e+02 eff:13.3% logz=-121.67+/-0.16 dlogz:189.297>0.1]
100it [01:42,  7.25it/s, bound:0 nc:  7 ncall:7.5e+02 eff:13.3% logz=-120.35+/-0.17 dlogz:188.418>0.1]
101it [01:42,  7.23it/s, bound:0 nc:  6 ncall:7.6e+02 eff:13.3% logz=-119.26+/-0.16 dlogz:187.091>0.1]
103it [01:42,  8.96it/s, bound:0 nc:  1 ncall:7.6e+02 eff:13.5% logz=-117.65+/-0.16 dlogz:185.072>0.1]
105it [01:43,  8.36it/s, bound:0 nc:  7 ncall:7.7e+02 eff:13.6% logz=-113.76+/-0.18 dlogz:183.554>0.1]
106it [01:43,  8.13it/s, bound:0 nc:  6 ncall:7.8e+02 eff:13.6% logz=-112.57+/-0.17 dlogz:180.491>0.1]
109it [01:43, 11.38it/s, bound:0 nc:  2 ncall:7.8e+02 eff:13.9% logz=-108.62+/-0.16 dlogz:176.137>0.1]
111it [01:43, 12.35it/s, bound:0 nc:  2 ncall:7.9e+02 eff:14.1% logz=-107.11+/-0.16 dlogz:174.603>0.1]
113it [01:43, 12.98it/s, bound:0 nc:  4 ncall:7.9e+02 eff:14.2% logz=-104.84+/-0.17 dlogz:173.012>0.1]
115it [01:43, 13.29it/s, bound:0 nc:  1 ncall:8.0e+02 eff:14.4% logz=-101.52+/-0.17 dlogz:169.551>0.1]
119it [01:43, 18.32it/s, bound:0 nc:  3 ncall:8.0e+02 eff:14.8% logz=-97.32+/-0.17 dlogz:165.807>0.1] 
121it [01:44, 13.70it/s, bound:0 nc:  6 ncall:8.1e+02 eff:14.9% logz=-93.80+/-0.18 dlogz:162.569>0.1]
123it [01:44,  9.84it/s, bound:0 nc: 12 ncall:8.3e+02 eff:14.8% logz=-91.82+/-0.16 dlogz:159.353>0.1]
125it [01:44,  9.34it/s, bound:0 nc:  7 ncall:8.4e+02 eff:14.9% logz=-90.66+/-0.16 dlogz:157.892>0.1]
127it [01:44, 10.61it/s, bound:0 nc:  4 ncall:8.4e+02 eff:15.0% logz=-86.44+/-0.17 dlogz:154.277>0.1]
129it [01:45,  7.10it/s, bound:0 nc: 14 ncall:8.6e+02 eff:15.0% logz=-85.09+/-0.16 dlogz:152.358>0.1]
131it [01:45,  8.40it/s, bound:0 nc:  6 ncall:8.7e+02 eff:15.1% logz=-82.98+/-0.16 dlogz:150.646>0.1]
133it [01:45,  9.63it/s, bound:0 nc:  6 ncall:8.8e+02 eff:15.2% logz=-81.84+/-0.16 dlogz:148.969>0.1]
135it [01:45,  9.04it/s, bound:0 nc:  4 ncall:8.8e+02 eff:15.3% logz=-80.77+/-0.15 dlogz:147.953>0.1]
137it [01:46,  8.36it/s, bound:0 nc:  3 ncall:8.9e+02 eff:15.4% logz=-77.09+/-0.18 dlogz:146.249>0.1]
139it [01:46,  9.80it/s, bound:0 nc:  4 ncall:9.0e+02 eff:15.5% logz=-72.77+/-0.17 dlogz:140.635>0.1]
141it [01:46,  9.07it/s, bound:0 nc:  1 ncall:9.1e+02 eff:15.6% logz=-69.82+/-0.17 dlogz:137.662>0.1]
143it [01:46, 10.13it/s, bound:0 nc:  4 ncall:9.1e+02 eff:15.6% logz=-68.18+/-0.16 dlogz:136.616>0.1]
145it [01:47,  8.96it/s, bound:0 nc:  2 ncall:9.2e+02 eff:15.7% logz=-67.35+/-0.15 dlogz:135.438>0.1]
147it [01:47,  7.16it/s, bound:0 nc:  4 ncall:9.4e+02 eff:15.7% logz=-66.76+/-0.15 dlogz:134.793>0.1]
150it [01:47,  9.49it/s, bound:0 nc:  5 ncall:9.4e+02 eff:15.9% logz=-64.90+/-0.17 dlogz:133.934>0.1]
152it [01:48,  7.66it/s, bound:0 nc:  9 ncall:9.6e+02 eff:15.8% logz=-62.99+/-0.16 dlogz:131.475>0.1]
153it [01:48,  7.68it/s, bound:0 nc:  1 ncall:9.6e+02 eff:15.9% logz=-62.48+/-0.16 dlogz:130.712>0.1]
155it [01:48,  9.16it/s, bound:0 nc:  5 ncall:9.7e+02 eff:16.0% logz=-61.55+/-0.16 dlogz:129.755>0.1]
157it [01:48, 10.11it/s, bound:0 nc:  2 ncall:9.7e+02 eff:16.2% logz=-60.77+/-0.15 dlogz:128.828>0.1]
159it [01:48,  8.70it/s, bound:0 nc:  3 ncall:9.8e+02 eff:16.2% logz=-59.79+/-0.15 dlogz:128.052>0.1]
161it [01:49,  8.12it/s, bound:0 nc:  6 ncall:9.9e+02 eff:16.2% logz=-57.63+/-0.17 dlogz:126.600>0.1]
162it [01:49,  8.02it/s, bound:0 nc:  4 ncall:1.0e+03 eff:16.2% logz=-56.15+/-0.17 dlogz:125.330>0.1]
163it [01:49,  5.45it/s, bound:0 nc: 15 ncall:1.0e+03 eff:16.1% logz=-55.33+/-0.17 dlogz:123.853>0.1]
165it [01:49,  7.22it/s, bound:0 nc:  2 ncall:1.0e+03 eff:16.2% logz=-54.43+/-0.16 dlogz:122.561>0.1]
167it [01:49,  8.68it/s, bound:0 nc:  2 ncall:1.0e+03 eff:16.4% logz=-53.75+/-0.15 dlogz:121.734>0.1]
169it [01:49, 10.53it/s, bound:0 nc:  1 ncall:1.0e+03 eff:16.4% logz=-53.16+/-0.15 dlogz:121.138>0.1]
171it [01:50,  7.58it/s, bound:0 nc:  4 ncall:1.0e+03 eff:16.4% logz=-52.53+/-0.15 dlogz:120.550>0.1]
173it [01:50,  8.71it/s, bound:0 nc:  5 ncall:1.0e+03 eff:16.5% logz=-51.76+/-0.15 dlogz:119.789>0.1]
175it [01:50,  8.10it/s, bound:0 nc:  3 ncall:1.1e+03 eff:16.6% logz=-51.15+/-0.15 dlogz:119.103>0.1]
177it [01:51,  6.52it/s, bound:0 nc:  8 ncall:1.1e+03 eff:16.5% logz=-50.65+/-0.15 dlogz:118.551>0.1]
179it [01:51,  6.66it/s, bound:0 nc:  9 ncall:1.1e+03 eff:16.5% logz=-49.88+/-0.15 dlogz:117.938>0.1]
180it [01:51,  6.65it/s, bound:0 nc:  5 ncall:1.1e+03 eff:16.6% logz=-49.57+/-0.15 dlogz:117.533>0.1]
181it [01:51,  6.79it/s, bound:0 nc:  5 ncall:1.1e+03 eff:16.6% logz=-49.32+/-0.15 dlogz:117.220>0.1]
182it [01:52,  4.84it/s, bound:0 nc: 15 ncall:1.1e+03 eff:16.4% logz=-49.09+/-0.15 dlogz:116.968>0.1]
184it [01:52,  6.54it/s, bound:0 nc:  4 ncall:1.1e+03 eff:16.5% logz=-48.59+/-0.14 dlogz:116.487>0.1]
185it [01:52,  6.73it/s, bound:0 nc:  5 ncall:1.1e+03 eff:16.5% logz=-48.38+/-0.14 dlogz:116.234>0.1]
186it [01:52,  6.91it/s, bound:0 nc:  3 ncall:1.1e+03 eff:16.6% logz=-48.20+/-0.14 dlogz:116.018>0.1]
187it [01:52,  7.15it/s, bound:0 nc:  5 ncall:1.1e+03 eff:16.6% logz=-48.01+/-0.14 dlogz:115.836>0.1]
190it [01:52, 10.85it/s, bound:0 nc:  2 ncall:1.1e+03 eff:16.8% logz=-47.03+/-0.15 dlogz:115.074>0.1]
192it [01:53,  9.47it/s, bound:0 nc:  9 ncall:1.1e+03 eff:16.8% logz=-46.46+/-0.15 dlogz:114.349>0.1]
194it [01:53, 10.51it/s, bound:0 nc:  4 ncall:1.1e+03 eff:16.9% logz=-45.67+/-0.15 dlogz:113.756>0.1]
196it [01:53, 11.41it/s, bound:0 nc:  2 ncall:1.2e+03 eff:17.0% logz=-44.95+/-0.15 dlogz:112.877>0.1]
198it [01:53,  9.61it/s, bound:0 nc:  3 ncall:1.2e+03 eff:17.0% logz=-44.28+/-0.15 dlogz:112.270>0.1]
200it [01:53, 10.61it/s, bound:0 nc:  2 ncall:1.2e+03 eff:17.2% logz=-42.89+/-0.16 dlogz:111.521>0.1]
202it [01:54,  5.88it/s, bound:0 nc: 14 ncall:1.2e+03 eff:17.0% logz=-41.59+/-0.16 dlogz:109.670>0.1]
203it [01:54,  5.34it/s, bound:0 nc: 11 ncall:1.2e+03 eff:16.9% logz=-41.22+/-0.16 dlogz:109.185>0.1]
205it [01:54,  6.81it/s, bound:0 nc:  2 ncall:1.2e+03 eff:17.0% logz=-40.28+/-0.16 dlogz:108.425>0.1]
208it [01:55,  8.23it/s, bound:0 nc:  9 ncall:1.2e+03 eff:17.1% logz=-39.13+/-0.15 dlogz:107.021>0.1]
211it [01:55, 10.81it/s, bound:0 nc:  2 ncall:1.2e+03 eff:17.3% logz=-38.41+/-0.15 dlogz:106.193>0.1]
213it [01:55, 10.43it/s, bound:0 nc:  2 ncall:1.2e+03 eff:17.3% logz=-38.04+/-0.14 dlogz:105.803>0.1]
215it [01:55,  9.38it/s, bound:0 nc:  8 ncall:1.2e+03 eff:17.3% logz=-37.51+/-0.15 dlogz:105.388>0.1]
217it [01:56, 10.14it/s, bound:0 nc:  1 ncall:1.2e+03 eff:17.4% logz=-36.76+/-0.15 dlogz:104.690>0.1]
219it [01:56,  5.78it/s, bound:0 nc:  2 ncall:1.3e+03 eff:17.2% logz=-35.74+/-0.15 dlogz:103.800>0.1]
220it [01:57,  4.78it/s, bound:0 nc: 15 ncall:1.3e+03 eff:17.0% logz=-35.37+/-0.15 dlogz:103.295>0.1]
221it [01:57,  4.55it/s, bound:0 nc: 14 ncall:1.3e+03 eff:16.9% logz=-35.01+/-0.15 dlogz:102.925>0.1]
222it [01:57,  4.48it/s, bound:0 nc:  6 ncall:1.3e+03 eff:16.9% logz=-34.65+/-0.15 dlogz:102.558>0.1]
224it [01:57,  6.08it/s, bound:0 nc:  1 ncall:1.3e+03 eff:17.0% logz=-34.03+/-0.15 dlogz:101.888>0.1]
226it [01:57,  7.81it/s, bound:0 nc:  6 ncall:1.3e+03 eff:17.1% logz=-33.15+/-0.15 dlogz:101.165>0.1]
228it [01:58,  7.41it/s, bound:0 nc:  1 ncall:1.3e+03 eff:17.1% logz=-32.40+/-0.15 dlogz:100.274>0.1]
230it [01:58,  9.05it/s, bound:0 nc:  6 ncall:1.3e+03 eff:17.2% logz=-31.86+/-0.15 dlogz:99.634>0.1] 
232it [01:58,  8.29it/s, bound:0 nc:  2 ncall:1.4e+03 eff:17.2% logz=-31.44+/-0.15 dlogz:99.178>0.1]
234it [01:58,  8.05it/s, bound:0 nc:  6 ncall:1.4e+03 eff:17.2% logz=-31.02+/-0.14 dlogz:98.747>0.1]
235it [01:58,  7.85it/s, bound:0 nc:  3 ncall:1.4e+03 eff:17.3% logz=-30.78+/-0.14 dlogz:98.537>0.1]
238it [01:59, 10.65it/s, bound:0 nc:  2 ncall:1.4e+03 eff:17.4% logz=-29.84+/-0.15 dlogz:97.623>0.1]
240it [01:59, 11.33it/s, bound:0 nc:  3 ncall:1.4e+03 eff:17.5% logz=-29.03+/-0.15 dlogz:96.984>0.1]
242it [01:59,  7.73it/s, bound:0 nc: 13 ncall:1.4e+03 eff:17.5% logz=-28.16+/-0.15 dlogz:96.130>0.1]
244it [01:59,  8.99it/s, bound:0 nc:  4 ncall:1.4e+03 eff:17.5% logz=-27.27+/-0.15 dlogz:95.183>0.1]
246it [02:00,  6.91it/s, bound:0 nc:  3 ncall:1.4e+03 eff:17.4% logz=-26.18+/-0.16 dlogz:94.360>0.1]
247it [02:00,  6.94it/s, bound:0 nc:  3 ncall:1.4e+03 eff:17.5% logz=-25.72+/-0.16 dlogz:93.666>0.1]
249it [02:00,  8.31it/s, bound:0 nc:  2 ncall:1.4e+03 eff:17.6% logz=-24.98+/-0.15 dlogz:92.836>0.1]
251it [02:01,  6.72it/s, bound:0 nc:  8 ncall:1.4e+03 eff:17.5% logz=-24.22+/-0.15 dlogz:92.077>0.1]
252it [02:01,  5.85it/s, bound:0 nc: 11 ncall:1.4e+03 eff:17.5% logz=-23.72+/-0.16 dlogz:91.693>0.1]
253it [02:01,  5.23it/s, bound:0 nc:  9 ncall:1.5e+03 eff:17.4% logz=-22.76+/-0.16 dlogz:91.197>0.1]
254it [02:01,  5.53it/s, bound:0 nc:  4 ncall:1.5e+03 eff:17.4% logz=-21.98+/-0.16 dlogz:90.227>0.1]
256it [02:02,  5.22it/s, bound:0 nc: 17 ncall:1.5e+03 eff:17.4% logz=-21.17+/-0.16 dlogz:88.971>0.1]
257it [02:02,  4.23it/s, bound:0 nc: 13 ncall:1.5e+03 eff:17.3% logz=-20.82+/-0.16 dlogz:88.637>0.1]
258it [02:02,  4.80it/s, bound:0 nc:  3 ncall:1.5e+03 eff:17.3% logz=-20.48+/-0.15 dlogz:88.281>0.1]
262it [02:02,  9.13it/s, bound:0 nc:  2 ncall:1.5e+03 eff:17.5% logz=-19.16+/-0.15 dlogz:86.939>0.1]
264it [02:03,  6.93it/s, bound:0 nc: 11 ncall:1.5e+03 eff:17.4% logz=-18.62+/-0.15 dlogz:86.308>0.1]
265it [02:03,  7.17it/s, bound:0 nc:  1 ncall:1.5e+03 eff:17.4% logz=-18.37+/-0.15 dlogz:86.067>0.1]
266it [02:03,  5.98it/s, bound:0 nc: 12 ncall:1.5e+03 eff:17.4% logz=-18.06+/-0.15 dlogz:85.816>0.1]
268it [02:03,  7.54it/s, bound:0 nc:  2 ncall:1.5e+03 eff:17.4% logz=-17.35+/-0.15 dlogz:85.155>0.1]
269it [02:03,  7.27it/s, bound:0 nc:  8 ncall:1.5e+03 eff:17.4% logz=-16.88+/-0.15 dlogz:84.782>0.1]
270it [02:04,  6.88it/s, bound:0 nc:  2 ncall:1.5e+03 eff:17.5% logz=-16.46+/-0.15 dlogz:84.311>0.1]
271it [02:04,  6.75it/s, bound:0 nc:  7 ncall:1.6e+03 eff:17.4% logz=-16.16+/-0.15 dlogz:83.893>0.1]
273it [02:04,  8.57it/s, bound:0 nc:  1 ncall:1.6e+03 eff:17.5% logz=-15.60+/-0.15 dlogz:83.292>0.1]
274it [02:04,  6.41it/s, bound:0 nc: 14 ncall:1.6e+03 eff:17.5% logz=-15.33+/-0.15 dlogz:83.024>0.1]
275it [02:04,  6.45it/s, bound:0 nc:  5 ncall:1.6e+03 eff:17.5% logz=-15.07+/-0.15 dlogz:82.751>0.1]
276it [02:05,  4.35it/s, bound:0 nc: 15 ncall:1.6e+03 eff:17.4% logz=-14.84+/-0.15 dlogz:82.486>0.1]
277it [02:05,  4.82it/s, bound:0 nc:  5 ncall:1.6e+03 eff:17.4% logz=-14.62+/-0.15 dlogz:82.250>0.1]
278it [02:05,  4.40it/s, bound:0 nc:  6 ncall:1.6e+03 eff:17.4% logz=-14.33+/-0.15 dlogz:82.028>0.1]
279it [02:06,  4.10it/s, bound:0 nc: 10 ncall:1.6e+03 eff:17.3% logz=-13.94+/-0.15 dlogz:81.734>0.1]
281it [02:06,  5.98it/s, bound:0 nc:  3 ncall:1.6e+03 eff:17.4% logz=-13.29+/-0.15 dlogz:80.990>0.1]
283it [02:06,  5.38it/s, bound:0 nc: 16 ncall:1.6e+03 eff:17.3% logz=-12.77+/-0.15 dlogz:80.411>0.1]
285it [02:07,  5.06it/s, bound:0 nc: 13 ncall:1.6e+03 eff:17.3% logz=-12.34+/-0.15 dlogz:79.974>0.1]
287it [02:07,  6.50it/s, bound:0 nc:  5 ncall:1.7e+03 eff:17.4% logz=-11.76+/-0.15 dlogz:79.427>0.1]
288it [02:07,  4.80it/s, bound:0 nc: 13 ncall:1.7e+03 eff:17.3% logz=-11.50+/-0.15 dlogz:79.143>0.1]
290it [02:07,  6.00it/s, bound:0 nc:  3 ncall:1.7e+03 eff:17.3% logz=-11.04+/-0.15 dlogz:78.643>0.1]
291it [02:07,  6.24it/s, bound:0 nc:  3 ncall:1.7e+03 eff:17.4% logz=-10.84+/-0.15 dlogz:78.418>0.1]
294it [02:08,  7.91it/s, bound:0 nc:  6 ncall:1.7e+03 eff:17.4% logz=-10.16+/-0.15 dlogz:77.790>0.1]
295it [02:08,  4.97it/s, bound:0 nc: 21 ncall:1.7e+03 eff:17.3% logz=-9.91+/-0.15 dlogz:77.529>0.1] 
297it [02:08,  6.33it/s, bound:0 nc:  3 ncall:1.7e+03 eff:17.4% logz=-9.43+/-0.15 dlogz:77.036>0.1]
299it [02:09,  6.78it/s, bound:0 nc:  8 ncall:1.7e+03 eff:17.4% logz=-9.05+/-0.15 dlogz:76.587>0.1]
300it [02:09,  5.18it/s, bound:0 nc: 15 ncall:1.7e+03 eff:17.3% logz=-8.87+/-0.14 dlogz:76.408>0.1]
303it [02:09,  7.92it/s, bound:0 nc:  3 ncall:1.7e+03 eff:17.4% logz=-8.02+/-0.15 dlogz:75.730>0.1]
305it [02:09,  9.17it/s, bound:0 nc:  3 ncall:1.7e+03 eff:17.4% logz=-7.33+/-0.15 dlogz:75.056>0.1]
307it [02:09, 10.29it/s, bound:0 nc:  1 ncall:1.8e+03 eff:17.5% logz=-6.66+/-0.15 dlogz:74.291>0.1]
309it [02:10,  8.70it/s, bound:0 nc:  3 ncall:1.8e+03 eff:17.5% logz=-6.21+/-0.15 dlogz:73.751>0.1]
311it [02:10,  8.16it/s, bound:0 nc:  5 ncall:1.8e+03 eff:17.5% logz=-5.80+/-0.15 dlogz:73.335>0.1]
312it [02:10,  7.78it/s, bound:0 nc:  3 ncall:1.8e+03 eff:17.5% logz=-5.60+/-0.15 dlogz:73.129>0.1]
313it [02:11,  4.84it/s, bound:0 nc: 19 ncall:1.8e+03 eff:17.4% logz=-5.37+/-0.15 dlogz:72.927>0.1]
315it [02:11,  6.30it/s, bound:0 nc:  5 ncall:1.8e+03 eff:17.5% logz=-4.91+/-0.15 dlogz:72.444>0.1]
316it [02:11,  5.13it/s, bound:0 nc:  6 ncall:1.8e+03 eff:17.4% logz=-4.68+/-0.15 dlogz:72.222>0.1]
318it [02:11,  5.80it/s, bound:0 nc:  7 ncall:1.8e+03 eff:17.5% logz=-3.90+/-0.15 dlogz:71.636>0.1]
319it [02:12,  6.07it/s, bound:0 nc:  8 ncall:1.8e+03 eff:17.4% logz=-3.49+/-0.15 dlogz:71.204>0.1]
320it [02:12,  4.39it/s, bound:0 nc: 13 ncall:1.8e+03 eff:17.4% logz=-3.14+/-0.15 dlogz:70.800>0.1]
321it [02:12,  4.43it/s, bound:0 nc:  8 ncall:1.9e+03 eff:17.3% logz=-2.72+/-0.16 dlogz:70.447>0.1]
322it [02:12,  4.39it/s, bound:0 nc: 11 ncall:1.9e+03 eff:17.3% logz=-2.23+/-0.16 dlogz:70.019>0.1]
324it [02:13,  5.20it/s, bound:0 nc:  8 ncall:1.9e+03 eff:17.3% logz=-1.56+/-0.15 dlogz:69.138>0.1]
325it [02:13,  4.62it/s, bound:0 nc: 10 ncall:1.9e+03 eff:17.3% logz=-1.29+/-0.15 dlogz:68.855>0.1]
326it [02:13,  3.76it/s, bound:0 nc: 16 ncall:1.9e+03 eff:17.2% logz=-1.03+/-0.15 dlogz:68.577>0.1]
327it [02:14,  3.65it/s, bound:0 nc: 11 ncall:1.9e+03 eff:17.1% logz=-0.80+/-0.15 dlogz:68.318>0.1]
328it [02:14,  3.19it/s, bound:0 nc: 12 ncall:1.9e+03 eff:17.1% logz=-0.56+/-0.15 dlogz:68.084>0.1]
331it [02:14,  5.93it/s, bound:0 nc:  4 ncall:1.9e+03 eff:17.2% logz=0.31+/-0.15 dlogz:67.302>0.1] 
332it [02:14,  6.34it/s, bound:0 nc:  6 ncall:1.9e+03 eff:17.2% logz=0.66+/-0.15 dlogz:66.961>0.1]
333it [02:15,  5.45it/s, bound:0 nc: 11 ncall:1.9e+03 eff:17.1% logz=0.98+/-0.15 dlogz:66.611>0.1]
334it [02:15,  5.93it/s, bound:0 nc:  1 ncall:1.9e+03 eff:17.2% logz=1.24+/-0.15 dlogz:66.294>0.1]
335it [02:15,  6.18it/s, bound:0 nc:  5 ncall:2.0e+03 eff:17.2% logz=1.46+/-0.15 dlogz:66.032>0.1]
337it [02:15,  6.70it/s, bound:0 nc: 11 ncall:2.0e+03 eff:17.2% logz=1.88+/-0.15 dlogz:65.615>0.1]
338it [02:15,  7.00it/s, bound:0 nc:  6 ncall:2.0e+03 eff:17.2% logz=2.13+/-0.15 dlogz:65.382>0.1]
339it [02:16,  5.67it/s, bound:0 nc: 10 ncall:2.0e+03 eff:17.1% logz=2.36+/-0.15 dlogz:65.126>0.1]
340it [02:16,  5.92it/s, bound:0 nc:  2 ncall:2.0e+03 eff:17.2% logz=2.57+/-0.15 dlogz:64.893>0.1]
341it [02:16,  6.41it/s, bound:0 nc:  8 ncall:2.0e+03 eff:17.1% logz=2.80+/-0.15 dlogz:64.682>0.1]
342it [02:16,  4.71it/s, bound:0 nc: 12 ncall:2.0e+03 eff:17.1% logz=3.03+/-0.15 dlogz:64.450>0.1]
343it [02:16,  5.21it/s, bound:0 nc:  5 ncall:2.0e+03 eff:17.1% logz=3.27+/-0.15 dlogz:64.214>0.1]
