
0it [00:00, ?it/s]
194it [00:16, 55.97it/s, bound:0 nc:  2 ncall:6.4e+02 eff:30.2% logz=-45.70+/-0.16 dlogz:101.212>0.1]
200it [00:16, 46.92it/s, bound:0 nc:  2 ncall:6.6e+02 eff:30.3% logz=-43.61+/-0.15 dlogz:98.761>0.1] 
206it [00:16, 41.62it/s, bound:0 nc:  5 ncall:6.7e+02 eff:30.6% logz=-41.66+/-0.15 dlogz:96.816>0.1]
212it [00:16, 43.48it/s, bound:0 nc:  1 ncall:6.8e+02 eff:31.1% logz=-37.47+/-0.16 dlogz:92.898>0.1]
219it [00:16, 47.48it/s, bound:0 nc:  3 ncall:6.9e+02 eff:31.6% logz=-34.35+/-0.15 dlogz:89.508>0.1]
225it [00:16, 47.29it/s, bound:0 nc:  1 ncall:7.0e+02 eff:32.0% logz=-32.38+/-0.15 dlogz:87.418>0.1]
230it [00:17, 45.68it/s, bound:0 nc:  1 ncall:7.1e+02 eff:32.3% logz=-30.42+/-0.16 dlogz:86.066>0.1]
236it [00:17, 46.87it/s, bound:0 nc:  1 ncall:7.2e+02 eff:32.7% logz=-26.98+/-0.16 dlogz:82.208>0.1]
242it [00:17, 48.29it/s, bound:0 nc:  4 ncall:7.3e+02 eff:33.1% logz=-24.83+/-0.15 dlogz:80.074>0.1]
248it [00:17, 49.27it/s, bound:0 nc:  1 ncall:7.4e+02 eff:33.5% logz=-21.91+/-0.15 dlogz:76.971>0.1]
255it [00:17, 52.41it/s, bound:0 nc:  2 ncall:7.5e+02 eff:34.0% logz=-19.94+/-0.15 dlogz:75.105>0.1]
261it [00:17, 51.94it/s, bound:0 nc:  2 ncall:7.6e+02 eff:34.2% logz=-18.41+/-0.15 dlogz:73.341>0.1]
267it [00:17, 51.52it/s, bound:0 nc:  2 ncall:7.7e+02 eff:34.5% logz=-16.83+/-0.15 dlogz:71.707>0.1]
273it [00:17, 44.84it/s, bound:0 nc:  2 ncall:7.9e+02 eff:34.7% logz=-16.03+/-0.14 dlogz:70.830>0.1]
279it [00:18, 43.13it/s, bound:0 nc:  2 ncall:8.0e+02 eff:35.0% logz=-15.03+/-0.14 dlogz:69.907>0.1]
284it [00:18, 37.61it/s, bound:0 nc:  3 ncall:8.1e+02 eff:35.0% logz=-14.06+/-0.14 dlogz:68.899>0.1]
288it [00:18, 36.77it/s, bound:0 nc:  5 ncall:8.2e+02 eff:35.0% logz=-13.30+/-0.14 dlogz:68.112>0.1]
292it [00:18, 35.68it/s, bound:0 nc:  1 ncall:8.4e+02 eff:35.0% logz=-12.73+/-0.14 dlogz:67.492>0.1]
297it [00:18, 37.53it/s, bound:0 nc:  2 ncall:8.4e+02 eff:35.3% logz=-12.04+/-0.14 dlogz:66.804>0.1]
303it [00:18, 40.90it/s, bound:0 nc:  1 ncall:8.5e+02 eff:35.6% logz=-11.14+/-0.14 dlogz:65.883>0.1]
312it [00:18, 49.93it/s, bound:0 nc:  1 ncall:8.6e+02 eff:36.2% logz=-9.46+/-0.14 dlogz:64.189>0.1] 
318it [00:18, 49.44it/s, bound:0 nc:  1 ncall:8.7e+02 eff:36.5% logz=-8.55+/-0.14 dlogz:63.233>0.1]
323it [00:19, 47.37it/s, bound:0 nc:  3 ncall:8.8e+02 eff:36.6% logz=-7.99+/-0.14 dlogz:62.680>0.1]
328it [00:19, 45.39it/s, bound:0 nc:  1 ncall:8.9e+02 eff:36.8% logz=-7.43+/-0.14 dlogz:62.073>0.1]
333it [00:19, 44.35it/s, bound:0 nc:  2 ncall:9.0e+02 eff:36.9% logz=-6.83+/-0.14 dlogz:61.518>0.1]
338it [00:19, 43.80it/s, bound:0 nc:  1 ncall:9.1e+02 eff:37.1% logz=-5.98+/-0.14 dlogz:60.684>0.1]
343it [00:19, 37.12it/s, bound:0 nc:  3 ncall:9.3e+02 eff:37.0% logz=-5.01+/-0.14 dlogz:59.684>0.1]
349it [00:19, 36.25it/s, bound:0 nc:  8 ncall:9.4e+02 eff:37.0% logz=-4.19+/-0.14 dlogz:58.816>0.1]
353it [00:19, 36.00it/s, bound:0 nc:  3 ncall:9.5e+02 eff:37.1% logz=-3.66+/-0.14 dlogz:58.271>0.1]
357it [00:20, 35.56it/s, bound:0 nc:  1 ncall:9.6e+02 eff:37.0% logz=-3.09+/-0.14 dlogz:57.690>0.1]
361it [00:20, 30.90it/s, bound:0 nc:  1 ncall:9.8e+02 eff:36.8% logz=-2.60+/-0.14 dlogz:57.184>0.1]
365it [00:20, 31.76it/s, bound:0 nc:  1 ncall:9.9e+02 eff:36.9% logz=-2.14+/-0.14 dlogz:56.712>0.1]
369it [00:20, 32.48it/s, bound:0 nc:  1 ncall:1.0e+03 eff:36.9% logz=-1.73+/-0.14 dlogz:56.257>0.1]
373it [00:20, 32.69it/s, bound:0 nc:  2 ncall:1.0e+03 eff:37.1% logz=-1.41+/-0.14 dlogz:55.914>0.1]
378it [00:20, 35.74it/s, bound:0 nc:  5 ncall:1.0e+03 eff:37.1% logz=-1.04+/-0.13 dlogz:55.530>0.1]
382it [00:20, 35.02it/s, bound:0 nc:  1 ncall:1.0e+03 eff:37.1% logz=-0.74+/-0.13 dlogz:55.229>0.1]
386it [00:20, 29.97it/s, bound:0 nc:  2 ncall:1.0e+03 eff:37.0% logz=-0.45+/-0.13 dlogz:54.919>0.1]
390it [00:21, 27.47it/s, bound:0 nc:  2 ncall:1.1e+03 eff:36.9% logz=-0.18+/-0.13 dlogz:54.634>0.1]
394it [00:21, 28.60it/s, bound:0 nc:  1 ncall:1.1e+03 eff:37.0% logz=0.11+/-0.13 dlogz:54.336>0.1] 
399it [00:21, 32.45it/s, bound:0 nc:  2 ncall:1.1e+03 eff:37.1% logz=0.47+/-0.13 dlogz:53.972>0.1]
405it [00:21, 37.16it/s, bound:0 nc:  1 ncall:1.1e+03 eff:37.3% logz=0.96+/-0.13 dlogz:53.469>0.1]
409it [00:21, 35.82it/s, bound:0 nc:  2 ncall:1.1e+03 eff:37.2% logz=1.28+/-0.13 dlogz:53.138>0.1]
413it [00:21, 34.43it/s, bound:0 nc:  6 ncall:1.1e+03 eff:37.2% logz=1.58+/-0.13 dlogz:52.828>0.1]
417it [00:21, 29.09it/s, bound:0 nc:  8 ncall:1.1e+03 eff:37.2% logz=1.88+/-0.13 dlogz:52.516>0.1]
421it [00:22, 26.70it/s, bound:0 nc:  3 ncall:1.1e+03 eff:37.0% logz=2.16+/-0.13 dlogz:52.220>0.1]
425it [00:22, 28.28it/s, bound:0 nc:  4 ncall:1.1e+03 eff:37.1% logz=2.41+/-0.13 dlogz:51.953>0.1]
430it [00:22, 31.85it/s, bound:0 nc:  2 ncall:1.2e+03 eff:37.2% logz=2.72+/-0.13 dlogz:51.634>0.1]
434it [00:22, 28.43it/s, bound:0 nc:  1 ncall:1.2e+03 eff:37.1% logz=2.96+/-0.13 dlogz:51.376>0.1]
441it [00:22, 36.06it/s, bound:0 nc:  2 ncall:1.2e+03 eff:37.3% logz=3.36+/-0.13 dlogz:50.964>0.1]
445it [00:22, 31.19it/s, bound:0 nc:  7 ncall:1.2e+03 eff:37.2% logz=3.61+/-0.13 dlogz:50.707>0.1]
449it [00:22, 31.39it/s, bound:0 nc:  4 ncall:1.2e+03 eff:37.1% logz=3.86+/-0.13 dlogz:50.444>0.1]
453it [00:23, 28.37it/s, bound:0 nc:  6 ncall:1.2e+03 eff:37.0% logz=4.08+/-0.13 dlogz:50.201>0.1]
457it [00:23, 26.38it/s, bound:0 nc:  1 ncall:1.2e+03 eff:36.9% logz=4.32+/-0.13 dlogz:49.971>0.1]
460it [00:23, 15.21it/s, bound:0 nc: 28 ncall:1.3e+03 eff:36.1% logz=4.54+/-0.13 dlogz:49.749>0.1]
463it [00:24, 14.39it/s, bound:0 nc:  5 ncall:1.3e+03 eff:35.7% logz=4.79+/-0.13 dlogz:49.499>0.1]
465it [00:24, 14.77it/s, bound:0 nc:  9 ncall:1.3e+03 eff:35.6% logz=4.96+/-0.13 dlogz:49.323>0.1]
468it [00:24, 14.15it/s, bound:0 nc: 13 ncall:1.3e+03 eff:35.3% logz=5.17+/-0.13 dlogz:49.093>0.1]
473it [00:24, 17.32it/s, bound:0 nc:  9 ncall:1.3e+03 eff:35.3% logz=5.47+/-0.13 dlogz:48.763>0.1]
478it [00:24, 21.67it/s, bound:0 nc:  6 ncall:1.4e+03 eff:35.3% logz=5.75+/-0.13 dlogz:48.473>0.1]
481it [00:24, 22.41it/s, bound:0 nc:  2 ncall:1.4e+03 eff:35.3% logz=5.95+/-0.13 dlogz:48.282>0.1]
486it [00:24, 27.05it/s, bound:0 nc:  5 ncall:1.4e+03 eff:35.3% logz=6.27+/-0.13 dlogz:47.945>0.1]
490it [00:25, 27.28it/s, bound:0 nc:  1 ncall:1.4e+03 eff:35.5% logz=6.52+/-0.13 dlogz:47.678>0.1]
494it [00:25, 28.92it/s, bound:0 nc:  2 ncall:1.4e+03 eff:35.5% logz=6.75+/-0.13 dlogz:47.429>0.1]
498it [00:25, 29.28it/s, bound:0 nc:  3 ncall:1.4e+03 eff:35.4% logz=6.98+/-0.13 dlogz:47.196>0.1]
502it [00:25, 21.17it/s, bound:0 nc: 15 ncall:1.4e+03 eff:35.2% logz=7.25+/-0.13 dlogz:46.930>0.1]
505it [00:25, 21.94it/s, bound:0 nc:  3 ncall:1.4e+03 eff:35.1% logz=7.52+/-0.13 dlogz:46.676>0.1]
508it [00:25, 22.56it/s, bound:0 nc:  4 ncall:1.4e+03 eff:35.0% logz=7.77+/-0.13 dlogz:46.398>0.1]
511it [00:26, 23.00it/s, bound:0 nc:  4 ncall:1.5e+03 eff:35.0% logz=7.99+/-0.13 dlogz:46.164>0.1]
514it [00:26, 22.88it/s, bound:0 nc:  2 ncall:1.5e+03 eff:35.1% logz=8.19+/-0.13 dlogz:45.958>0.1]
521it [00:26, 32.31it/s, bound:0 nc:  3 ncall:1.5e+03 eff:35.3% logz=8.68+/-0.13 dlogz:45.462>0.1]
525it [00:26, 28.21it/s, bound:0 nc:  2 ncall:1.5e+03 eff:35.2% logz=9.02+/-0.14 dlogz:45.114>0.1]
529it [00:26, 23.96it/s, bound:0 nc:  6 ncall:1.5e+03 eff:34.9% logz=9.32+/-0.14 dlogz:44.788>0.1]
532it [00:26, 22.01it/s, bound:0 nc:  5 ncall:1.5e+03 eff:34.8% logz=9.53+/-0.14 dlogz:44.570>0.1]
535it [00:27, 21.24it/s, bound:0 nc:  3 ncall:1.5e+03 eff:34.6% logz=9.72+/-0.14 dlogz:44.373>0.1]
538it [00:27, 22.44it/s, bound:0 nc:  5 ncall:1.6e+03 eff:34.6% logz=9.90+/-0.13 dlogz:44.182>0.1]
541it [00:27, 16.83it/s, bound:0 nc:  4 ncall:1.6e+03 eff:34.3% logz=10.07+/-0.13 dlogz:44.000>0.1]
543it [00:27, 13.87it/s, bound:0 nc:  4 ncall:1.6e+03 eff:34.0% logz=10.17+/-0.13 dlogz:43.887>0.1]
545it [00:27, 14.49it/s, bound:0 nc:  4 ncall:1.6e+03 eff:33.9% logz=10.29+/-0.13 dlogz:43.773>0.1]
547it [00:27, 14.90it/s, bound:0 nc:  1 ncall:1.6e+03 eff:33.8% logz=10.40+/-0.13 dlogz:43.653>0.1]
549it [00:28, 14.56it/s, bound:0 nc:  2 ncall:1.6e+03 eff:33.7% logz=10.50+/-0.13 dlogz:43.541>0.1]
552it [00:28, 16.14it/s, bound:0 nc:  5 ncall:1.6e+03 eff:33.7% logz=10.64+/-0.13 dlogz:43.386>0.1]
554it [00:28, 12.24it/s, bound:0 nc: 15 ncall:1.7e+03 eff:33.4% logz=10.74+/-0.13 dlogz:43.286>0.1]
558it [00:28, 16.65it/s, bound:0 nc:  2 ncall:1.7e+03 eff:33.5% logz=10.93+/-0.13 dlogz:43.088>0.1]
561it [00:28, 18.63it/s, bound:0 nc:  5 ncall:1.7e+03 eff:33.4% logz=11.09+/-0.13 dlogz:42.922>0.1]
565it [00:28, 22.13it/s, bound:0 nc:  3 ncall:1.7e+03 eff:33.5% logz=11.31+/-0.13 dlogz:42.701>0.1]
569it [00:28, 24.95it/s, bound:0 nc:  3 ncall:1.7e+03 eff:33.5% logz=11.56+/-0.13 dlogz:42.443>0.1]
572it [00:29, 21.96it/s, bound:0 nc:  4 ncall:1.7e+03 eff:33.4% logz=11.75+/-0.13 dlogz:42.243>0.1]
575it [00:29, 19.81it/s, bound:0 nc:  8 ncall:1.7e+03 eff:33.2% logz=11.95+/-0.13 dlogz:42.041>0.1]
578it [00:29, 20.74it/s, bound:0 nc:  1 ncall:1.7e+03 eff:33.2% logz=12.15+/-0.13 dlogz:41.844>0.1]
582it [00:29, 23.74it/s, bound:0 nc:  6 ncall:1.7e+03 eff:33.3% logz=12.43+/-0.13 dlogz:41.547>0.1]
586it [00:29, 26.11it/s, bound:0 nc:  4 ncall:1.8e+03 eff:33.3% logz=12.74+/-0.14 dlogz:41.241>0.1]
589it [00:29, 22.44it/s, bound:0 nc:  9 ncall:1.8e+03 eff:33.2% logz=12.95+/-0.14 dlogz:41.008>0.1]
592it [00:30, 23.07it/s, bound:0 nc:  4 ncall:1.8e+03 eff:33.2% logz=13.15+/-0.14 dlogz:40.797>0.1]
595it [00:30, 23.35it/s, bound:0 nc:  5 ncall:1.8e+03 eff:33.2% logz=13.33+/-0.14 dlogz:40.605>0.1]
598it [00:30, 20.37it/s, bound:0 nc:  3 ncall:1.8e+03 eff:33.1% logz=13.50+/-0.14 dlogz:40.422>0.1]
601it [00:30, 14.91it/s, bound:0 nc:  7 ncall:1.8e+03 eff:32.8% logz=13.67+/-0.14 dlogz:40.250>0.1]
604it [00:30, 16.91it/s, bound:0 nc:  9 ncall:1.8e+03 eff:32.7% logz=13.85+/-0.14 dlogz:40.061>0.1]
607it [00:31, 13.43it/s, bound:0 nc: 25 ncall:1.9e+03 eff:32.4% logz=14.03+/-0.14 dlogz:39.875>0.1]
610it [00:31, 13.52it/s, bound:0 nc: 18 ncall:1.9e+03 eff:32.2% logz=14.20+/-0.14 dlogz:39.695>0.1]
615it [00:31, 18.91it/s, bound:0 nc:  8 ncall:1.9e+03 eff:32.3% logz=14.49+/-0.14 dlogz:39.398>0.1]
618it [00:31, 18.43it/s, bound:0 nc:  2 ncall:1.9e+03 eff:32.2% logz=14.65+/-0.14 dlogz:39.220>0.1]
621it [00:31, 17.98it/s, bound:0 nc:  2 ncall:1.9e+03 eff:32.1% logz=14.83+/-0.14 dlogz:39.046>0.1]
624it [00:32, 13.74it/s, bound:0 nc: 25 ncall:2.0e+03 eff:31.8% logz=15.01+/-0.14 dlogz:38.855>0.1]
626it [00:32, 13.18it/s, bound:0 nc:  7 ncall:2.0e+03 eff:31.6% logz=15.13+/-0.14 dlogz:38.727>0.1]
628it [00:32, 13.94it/s, bound:0 nc:  2 ncall:2.0e+03 eff:31.6% logz=15.25+/-0.14 dlogz:38.599>0.1]
631it [00:32, 16.84it/s, bound:0 nc:  2 ncall:2.0e+03 eff:31.6% logz=15.42+/-0.14 dlogz:38.418>0.1]
633it [00:32, 14.20it/s, bound:0 nc:  3 ncall:2.0e+03 eff:31.4% logz=15.53+/-0.14 dlogz:38.307>0.1]
635it [00:32, 14.59it/s, bound:0 nc:  3 ncall:2.0e+03 eff:31.3% logz=15.63+/-0.14 dlogz:38.197>0.1]
638it [00:33, 17.17it/s, bound:0 nc:  7 ncall:2.0e+03 eff:31.3% logz=15.78+/-0.14 dlogz:38.038>0.1]
640it [00:33, 16.91it/s, bound:0 nc:  2 ncall:2.0e+03 eff:31.2% logz=15.88+/-0.14 dlogz:37.937>0.1]
642it [00:33, 16.82it/s, bound:0 nc:  8 ncall:2.1e+03 eff:31.2% logz=15.98+/-0.14 dlogz:37.830>0.1]
644it [00:33, 13.15it/s, bound:0 nc: 10 ncall:2.1e+03 eff:31.0% logz=16.08+/-0.13 dlogz:37.727>0.1]
646it [00:33, 12.30it/s, bound:0 nc:  5 ncall:2.1e+03 eff:30.9% logz=16.17+/-0.13 dlogz:37.625>0.1]
648it [00:33, 10.62it/s, bound:0 nc:  5 ncall:2.1e+03 eff:30.7% logz=16.27+/-0.13 dlogz:37.521>0.1]
650it [00:34, 11.78it/s, bound:0 nc:  6 ncall:2.1e+03 eff:30.6% logz=16.37+/-0.13 dlogz:37.417>0.1]
652it [00:34, 12.90it/s, bound:0 nc:  1 ncall:2.1e+03 eff:30.6% logz=16.47+/-0.13 dlogz:37.313>0.1]
654it [00:34, 13.87it/s, bound:0 nc:  6 ncall:2.1e+03 eff:30.5% logz=16.57+/-0.13 dlogz:37.208>0.1]
657it [00:34, 15.83it/s, bound:0 nc:  5 ncall:2.2e+03 eff:30.5% logz=16.72+/-0.13 dlogz:37.053>0.1]
661it [00:34, 19.52it/s, bound:0 nc:  2 ncall:2.2e+03 eff:30.6% logz=16.90+/-0.13 dlogz:36.857>0.1]
665it [00:34, 22.65it/s, bound:0 nc:  8 ncall:2.2e+03 eff:30.6% logz=17.10+/-0.13 dlogz:36.653>0.1]
668it [00:34, 18.24it/s, bound:0 nc: 14 ncall:2.2e+03 eff:30.4% logz=17.24+/-0.13 dlogz:36.498>0.1]
671it [00:35, 19.75it/s, bound:0 nc:  1 ncall:2.2e+03 eff:30.4% logz=17.38+/-0.13 dlogz:36.352>0.1]
674it [00:35, 15.23it/s, bound:0 nc:  1 ncall:2.2e+03 eff:30.3% logz=17.52+/-0.13 dlogz:36.205>0.1]
676it [00:35, 15.43it/s, bound:0 nc:  7 ncall:2.2e+03 eff:30.2% logz=17.63+/-0.13 dlogz:36.097>0.1]
681it [00:35, 21.20it/s, bound:0 nc:  3 ncall:2.2e+03 eff:30.3% logz=17.92+/-0.14 dlogz:35.803>0.1]
684it [00:35, 21.90it/s, bound:0 nc:  4 ncall:2.3e+03 eff:30.3% logz=18.12+/-0.14 dlogz:35.598>0.1]
687it [00:36, 16.40it/s, bound:0 nc: 10 ncall:2.3e+03 eff:30.1% logz=18.32+/-0.14 dlogz:35.388>0.1]
690it [00:36, 18.26it/s, bound:0 nc:  2 ncall:2.3e+03 eff:30.1% logz=18.55+/-0.14 dlogz:35.171>0.1]
693it [00:36, 13.58it/s, bound:0 nc: 20 ncall:2.3e+03 eff:29.8% logz=18.81+/-0.14 dlogz:34.911>0.1]
695it [00:36, 12.95it/s, bound:0 nc: 10 ncall:2.3e+03 eff:29.8% logz=18.97+/-0.14 dlogz:34.736>0.1]
700it [00:37, 12.57it/s, bound:0 nc: 32 ncall:2.4e+03 eff:29.5% logz=19.32+/-0.14 dlogz:34.361>0.1]
702it [00:37, 12.21it/s, bound:0 nc: 12 ncall:2.4e+03 eff:29.4% logz=19.45+/-0.14 dlogz:34.223>0.1]
704it [00:37,  8.04it/s, bound:0 nc: 39 ncall:2.4e+03 eff:28.9% logz=19.59+/-0.14 dlogz:34.080>0.1]
706it [00:38,  8.52it/s, bound:0 nc:  7 ncall:2.4e+03 eff:28.9% logz=19.74+/-0.14 dlogz:33.931>0.1]
708it [00:38,  8.67it/s, bound:0 nc: 19 ncall:2.5e+03 eff:28.7% logz=19.87+/-0.14 dlogz:33.788>0.1]
710it [00:38, 10.02it/s, bound:0 nc:  3 ncall:2.5e+03 eff:28.6% logz=20.00+/-0.14 dlogz:33.654>0.1]
712it [00:38, 10.46it/s, bound:0 nc:  3 ncall:2.5e+03 eff:28.5% logz=20.11+/-0.14 dlogz:33.529>0.1]
714it [00:38,  9.67it/s, bound:0 nc: 11 ncall:2.5e+03 eff:28.4% logz=20.23+/-0.14 dlogz:33.409>0.1]
718it [00:39, 12.87it/s, bound:0 nc:  6 ncall:2.5e+03 eff:28.4% logz=20.46+/-0.14 dlogz:33.169>0.1]
721it [00:39, 15.27it/s, bound:0 nc:  3 ncall:2.5e+03 eff:28.4% logz=20.66+/-0.14 dlogz:32.975>0.1]
723it [00:39, 15.49it/s, bound:0 nc:  8 ncall:2.6e+03 eff:28.4% logz=20.79+/-0.14 dlogz:32.834>0.1]
725it [00:39, 15.35it/s, bound:0 nc:  4 ncall:2.6e+03 eff:28.4% logz=20.91+/-0.14 dlogz:32.701>0.1]
727it [00:39, 12.43it/s, bound:0 nc: 18 ncall:2.6e+03 eff:28.2% logz=21.03+/-0.14 dlogz:32.573>0.1]
729it [00:39, 12.00it/s, bound:0 nc:  9 ncall:2.6e+03 eff:28.1% logz=21.15+/-0.14 dlogz:32.449>0.1]
732it [00:39, 14.68it/s, bound:0 nc:  4 ncall:2.6e+03 eff:28.1% logz=21.33+/-0.14 dlogz:32.267>0.1]
734it [00:40, 15.05it/s, bound:0 nc:  8 ncall:2.6e+03 eff:28.1% logz=21.44+/-0.14 dlogz:32.144>0.1]
736it [00:40, 12.07it/s, bound:0 nc:  9 ncall:2.6e+03 eff:27.9% logz=21.56+/-0.14 dlogz:32.025>0.1]
739it [00:40, 14.85it/s, bound:0 nc:  3 ncall:2.6e+03 eff:28.0% logz=21.73+/-0.14 dlogz:31.845>0.1]
741it [00:40, 13.52it/s, bound:0 nc: 12 ncall:2.7e+03 eff:27.9% logz=21.84+/-0.14 dlogz:31.727>0.1]
743it [00:40, 11.46it/s, bound:0 nc:  7 ncall:2.7e+03 eff:27.8% logz=21.94+/-0.14 dlogz:31.617>0.1]
749it [00:40, 19.40it/s, bound:0 nc:  8 ncall:2.7e+03 eff:27.9% logz=22.23+/-0.14 dlogz:31.305>0.1]
752it [00:41, 16.43it/s, bound:0 nc:  8 ncall:2.7e+03 eff:27.8% logz=22.37+/-0.14 dlogz:31.157>0.1]
756it [00:41, 19.90it/s, bound:0 nc:  4 ncall:2.7e+03 eff:27.8% logz=22.53+/-0.14 dlogz:30.978>0.1]
759it [00:41, 18.87it/s, bound:0 nc:  4 ncall:2.7e+03 eff:27.8% logz=22.66+/-0.14 dlogz:30.851>0.1]
762it [00:42, 11.83it/s, bound:0 nc: 14 ncall:2.8e+03 eff:27.5% logz=22.77+/-0.14 dlogz:30.727>0.1]
764it [00:42, 11.54it/s, bound:0 nc:  3 ncall:2.8e+03 eff:27.4% logz=22.85+/-0.14 dlogz:30.641>0.1]
768it [00:42, 15.33it/s, bound:0 nc:  5 ncall:2.8e+03 eff:27.4% logz=23.04+/-0.14 dlogz:30.450>0.1]
771it [00:42, 14.63it/s, bound:0 nc:  8 ncall:2.8e+03 eff:27.3% logz=23.17+/-0.14 dlogz:30.307>0.1]
773it [00:42, 15.11it/s, bound:0 nc:  3 ncall:2.8e+03 eff:27.3% logz=23.27+/-0.14 dlogz:30.211>0.1]
777it [00:42, 19.13it/s, bound:0 nc:  2 ncall:2.8e+03 eff:27.4% logz=23.46+/-0.14 dlogz:30.013>0.1]
780it [00:43, 14.22it/s, bound:0 nc:  9 ncall:2.9e+03 eff:27.2% logz=23.60+/-0.14 dlogz:29.866>0.1]
782it [00:43, 12.44it/s, bound:0 nc: 17 ncall:2.9e+03 eff:27.1% logz=23.69+/-0.14 dlogz:29.766>0.1]
784it [00:43, 11.10it/s, bound:0 nc:  6 ncall:2.9e+03 eff:27.0% logz=23.78+/-0.14 dlogz:29.671>0.1]
786it [00:44,  7.92it/s, bound:0 nc: 43 ncall:3.0e+03 eff:26.6% logz=23.87+/-0.14 dlogz:29.574>0.1]
788it [00:44,  8.38it/s, bound:0 nc: 17 ncall:3.0e+03 eff:26.5% logz=23.97+/-0.14 dlogz:29.476>0.1]
790it [00:44,  9.69it/s, bound:0 nc:  3 ncall:3.0e+03 eff:26.5% logz=24.06+/-0.14 dlogz:29.374>0.1]
792it [00:44,  9.15it/s, bound:0 nc: 16 ncall:3.0e+03 eff:26.4% logz=24.16+/-0.14 dlogz:29.271>0.1]
794it [00:44, 10.47it/s, bound:0 nc: 10 ncall:3.0e+03 eff:26.4% logz=24.26+/-0.14 dlogz:29.168>0.1]
797it [00:45, 11.13it/s, bound:0 nc: 14 ncall:3.0e+03 eff:26.3% logz=24.44+/-0.14 dlogz:28.996>0.1]
799it [00:45, 11.12it/s, bound:0 nc:  7 ncall:3.0e+03 eff:26.2% logz=24.55+/-0.14 dlogz:28.871>0.1]
802it [00:45, 12.46it/s, bound:0 nc:  7 ncall:3.1e+03 eff:26.2% logz=24.71+/-0.14 dlogz:28.700>0.1]
804it [00:45, 12.11it/s, bound:0 nc:  4 ncall:3.1e+03 eff:26.1% logz=24.81+/-0.14 dlogz:28.595>0.1]
806it [00:45, 10.76it/s, bound:0 nc:  7 ncall:3.1e+03 eff:26.0% logz=24.91+/-0.14 dlogz:28.489>0.1]
