mu1 sigma1 mu2 sigma2 alpha mlo
1.1743084101063275 0.4045449764758095 2.301531733985327 0.5018929048400295 0.9830767470826522 0.9403456077125315
1.1907083322531644 0.347140080464281 1.222220494116074 1.8884326896868455 0.8870044141309645 0.9684245986183674
1.1038256312139088 0.45924451990212556 2.2558336873171707 1.818089503179059 0.7398591003455727 1.0690800288315996
1.116086535187859 0.4912689020975765 1.7004321324267961 0.630926291435553 0.6575501184402451 1.0854187078135904
1.3373223780697268 0.4751664759643174 1.832190572696259 0.86609822023873 0.8357572871880595 1.1620651553230814
1.4127818507043304 0.44780212064795183 1.4540673689779458 0.22627402707534136 0.48730688949552897 0.9001916300154751
1.1519217210817607 0.8010694980081928 1.4245901218697812 0.2063007298841571 0.37153492584561293 0.9452936737080502
1.3347188820394986 0.19045828317668964 2.4420395830681905 0.7528069876893806 0.6918983487886936 1.0521458219696558
1.0558557081378805 0.4036185425263944 1.6050100790329687 1.1593524265576347 0.9713914820112679 1.0145159123997411
1.383342300055558 0.4626547079536863 2.3409185746087116 1.1150499960800944 0.9832818698688911 1.1602197546188313
1.201556162559888 0.20053197874429632 1.3091828031297918 0.6900219920210944 0.4076965942650398 1.1839922382492567
1.2270608355868213 0.386846405258579 2.0494247325880255 0.5886012724990997 0.6840438553529016 1.1677076888377003
1.2549669434139243 0.29443113417180944 2.0617362873695924 0.9642194621291502 0.9341368123101443 0.9919331835865803
1.4058306347352834 0.3259144951981509 1.578270195444612 1.2998890974031712 0.9303126325339452 1.0504490545639096
1.241816153393935 0.11706133962117994 1.7255355252010394 1.7857613010498132 0.8524287701326377 1.0062448573675398
1.188134676556628 0.233666270386181 1.878344974418474 1.9856598887349843 0.5067052359430844 1.1418638131425467
1.2059480332083607 0.2988487040670033 2.7259413975924085 1.5552916943079238 0.8073547955351346 1.0578165866289204
1.3632522481845168 0.27188453164933235 2.212204524001111 1.3588576799190495 0.9325712890710725 1.1823381675330762
1.2222566676918971 0.3063341947552466 1.816414907347232 0.695835814940802 0.6194921141058471 1.1061050815315143
1.2856458364228038 0.17270227649637998 1.5233199810888252 1.7582328594503842 0.5845187071220668 1.0691546478634306
1.2372402734631152 0.09216722307189726 1.4347293777826349 1.7257708565713274 0.7852229089101516 1.0275970433142207
