mu sigma mlo mup
1.065585737658851 1.719688934306382 0.9385495367127437 2.144812725918591
2.0007239296059436 1.1179679691027562 1.001217834229156 2.053301134991938
1.44832080635737 1.9895120150407721 1.1321403822919656 2.1655940798130127
1.9810131155967632 1.8588946184117574 1.118662564128543 2.121878666296597
1.1944281593755708 0.42833740861266295 0.9537491117608023 2.8839423432717552
1.9235987623083206 1.8832678287892866 1.1759079902439302 2.0372374261228217
1.393262486003235 0.8838641859930293 1.1879896949033533 2.15770711165296
1.4773906992635717 0.4389465473828933 1.1176819913470286 2.6445922929277454
1.4586158234734032 0.8399755028060868 1.0537237082632025 2.0329396784174927
1.157465193477453 0.5015131462965474 0.9790842339678627 2.5093878319111704
1.5219194754516034 1.7351104153927046 1.150590974373974 2.0293711728986312
1.5244043077522913 0.25852207683293094 1.0819984872594761 2.752140836573782
1.3749350655909647 0.3032029681641183 0.9203297314195175 2.5089535260231104
1.3368284003661977 0.5225332170006837 1.0206862273955337 2.0291766185429445
1.3728840048274646 0.5612922679065334 1.0247748574865505 2.271857014761169
1.2494919366912083 0.8591588350457768 1.178130312488408 1.9975226259429022
1.436206476004723 0.25041497856998973 1.2388016656794707 2.4443258723107584
1.2163961197313928 1.126385156533295 1.0595132298668544 2.0547467438747535
1.4638906401393434 1.0503029437908054 1.1227966512157996 2.0491076622447695
1.3225896621029856 1.3835330600115394 1.1245679540345208 2.035634999953441
1.3878783624520319 0.30091225068924843 1.2569586165842916 2.3049671292528573
1.1790821553553827 1.4346900586995253 1.122217416339497 2.1033076127963364
1.2422001743885507 0.8401713767733198 1.134698281551954 2.2245424921559307
1.1845683552858675 0.5814958666248596 1.0504081467642985 2.6713490759224747
1.2549435589044247 1.032581675455105 1.1139952959883213 2.1455105237478187
1.289405362734296 0.5640581687152498 1.1560089481785876 2.568541286313918
1.239173060851896 0.3523614370807873 1.0104582824410482 2.893831743554423
1.0416879934872523 0.41572867389414603 1.0412880249179433 2.3713070258815643
1.4295935163048012 0.3226782966687801 0.9496396591599591 2.257792727030881
1.2246011966857155 0.7556325918824703 1.1026499870953483 2.266564684395659
1.431649106774236 0.34582652219363164 1.2328329604139971 2.5909030211774904
1.4996435797907801 0.3767924200491769 1.15942075707015 2.2377469217579775
1.3065487808972 0.25769213164352245 1.1239105863423837 2.1034869433382837
1.4908677082304758 0.2646066233071168 1.0491373001202335 2.6837067814683864
1.0586043116736927 0.5806458374895298 1.0113075514544427 2.321748308225602
1.299835702959426 0.5491219404659863 1.1358991038675943 2.5815724465723013
1.2163116438568027 0.8163617947508459 1.0594011284368516 2.0616664907598055
1.3648943887363096 0.5673215213509768 1.0777929024417108 2.2465292121394365
1.129090565281451 0.8886534812080231 1.1020264471547683 2.192756695948065
1.312571524211333 0.38049034203040305 0.9937343377123271 2.3987394648313582
1.2627836701293695 0.6973578971008849 1.092188755212181 2.20989403066964
1.3490299075707042 0.29748125068718245 1.0149890746655512 2.89863733318019
1.4237833195776233 0.48105005263969414 1.1147850256325549 2.2747529977534646
1.276162222922167 0.6729201279970267 1.1378506955515515 2.242992633550072
1.395243742244587 0.2788929894057038 1.0186803574836578 2.856190256089449
1.4304861146724765 0.24966005422086468 1.0745992813096525 2.4932277624419132
1.4336403306618672 0.29513373781464286 1.0130677082421418 2.8529276068292013
1.4773927536846645 0.3070188270757274 1.0690086968216699 2.3803109422156705
1.3403229895932989 0.435517161884983 1.0251224632898812 2.303792125494468
1.226549673427337 0.5835601752636023 1.097562308506147 2.4198734587679978
1.2919541375342325 0.5130902106023718 1.138165349917207 2.843155206359145
1.0856287770754263 0.9009695676750317 1.0848657152445793 2.0954179298737636
1.133047361142004 0.9217867449948892 1.1012218785981764 2.0933655947105336
1.1370113382291012 0.6229083690826803 1.0646517135854592 2.3499316236160572
1.2366255949467448 0.47716914248576203 1.0212828227607165 2.266476094712078
1.1171510865486463 0.5717858597509159 1.0286643568043408 2.183323900520887
1.366421448289476 0.3893058132592471 1.0252480234957513 2.569748594485067
1.1929390542822147 0.2753335402854564 1.1828567685312745 2.2979810156561715
1.3601869897663121 0.5615890337652061 1.1873151465896374 2.119305340960667
1.3001288484717033 0.5018877694721919 1.0414815570139941 2.127358421894523
1.108710417207754 0.43811673661471284 1.0396751416501602 2.609688468733389
1.2578400412094575 0.5739927116226828 1.1813026207669872 2.343754020633317
1.2380044521659856 0.31837509337954445 1.0731770397125948 2.6991044349665803
1.2005672088264765 0.7374580667513225 1.0994353393709184 2.1718383512775397
1.411117755465447 0.39114953518752116 1.0699200526713462 2.821186912269288
1.2020706454699495 0.5369297079146805 1.0817623596073738 2.6999445958168176
1.1781989139149731 0.5689596420230912 1.0893673188198607 2.5369850463433714
1.4452672697574447 0.2825875170654687 1.2102449302195255 2.760640547891076
1.3274791688624912 0.2467288631288532 1.1714101971690645 2.763264100377717
1.3359714073246378 0.4762513835790951 1.0808660673437183 2.4220183719509683
1.3223464016955448 0.24527447402409 1.2038842693711507 2.597839683601751
1.0885218008877025 0.6284559662389141 1.054852071286543 2.0789125509672166
1.4392513763314134 0.37583309607048404 1.1537213299740254 2.785371048246474
1.280709782188615 0.7169501223648922 1.150934234652086 2.0635174174718705
1.1062672046893158 0.477736777983348 1.0392310457992695 2.5407838404253518
1.3203569172692418 0.46867244309405964 1.2253811110928652 2.20672101882678
1.157728438683939 0.4371604125999508 1.0347728994752128 2.3402972094520806
1.3802007774222274 0.3441954236782092 1.22600362138986 2.076391421186397
1.136053484028182 0.8052931117402703 1.1242313756266031 2.159802390954142
1.3447003703209641 0.6023500529415703 1.1246862078334403 2.126639746634884
1.2538233550561797 0.3877068316477955 1.0424763943403441 2.140641921780774
1.2143637217912233 0.29270760198143664 1.1342794741266762 2.5397763359320695
1.3740161674161178 0.2945393086998322 1.041463203695336 2.509164636869082
1.4014505138358688 0.39958837395400876 1.1921831501355176 2.4639838922752983
1.3563736992625195 0.2520755235971285 1.135100259301819 2.8051830799634336
1.3324428728525266 0.34521358636061167 1.0285307873175709 2.473026175984299
1.3385943820278423 0.3559842640988992 1.0695468671787127 2.0673887762298455
1.4339347421362207 0.2915272367870966 1.054170557209263 2.490608989876329
1.4211749305582004 0.27043950697652774 1.0884891232206064 2.1737586799972997
1.411912136552364 0.38266283273528706 1.208369532084245 2.232341579753416
1.4124921780741606 0.265199435181937 1.0954642768249299 2.178845212815773
1.247228883162343 0.48853998173762614 1.0705298487616959 2.6413909961615474
1.2369580900592674 0.27853466362629864 1.1717216234896983 2.1174655736225376
1.102470869143084 0.7315255149718586 1.0772559110534132 2.1112917502660844
1.0935269403096861 0.5033189602885767 1.0500296859780245 2.6968574458509535
1.4371068926453259 0.27147756766994147 1.0869769564587561 2.5784180218038566
1.4049197846797274 0.4110324947613854 1.113458300489002 2.4623246684091242
1.2997685522017797 0.6291318868263837 1.113502918820034 2.1208878792465584
1.351052641187957 0.33170071178024924 1.2435611039773333 2.6928364754024114
1.250262712134819 0.3567822889320205 1.0651823302826193 2.1200021223647187
1.1819229282393748 0.43439298684076416 1.0430003245071318 2.6478152120596663
1.1277841576510959 0.33838023029771225 1.112897821694904 2.4688986368731176
1.4382052104439553 0.2588055680278146 1.1421495226115312 2.306283655444534
1.1923242527113636 0.32288556779466693 1.1034076783353282 2.8043133977289565
1.2449543855873644 0.5118950549502403 1.198421039554155 2.5320464543290946
