mlo mup beta
1.2322538837698662 2.137824062567385 10.588836239573952
1.1775295211534784 1.9526972545665693 1.3801403831493584
1.1539147712504414 2.648667961203385 3.3285045694281212
1.1523324663318018 2.5542988095652355 3.2882050156915668
1.0831887849903443 2.0902265575418504 5.334564553663931
1.2174933424699228 2.443592520198214 9.972645900861233
1.143063072108676 2.0478054639143273 1.3831029918347468
1.0970907150864622 1.9506089252563092 4.644470308264712
1.101201928120578 2.1119751650540923 5.976338746273619
1.2147229818260805 2.437444889079431 9.83760252143003
1.1633156940143912 1.9699065017642385 1.5623671371291117
1.1871371728579097 1.9134659945137147 3.556932210581895
1.121502553953255 2.595005879685713 6.779581370195148
1.2148314451450795 2.855745535992268 5.724272458222272
1.1643493091585686 2.7276763529174795 8.730803567905156
1.0956998684152188 2.0715799681084377 5.411186320131014
1.1719495004636702 2.7604131898947086 8.9271899378331
1.115380761053766 2.8449988020192807 4.380794466362497
1.097783421869681 2.530467994920046 4.821667707536539
1.218499892204569 2.8278860913591446 9.251082567729716
1.0710165810814476 2.1785667740369368 3.03851185129626
1.1774798534804884 2.357139200026539 9.07653032602169
1.2297500275425217 2.2248896600920895 7.795759539617833
1.0732770701124061 2.0480882616039273 1.9442783917503101
1.2169780426627739 2.1555293006602714 9.21880199703671
1.0698184656539296 1.996872720654262 2.117148567871043
1.1338481226037458 2.7690028976424923 4.089381650740432
1.1167763868373863 1.9962977584281811 5.845292979747638
1.0826273304090748 2.197449891822384 4.413625177773433
1.2179975011819688 2.8516437958165692 6.32564513276659
1.1482729703047136 2.7440468651207093 4.094386358572253
1.1628055182244426 1.9051876075587297 4.591326683951486
1.2250137682393942 2.5438449368136373 7.942216864733055
1.1278546303008128 2.314367136942682 2.9563295627912236
1.1116886474506642 1.9397058878825522 1.9411453838370036
1.0782578114515755 2.201068613424414 3.688122788323094
1.0851314171123059 2.18902378984579 2.8435131550858124
1.181511022391959 2.2917104174474523 3.543369358630093
1.1071473566553844 1.9327852117616637 3.03879792481367
1.1153740464324362 2.5835416360042553 5.826558678276662
1.1144267410397255 2.752648012412911 4.8872899029472645
1.1928386446784278 2.796834062990772 9.107225882339288
1.191601228436261 2.371563841761818 9.13746052737736
1.2220860113257404 2.568975099422572 8.187107944994432
1.0942518486057886 2.30124344700373 3.664917355767436
1.0955867487315207 2.2237616657144232 4.9783992256041945
1.087279786518137 2.2247100355987626 3.3790769147418693
1.147378977924516 2.7483894168600567 7.543764198361117
1.2064130050683444 2.4755359872483917 9.066496278946918
1.2087825216077568 2.8682016688656837 5.917858705920471
1.1844310229798112 2.478009422273772 8.910302164595254
1.2202843196752204 2.0424727446666 7.739926380602128
1.1372790015648622 2.761882030463817 7.011602664427825
1.077890994944329 2.030340353437704 2.3928987960956647
1.1749422632909694 2.053714063582249 8.326190952689972
1.1888464214945607 2.8156717462828134 4.97247276721701
1.2179817481612307 2.437518372980498 8.537045226792525
1.2214118509025862 2.222664938204576 8.384552924359985
1.126951721435079 2.5602497841650766 6.475514833841926
1.1182754375420343 2.7660279048164855 5.2931923928155005
1.0915696161012705 2.1971260798863574 3.107612668097884
1.1414091870149836 1.918938289185138 3.3375828149432323
1.1036313709649288 2.2177029902175374 2.971584996208353
1.1278384604481213 2.536992303700919 4.0389718760875475
1.124267589447179 2.0890789288743914 6.320865774268523
1.2004552082893227 2.8185604609312316 8.814360663509882
1.2038903544671435 2.467592778406606 5.22388382482734
1.0925046633332591 2.154315400399422 2.913644716974235
1.1749460655375135 1.970307324001977 7.303425688562225
1.2152485360744438 2.563608711574684 8.303122990015998
1.0803038434419883 2.049547835204867 3.072771859543135
1.130830305606018 2.6714338994099016 4.428164283166055
