alpha mmin mmax lam mu_g sigma_g delta_m
15.26140389345128 1.1087906417403195 2.4300479081498234 0.9951689616727905 2.8587641836731885 1.3020825438686785 0.2404314670128921
7.673026120420394 1.0354265068871216 2.395227665627403 0.8028004589486031 2.5219634582924737 0.08485674416983537 0.3963117237691915
4.006706778179922 1.0276270303279749 2.249309162202251 0.9559429125914471 2.234064321679138 0.5666421906533422 0.26107313378937613
11.10092295627928 0.947239222993575 2.1518458829771756 0.04976416241948722 1.5118117319625857 0.43542017089129675 0.878568563286225
11.140926977212025 0.9795844567131877 2.850150729609686 0.9246295789414322 1.6705699168979988 1.2617782378801572 0.8482892893354288
8.816732829888386 1.0288726810671742 2.108015676878983 0.9572970392451353 2.238418220977482 1.038444438984512 0.3558452625100598
9.747198308411745 0.917485075454064 2.1163270583576836 0.496971107546821 2.720762967303891 0.21792248444286824 0.7821501614691966
9.495504771283525 0.9248264060042233 2.148569769850143 0.693470363878542 1.714653822536308 0.31553107262199426 0.9004028705466289
2.8935285842117846 1.1226945766314493 1.9377840891247151 0.9555900329564485 1.8416888793404116 0.6789786964647678 0.09276745345830834
11.432871399144837 1.021589913032733 2.0279645506058612 0.9740727925760102 2.0090412682658716 1.9548987963796132 0.2411240311971086
8.348423062698124 0.9547745201845559 2.0864560955528813 0.9072266614965577 1.6304009044442995 0.257072284549747 0.7337393189820084
5.551578100822267 1.0171717708136654 2.305359332865251 0.9802276666970857 1.9764500902772242 1.236041932315782 0.23990916809727775
8.2537746585589 1.0339462305036269 2.0976468202661227 0.642115924276437 2.6079300791354685 0.04824484708357027 0.3047968402268529
4.410923096898584 0.9915766031975397 2.3819920938067547 0.6188359322411335 2.720565430540848 0.0942884052301 0.32940731626016806
7.855848675968479 0.9744416533093021 2.2383234924265314 0.6665400829253465 1.6428663616124817 1.5806671763838158 0.6688960394495564
8.388216890991703 0.9420484414972822 1.9831159062345596 0.18950839720493687 2.80538004002822 0.24050094621536997 0.868685524651014
5.408416031565146 0.9691030809942085 2.0889596141415887 0.7134231340346692 2.5144944494179304 0.28548930135939526 0.38427409202241214
4.6582498878833665 0.9907459837181772 2.0413173513501084 0.9908120244288123 2.1503067985328874 0.11788968660594261 0.28790004700282973
6.431306304189706 1.0441721379513136 2.0747563127043778 0.5014785864057257 2.7905862812940194 0.3530653993465816 0.32152346230648937
8.210040972242611 0.9950410304793721 2.06874504624259 0.9431546732433322 2.271442447155758 0.14418636872640347 0.36931844006345466
4.5984852897154855 1.0191848161609218 2.3981522906082926 0.6762159872965016 2.72122420549137 0.1020562824168577 0.2963628685316435
5.378440334181901 1.130012194697733 2.856630187895937 0.9986660295871098 1.9544663942000278 0.7000591415229662 0.03721115245525581
4.378569165910738 1.0788116264876002 2.363422161010414 0.9086851185414451 2.868151421837652 0.24512046325907433 0.133045119820644
5.092530103595411 1.1134855620314743 2.090687390698 0.9185458035315353 2.10500354742992 0.3812086891240499 0.09092878259182326
12.343146476976841 0.9901615003712123 2.0730177883806857 0.7441946139238371 2.5349709242469993 0.17239436356941018 0.5802056844484752
10.311841757312813 1.1103967807687625 1.9011203917758506 0.8191562429474307 2.657829234878772 0.4678171345436294 0.10013130219348221
8.253470489383085 1.1215063680056097 2.3293604026054573 0.7785457276285246 2.755292010115535 0.2035329311652182 0.1664795926742789
4.2570542043471065 1.0729181321882106 1.9940804124747378 0.9797734341827978 2.073476047021468 0.06541342786248924 0.10665615178682743
16.65656937103229 1.1678180481826637 1.9326432045788775 0.6306962273617871 2.649825757139105 0.2603569238002109 0.04502135065185306
9.329460050712054 1.0819874229447977 2.3657384652293048 0.68152885114149 2.5695382213500544 0.04040580961857184 0.27854553251652003
5.3978420757112 1.093000461436808 2.2585439924369064 0.9677556407750263 1.629600751246373 1.1527412072342746 0.17569447115915351
