mu1 sigma1 mu2 sigma2 alpha mu3 sigma3 beta
1.2111753927303885 1.2040204079487515 1.2457577226582863 0.5426228503677718 0.17547700156133464 1.2667388893020732 0.20720520192870706 0.3552188622225865
1.2734920995912211 0.19475988283039267 1.6917023530607254 0.7220158738657441 0.7629057629852496 1.79345583426209 1.5474983486324885 0.13885143230889035
0.9448225132972833 1.5645406163077393 1.2999754982603249 0.19031164249006086 0.24461713223542605 2.1282684343193896 0.9490339557268324 0.7210091819591181
1.1509097861102724 1.0980787695915017 1.400840964054126 0.20249152893981656 0.2598115031650349 2.0842637930873367 1.8734625980816546 0.6884465737134441
1.045432673303009 1.416997733728028 1.3125033558204393 0.20001646772504997 0.24007596674709283 2.131256208097194 0.16406432034939203 0.727978660214243
1.3233805479414065 0.023606990924458275 1.9067824945429726 1.1132274703127063 0.44811818432736417 2.821996170780246 1.6620838948702767 0.10945993424336102
1.1017499109692712 0.46680823170739383 1.4165644651898837 0.1668176423920484 0.19513165417156153 2.7849912176355573 1.10970087884899 0.7048402888038026
1.2581622918009119 0.05111408342788083 1.7968969632793725 1.7521914153074667 0.4662532737889873 1.8338752131374572 0.17141851367302682 0.16203876411043433
1.3774662083229623 0.0898233276014222 1.759159132556348 1.4263530317933604 0.5876904302628643 2.6023913661852442 1.008449951094183 0.2891859880494506
1.1365584519266099 1.774067951470506 1.4044758151496937 0.1913825915164023 0.13366408891427706 2.1653015733536223 0.6451842901477561 0.7719432531077005
1.2898253189411717 0.14293061050738143 1.7130638013266455 0.3706976360012025 0.5378814275770756 2.367612266069978 0.20316381880960274 0.33977648438746555
0.9584404094824557 0.701630346321622 1.2932454465772152 0.19686439039752313 0.05432678024858871 1.8365166860538684 0.18537513149993695 0.6079150664065269
1.153369418314767 1.244944904622292 1.3629535743083454 0.1809029222777311 0.13771308117367193 2.679709742775311 0.2873482921278898 0.8602706131980467
1.1943019979045144 0.6285540943902219 1.3724990670246306 0.20322118335153094 0.3176971482101852 1.529281809727956 1.6479328729887461 0.6737753285215924
1.2793577249688526 0.03974565104431385 1.5076907672204718 0.6583434928796243 0.5352403630573644 2.5555801208427282 0.7877779140489114 0.2523045822254747
1.1895289418607944 0.3960710815110869 1.3408279632539934 0.11714221959994778 0.06791879954017871 2.8974349666876265 1.721562847086817 0.6032467470943152
1.382855155109962 0.13465172475687429 1.6341658163429902 0.32358887733531494 0.5256200290256604 2.4218431919823855 1.3777275587127709 0.19200773644302754
1.1632760404387636 0.8807180500455922 1.357081794770414 0.03645105254589828 0.1415485526551883 1.566031987591507 0.9136832904499762 0.6269374376760761
1.2841531365944887 1.9742053099016044 1.3218694493252288 0.0727397638680673 0.17566732078644448 2.65885852681146 1.044351170060849 0.8145939725841043
1.1608057136572996 0.4120538092188499 1.2769619744545024 0.028892322413535114 0.16545016994124434 1.6329308175257913 0.3565763840225707 0.6857721346846549
1.3714970980957704 0.31638492080407055 1.3940991725753213 0.10591477541514886 0.5105029409950782 2.2471557958451576 1.0320267547292612 0.3468259008623918
1.116447537243042 0.6230938555991938 1.3807868689820775 0.0700272531401407 0.3340356633039824 1.901753532763673 0.954742865495303 0.493018596090243
1.3231435095416226 0.7109121086345332 1.3884220521749455 0.056664570139571886 0.06908625069546308 1.6173828080371309 0.471533062702232 0.6334496586059949
1.3257017332097525 0.6317527975688658 1.404444723391423 0.07583715284292507 0.3822257829328595 1.989531984686895 0.3018348776177027 0.5789960784199097
0.904102198069561 0.6040962423690998 1.3384907356175786 0.07138984208957196 0.31934537392040235 1.6768462758264304 0.9701664722541183 0.3823293889752229
1.2923745176353705 0.06224974861556385 1.5794290457139737 0.3459639202548432 0.4504365083125269 1.8122160593466095 0.965595039712871 0.06088680893093505
1.3899040240791483 0.15419065694224116 1.601913310265866 1.9792113806491687 0.814922622851338 1.7878256681079145 1.206294926181818 0.15698834067144513
1.3498996457292312 0.09787616991389952 1.5890417882302108 1.7790915418649083 0.6288263258130521 2.5051172523712615 1.5187065572695813 0.14777422383291014
1.0881907285421395 0.32310924787719475 1.3544931403315743 0.07537869657348198 0.07313937086981098 2.121013392763428 1.6182579730215698 0.6812080659831474
1.259239078928896 0.08452040533356175 1.4653347142278073 0.6598329094664366 0.5338918304468027 2.823106745657268 1.7303373620252633 0.4582416686948685
1.3186975716445228 0.10210316501314776 2.1482241431278726 0.09105062342839657 0.8744701584098056 2.8848249808182724 1.0842058015209826 0.058748417771989234
1.3148881309269405 1.8344363563812338 1.3728856865312118 0.11006347502926107 0.2456523754032934 1.9300112475040945 1.2716170619389178 0.6194297092749294
1.2896011220387669 0.03339955355420573 1.621733485164905 0.2660340075763948 0.4187831500555452 2.2072391480246774 1.7700681883152092 0.13013497726959106
1.3296707514170198 0.11583882882026493 1.550342118949506 1.6439648442097534 0.6875588448153184 2.7606676047088916 1.5423114824663595 0.1609265297816682
1.3914471305274365 0.11642636165367438 1.9210389591210015 1.4562916337803946 0.7101241779062695 2.1333352994053145 1.631814682195804 0.08264916441881529
1.325770143175682 0.1618221023995149 1.7801737672319544 0.8100616686064779 0.6750333558081628 1.8869005586440306 0.4361770608304478 0.24805465134154278
1.3934291047021468 0.15780114612756432 1.770711554971931 1.033710403018067 0.8472814966838862 1.806918809783169 0.8071258277122071 0.12758078322760827
1.384706756077581 0.15560732548362857 1.5454388271758694 1.3233023923432918 0.7369637734206967 1.5565922794672522 0.9027268437978829 0.21070185052049342
1.3062443113651785 0.043816251910317794 1.9112826903848936 0.7103085929147015 0.6003461199923136 2.6761994778213234 1.2772134255238408 0.1380219083549195
1.3115782596635905 0.07608950971116166 1.9910932719236047 1.7117811503403635 0.6379474439987454 2.1547733614906504 0.4980867061885339 0.2901738606907575
1.2175424532833725 0.8176910064538583 1.3481065669415058 0.10026785384252769 0.12796343313518066 2.8609668910577173 1.2301712074944955 0.6384868527698574
1.3696773395590063 0.08877047753470156 1.891666555496524 1.5422080945104089 0.6835996894289237 2.1940389155342146 1.541810927723195 0.13822727817405223
1.369368798518492 0.07216739381841848 1.4918282619916408 0.6111268238424542 0.7375079837771511 2.486626107638983 0.7862966577234392 0.12180595653737418
1.0778466906829074 1.0205109050370909 1.2918276987728818 0.08198043130708828 0.15674560565640575 1.459248661796738 0.6180759862863787 0.3653202766923575
1.322038694879564 0.025461291891532727 1.3957934391567741 0.8463259800107886 0.6032473640396749 2.769058904392889 1.222891498153804 0.10293982237497715
