
0it [00:00, ?it/s]
491it [00:12, 28.57it/s, bound:0 nc:  6 ncall:2.5e+03 eff:19.6% logz=2.11+/-0.12 dlogz:56.927>0.1]
495it [00:12, 30.70it/s, bound:0 nc: 10 ncall:2.5e+03 eff:19.6% logz=2.23+/-0.12 dlogz:56.793>0.1]
499it [00:13, 20.89it/s, bound:0 nc: 29 ncall:2.6e+03 eff:19.3% logz=2.35+/-0.12 dlogz:56.667>0.1]
502it [00:13, 19.43it/s, bound:0 nc:  7 ncall:2.6e+03 eff:19.2% logz=2.44+/-0.12 dlogz:56.569>0.1]
505it [00:13, 19.96it/s, bound:0 nc: 12 ncall:2.6e+03 eff:19.2% logz=2.53+/-0.12 dlogz:56.466>0.1]
508it [00:13, 20.80it/s, bound:0 nc:  1 ncall:2.6e+03 eff:19.2% logz=2.63+/-0.12 dlogz:56.365>0.1]
513it [00:13, 25.25it/s, bound:0 nc:  6 ncall:2.7e+03 eff:19.2% logz=2.76+/-0.12 dlogz:56.212>0.1]
516it [00:13, 25.37it/s, bound:0 nc:  1 ncall:2.7e+03 eff:19.2% logz=2.85+/-0.12 dlogz:56.123>0.1]
523it [00:14, 26.14it/s, bound:0 nc:  7 ncall:2.7e+03 eff:19.2% logz=3.03+/-0.12 dlogz:55.919>0.1]
526it [00:14, 24.43it/s, bound:0 nc:  1 ncall:2.8e+03 eff:19.1% logz=3.11+/-0.12 dlogz:55.830>0.1]
529it [00:14, 15.98it/s, bound:0 nc: 17 ncall:2.8e+03 eff:19.0% logz=3.19+/-0.12 dlogz:55.744>0.1]
532it [00:14, 15.56it/s, bound:0 nc: 24 ncall:2.8e+03 eff:18.9% logz=3.26+/-0.12 dlogz:55.661>0.1]
534it [00:15, 13.36it/s, bound:0 nc:  6 ncall:2.8e+03 eff:18.8% logz=3.31+/-0.12 dlogz:55.607>0.1]
536it [00:15, 12.90it/s, bound:0 nc:  5 ncall:2.8e+03 eff:18.8% logz=3.36+/-0.12 dlogz:55.553>0.1]
538it [00:15, 12.39it/s, bound:0 nc:  6 ncall:2.9e+03 eff:18.8% logz=3.41+/-0.12 dlogz:55.500>0.1]
544it [00:15, 17.98it/s, bound:0 nc:  6 ncall:2.9e+03 eff:18.9% logz=3.55+/-0.12 dlogz:55.341>0.1]
546it [00:15, 17.47it/s, bound:0 nc:  2 ncall:2.9e+03 eff:18.7% logz=3.60+/-0.12 dlogz:55.288>0.1]
551it [00:15, 22.05it/s, bound:0 nc: 10 ncall:2.9e+03 eff:18.8% logz=3.72+/-0.12 dlogz:55.157>0.1]
554it [00:16, 18.51it/s, bound:0 nc: 22 ncall:3.0e+03 eff:18.7% logz=3.80+/-0.12 dlogz:55.075>0.1]
560it [00:16, 23.90it/s, bound:0 nc:  1 ncall:3.0e+03 eff:18.8% logz=3.95+/-0.12 dlogz:54.908>0.1]
564it [00:16, 25.23it/s, bound:0 nc: 13 ncall:3.0e+03 eff:18.7% logz=4.06+/-0.12 dlogz:54.791>0.1]
568it [00:16, 27.32it/s, bound:0 nc:  1 ncall:3.0e+03 eff:18.8% logz=4.15+/-0.12 dlogz:54.682>0.1]
571it [00:16, 23.40it/s, bound:0 nc:  3 ncall:3.0e+03 eff:18.8% logz=4.22+/-0.12 dlogz:54.604>0.1]
574it [00:16, 19.13it/s, bound:0 nc: 35 ncall:3.1e+03 eff:18.6% logz=4.29+/-0.12 dlogz:54.527>0.1]
581it [00:16, 27.81it/s, bound:0 nc: 15 ncall:3.1e+03 eff:18.7% logz=4.45+/-0.12 dlogz:54.353>0.1]
585it [00:17, 26.83it/s, bound:0 nc:  1 ncall:3.1e+03 eff:18.7% logz=4.55+/-0.12 dlogz:54.246>0.1]
589it [00:17, 26.13it/s, bound:0 nc:  4 ncall:3.1e+03 eff:18.7% logz=4.65+/-0.12 dlogz:54.139>0.1]
592it [00:17, 22.25it/s, bound:0 nc:  7 ncall:3.2e+03 eff:18.7% logz=4.72+/-0.12 dlogz:54.053>0.1]
595it [00:17, 17.76it/s, bound:0 nc:  9 ncall:3.2e+03 eff:18.6% logz=4.81+/-0.12 dlogz:53.965>0.1]
598it [00:18, 10.37it/s, bound:0 nc: 36 ncall:3.3e+03 eff:18.2% logz=4.89+/-0.12 dlogz:53.877>0.1]
604it [00:18, 14.64it/s, bound:0 nc: 17 ncall:3.3e+03 eff:18.1% logz=5.05+/-0.12 dlogz:53.699>0.1]
607it [00:18, 15.12it/s, bound:0 nc:  9 ncall:3.4e+03 eff:18.0% logz=5.13+/-0.12 dlogz:53.612>0.1]
609it [00:19, 11.85it/s, bound:0 nc: 10 ncall:3.4e+03 eff:17.9% logz=5.18+/-0.12 dlogz:53.555>0.1]
613it [00:19, 15.02it/s, bound:0 nc:  4 ncall:3.4e+03 eff:17.9% logz=5.29+/-0.12 dlogz:53.434>0.1]
616it [00:19, 13.61it/s, bound:0 nc:  1 ncall:3.4e+03 eff:17.9% logz=5.38+/-0.12 dlogz:53.344>0.1]
620it [00:19, 15.11it/s, bound:0 nc: 20 ncall:3.5e+03 eff:17.9% logz=5.48+/-0.12 dlogz:53.224>0.1]
622it [00:20, 11.18it/s, bound:0 nc:  5 ncall:3.5e+03 eff:17.8% logz=5.53+/-0.12 dlogz:53.168>0.1]
625it [00:20, 11.29it/s, bound:0 nc: 15 ncall:3.5e+03 eff:17.8% logz=5.61+/-0.12 dlogz:53.085>0.1]
628it [00:20, 11.72it/s, bound:0 nc:  4 ncall:3.5e+03 eff:17.8% logz=5.68+/-0.12 dlogz:53.003>0.1]
630it [00:20, 10.32it/s, bound:0 nc:  1 ncall:3.6e+03 eff:17.7% logz=5.73+/-0.12 dlogz:52.950>0.1]
632it [00:21,  9.85it/s, bound:0 nc: 18 ncall:3.6e+03 eff:17.6% logz=5.78+/-0.12 dlogz:52.898>0.1]
635it [00:21, 11.98it/s, bound:0 nc: 19 ncall:3.6e+03 eff:17.6% logz=5.85+/-0.12 dlogz:52.820>0.1]
638it [00:21, 13.00it/s, bound:0 nc:  6 ncall:3.6e+03 eff:17.6% logz=5.92+/-0.12 dlogz:52.738>0.1]
641it [00:21, 15.74it/s, bound:0 nc:  4 ncall:3.6e+03 eff:17.6% logz=6.00+/-0.12 dlogz:52.656>0.1]
645it [00:21, 16.86it/s, bound:0 nc: 12 ncall:3.7e+03 eff:17.5% logz=6.10+/-0.12 dlogz:52.544>0.1]
649it [00:21, 18.77it/s, bound:0 nc:  7 ncall:3.7e+03 eff:17.5% logz=6.21+/-0.12 dlogz:52.428>0.1]
652it [00:22, 17.26it/s, bound:0 nc:  1 ncall:3.8e+03 eff:17.4% logz=6.28+/-0.12 dlogz:52.343>0.1]
654it [00:22, 14.75it/s, bound:0 nc: 10 ncall:3.8e+03 eff:17.3% logz=6.34+/-0.12 dlogz:52.287>0.1]
656it [00:22, 13.77it/s, bound:0 nc:  5 ncall:3.8e+03 eff:17.3% logz=6.39+/-0.12 dlogz:52.231>0.1]
658it [00:22,  9.78it/s, bound:0 nc: 45 ncall:3.8e+03 eff:17.1% logz=6.43+/-0.12 dlogz:52.177>0.1]
660it [00:23,  9.90it/s, bound:0 nc: 16 ncall:3.9e+03 eff:17.1% logz=6.48+/-0.12 dlogz:52.125>0.1]
662it [00:23,  9.64it/s, bound:0 nc: 10 ncall:3.9e+03 eff:17.0% logz=6.53+/-0.12 dlogz:52.073>0.1]
664it [00:23,  9.69it/s, bound:0 nc: 26 ncall:3.9e+03 eff:17.0% logz=6.58+/-0.12 dlogz:52.020>0.1]
666it [00:23, 10.17it/s, bound:0 nc:  8 ncall:3.9e+03 eff:17.0% logz=6.63+/-0.12 dlogz:51.962>0.1]
668it [00:23, 11.76it/s, bound:0 nc:  6 ncall:3.9e+03 eff:17.0% logz=6.68+/-0.12 dlogz:51.904>0.1]
672it [00:24, 13.33it/s, bound:0 nc:  4 ncall:4.0e+03 eff:17.0% logz=6.78+/-0.12 dlogz:51.793>0.1]
674it [00:24, 12.41it/s, bound:0 nc: 24 ncall:4.0e+03 eff:16.9% logz=6.83+/-0.12 dlogz:51.739>0.1]
677it [00:24, 11.79it/s, bound:0 nc: 16 ncall:4.0e+03 eff:16.8% logz=6.91+/-0.12 dlogz:51.656>0.1]
679it [00:24, 12.06it/s, bound:0 nc: 17 ncall:4.1e+03 eff:16.7% logz=6.96+/-0.12 dlogz:51.602>0.1]
681it [00:24, 10.71it/s, bound:0 nc:  6 ncall:4.1e+03 eff:16.7% logz=7.01+/-0.12 dlogz:51.548>0.1]
683it [00:25,  8.89it/s, bound:0 nc: 25 ncall:4.1e+03 eff:16.6% logz=7.05+/-0.12 dlogz:51.495>0.1]
687it [00:25,  8.49it/s, bound:0 nc: 44 ncall:4.2e+03 eff:16.5% logz=7.15+/-0.12 dlogz:51.391>0.1]
690it [00:25,  9.75it/s, bound:0 nc: 13 ncall:4.2e+03 eff:16.5% logz=7.22+/-0.12 dlogz:51.314>0.1]
692it [00:26, 10.35it/s, bound:0 nc: 19 ncall:4.2e+03 eff:16.4% logz=7.27+/-0.12 dlogz:51.260>0.1]
694it [00:26,  8.14it/s, bound:0 nc: 50 ncall:4.3e+03 eff:16.2% logz=7.32+/-0.12 dlogz:51.206>0.1]
695it [00:26,  7.77it/s, bound:0 nc:  3 ncall:4.3e+03 eff:16.2% logz=7.34+/-0.12 dlogz:51.178>0.1]
699it [00:26, 11.82it/s, bound:0 nc: 14 ncall:4.3e+03 eff:16.2% logz=7.45+/-0.12 dlogz:51.065>0.1]
701it [00:27,  9.14it/s, bound:0 nc: 34 ncall:4.4e+03 eff:16.1% logz=7.50+/-0.12 dlogz:51.009>0.1]
703it [00:27,  6.18it/s, bound:0 nc:  1 ncall:4.4e+03 eff:15.9% logz=7.55+/-0.12 dlogz:50.953>0.1]
705it [00:28,  6.91it/s, bound:0 nc:  3 ncall:4.4e+03 eff:15.9% logz=7.60+/-0.12 dlogz:50.896>0.1]
708it [00:28,  8.54it/s, bound:0 nc:  8 ncall:4.4e+03 eff:15.9% logz=7.67+/-0.12 dlogz:50.815>0.1]
711it [00:28,  9.07it/s, bound:0 nc: 33 ncall:4.5e+03 eff:15.9% logz=7.74+/-0.12 dlogz:50.737>0.1]
714it [00:28, 11.58it/s, bound:0 nc:  3 ncall:4.5e+03 eff:15.9% logz=7.81+/-0.12 dlogz:50.659>0.1]
716it [00:28, 11.72it/s, bound:0 nc: 19 ncall:4.5e+03 eff:15.8% logz=7.86+/-0.12 dlogz:50.605>0.1]
719it [00:28, 14.10it/s, bound:0 nc: 13 ncall:4.6e+03 eff:15.8% logz=7.95+/-0.12 dlogz:50.515>0.1]
721it [00:29, 14.28it/s, bound:0 nc: 21 ncall:4.6e+03 eff:15.8% logz=8.00+/-0.12 dlogz:50.454>0.1]
723it [00:29, 14.80it/s, bound:0 nc:  9 ncall:4.6e+03 eff:15.8% logz=8.06+/-0.12 dlogz:50.393>0.1]
725it [00:29, 13.87it/s, bound:0 nc:  7 ncall:4.6e+03 eff:15.7% logz=8.11+/-0.12 dlogz:50.334>0.1]
727it [00:29, 11.86it/s, bound:0 nc: 16 ncall:4.6e+03 eff:15.7% logz=8.17+/-0.12 dlogz:50.275>0.1]
730it [00:29, 13.69it/s, bound:0 nc:  5 ncall:4.6e+03 eff:15.7% logz=8.25+/-0.12 dlogz:50.187>0.1]
733it [00:30, 11.94it/s, bound:0 nc: 19 ncall:4.7e+03 eff:15.7% logz=8.33+/-0.12 dlogz:50.098>0.1]
735it [00:30, 10.39it/s, bound:0 nc: 13 ncall:4.7e+03 eff:15.7% logz=8.39+/-0.12 dlogz:50.037>0.1]
737it [00:30,  8.45it/s, bound:0 nc:  4 ncall:4.7e+03 eff:15.7% logz=8.44+/-0.12 dlogz:49.977>0.1]
739it [00:30,  7.89it/s, bound:0 nc: 16 ncall:4.7e+03 eff:15.6% logz=8.49+/-0.12 dlogz:49.918>0.1]
742it [00:31,  8.47it/s, bound:0 nc: 16 ncall:4.8e+03 eff:15.6% logz=8.57+/-0.12 dlogz:49.830>0.1]
743it [00:31,  7.47it/s, bound:0 nc: 10 ncall:4.8e+03 eff:15.6% logz=8.60+/-0.12 dlogz:49.801>0.1]
745it [00:32,  5.75it/s, bound:0 nc: 41 ncall:4.8e+03 eff:15.5% logz=8.66+/-0.12 dlogz:49.741>0.1]
748it [00:32,  6.73it/s, bound:0 nc:  3 ncall:4.8e+03 eff:15.5% logz=8.74+/-0.12 dlogz:49.651>0.1]
749it [00:32,  4.91it/s, bound:0 nc: 53 ncall:4.9e+03 eff:15.4% logz=8.77+/-0.13 dlogz:49.621>0.1]
750it [00:33,  4.50it/s, bound:0 nc: 24 ncall:4.9e+03 eff:15.3% logz=8.80+/-0.13 dlogz:49.590>0.1]
751it [00:33,  4.05it/s, bound:0 nc: 16 ncall:4.9e+03 eff:15.3% logz=8.82+/-0.13 dlogz:49.560>0.1]
752it [00:33,  4.25it/s, bound:0 nc:  6 ncall:4.9e+03 eff:15.3% logz=8.85+/-0.13 dlogz:49.529>0.1]
756it [00:33,  7.21it/s, bound:0 nc:  5 ncall:4.9e+03 eff:15.3% logz=8.97+/-0.13 dlogz:49.403>0.1]
757it [00:34,  6.63it/s, bound:0 nc: 29 ncall:5.0e+03 eff:15.2% logz=9.00+/-0.13 dlogz:49.371>0.1]
758it [00:34,  5.62it/s, bound:0 nc: 17 ncall:5.0e+03 eff:15.2% logz=9.03+/-0.13 dlogz:49.337>0.1]
759it [00:35,  3.94it/s, bound:0 nc: 44 ncall:5.0e+03 eff:15.1% logz=9.06+/-0.13 dlogz:49.303>0.1]
760it [00:35,  3.49it/s, bound:0 nc: 37 ncall:5.1e+03 eff:15.0% logz=9.10+/-0.13 dlogz:49.269>0.1]
761it [00:35,  3.42it/s, bound:0 nc: 14 ncall:5.1e+03 eff:15.0% logz=9.13+/-0.13 dlogz:49.235>0.1]
766it [00:36,  6.65it/s, bound:0 nc: 22 ncall:5.1e+03 eff:15.0% logz=9.28+/-0.13 dlogz:49.064>0.1]
767it [00:36,  5.54it/s, bound:0 nc: 28 ncall:5.1e+03 eff:14.9% logz=9.31+/-0.13 dlogz:49.031>0.1]
768it [00:36,  4.93it/s, bound:0 nc: 21 ncall:5.2e+03 eff:14.9% logz=9.34+/-0.13 dlogz:48.999>0.1]
770it [00:36,  5.67it/s, bound:0 nc: 12 ncall:5.2e+03 eff:14.8% logz=9.40+/-0.13 dlogz:48.934>0.1]
772it [00:37,  6.19it/s, bound:0 nc: 12 ncall:5.2e+03 eff:14.8% logz=9.47+/-0.13 dlogz:48.868>0.1]
773it [00:37,  4.50it/s, bound:0 nc: 31 ncall:5.2e+03 eff:14.7% logz=9.50+/-0.13 dlogz:48.833>0.1]
776it [00:38,  5.27it/s, bound:0 nc: 35 ncall:5.3e+03 eff:14.7% logz=9.60+/-0.13 dlogz:48.729>0.1]
777it [00:38,  4.94it/s, bound:0 nc: 14 ncall:5.3e+03 eff:14.6% logz=9.63+/-0.13 dlogz:48.693>0.1]
779it [00:39,  3.81it/s, bound:0 nc: 48 ncall:5.4e+03 eff:14.5% logz=9.70+/-0.13 dlogz:48.620>0.1]
781it [00:39,  4.44it/s, bound:0 nc: 10 ncall:5.4e+03 eff:14.5% logz=9.77+/-0.13 dlogz:48.542>0.1]
782it [00:40,  3.35it/s, bound:0 nc: 38 ncall:5.4e+03 eff:14.4% logz=9.81+/-0.13 dlogz:48.502>0.1]
784it [00:40,  4.27it/s, bound:0 nc: 28 ncall:5.5e+03 eff:14.4% logz=9.89+/-0.13 dlogz:48.423>0.1]
785it [00:40,  4.31it/s, bound:0 nc: 15 ncall:5.5e+03 eff:14.4% logz=9.93+/-0.13 dlogz:48.384>0.1]
787it [00:40,  5.44it/s, bound:0 nc: 14 ncall:5.5e+03 eff:14.3% logz=10.01+/-0.13 dlogz:48.295>0.1]
788it [00:40,  5.23it/s, bound:0 nc: 14 ncall:5.5e+03 eff:14.3% logz=10.06+/-0.13 dlogz:48.249>0.1]
789it [00:41,  5.46it/s, bound:0 nc: 25 ncall:5.5e+03 eff:14.3% logz=10.10+/-0.13 dlogz:48.204>0.1]
790it [00:41,  4.37it/s, bound:0 nc: 37 ncall:5.6e+03 eff:14.2% logz=10.14+/-0.13 dlogz:48.160>0.1]
794it [00:41,  7.13it/s, bound:0 nc: 38 ncall:5.6e+03 eff:14.1% logz=10.32+/-0.13 dlogz:47.966>0.1]
796it [00:41,  7.90it/s, bound:0 nc:  8 ncall:5.6e+03 eff:14.1% logz=10.41+/-0.13 dlogz:47.875>0.1]
798it [00:42,  9.00it/s, bound:0 nc:  7 ncall:5.6e+03 eff:14.1% logz=10.50+/-0.13 dlogz:47.778>0.1]
801it [00:42, 11.21it/s, bound:0 nc:  8 ncall:5.7e+03 eff:14.1% logz=10.63+/-0.13 dlogz:47.639>0.1]
803it [00:42,  7.26it/s, bound:0 nc: 15 ncall:5.7e+03 eff:14.0% logz=10.72+/-0.13 dlogz:47.548>0.1]
804it [00:43,  5.43it/s, bound:0 nc: 73 ncall:5.8e+03 eff:13.9% logz=10.76+/-0.14 dlogz:47.503>0.1]
805it [00:43,  5.84it/s, bound:0 nc: 15 ncall:5.8e+03 eff:13.9% logz=10.81+/-0.14 dlogz:47.458>0.1]
806it [00:43,  5.69it/s, bound:0 nc: 14 ncall:5.8e+03 eff:13.8% logz=10.85+/-0.14 dlogz:47.412>0.1]
807it [00:43,  4.46it/s, bound:0 nc: 35 ncall:5.9e+03 eff:13.8% logz=10.89+/-0.14 dlogz:47.366>0.1]
812it [00:44,  8.58it/s, bound:0 nc: 14 ncall:5.9e+03 eff:13.8% logz=11.14+/-0.14 dlogz:47.115>0.1]
814it [00:44,  8.26it/s, bound:0 nc: 25 ncall:5.9e+03 eff:13.7% logz=11.24+/-0.14 dlogz:47.008>0.1]
815it [00:44,  7.77it/s, bound:0 nc: 32 ncall:6.0e+03 eff:13.6% logz=11.29+/-0.14 dlogz:46.954>0.1]
817it [00:44,  8.19it/s, bound:0 nc: 25 ncall:6.0e+03 eff:13.6% logz=11.39+/-0.14 dlogz:46.848>0.1]
818it [00:44,  8.06it/s, bound:0 nc: 34 ncall:6.0e+03 eff:13.5% logz=11.44+/-0.14 dlogz:46.798>0.1]
819it [00:45,  5.82it/s, bound:0 nc: 46 ncall:6.1e+03 eff:13.5% logz=11.48+/-0.14 dlogz:46.748>0.1]
820it [00:45,  4.10it/s, bound:0 nc: 93 ncall:6.2e+03 eff:13.3% logz=11.53+/-0.14 dlogz:46.699>0.1]
821it [00:45,  4.57it/s, bound:0 nc: 16 ncall:6.2e+03 eff:13.3% logz=11.57+/-0.14 dlogz:46.653>0.1]
823it [00:46,  3.86it/s, bound:0 nc: 42 ncall:6.2e+03 eff:13.2% logz=11.66+/-0.14 dlogz:46.561>0.1]
824it [00:46,  4.01it/s, bound:0 nc: 19 ncall:6.3e+03 eff:13.2% logz=11.70+/-0.14 dlogz:46.514>0.1]
825it [00:47,  3.29it/s, bound:0 nc: 31 ncall:6.3e+03 eff:13.1% logz=11.75+/-0.14 dlogz:46.468>0.1]
826it [00:47,  3.00it/s, bound:0 nc: 44 ncall:6.3e+03 eff:13.0% logz=11.79+/-0.14 dlogz:46.422>0.1]
829it [00:47,  4.83it/s, bound:0 nc: 18 ncall:6.4e+03 eff:13.0% logz=11.91+/-0.14 dlogz:46.291>0.1]
831it [00:48,  5.76it/s, bound:0 nc: 13 ncall:6.4e+03 eff:13.0% logz=11.99+/-0.14 dlogz:46.205>0.1]
832it [00:49,  2.78it/s, bound:0 nc:108 ncall:6.5e+03 eff:12.8% logz=12.03+/-0.14 dlogz:46.163>0.1]
836it [00:49,  4.87it/s, bound:0 nc: 19 ncall:6.5e+03 eff:12.8% logz=12.19+/-0.14 dlogz:45.995>0.1]
837it [00:49,  4.87it/s, bound:0 nc: 11 ncall:6.5e+03 eff:12.8% logz=12.22+/-0.14 dlogz:45.954>0.1]
839it [00:50,  5.45it/s, bound:0 nc: 29 ncall:6.6e+03 eff:12.8% logz=12.30+/-0.14 dlogz:45.874>0.1]
840it [00:50,  5.68it/s, bound:0 nc: 14 ncall:6.6e+03 eff:12.8% logz=12.33+/-0.14 dlogz:45.835>0.1]
842it [00:50,  4.80it/s, bound:0 nc: 47 ncall:6.6e+03 eff:12.7% logz=12.40+/-0.14 dlogz:45.759>0.1]
847it [00:51,  8.17it/s, bound:0 nc:  5 ncall:6.6e+03 eff:12.7% logz=12.57+/-0.14 dlogz:45.576>0.1]
849it [00:51,  9.44it/s, bound:0 nc:  7 ncall:6.7e+03 eff:12.7% logz=12.64+/-0.14 dlogz:45.507>0.1]
