mu sigma
0.9382856271368701 0.6645382518020354
1.2278691413795166 0.5801269138503757
0.9844557980711145 0.455772762383794
1.109214466316474 0.3768729630150624
1.5245035546479553 0.3654105560427304
1.0151955831521984 0.5889751416630795
1.2649523994033811 0.5321843831079037
1.535909891070713 0.24730194134429284
1.2998531867020993 0.516109511513152
0.9853125331180795 0.5762822106169362
1.4535594903055435 0.4303395139262028
1.0503042742150956 0.5782019276715232
0.9866019558262843 0.5673553074450939
1.0022692909833029 0.48757867986305287
1.2726512025560828 0.5218108187070152
0.9794132469426543 0.5429969144094978
0.9973228783587037 0.5048324988157745
1.0491638852396852 0.44661965261047226
1.0163906413083694 0.49637548965472716
1.2180433452177089 0.2993235937203415
1.1123737650130368 0.39640153347066903
1.2180036848227114 0.526081314313632
1.109612471436566 0.3990897692821385
1.045938830356545 0.539850828608762
1.3398509657217104 0.48117159885691474
1.4742486122310647 0.3980973768612882
1.5132033362997865 0.350118694129612
1.4306075245340875 0.4280072093261193
1.0480689278829378 0.4876903441552153
1.1457948180242732 0.3723092103847165
1.3272862428403402 0.47983033312046497
1.07789487259177 0.5142447858496696
1.2426403822202268 0.5050331144991581
1.0994609898118883 0.42680922250817505
1.5150008126672927 0.23502258742253374
1.2953288140433563 0.4873783699672927
1.4310830784272457 0.42147733355980177
1.0732882922811449 0.47241916820856583
1.0890181857174959 0.510935403868033
1.1249574494100636 0.5179261048738907
1.118883405034174 0.5156056693551103
1.1686464331404736 0.5077886282186674
1.0942107367788718 0.46359626849167473
1.1855964823314316 0.34579875311078684
1.2904044234048473 0.48045057694527693
1.5259291215950466 0.2836582575430646
1.103682773917129 0.48709140951731283
1.195554278034968 0.33887707165344394
1.2141881854620191 0.3204634346193705
1.1071506218138607 0.45812852948912136
1.1585742630888085 0.4968834067195048
1.2633669223992108 0.274218211614482
1.140336355904335 0.4042648803521383
1.1204951525380755 0.43635819069670073
1.1859045344702634 0.49335105524166306
1.119305022954086 0.44436293840877544
1.1989360312818471 0.488694023431845
1.2076090462140034 0.4871604778488138
1.1385753716262936 0.4168705450486208
1.2759661004770648 0.47164313268561303
1.3223225802383018 0.45704474341934775
1.4863055910963543 0.3567502386462505
1.1456854620505563 0.4753137765895916
1.1414877608862946 0.41880942705941304
1.242041054271763 0.4772474236007458
1.2440439598010138 0.4753743455913741
1.1873799478658493 0.3593175659039757
1.1481848621575121 0.41530148039525433
1.2520642710088477 0.4716061001451416
1.212023487055756 0.3339992747733679
1.1910636655011593 0.4751057399665712
1.1560558575170519 0.4060212704780226
1.2175900342697363 0.4746975077430623
1.4378682080056664 0.3942900602221431
1.168727042626093 0.4690090431008081
1.1918735227206243 0.4728100863394411
1.1558659046616273 0.4570099125736273
1.3841585054577998 0.4236040139941824
1.1543020829837267 0.4327442360957437
