
0it [00:00, ?it/s]
263it [00:14, 37.82it/s, bound:0 nc:  3 ncall:1.1e+03 eff:24.7% logz=-7.58+/-0.12 dlogz:67.173>0.1]
269it [00:14, 36.26it/s, bound:0 nc:  4 ncall:1.1e+03 eff:24.8% logz=-7.26+/-0.12 dlogz:66.822>0.1]
273it [00:14, 30.53it/s, bound:0 nc:  7 ncall:1.1e+03 eff:24.8% logz=-7.04+/-0.12 dlogz:66.604>0.1]
283it [00:14, 31.82it/s, bound:0 nc:  3 ncall:1.1e+03 eff:25.2% logz=-6.40+/-0.12 dlogz:65.936>0.1]
287it [00:15, 26.00it/s, bound:0 nc:  2 ncall:1.1e+03 eff:25.1% logz=-6.12+/-0.12 dlogz:65.656>0.1]
292it [00:15, 24.02it/s, bound:0 nc:  8 ncall:1.2e+03 eff:25.0% logz=-5.82+/-0.12 dlogz:65.331>0.1]
296it [00:15, 25.26it/s, bound:0 nc:  3 ncall:1.2e+03 eff:25.1% logz=-5.60+/-0.12 dlogz:65.101>0.1]
300it [00:15, 24.62it/s, bound:0 nc:  7 ncall:1.2e+03 eff:24.9% logz=-5.41+/-0.12 dlogz:64.892>0.1]
305it [00:15, 25.13it/s, bound:0 nc:  2 ncall:1.2e+03 eff:25.0% logz=-5.13+/-0.12 dlogz:64.611>0.1]
313it [00:15, 32.28it/s, bound:0 nc:  5 ncall:1.2e+03 eff:25.2% logz=-4.69+/-0.12 dlogz:64.148>0.1]
317it [00:16, 25.87it/s, bound:0 nc: 11 ncall:1.3e+03 eff:25.1% logz=-4.51+/-0.12 dlogz:63.949>0.1]
320it [00:16, 22.36it/s, bound:0 nc:  4 ncall:1.3e+03 eff:25.0% logz=-4.37+/-0.12 dlogz:63.807>0.1]
323it [00:16, 20.68it/s, bound:0 nc:  7 ncall:1.3e+03 eff:24.8% logz=-4.23+/-0.12 dlogz:63.662>0.1]
328it [00:16, 21.91it/s, bound:0 nc: 14 ncall:1.3e+03 eff:24.4% logz=-4.01+/-0.12 dlogz:63.423>0.1]
332it [00:17, 17.41it/s, bound:0 nc:  1 ncall:1.4e+03 eff:24.4% logz=-3.82+/-0.12 dlogz:63.230>0.1]
337it [00:17, 19.60it/s, bound:0 nc:  1 ncall:1.4e+03 eff:24.4% logz=-3.59+/-0.12 dlogz:62.977>0.1]
344it [00:17, 20.92it/s, bound:0 nc:  6 ncall:1.4e+03 eff:24.6% logz=-3.27+/-0.12 dlogz:62.647>0.1]
349it [00:17, 23.00it/s, bound:0 nc:  6 ncall:1.4e+03 eff:24.5% logz=-3.04+/-0.12 dlogz:62.407>0.1]
354it [00:17, 24.89it/s, bound:0 nc: 22 ncall:1.5e+03 eff:24.4% logz=-2.82+/-0.12 dlogz:62.166>0.1]
357it [00:18, 25.39it/s, bound:0 nc:  3 ncall:1.5e+03 eff:24.4% logz=-2.69+/-0.12 dlogz:62.028>0.1]
361it [00:18, 27.93it/s, bound:0 nc:  4 ncall:1.5e+03 eff:24.4% logz=-2.53+/-0.12 dlogz:61.858>0.1]
367it [00:18, 32.66it/s, bound:0 nc:  1 ncall:1.5e+03 eff:24.5% logz=-2.30+/-0.12 dlogz:61.611>0.1]
373it [00:18, 33.97it/s, bound:0 nc:  1 ncall:1.5e+03 eff:24.5% logz=-2.07+/-0.12 dlogz:61.363>0.1]
380it [00:18, 39.80it/s, bound:0 nc:  3 ncall:1.5e+03 eff:24.6% logz=-1.77+/-0.12 dlogz:61.051>0.1]
386it [00:18, 34.95it/s, bound:0 nc:  4 ncall:1.6e+03 eff:24.4% logz=-1.52+/-0.12 dlogz:60.786>0.1]
390it [00:18, 32.84it/s, bound:0 nc:  8 ncall:1.6e+03 eff:24.1% logz=-1.37+/-0.12 dlogz:60.621>0.1]
394it [00:19, 21.42it/s, bound:0 nc:  3 ncall:1.7e+03 eff:23.7% logz=-1.23+/-0.12 dlogz:60.471>0.1]
398it [00:19, 20.80it/s, bound:0 nc:  7 ncall:1.7e+03 eff:23.7% logz=-1.10+/-0.12 dlogz:60.328>0.1]
402it [00:19, 21.28it/s, bound:0 nc: 11 ncall:1.7e+03 eff:23.5% logz=-0.97+/-0.12 dlogz:60.184>0.1]
405it [00:19, 19.15it/s, bound:0 nc:  6 ncall:1.7e+03 eff:23.4% logz=-0.87+/-0.12 dlogz:60.078>0.1]
408it [00:20, 14.29it/s, bound:0 nc:  1 ncall:1.8e+03 eff:23.3% logz=-0.77+/-0.12 dlogz:59.972>0.1]
411it [00:20, 14.46it/s, bound:0 nc: 20 ncall:1.8e+03 eff:23.1% logz=-0.67+/-0.12 dlogz:59.864>0.1]
413it [00:20, 12.20it/s, bound:0 nc:  4 ncall:1.8e+03 eff:23.2% logz=-0.60+/-0.12 dlogz:59.792>0.1]
415it [00:20, 11.27it/s, bound:0 nc: 14 ncall:1.8e+03 eff:23.0% logz=-0.54+/-0.12 dlogz:59.721>0.1]
420it [00:21, 14.27it/s, bound:0 nc: 23 ncall:1.8e+03 eff:22.9% logz=-0.37+/-0.12 dlogz:59.541>0.1]
424it [00:21, 15.74it/s, bound:0 nc:  1 ncall:1.8e+03 eff:23.0% logz=-0.22+/-0.12 dlogz:59.388>0.1]
431it [00:22, 12.60it/s, bound:0 nc: 33 ncall:1.9e+03 eff:22.6% logz=0.02+/-0.12 dlogz:59.123>0.1] 
436it [00:22, 14.98it/s, bound:0 nc:  1 ncall:1.9e+03 eff:22.7% logz=0.19+/-0.12 dlogz:58.943>0.1]
439it [00:22, 14.52it/s, bound:0 nc:  2 ncall:1.9e+03 eff:22.6% logz=0.29+/-0.12 dlogz:58.836>0.1]
443it [00:22, 15.37it/s, bound:0 nc:  8 ncall:2.0e+03 eff:22.5% logz=0.42+/-0.12 dlogz:58.693>0.1]
447it [00:23, 15.54it/s, bound:0 nc:  7 ncall:2.0e+03 eff:22.6% logz=0.55+/-0.12 dlogz:58.556>0.1]
450it [00:23, 14.71it/s, bound:0 nc: 13 ncall:2.0e+03 eff:22.5% logz=0.64+/-0.12 dlogz:58.458>0.1]
453it [00:23, 13.42it/s, bound:0 nc: 13 ncall:2.0e+03 eff:22.4% logz=0.72+/-0.12 dlogz:58.363>0.1]
457it [00:23, 14.03it/s, bound:0 nc: 15 ncall:2.0e+03 eff:22.4% logz=0.84+/-0.12 dlogz:58.238>0.1]
460it [00:24, 13.32it/s, bound:0 nc: 13 ncall:2.1e+03 eff:22.3% logz=0.92+/-0.11 dlogz:58.146>0.1]
464it [00:24, 12.33it/s, bound:0 nc:  5 ncall:2.1e+03 eff:22.3% logz=1.04+/-0.11 dlogz:58.020>0.1]
468it [00:24, 12.86it/s, bound:0 nc:  2 ncall:2.1e+03 eff:22.3% logz=1.19+/-0.12 dlogz:57.869>0.1]
473it [00:25, 12.14it/s, bound:0 nc:  9 ncall:2.1e+03 eff:22.3% logz=1.37+/-0.12 dlogz:57.677>0.1]
475it [00:25, 10.34it/s, bound:0 nc:  7 ncall:2.2e+03 eff:22.1% logz=1.44+/-0.12 dlogz:57.599>0.1]
477it [00:25,  8.48it/s, bound:0 nc:  4 ncall:2.2e+03 eff:22.0% logz=1.53+/-0.12 dlogz:57.511>0.1]
478it [00:26,  7.09it/s, bound:0 nc: 17 ncall:2.2e+03 eff:21.9% logz=1.57+/-0.12 dlogz:57.465>0.1]
482it [00:26,  9.43it/s, bound:0 nc: 12 ncall:2.2e+03 eff:21.9% logz=1.73+/-0.12 dlogz:57.290>0.1]
484it [00:26,  9.63it/s, bound:0 nc: 11 ncall:2.2e+03 eff:21.7% logz=1.81+/-0.12 dlogz:57.206>0.1]
487it [00:26, 10.61it/s, bound:0 nc:  3 ncall:2.2e+03 eff:21.7% logz=1.93+/-0.12 dlogz:57.083>0.1]
489it [00:27,  6.72it/s, bound:0 nc: 14 ncall:2.3e+03 eff:21.4% logz=2.00+/-0.12 dlogz:57.004>0.1]
494it [00:27,  8.82it/s, bound:0 nc:  9 ncall:2.3e+03 eff:21.4% logz=2.18+/-0.12 dlogz:56.812>0.1]
496it [00:28,  8.53it/s, bound:0 nc: 18 ncall:2.3e+03 eff:21.3% logz=2.25+/-0.12 dlogz:56.737>0.1]
499it [00:28,  8.65it/s, bound:0 nc:  2 ncall:2.3e+03 eff:21.3% logz=2.34+/-0.12 dlogz:56.630>0.1]
502it [00:28,  9.91it/s, bound:0 nc:  7 ncall:2.4e+03 eff:21.2% logz=2.44+/-0.12 dlogz:56.527>0.1]
504it [00:28,  9.13it/s, bound:0 nc: 17 ncall:2.4e+03 eff:21.1% logz=2.50+/-0.12 dlogz:56.462>0.1]
510it [00:29, 14.02it/s, bound:0 nc:  5 ncall:2.4e+03 eff:21.2% logz=2.67+/-0.12 dlogz:56.273>0.1]
514it [00:29, 12.30it/s, bound:0 nc:  8 ncall:2.4e+03 eff:21.2% logz=2.79+/-0.12 dlogz:56.143>0.1]
516it [00:30,  8.67it/s, bound:0 nc:  8 ncall:2.4e+03 eff:21.1% logz=2.85+/-0.12 dlogz:56.081>0.1]
520it [00:30,  8.65it/s, bound:0 nc:  5 ncall:2.5e+03 eff:21.1% logz=2.96+/-0.12 dlogz:55.957>0.1]
523it [00:30,  8.31it/s, bound:0 nc:  8 ncall:2.5e+03 eff:21.1% logz=3.04+/-0.12 dlogz:55.865>0.1]
525it [00:31,  6.83it/s, bound:0 nc: 11 ncall:2.5e+03 eff:21.0% logz=3.10+/-0.12 dlogz:55.804>0.1]
529it [00:31,  7.64it/s, bound:0 nc:  6 ncall:2.5e+03 eff:21.0% logz=3.22+/-0.12 dlogz:55.677>0.1]
532it [00:32,  8.05it/s, bound:0 nc: 15 ncall:2.6e+03 eff:20.8% logz=3.31+/-0.12 dlogz:55.583>0.1]
534it [00:32,  7.24it/s, bound:0 nc:  4 ncall:2.6e+03 eff:20.8% logz=3.37+/-0.12 dlogz:55.518>0.1]
536it [00:32,  7.57it/s, bound:0 nc: 13 ncall:2.6e+03 eff:20.7% logz=3.43+/-0.12 dlogz:55.450>0.1]
537it [00:33,  6.75it/s, bound:0 nc: 19 ncall:2.6e+03 eff:20.6% logz=3.46+/-0.12 dlogz:55.416>0.1]
538it [00:33,  6.04it/s, bound:0 nc: 18 ncall:2.6e+03 eff:20.5% logz=3.50+/-0.12 dlogz:55.381>0.1]
543it [00:33,  9.14it/s, bound:0 nc:  8 ncall:2.6e+03 eff:20.6% logz=3.67+/-0.12 dlogz:55.199>0.1]
547it [00:33, 10.22it/s, bound:0 nc: 11 ncall:2.7e+03 eff:20.5% logz=3.82+/-0.12 dlogz:55.037>0.1]
550it [00:34,  7.64it/s, bound:0 nc: 31 ncall:2.7e+03 eff:20.3% logz=3.94+/-0.12 dlogz:54.911>0.1]
551it [00:34,  6.10it/s, bound:0 nc: 21 ncall:2.7e+03 eff:20.2% logz=3.98+/-0.12 dlogz:54.869>0.1]
555it [00:35,  6.87it/s, bound:0 nc:  6 ncall:2.7e+03 eff:20.2% logz=4.12+/-0.12 dlogz:54.715>0.1]
557it [00:35,  6.51it/s, bound:0 nc: 29 ncall:2.8e+03 eff:20.1% logz=4.19+/-0.12 dlogz:54.641>0.1]
559it [00:36,  6.55it/s, bound:0 nc:  2 ncall:2.8e+03 eff:20.1% logz=4.26+/-0.12 dlogz:54.567>0.1]
561it [00:36,  5.43it/s, bound:0 nc: 11 ncall:2.8e+03 eff:20.0% logz=4.33+/-0.12 dlogz:54.494>0.1]
563it [00:36,  5.56it/s, bound:0 nc: 18 ncall:2.8e+03 eff:19.9% logz=4.39+/-0.12 dlogz:54.424>0.1]
566it [00:37,  6.43it/s, bound:0 nc:  7 ncall:2.8e+03 eff:19.9% logz=4.49+/-0.12 dlogz:54.318>0.1]
568it [00:37,  6.58it/s, bound:0 nc: 15 ncall:2.9e+03 eff:19.8% logz=4.56+/-0.12 dlogz:54.244>0.1]
570it [00:37,  6.64it/s, bound:0 nc: 15 ncall:2.9e+03 eff:19.8% logz=4.63+/-0.12 dlogz:54.171>0.1]
574it [00:38,  8.59it/s, bound:0 nc: 16 ncall:2.9e+03 eff:19.8% logz=4.75+/-0.12 dlogz:54.035>0.1]
576it [00:38,  8.46it/s, bound:0 nc: 16 ncall:2.9e+03 eff:19.7% logz=4.81+/-0.12 dlogz:53.969>0.1]
580it [00:38, 11.20it/s, bound:0 nc:  4 ncall:2.9e+03 eff:19.7% logz=4.93+/-0.12 dlogz:53.842>0.1]
585it [00:38, 11.73it/s, bound:0 nc:  5 ncall:3.0e+03 eff:19.7% logz=5.08+/-0.12 dlogz:53.680>0.1]
588it [00:39,  9.90it/s, bound:0 nc: 29 ncall:3.0e+03 eff:19.6% logz=5.17+/-0.12 dlogz:53.578>0.1]
590it [00:39, 10.20it/s, bound:0 nc: 23 ncall:3.0e+03 eff:19.4% logz=5.23+/-0.12 dlogz:53.511>0.1]
592it [00:40,  6.16it/s, bound:0 nc: 12 ncall:3.1e+03 eff:19.1% logz=5.30+/-0.12 dlogz:53.444>0.1]
594it [00:40,  6.54it/s, bound:0 nc: 12 ncall:3.1e+03 eff:19.1% logz=5.36+/-0.12 dlogz:53.376>0.1]
596it [00:41,  4.29it/s, bound:0 nc: 32 ncall:3.1e+03 eff:19.0% logz=5.42+/-0.12 dlogz:53.308>0.1]
600it [00:42,  4.34it/s, bound:0 nc: 31 ncall:3.2e+03 eff:18.8% logz=5.55+/-0.12 dlogz:53.168>0.1]
602it [00:42,  4.78it/s, bound:0 nc: 13 ncall:3.2e+03 eff:18.8% logz=5.62+/-0.12 dlogz:53.099>0.1]
604it [00:43,  5.10it/s, bound:0 nc: 15 ncall:3.2e+03 eff:18.7% logz=5.68+/-0.12 dlogz:53.032>0.1]
608it [00:43,  7.19it/s, bound:0 nc:  4 ncall:3.2e+03 eff:18.8% logz=5.80+/-0.12 dlogz:52.903>0.1]
609it [00:43,  6.50it/s, bound:0 nc: 24 ncall:3.3e+03 eff:18.6% logz=5.82+/-0.12 dlogz:52.871>0.1]
614it [00:43, 10.20it/s, bound:0 nc: 11 ncall:3.3e+03 eff:18.7% logz=5.97+/-0.12 dlogz:52.717>0.1]
616it [00:44,  8.93it/s, bound:0 nc: 30 ncall:3.3e+03 eff:18.5% logz=6.02+/-0.12 dlogz:52.656>0.1]
619it [00:44, 11.07it/s, bound:0 nc: 13 ncall:3.3e+03 eff:18.5% logz=6.12+/-0.12 dlogz:52.557>0.1]
621it [00:44, 10.47it/s, bound:0 nc:  2 ncall:3.4e+03 eff:18.5% logz=6.18+/-0.12 dlogz:52.488>0.1]
624it [00:44, 11.62it/s, bound:0 nc:  9 ncall:3.4e+03 eff:18.5% logz=6.27+/-0.12 dlogz:52.387>0.1]
626it [00:44, 12.28it/s, bound:0 nc: 15 ncall:3.4e+03 eff:18.3% logz=6.34+/-0.12 dlogz:52.319>0.1]
628it [00:45, 10.19it/s, bound:0 nc:  1 ncall:3.4e+03 eff:18.3% logz=6.41+/-0.12 dlogz:52.245>0.1]
630it [00:45, 10.96it/s, bound:0 nc:  3 ncall:3.4e+03 eff:18.3% logz=6.48+/-0.12 dlogz:52.171>0.1]
632it [00:45, 10.10it/s, bound:0 nc:  7 ncall:3.5e+03 eff:18.2% logz=6.54+/-0.12 dlogz:52.100>0.1]
634it [00:46,  5.60it/s, bound:0 nc: 46 ncall:3.5e+03 eff:17.9% logz=6.61+/-0.12 dlogz:52.030>0.1]
635it [00:46,  5.14it/s, bound:0 nc:  9 ncall:3.5e+03 eff:17.9% logz=6.64+/-0.12 dlogz:51.994>0.1]
638it [00:46,  6.21it/s, bound:0 nc:  7 ncall:3.6e+03 eff:17.9% logz=6.74+/-0.12 dlogz:51.884>0.1]
640it [00:47,  5.60it/s, bound:0 nc:  8 ncall:3.6e+03 eff:17.8% logz=6.81+/-0.12 dlogz:51.811>0.1]
641it [00:47,  4.71it/s, bound:0 nc: 24 ncall:3.6e+03 eff:17.7% logz=6.84+/-0.12 dlogz:51.775>0.1]
644it [00:48,  5.42it/s, bound:0 nc:  3 ncall:3.6e+03 eff:17.8% logz=6.95+/-0.12 dlogz:51.666>0.1]
646it [00:48,  5.32it/s, bound:0 nc:  9 ncall:3.6e+03 eff:17.7% logz=7.02+/-0.12 dlogz:51.593>0.1]
648it [00:49,  4.14it/s, bound:0 nc: 36 ncall:3.7e+03 eff:17.6% logz=7.08+/-0.12 dlogz:51.519>0.1]
649it [00:49,  3.67it/s, bound:0 nc: 13 ncall:3.7e+03 eff:17.5% logz=7.12+/-0.12 dlogz:51.483>0.1]
653it [00:50,  5.22it/s, bound:0 nc:  3 ncall:3.7e+03 eff:17.5% logz=7.26+/-0.13 dlogz:51.329>0.1]
654it [00:50,  4.83it/s, bound:0 nc: 27 ncall:3.7e+03 eff:17.4% logz=7.30+/-0.13 dlogz:51.291>0.1]
656it [00:50,  5.71it/s, bound:0 nc: 13 ncall:3.8e+03 eff:17.4% logz=7.38+/-0.13 dlogz:51.208>0.1]
658it [00:50,  5.69it/s, bound:0 nc: 15 ncall:3.8e+03 eff:17.4% logz=7.46+/-0.13 dlogz:51.122>0.1]
659it [00:51,  5.01it/s, bound:0 nc: 21 ncall:3.8e+03 eff:17.3% logz=7.50+/-0.13 dlogz:51.080>0.1]
661it [00:51,  5.56it/s, bound:0 nc:  5 ncall:3.8e+03 eff:17.3% logz=7.58+/-0.13 dlogz:50.997>0.1]
663it [00:51,  5.76it/s, bound:0 nc: 12 ncall:3.8e+03 eff:17.2% logz=7.66+/-0.13 dlogz:50.915>0.1]
665it [00:52,  4.26it/s, bound:0 nc: 36 ncall:3.9e+03 eff:17.1% logz=7.74+/-0.13 dlogz:50.829>0.1]
667it [00:52,  4.32it/s, bound:0 nc:  8 ncall:3.9e+03 eff:17.1% logz=7.82+/-0.13 dlogz:50.744>0.1]
668it [00:53,  3.96it/s, bound:0 nc: 31 ncall:3.9e+03 eff:17.0% logz=7.85+/-0.13 dlogz:50.704>0.1]
669it [00:53,  3.75it/s, bound:0 nc: 19 ncall:4.0e+03 eff:16.9% logz=7.89+/-0.13 dlogz:50.664>0.1]
672it [00:53,  5.87it/s, bound:0 nc: 12 ncall:4.0e+03 eff:16.9% logz=8.00+/-0.13 dlogz:50.546>0.1]
674it [00:54,  6.19it/s, bound:0 nc: 21 ncall:4.0e+03 eff:16.9% logz=8.07+/-0.13 dlogz:50.471>0.1]
675it [00:55,  3.45it/s, bound:0 nc: 45 ncall:4.0e+03 eff:16.7% logz=8.10+/-0.13 dlogz:50.434>0.1]
678it [00:55,  4.87it/s, bound:0 nc:  5 ncall:4.1e+03 eff:16.7% logz=8.21+/-0.13 dlogz:50.323>0.1]
681it [00:56,  4.16it/s, bound:0 nc: 51 ncall:4.1e+03 eff:16.5% logz=8.30+/-0.13 dlogz:50.217>0.1]
683it [00:56,  4.71it/s, bound:0 nc: 28 ncall:4.2e+03 eff:16.4% logz=8.37+/-0.13 dlogz:50.146>0.1]
684it [00:57,  3.19it/s, bound:0 nc: 37 ncall:4.2e+03 eff:16.3% logz=8.40+/-0.13 dlogz:50.112>0.1]
686it [00:57,  3.98it/s, bound:0 nc: 13 ncall:4.2e+03 eff:16.3% logz=8.46+/-0.13 dlogz:50.044>0.1]
689it [00:57,  5.07it/s, bound:0 nc:  9 ncall:4.2e+03 eff:16.3% logz=8.57+/-0.13 dlogz:49.934>0.1]
693it [00:58,  7.50it/s, bound:0 nc: 12 ncall:4.3e+03 eff:16.3% logz=8.72+/-0.13 dlogz:49.778>0.1]
696it [00:58,  8.82it/s, bound:0 nc:  6 ncall:4.3e+03 eff:16.3% logz=8.83+/-0.13 dlogz:49.658>0.1]
698it [00:58,  7.72it/s, bound:0 nc: 18 ncall:4.3e+03 eff:16.3% logz=8.90+/-0.13 dlogz:49.580>0.1]
699it [00:59,  4.74it/s, bound:0 nc: 15 ncall:4.3e+03 eff:16.2% logz=8.94+/-0.13 dlogz:49.541>0.1]
701it [00:59,  4.18it/s, bound:0 nc: 14 ncall:4.3e+03 eff:16.2% logz=9.01+/-0.13 dlogz:49.461>0.1]
703it [01:00,  4.62it/s, bound:0 nc: 31 ncall:4.4e+03 eff:16.1% logz=9.08+/-0.13 dlogz:49.385>0.1]
704it [01:00,  4.86it/s, bound:0 nc: 15 ncall:4.4e+03 eff:16.1% logz=9.12+/-0.13 dlogz:49.348>0.1]
707it [01:00,  5.30it/s, bound:0 nc: 12 ncall:4.4e+03 eff:16.1% logz=9.21+/-0.13 dlogz:49.241>0.1]
708it [01:01,  5.25it/s, bound:0 nc: 24 ncall:4.4e+03 eff:16.0% logz=9.24+/-0.13 dlogz:49.206>0.1]
709it [01:01,  5.11it/s, bound:0 nc: 22 ncall:4.4e+03 eff:15.9% logz=9.28+/-0.13 dlogz:49.172>0.1]
712it [01:01,  7.41it/s, bound:0 nc:  8 ncall:4.5e+03 eff:16.0% logz=9.37+/-0.13 dlogz:49.070>0.1]
716it [01:01, 10.19it/s, bound:0 nc:  6 ncall:4.5e+03 eff:16.0% logz=9.49+/-0.13 dlogz:48.936>0.1]
720it [01:01, 12.56it/s, bound:0 nc: 10 ncall:4.5e+03 eff:16.0% logz=9.62+/-0.13 dlogz:48.800>0.1]
723it [01:02, 11.83it/s, bound:0 nc: 19 ncall:4.5e+03 eff:15.9% logz=9.72+/-0.13 dlogz:48.696>0.1]
725it [01:02,  7.41it/s, bound:0 nc:  9 ncall:4.6e+03 eff:15.9% logz=9.78+/-0.13 dlogz:48.628>0.1]
726it [01:03,  3.96it/s, bound:0 nc: 54 ncall:4.6e+03 eff:15.7% logz=9.81+/-0.13 dlogz:48.594>0.1]
727it [01:04,  3.77it/s, bound:0 nc: 21 ncall:4.6e+03 eff:15.6% logz=9.84+/-0.13 dlogz:48.561>0.1]
729it [01:04,  4.16it/s, bound:0 nc: 12 ncall:4.7e+03 eff:15.6% logz=9.91+/-0.13 dlogz:48.492>0.1]
730it [01:04,  3.95it/s, bound:0 nc: 24 ncall:4.7e+03 eff:15.5% logz=9.94+/-0.13 dlogz:48.457>0.1]
732it [01:05,  3.75it/s, bound:0 nc: 29 ncall:4.7e+03 eff:15.5% logz=10.01+/-0.13 dlogz:48.387>0.1]
733it [01:05,  3.41it/s, bound:0 nc: 15 ncall:4.7e+03 eff:15.5% logz=10.04+/-0.13 dlogz:48.352>0.1]
735it [01:06,  3.82it/s, bound:0 nc: 20 ncall:4.8e+03 eff:15.4% logz=10.10+/-0.13 dlogz:48.284>0.1]
737it [01:06,  4.02it/s, bound:0 nc: 17 ncall:4.8e+03 eff:15.4% logz=10.16+/-0.13 dlogz:48.217>0.1]
738it [01:07,  3.75it/s, bound:0 nc: 18 ncall:4.8e+03 eff:15.3% logz=10.19+/-0.13 dlogz:48.184>0.1]
741it [01:07,  5.02it/s, bound:0 nc: 24 ncall:4.8e+03 eff:15.3% logz=10.28+/-0.13 dlogz:48.088>0.1]
742it [01:07,  4.25it/s, bound:0 nc: 11 ncall:4.9e+03 eff:15.3% logz=10.31+/-0.13 dlogz:48.056>0.1]
743it [01:08,  2.95it/s, bound:0 nc: 41 ncall:4.9e+03 eff:15.2% logz=10.34+/-0.13 dlogz:48.023>0.1]
747it [01:08,  4.98it/s, bound:0 nc: 18 ncall:4.9e+03 eff:15.2% logz=10.46+/-0.13 dlogz:47.891>0.1]
749it [01:09,  5.11it/s, bound:0 nc:  2 ncall:4.9e+03 eff:15.2% logz=10.52+/-0.13 dlogz:47.823>0.1]
751it [01:10,  3.46it/s, bound:0 nc: 61 ncall:5.0e+03 eff:15.1% logz=10.58+/-0.13 dlogz:47.757>0.1]
