mu1 sigma1 mu2 sigma2 alpha
1.396525759006865 0.10444112605075488 2.2696117023393 0.46175497709473906 0.9949180061527785
1.3129337805646082 0.11351425258676448 1.7881528626595085 1.5192561480366373 0.657108398323503
1.1635441034196377 0.40283551924098004 1.3389474023480588 0.04456504871981521 0.687318805347459
1.2759666902546107 0.0587233454657954 2.3857345525131883 0.9969177407166236 0.7507119907058943
1.2528068075315129 0.08607776423575801 1.4275713023191758 0.6524332818323663 0.7922701097760264
1.2888851985764374 0.07038670011179808 2.0036048421137282 1.699224755401077 0.6669625695719993
1.3745284402293527 0.0907027004353899 1.4450280243335654 1.1483439774621604 0.8544889352706786
1.3519442224296405 0.0636895950606805 1.656376986131273 0.5023455045654994 0.6609315353381906
1.3213131915159582 0.04821453684330552 2.506954737430623 1.0237527295468858 0.8565344109650436
1.2505999183244685 0.7094941351262278 1.3286923724685455 0.14473506944242745 0.2028463481387407
1.3069418900844445 0.08813664498491974 1.83389772051232 0.6960582724544399 0.9887436086014333
1.359570821500557 0.14146336606438256 2.542809529682857 1.4320693654920167 0.9074667519159253
1.3537489130478892 0.14122570190450623 2.373277373974325 0.5549986949869633 0.9236396524636219
1.3014342496521805 0.06465444493250255 1.4374663045814855 1.8768656562347958 0.9611442545673116
1.3746658567916767 0.10357878561999204 2.8436006533629867 1.8213920648129631 0.9184494008789715
1.3490296202061707 0.13966069392675226 1.5904335317148308 0.23127749787035984 0.712176528529649
1.3265016299323782 0.12030129725654078 2.0823858086297613 0.6553950510680904 0.8031666194771905
1.3334998061998644 0.06825356040893357 1.6304007052610308 1.1189232425386215 0.6838174655218218
1.1345617460346185 0.8083764051992243 1.3380255425822227 0.04383068005815893 0.2533581787082243
1.344220431661782 0.05831426284849148 1.6096908640262946 0.8770130366636839 0.8706846131398591
1.2649809785994965 0.09298754137657914 1.4201228302868687 0.7223553331025745 0.8593122407105466
1.2962995611616137 0.09328021243722116 1.3948223979530132 0.6631207371806667 0.6079062228092621
1.3076510819473932 0.08216949065940377 1.3775695373959114 0.15094055805409148 0.796869727961135
1.2381728775962046 0.06896122253378766 1.6014959162323885 0.22416419666209783 0.7885584805004284
1.2848220292911225 0.09112228257158722 1.9037482701382409 1.545653811652858 0.9333473167314763
1.3152889185258834 0.0532047994235307 2.8337904496668607 1.6388280891422446 0.9176242913305208
1.3637137500776775 0.12547875223673557 1.5433176765340186 0.8908268303227714 0.8563828952324316
1.0853991953859399 0.512454436367369 1.26471328103447 0.07701408507174168 0.37666584357934346
1.3474371469343955 0.11669987556218044 1.9559440797449237 1.5323598733628017 0.9895856013252092
1.3372631912973336 0.11102400931336523 2.2760713735550118 1.7287493869755022 0.8071051814193725
1.3058971310934278 0.12857337970787805 2.26740816135554 1.5502684630985601 0.9088476396473129
1.323170488890569 0.0573090620602273 1.412113055085569 0.19716611333698997 0.1936010813968145
1.284721462484066 0.09577293631093703 1.9617295599870732 1.3404173584917918 0.8381084184812261
1.3449615292504422 0.11148649988461251 1.9884568765893595 1.2229354674732398 0.812913084322087
1.3254893671485117 0.11754765582176346 2.8575915750165537 0.9547807115348442 0.8756247891608502
1.2983416360931597 0.06972004833076689 1.788020024118886 1.2118151563938568 0.6806309488156447
1.3679013462910623 0.11614898492976865 2.717534707988831 1.490367115438789 0.9666902970170371
1.2964433517027771 0.10722930579555896 2.321551653794394 1.138813864621373 0.858332549678476
1.1191626208010272 0.7085088338515877 1.2798302570745947 0.07931672336575485 0.3943367871202538
1.3339067628383408 0.07328174278421079 2.1425255721742573 1.8816956800978935 0.9615737491477669
1.3576017754356737 0.5115527069328261 1.3738285584912364 0.09013611621005342 0.11601636508674824
1.3208463530374308 0.13695940653144792 1.8006750466853252 0.8593552882106554 0.9074810175881332
1.3428896291599388 0.1347893373095479 2.4434575465722 0.8820010683796803 0.9476316377231685
1.3129493812621038 0.12083231399325427 1.4287259266893315 0.9665818609774351 0.8130014146433326
