
1it [00:00, ?it/s]
1089it [01:54, 10.71it/s, bound:55 nc: 79 ncall:5.3e+04 eff:2.0% logz=8.83+/-0.09 dlogz:22.816>0.1]
1108it [02:10, 10.71it/s, bound:56 nc: 98 ncall:5.4e+04 eff:2.0% logz=9.05+/-0.09 dlogz:22.548>0.1]
1109it [03:02,  2.51it/s, bound:56 nc: 79 ncall:5.4e+04 eff:2.0% logz=9.06+/-0.09 dlogz:22.534>0.1]
1168it [03:03,  3.47it/s, bound:59 nc: 66 ncall:5.9e+04 eff:2.0% logz=9.76+/-0.09 dlogz:21.694>0.1]
1232it [03:03,  4.95it/s, bound:62 nc: 98 ncall:6.5e+04 eff:1.9% logz=10.57+/-0.09 dlogz:20.723>0.1]
1304it [03:03,  7.33it/s, bound:66 nc:116 ncall:7.3e+04 eff:1.8% logz=11.38+/-0.09 dlogz:19.826>0.1]
1360it [03:20,  7.33it/s, bound:69 nc:209 ncall:7.9e+04 eff:1.7% logz=11.94+/-0.10 dlogz:19.126>0.1]
1361it [03:23,  5.12it/s, bound:69 nc: 49 ncall:7.9e+04 eff:1.7% logz=11.95+/-0.10 dlogz:19.113>0.1]
1381it [04:07,  2.32it/s, bound:70 nc: 49 ncall:8.2e+04 eff:1.7% logz=12.17+/-0.10 dlogz:18.845>0.1]
1448it [04:07,  3.63it/s, bound:73 nc: 49 ncall:8.9e+04 eff:1.6% logz=12.90+/-0.10 dlogz:18.722>0.1]
1519it [04:07,  5.61it/s, bound:77 nc: 78 ncall:9.7e+04 eff:1.6% logz=13.64+/-0.10 dlogz:18.519>0.1]
1585it [04:07,  8.21it/s, bound:80 nc:125 ncall:1.0e+05 eff:1.5% logz=14.30+/-0.04 dlogz:17.697>0.1]
1657it [04:20,  8.21it/s, bound:84 nc:230 ncall:1.1e+05 eff:1.5% logz=15.06+/-0.08 dlogz:16.757>0.1]
1658it [05:08,  2.76it/s, bound:84 nc:100 ncall:1.1e+05 eff:1.5% logz=15.07+/-0.08 dlogz:16.744>0.1]
1676it [05:08,  3.08it/s, bound:85 nc:295 ncall:1.2e+05 eff:1.4% logz=15.26+/-0.09 dlogz:16.509>0.1]
1724it [05:09,  4.29it/s, bound:87 nc:103 ncall:1.2e+05 eff:1.4% logz=15.75+/-0.10 dlogz:16.395>0.1]
1762it [05:09,  5.61it/s, bound:89 nc:174 ncall:1.3e+05 eff:1.4% logz=16.09+/-0.10 dlogz:15.958>0.1]
1796it [05:09,  7.32it/s, bound:91 nc: 80 ncall:1.3e+05 eff:1.3% logz=16.41+/-0.10 dlogz:15.554>0.1]
1836it [05:09, 10.17it/s, bound:93 nc: 80 ncall:1.4e+05 eff:1.3% logz=16.79+/-0.10 dlogz:15.072>0.1]
1874it [05:20, 10.17it/s, bound:95 nc:116 ncall:1.5e+05 eff:1.3% logz=17.12+/-0.11 dlogz:14.643>0.1]
1875it [06:03,  2.15it/s, bound:95 nc:128 ncall:1.5e+05 eff:1.3% logz=17.13+/-0.11 dlogz:14.632>0.1]
1912it [06:03,  2.98it/s, bound:97 nc:174 ncall:1.6e+05 eff:1.2% logz=17.48+/-0.11 dlogz:16.268>0.1]
1950it [06:20,  2.98it/s, bound:99 nc:240 ncall:1.7e+05 eff:1.2% logz=17.85+/-0.11 dlogz:15.804>0.1]
1951it [07:43,  1.01it/s, bound:99 nc:174 ncall:1.7e+05 eff:1.2% logz=17.86+/-0.11 dlogz:15.792>0.1]
2072it [07:43,  2.33it/s, bound:105 nc:125 ncall:2.0e+05 eff:1.0% logz=18.97+/-0.11 dlogz:14.378>0.1]
2149it [07:43,  3.52it/s, bound:109 nc:129 ncall:2.2e+05 eff:1.0% logz=19.62+/-0.07 dlogz:13.533>0.1]
2224it [08:00,  3.52it/s, bound:113 nc:418 ncall:2.5e+05 eff:0.9% logz=20.25+/-0.10 dlogz:12.721>0.1]
2225it [08:02,  3.66it/s, bound:113 nc:374 ncall:2.5e+05 eff:0.9% logz=20.25+/-0.10 dlogz:12.711>0.1]
2245it [09:45,  1.25it/s, bound:114 nc:374 ncall:2.5e+05 eff:0.9% logz=20.42+/-0.10 dlogz:12.501>0.1]
2364it [09:45,  2.39it/s, bound:120 nc:241 ncall:2.8e+05 eff:0.8% logz=21.33+/-0.11 dlogz:11.939>0.1]
2443it [09:45,  3.48it/s, bound:124 nc:435 ncall:3.1e+05 eff:0.8% logz=21.85+/-0.03 dlogz:11.227>0.1]
2521it [10:00,  3.48it/s, bound:128 nc:262 ncall:3.4e+05 eff:0.7% logz=22.32+/-0.08 dlogz:10.560>0.1]
2522it [10:32,  2.61it/s, bound:128 nc:284 ncall:3.4e+05 eff:0.7% logz=22.32+/-0.08 dlogz:10.552>0.1]
2542it [10:53,  2.22it/s, bound:129 nc:284 ncall:3.5e+05 eff:0.7% logz=22.44+/-0.09 dlogz:10.387>0.1]
2561it [11:26,  1.66it/s, bound:130 nc:865 ncall:3.6e+05 eff:0.7% logz=22.55+/-0.09 dlogz:10.228>0.1]
2581it [13:05,  1.26s/it, bound:131 nc:284 ncall:3.7e+05 eff:0.7% logz=22.67+/-0.10 dlogz:10.059>0.1]
2659it [13:09,  1.41it/s, bound:135 nc:292 ncall:4.1e+05 eff:0.6% logz=23.16+/-0.01 dlogz:9.377>0.1] 
2813it [13:20,  1.41it/s, bound:143 nc:697 ncall:5.0e+05 eff:0.6% logz=24.04+/-0.10 dlogz:8.111>0.1]
2814it [13:49,  2.21it/s, bound:143 nc:587 ncall:5.0e+05 eff:0.6% logz=24.04+/-0.10 dlogz:8.103>0.1]
2873it [16:14,  1.08it/s, bound:146 nc:154 ncall:5.3e+05 eff:0.5% logz=24.35+/-0.05 dlogz:8.313>0.1]
2984it [16:15,  1.76it/s, bound:152 nc:890 ncall:6.0e+05 eff:0.5% logz=24.92+/-0.09 dlogz:7.473>0.1]
3062it [16:15,  2.44it/s, bound:156 nc:642 ncall:6.5e+05 eff:0.5% logz=25.28+/-0.06 dlogz:6.914>0.1]
3099it [16:30,  2.44it/s, bound:158 nc:781 ncall:6.7e+05 eff:0.5% logz=25.44+/-0.08 dlogz:6.660>0.1]
3100it [18:30,  1.08it/s, bound:158 nc:642 ncall:6.7e+05 eff:0.5% logz=25.45+/-0.08 dlogz:6.653>0.1]
3178it [18:30,  1.60it/s, bound:162 nc:1312 ncall:7.2e+05 eff:0.4% logz=25.76+/-0.03 dlogz:6.140>0.1]
3298it [18:30,  2.73it/s, bound:168 nc:  1 ncall:8.2e+05 eff:0.4% logz=26.99+/-0.13 dlogz:3.854>0.1] 
3397it [18:50,  2.73it/s, bound:173 nc:429 ncall:9.2e+05 eff:0.4% logz=26.46+/-0.07 dlogz:4.898>0.1]
3398it [18:59,  2.94it/s, bound:173 nc:807 ncall:9.2e+05 eff:0.4% logz=26.47+/-0.07 dlogz:4.892>0.1]
3437it [21:22,  1.16it/s, bound:175 nc:457 ncall:9.5e+05 eff:0.4% logz=26.57+/-0.05 dlogz:4.689>0.1]
3535it [21:23,  1.81it/s, bound:180 nc:  1 ncall:1.0e+06 eff:0.4% logz=27.19+/-0.11 dlogz:3.434>0.1]
3626it [21:23,  2.67it/s, bound:184 nc:1285 ncall:1.1e+06 eff:0.3% logz=27.03+/-0.06 dlogz:3.778>0.1]
3667it [21:40,  2.67it/s, bound:187 nc:1913 ncall:1.2e+06 eff:0.3% logz=27.11+/-0.07 dlogz:3.594>0.1]
3668it [24:02,  1.03it/s, bound:187 nc:563 ncall:1.2e+06 eff:0.3% logz=27.12+/-0.07 dlogz:3.589>0.1] 
3693it [24:07,  1.15it/s, bound:188 nc:2344 ncall:1.2e+06 eff:0.3% logz=27.17+/-0.06 dlogz:3.478>0.1]
3774it [24:07,  1.83it/s, bound:192 nc:  1 ncall:1.3e+06 eff:0.3% logz=27.93+/-0.13 dlogz:1.645>0.1] 
3862it [24:07,  2.90it/s, bound:197 nc:810 ncall:1.4e+06 eff:0.3% logz=27.47+/-0.08 dlogz:2.788>0.1]
3918it [24:20,  2.90it/s, bound:200 nc:3164 ncall:1.5e+06 eff:0.3% logz=27.55+/-0.08 dlogz:3.478>0.1]
3919it [26:31,  1.11it/s, bound:200 nc:1817 ncall:1.5e+06 eff:0.3% logz=27.56+/-0.08 dlogz:3.474>0.1]
3997it [26:31,  1.66it/s, bound:204 nc:1320 ncall:1.6e+06 eff:0.2% logz=27.67+/-0.08 dlogz:3.177>0.1]
4075it [26:50,  1.66it/s, bound:208 nc:1382 ncall:1.7e+06 eff:0.2% logz=27.77+/-0.09 dlogz:2.893>0.1]
4076it [27:50,  1.37it/s, bound:208 nc:1335 ncall:1.7e+06 eff:0.2% logz=27.77+/-0.09 dlogz:2.890>0.1]
4134it [27:51,  1.83it/s, bound:211 nc:2687 ncall:1.8e+06 eff:0.2% logz=27.85+/-0.09 dlogz:2.687>0.1]
4153it [28:10,  1.83it/s, bound:212 nc:1475 ncall:1.8e+06 eff:0.2% logz=27.87+/-0.09 dlogz:2.622>0.1]
4154it [29:35,  1.07s/it, bound:212 nc:1382 ncall:1.9e+06 eff:0.2% logz=27.87+/-0.09 dlogz:2.618>0.1]
4174it [31:54,  1.87s/it, bound:213 nc:1382 ncall:1.9e+06 eff:0.2% logz=27.89+/-0.09 dlogz:2.551>0.1]
4231it [31:54,  1.20s/it, bound:216 nc:1335 ncall:2.0e+06 eff:0.2% logz=27.95+/-0.10 dlogz:2.365>0.1]
4313it [31:54,  1.44it/s, bound:220 nc:  1 ncall:2.1e+06 eff:0.2% logz=28.43+/-0.14 dlogz:0.573>0.1] 
4368it [32:10,  1.44it/s, bound:223 nc:1308 ncall:2.1e+06 eff:0.2% logz=28.08+/-0.10 dlogz:1.952>0.1]
4369it [32:56,  1.23it/s, bound:223 nc:1046 ncall:2.1e+06 eff:0.2% logz=28.08+/-0.10 dlogz:1.949>0.1]
4387it [35:03,  1.55s/it, bound:224 nc:1046 ncall:2.2e+06 eff:0.2% logz=28.09+/-0.11 dlogz:1.899>0.1]
4391it [35:08,  1.54s/it, bound:224 nc:1134 ncall:2.2e+06 eff:0.2% logz=28.10+/-0.11 dlogz:1.887>0.1]
4484it [35:08,  1.43it/s, bound:229 nc:1046 ncall:2.3e+06 eff:0.2% logz=28.17+/-0.11 dlogz:1.637>0.1]
4543it [35:08,  2.13it/s, bound:232 nc:1076 ncall:2.4e+06 eff:0.2% logz=28.20+/-0.11 dlogz:1.490>0.1]
4640it [35:08,  3.79it/s, bound:237 nc:1076 ncall:2.5e+06 eff:0.2% logz=28.26+/-0.12 dlogz:1.266>0.1]
4699it [35:20,  3.79it/s, bound:240 nc:1236 ncall:2.6e+06 eff:0.2% logz=28.29+/-0.12 dlogz:1.142>0.1]
4700it [35:35,  3.17it/s, bound:240 nc:954 ncall:2.6e+06 eff:0.2% logz=28.29+/-0.12 dlogz:1.140>0.1] 
4720it [37:39,  1.00s/it, bound:241 nc:2495 ncall:2.6e+06 eff:0.2% logz=28.30+/-0.12 dlogz:1.217>0.1]
4738it [39:54,  1.86s/it, bound:242 nc:1236 ncall:2.6e+06 eff:0.2% logz=28.31+/-0.12 dlogz:1.180>0.1]
4835it [39:54,  1.08it/s, bound:247 nc:  1 ncall:2.8e+06 eff:0.2% logz=28.36+/-0.12 dlogz:1.175>0.1] 
4892it [40:10,  1.08it/s, bound:250 nc:731 ncall:2.9e+06 eff:0.2% logz=28.38+/-0.13 dlogz:1.085>0.1]
4893it [42:10,  1.35s/it, bound:250 nc:624 ncall:2.9e+06 eff:0.2% logz=28.38+/-0.13 dlogz:1.083>0.1]
4971it [44:29,  1.51s/it, bound:254 nc:361 ncall:3.0e+06 eff:0.2% logz=28.41+/-0.13 dlogz:0.941>0.1]
5048it [44:29,  1.00it/s, bound:258 nc:748 ncall:3.2e+06 eff:0.2% logz=28.43+/-0.13 dlogz:0.815>0.1]
5138it [44:29,  1.57it/s, bound:262 nc:  1 ncall:3.3e+06 eff:0.2% logz=28.46+/-0.13 dlogz:0.679>0.1]
5217it [44:29,  2.29it/s, bound:266 nc:2491 ncall:3.5e+06 eff:0.2% logz=28.48+/-0.13 dlogz:0.582>0.1]
5243it [44:40,  2.29it/s, bound:268 nc:1899 ncall:3.5e+06 eff:0.1% logz=28.48+/-0.13 dlogz:0.551>0.1]
5244it [47:03,  1.13s/it, bound:268 nc:898 ncall:3.5e+06 eff:0.1% logz=28.48+/-0.13 dlogz:0.550>0.1] 
5284it [47:08,  1.09it/s, bound:270 nc:2114 ncall:3.6e+06 eff:0.1% logz=28.49+/-0.13 dlogz:0.505>0.1]
5339it [47:20,  1.09it/s, bound:273 nc:1418 ncall:3.8e+06 eff:0.1% logz=28.50+/-0.14 dlogz:0.449>0.1]
5340it [49:50,  1.52s/it, bound:273 nc:398 ncall:3.8e+06 eff:0.1% logz=28.50+/-0.14 dlogz:0.448>0.1] 
5400it [49:51,  1.04s/it, bound:276 nc:  1 ncall:3.9e+06 eff:0.1% logz=28.54+/-0.14 dlogz:0.261>0.1]
5454it [49:51,  1.36it/s, bound:278 nc:398 ncall:4.0e+06 eff:0.1% logz=28.52+/-0.14 dlogz:0.380>0.1]
5551it [49:51,  2.37it/s, bound:283 nc:2644 ncall:4.2e+06 eff:0.1% logz=28.54+/-0.14 dlogz:0.316>0.1]
5614it [50:10,  2.37it/s, bound:287 nc:1099 ncall:4.3e+06 eff:0.1% logz=28.54+/-0.14 dlogz:0.274>0.1]
5615it [50:32,  2.06it/s, bound:287 nc:183 ncall:4.3e+06 eff:0.1% logz=28.54+/-0.14 dlogz:0.273>0.1] 
5635it [53:47,  1.54s/it, bound:288 nc:3594 ncall:4.3e+06 eff:0.1% logz=28.55+/-0.14 dlogz:0.261>0.1]
5718it [53:47,  1.09it/s, bound:292 nc:  1 ncall:4.4e+06 eff:0.1% logz=28.56+/-0.14 dlogz:0.188>0.1] 
5795it [53:47,  1.67it/s, bound:296 nc:  1 ncall:4.5e+06 eff:0.1% logz=28.57+/-0.14 dlogz:0.153>0.1]
5868it [53:47,  2.45it/s, bound:300 nc:168 ncall:4.7e+06 eff:0.1% logz=28.57+/-0.14 dlogz:0.151>0.1]
5903it [54:00,  2.45it/s, bound:302 nc:922 ncall:4.7e+06 eff:0.1% logz=28.57+/-0.14 dlogz:0.139>0.1]
5904it [57:15,  1.39s/it, bound:302 nc:8196 ncall:4.7e+06 eff:0.1% logz=28.57+/-0.14 dlogz:0.138>0.1]
5942it [57:21,  1.12s/it, bound:303 nc:8196 ncall:4.8e+06 eff:0.1% logz=28.58+/-0.14 dlogz:0.159>0.1]
6024it [57:21,  1.48it/s, bound:308 nc: 91 ncall:4.9e+06 eff:0.1% logz=28.58+/-0.14 dlogz:0.131>0.1] 
6123it [57:21,  2.51it/s, bound:313 nc: 91 ncall:5.0e+06 eff:0.1% logz=28.59+/-0.14 dlogz:0.103>0.1]
6135it [57:27,  1.78it/s, bound:313 nc:  1 ncall:5.0e+06 eff:0.1% logz=28.62+/-0.15 dlogz:0.000>0.1]

