turn_on_pow,62.32623326
turn_on_pow_fix,61.69432341
turn_on_pow_G,60.64504237
pow,61.62181247
2G,60.53534599
turn_on_pow_G_fixed_max,58.54536292
G,56.12832956
2G_fixed_max,58.69708998
sst,57.63597333
G_fixed_max,55.90376939
2G_fixed_min,57.67980232
2G_fixed_max_min,56.51384609
logu,52.26023681
3G_fixed_max_min,55.79438809
lognorm,49.90506983
gamma,48.33381702
U,46.25599895
