mlo mup
1.0692596385432074 2.13287244356409
1.1081056245878746 2.294130541539725
1.113555782691458 2.3029564704692596
1.177509665353742 2.3409928887528384
1.1078086616774463 2.2603758788275385
1.1070555597400535 2.254791708004288
1.111016951842258 2.0816299036078156
1.140808715341882 2.3257595261039734
1.1829441832082224 2.254178358907845
1.142590269532019 2.3252879740951764
1.1399994154348807 2.317491140955605
1.1844168060202176 2.099321926743349
1.0977046636833567 2.1800551987563437
1.1095246103010543 2.2333491368184495
1.1029977073865995 2.121186768102074
1.1587277108625147 2.328353331123396
1.103475876821546 2.126234070922063
1.145725623067868 2.3078796754005406
1.1431610318998089 2.3038238891220697
1.184007778328272 2.1972490475930977
1.154347546666727 2.318851907743719
1.122879830748171 2.2583814835144125
1.1205593737041113 2.248564943576917
1.10537632776879 2.1883812344461164
1.1049155088260665 2.1755007571572174
1.1043107600216968 2.161041046365355
1.1550418827706714 2.0499614608478165
1.107861150704025 2.1368100457270662
1.10654023915139 2.1508060499899826
1.106802508824816 2.1506886474995186
1.1127205403359688 2.206620356778597
1.1342317573520337 2.266710494589692
1.1247435851461611 2.243811881722997
1.1747379942839002 2.3021545765224234
1.1835350666760553 2.1243283632499983
1.1142463738320658 2.2082790046664154
1.1677896189231063 2.313074415402766
1.1581333255455848 2.0527543321279045
1.1464295560180355 2.2823473857348247
1.177746599576378 2.2752125345456538
1.1730884906574173 2.0480434240399514
1.1311593077667033 2.2497993969352015
1.1119266368030403 2.1705057498363978
1.1156688267827533 2.197167023943228
1.1832982154911926 2.1579742919925327
1.1197505355054913 2.111083766715583
1.1332922949930326 2.0831810807543443
1.1150957386567482 2.1314763600616082
1.143943764481429 2.2709292705403046
1.13714271695726 2.0793446684923347
1.1635176613613716 2.2985753421534145
1.1174698899005142 2.128356244409927
1.1781026860016541 2.064698829119126
1.1610303351239593 2.293950115058628
1.182239574292243 2.1058947834910016
1.1542764246403725 2.2843564620579113
1.1605397782333455 2.2931564852912554
1.1253116548080049 2.1029851787593206
1.1699082393117883 2.2984124101950316
1.1235223949306494 2.2131905958823945
1.1471787113118497 2.268808548947378
1.166542076285526 2.2971616336396963
1.1403713357579652 2.255936231203781
1.1515760193249247 2.0655983517692147
1.1175385834767935 2.1467557829302364
1.168860972965291 2.29378819665361
1.1563906190941888 2.279496966013962
1.1188790787625043 2.1416455201014934
1.1404186830397975 2.080785018522074
1.1527407125349631 2.2728931609600003
1.1493736198332705 2.2671001842756806
1.1181566515651786 2.1627909946590345
1.1445474916166967 2.2576586764276882
1.1648082754482636 2.2887392237314166
1.1515721499185552 2.268444490177769
1.128599298624977 2.1062729127561277
1.1718378323279617 2.0559279774697825
1.1823534423772049 2.158874489259474
1.1478205121223446 2.2583268408829817
1.1558237327312213 2.2719849657523494
1.179924460103114 2.223135599425196
1.1409563229464594 2.244889131593281
1.1316735627391477 2.2205335202307865
1.181423345654305 2.1117681350958764
1.1209321537586991 2.155184577029066
1.1817715301852667 2.1759700274670775
1.1230394556406549 2.1392998906500713
1.1747029642622764 2.2676588808159286
1.124568418079609 2.1354491168689216
1.1636026085556819 2.277625022736118
1.1508091244084517 2.0748970785806824
1.1275183515862697 2.1984614920186845
1.1397830764559203 2.2349270617507555
1.1265434512696675 2.1263054346169468
1.1779094714232397 2.241492417339025
1.1315733865226802 2.1098802945781063
1.1551107410215422 2.2628476857926185
1.1359316166933708 2.2223475652542706
1.166591847083808 2.277763324946857
1.1308476757803452 2.1132181190789185
1.1508236159621803 2.2547820340324574
1.1260557185246096 2.1823625138794283
1.12405631015902 2.1565092617864092
1.1251828211189603 2.145105731119091
1.1608759473947297 2.0653780604678396
1.1644778442057948 2.2738835876998085
1.1614671995435246 2.26974483814516
1.1259109264490497 2.175639645693568
1.1338942102341383 2.107411601652273
1.162811607207899 2.064207959841019
1.1682793564484797 2.275289036132625
1.1280486515360748 2.187364875522838
1.1771236034891308 2.243537156874274
1.1814181968782576 2.136804886383423
1.1472790638867556 2.243853207525307
1.145179183368638 2.086844867593059
1.1274117615083912 2.138085335153812
1.141232416780816 2.229588866598108
1.1471720991447194 2.08502444665276
1.1287447166995919 2.186445431918509
1.1584823366813781 2.0704223284947205
1.138341316940926 2.1011353181654333
1.1614048285479384 2.2648234787459542
1.1666605745807177 2.2713642458358354
1.1417358580194308 2.093951848149617
1.176685579681522 2.075363550650594
1.1584640870264664 2.2602538271605193
1.1691592617237019 2.2702946094744654
1.1377540331396592 2.10326766238805
1.1297990666319735 2.185660487305098
1.1501975306420213 2.244637069204713
1.1283751110464657 2.1742261251500934
1.1492949326355522 2.0840165269334987
1.1303646548176571 2.1290857507497156
1.1552612256199768 2.253336306881469
1.154443901075222 2.2508357363653424
1.1680979184385387 2.268234808837574
1.135473167757753 2.1128835033688604
1.1651933406553092 2.265700913714822
1.1743304809756152 2.2552209785444925
1.1394715605248924 2.103221490373568
1.1363001898002523 2.206317194160243
1.1767698370329842 2.2373381821410403
1.1289059687316114 2.1656965458406225
1.1306454355640931 2.1364227080100084
1.1557647198368532 2.2508062533900524
1.16466559692275 2.263181570559924
1.1770233922269722 2.234545062877701
1.151992461585304 2.242270727138421
1.1563294433812357 2.249816724436351
1.176650934510599 2.2361777932219047
1.1747325395072161 2.249437961005138
1.1318129522864004 2.177668458041988
1.1302028596989582 2.154030889622946
1.179456322062405 2.1028371723043797
1.1416993971987182 2.1026324110304944
1.137950958864278 2.1127190691814053
1.1307140081902451 2.16127677361249
1.1358480543830936 2.121075968412786
1.1307423016341998 2.154465708637885
1.135912619965988 2.195052558004425
1.1539157983215067 2.2416045204701156
1.1332755053708905 2.1814618980400584
1.1392262997589127 2.1108120281446983
1.1585882863798043 2.2490528766358002
1.1395002635680291 2.207228486490693
1.1591171821256845 2.0774520623671036
1.1399395520524593 2.2079212802467385
1.13541931094542 2.1885008181339463
1.1391284667384478 2.205746305090337
1.180351327163811 2.1308483449681974
1.1414075116290687 2.2114550806987396
1.1805932279013696 2.159992200402769
1.1318610989395885 2.153667842521309
1.1804715966442259 2.1655277985418593
1.1805026695932401 2.143387992921763
1.1799575810466316 2.178136052246637
1.161250642489899 2.2511308271177874
1.180388079934595 2.165668238560873
1.1641310353316328 2.2547388440724845
1.1661129970608606 2.0705968236922487
1.1416841255297374 2.209110839663204
1.137682626518406 2.121245855177663
1.13332357670948 2.1493014864281093
1.1804897889464978 2.1535446235932976
1.1599939732726157 2.2483939613151587
1.133730138584944 2.1474799310134594
1.164967280161181 2.2546985834937727
1.155805339264963 2.2401944941256526
1.1553688611817072 2.239309142317804
1.1354371057642407 2.1812934913106665
1.1651393780484636 2.254114130279239
1.1430228493419001 2.209575758889168
1.1506324011807876 2.092203077213462
1.1565646080703471 2.084093908564425
1.1353842477010399 2.1405344495494028
1.134265863119091 2.159442478392597
1.1604780542850166 2.2459948124223432
1.1660235409932287 2.073811875423101
1.1560821017855583 2.085045028827432
1.161423264350582 2.246952658391189
1.1699506664120873 2.2537056378427196
1.138351574121983 2.190172679773773
1.1400544619862998 2.11790277045618
1.147351811105472 2.100581941298328
1.1411120088785833 2.201715757960887
1.1353179876169044 2.1465316747856527
1.1590913777936882 2.0810347014280115
1.1718999462685915 2.0738765608871983
1.176772145100938 2.2219976509568067
1.1357401804537917 2.1467828011980745
1.1628417121048318 2.077585175817414
1.1774720878567808 2.2140582445027253
1.148973991715217 2.2200806937766475
1.1485775623420185 2.0992571413403787
1.1658648139217367 2.075158984518274
1.1384707318172955 2.126793908092497
1.1495478881352719 2.2206051453029634
1.152427225194378 2.092298493558891
1.1528626909484911 2.0913184259957145
1.1357213859247204 2.158840562652467
1.1358921707118745 2.151090717641356
1.1631829363394393 2.2464132595510997
1.1482076631413793 2.101177760259188
1.1495620738568442 2.220053974219615
1.1798263913028972 2.1391247073035267
1.1363344738608716 2.1686667602154923
1.1391966384045222 2.186647805146426
1.1562439000803995 2.233724800637687
1.1702686987760182 2.0740923192728107
1.1693678640783909 2.074167794858015
1.176241075287707 2.223784193624417
1.13640188213978 2.168624950568266
1.1672499388093505 2.2502864728069243
1.1366971772636267 2.1701338582617504
1.139134457778369 2.126824079808699
1.142898310656748 2.1151261694961367
1.1536609390994417 2.2276209136430265
1.136437597331311 2.16418237605391
1.145305799275729 2.2076520423106603
1.1398052727975234 2.1871921743974068
1.1369195643228815 2.170426811718334
1.1483343208251293 2.2155688250234977
1.1667295567124034 2.249045540791448
1.1367779072203015 2.149496059215431
1.1367873453283561 2.150426221769191
1.1366805399620497 2.1587706532285775
1.1667882026856942 2.248640081719368
1.1728431463702798 2.242254146927035
1.1764996505705014 2.219447127006744
1.1719683444479285 2.244781489720819
1.1698615373961938 2.0752167093220644
1.137872920100276 2.1439959035314136
1.1517349501726173 2.2215552033345656
1.1430675674790853 2.198270634800617
1.1475301015512445 2.105083140774249
1.171864256422734 2.076071578510474
1.1489681401781078 2.2143848173102354
1.1371881964655193 2.162970248491858
1.1370711414835146 2.1549898902029745
1.1452279262886491 2.1109868568947054
1.1401478128276767 2.1826043443169696
1.16113418482108 2.2381165946331607
1.176352516864309 2.0908158749501458
1.1377409120030675 2.1618797795430638
1.1795363200675741 2.164690331246361
1.1409066827756962 2.184283248020523
1.1708742411850652 2.0769633302785406
1.1490444307362808 2.1034669014390923
1.1493509396934947 2.1030275118531003
1.138640752766381 2.1463338276551776
1.177815688781031 2.2015153579265525
1.176195464659206 2.0914695479629266
1.1434311012660703 2.192567288744746
1.1401721432713217 2.1761684578517158
1.1794720812950814 2.1613825946525353
1.1425706199621484 2.123865015130039
1.145813611018765 2.1133406485460493
1.1385339837149406 2.1564717212453424
1.1521233455017934 2.099593556823714
1.1788284588704923 2.180852391295567
1.1410606031358996 2.179716559565214
1.1740835726081036 2.2317142453123533
1.1784693004076456 2.1874769362151194
1.1778630990829215 2.1980952684457513
1.1639691297403516 2.2388588026853564
1.1440024763247858 2.191891377080003
1.160630664969725 2.086013643517839
1.1785992064333506 2.1169769505164178
1.1493927544120086 2.209392732599078
1.1645189044255764 2.081246160221869
1.1472858088715936 2.2030245711094825
1.1393412216323724 2.1617303424894176
1.1474982863168322 2.111521265131924
1.1613211513357862 2.0861586336426923
1.158682136283521 2.089305499213667
1.1405384207737836 2.1719827949186588
1.1550311642289257 2.0954111643020994
1.143775108096897 2.1248860518126715
1.177035504917281 2.205648335151405
1.1724022501800775 2.2361006024905796
1.1401760090492243 2.163196573569306
1.1508466088074836 2.2101107353744545
1.1746567153842942 2.0873623313531047
1.1589001487293786 2.2273757894079966
1.1538725715469125 2.2171029114158722
1.1644698074503936 2.236707907162812
1.1488036793323524 2.2039673065440324
1.157829686266287 2.224563809095671
1.1564715532507122 2.094189269978769
1.1415686267377059 2.1447497616318376
1.14358282575635 2.181895301801358
1.1533752764706184 2.2142247073749477
1.1416106687467602 2.146878644847905
1.1474446896914001 2.117309535453945
1.155132987182103 2.0981864320994927
1.1633412103898557 2.233124787679666
1.1538232133569064 2.2138422234057566
1.1442459888138834 2.127361633867755
1.1747062078636443 2.221572106806373
1.1709454984277095 2.2359329564486634
1.1732105544644764 2.0853318699111574
1.1632349593674152 2.2319156409649223
1.1750672388665109 2.090958648891874
1.1440166135285308 2.1337851519087647
1.1608039727346726 2.2274097012627463
1.1500168185530635 2.1102950404598895
1.1437002727297596 2.1753722043167896
1.1786635320519583 2.1320824704932533
1.1572391520920196 2.0952900295058816
1.1776449666894893 2.189764836957833
1.1764026169441517 2.2061368759595537
1.1420385338075452 2.159622008517151
1.1421107538945132 2.1626307553977755
1.1623406350065593 2.0880771624454333
1.146760161375985 2.1884238497624517
1.162600705884458 2.2292344224422735
1.1780000743179804 2.1186957204850065
1.1624269590164564 2.228326712797398
1.1472688079165516 2.1223710622229515
1.1769609006589643 2.1983501250355557
1.1603479721564436 2.091207470481581
1.1428805187143027 2.1671586069655238
1.1437597888363202 2.172881449932074
1.145725672763967 2.1300003988006457
1.1450273707227638 2.1343320365857994
1.168150556026123 2.0829643141114604
1.1711207052003412 2.0841818307774895
1.1428575757020796 2.1581936418385723
1.1783795140069653 2.128712336572895
1.145257842834588 2.131964531579942
1.1477889976402254 2.1219370230110113
1.1523349014879756 2.107827220323291
1.1568008445081883 2.216584995237268
1.1546080965097643 2.1028262843165897
1.1476040128184801 2.1878734466293257
1.1514756895704858 2.109739145760759
1.1739922602796151 2.089400543062269
1.1641186101948118 2.228921441614973
1.1549598580156841 2.2111482754967287
1.1671633827310646 2.2328920962464855
1.159435763542026 2.094363992865597
1.1661392609405754 2.2315195462967234
1.1571099626607693 2.2156565137865125
1.1616511996678889 2.0914339573732694
1.1681339284406165 2.233148583640586
1.1443342520288562 2.170173099980322
1.1480646467084812 2.187800867973637
1.177593650155027 2.1838182767364414
1.1442397059295175 2.146915552067079
1.1750791823154476 2.09492677465112
1.1461132745068257 2.176864151304639
1.143970086045666 2.1581926735720285
1.1521994394128747 2.110209934847509
1.1450580918325342 2.1428405340669716
1.1454400499288093 2.139399781253431
1.1765552220429836 2.1983402324436323
1.1475845471596358 2.1256763350493344
1.177788043316091 2.1779629047141285
1.1442348109958653 2.164920689568674
1.1568190344363825 2.2129525400522114
1.1770256028798174 2.11088457563671
1.1520918869439147 2.1110101868960465
1.1733746733474573 2.088818307052323
1.1765704423849472 2.106422046974516
1.1745486767468214 2.093443817320122
1.1458331623806968 2.1371103795319626
1.1445743123883982 2.166977191421157
