mu1 sigma1 mu2 sigma2 alpha mu3 sigma3 beta
1.079121081010933 1.2216935493868777 1.2634900901745945 0.43069128988106314 0.189235095639179 2.2659888276650006 0.8774830026098956 0.8057745593300741
1.0444626205807697 0.5315928344945363 1.2713449969653907 0.41883640615083156 0.4844666787133882 1.2789387079406747 0.7244699366964722 0.3474208867899783
1.2689072537282615 0.3131370303570792 1.3509628171705692 0.5835889299424175 0.44566989060814555 1.664110047430126 1.0846496720541403 0.41825092185683455
1.0542485350255135 0.31119059083348377 1.2674009261261754 1.295128175679841 0.6515670168940395 1.274757237677774 0.1050573480952443 0.1259245252329028
1.3385614883089956 0.2264413120112719 2.032129410108656 1.0838470616460465 0.6201876453805804 2.0457009989639148 0.7767579908552555 0.31780521434163245
1.0927870995603906 1.4724699324563488 1.2910164972871663 0.12858561023446616 0.32037975748635683 1.675256597326094 0.8351975741938606 0.34346419810904266
1.00814845337402 0.5484919034077533 1.4966957693982539 0.31088651504805964 0.15327319304277393 1.6951735473629421 0.9306143321983519 0.7840531144440819
1.220835472889894 0.11456634252267474 1.605569223584446 0.6831503491098334 0.9033701184562546 2.8737119908207625 0.25600533073961435 0.09543400765625723
0.9666188364965327 0.8760503966800545 1.2920090341801256 0.12146138083332234 0.3154746199130223 1.9564749011740825 1.6786309109424897 0.34922219264680693
1.1109495914965137 0.4805762488364671 1.3777572361951225 0.2202364382351823 0.6418848047926785 1.4355356484748514 0.01390457217913554 0.29900245685746046
1.2606177151296776 0.04563775720866066 1.8891905931836646 0.9195006206071716 0.488535340053312 2.5655323946032693 0.6706217186118084 0.370974046265153
1.2664527399154077 0.25373299461126575 1.3709109516462954 0.7897858562371052 0.7142110534417345 1.9048552001982064 1.2781474007674865 0.2549954094988795
0.9215410841622848 1.1772730366925706 1.4801856623455558 0.2018645544281236 0.05338884649068814 2.228472283621555 1.4908324399151156 0.870906400313383
0.9718818850762012 1.6345191635684069 1.195125543894216 0.9107767201365021 0.13539045827427776 1.3717832649952117 0.2215442815453959 0.22821909371708732
1.2896235484108338 0.09867911436201646 1.800359285296108 0.542475057516717 0.3240740134589817 2.611097060283444 1.0318137732082597 0.6654204320911542
1.3368664851714194 0.22355544203101627 2.3714445910595687 1.0030946316642715 0.7524045350660741 2.499661476573074 1.8201501014016037 0.03531944759929977
1.3055575843841933 0.12497610540674729 2.1372601734949774 1.2443438093784567 0.5060458537126059 2.31511196477261 1.351596700090171 0.023913604996261068
1.3214209051690822 0.09646574945801034 2.263516273073504 1.6253892677591886 0.45339702427157086 2.3435787355295536 1.2612277402278869 0.44894606044485313
1.411420797548569 0.20945834330610785 1.9357437571477418 0.1587148608612789 0.735163712975515 2.7503096830368685 1.110674395994194 0.21678780846328044
1.3258265123787325 0.1408652417086141 1.530429064384474 1.5094473023970552 0.5721642091237539 2.7700816324360726 1.4930964375930746 0.095142263587119
1.2690311273777826 0.12146405792735802 2.3310140066374254 1.8201861390554241 0.5715937580439474 2.5416639393202693 0.8447755499131268 0.37643980863148724
1.2668657829990166 0.18314044642881921 1.2812706382524603 0.8274337309428393 0.6584537682044888 2.4645072876347784 1.5486097274358277 0.27443002278976864
1.2370760511411434 0.045013426041418905 1.4400843789146123 0.4685829252267873 0.7325020157835193 2.7600244171703188 0.9705021105466611 0.22176883632626548
1.2877892745304425 0.16067236101503957 1.4639534487100252 1.5934267142607468 0.7481089676200022 2.776045659911055 0.5011931098642667 0.14705804255759883
1.3336655351334357 0.28513286941934657 1.5089696357226012 0.31721305992030385 0.8943409095228275 2.0850952057547474 0.40318253281564564 0.04407305875638359
0.9973330803556794 0.356916107449326 1.3376301546802847 0.05904460856209686 0.5032140267590877 1.3962987613947295 1.6462021977462602 0.4202538410932073
1.3071691424078615 0.06864355276435814 1.5326637624402806 1.189094018737472 0.42433527633356083 2.323124819571798 1.3942898756110003 0.1554644589390409
1.2523956122418962 0.1141675458413579 1.5147069085178115 0.5032135449246886 0.3228429538943704 2.128523609897064 1.471718543387771 0.5809214508890097
1.3060227490696827 0.24131007624866585 1.5766053626466485 1.1058541013838286 0.9395079986518253 2.5472634355469115 0.142200817739751 0.051171523084107766
1.4116350072412647 0.22698484193700097 2.1827904322465144 0.9735224427828411 0.8537604199155922 2.248523301779488 0.6525902665925195 0.10330526480571504
0.950732882807261 1.391301718363055 1.2301396368757356 0.09349821700948911 0.03621103262937482 1.531561122090484 1.1733638921671368 0.7586479822112611
1.325282762199208 0.21742284785032837 1.5431712719899566 0.8425544036729399 0.7611161782319856 2.2452331386421402 0.5234102293553433 0.16794803645914677
1.3935332397300422 0.2624038382283193 1.4117184112498982 0.12009207555465667 0.21602449714779237 1.6884826912428572 1.6586623482284906 0.5488295291386385
1.2919508138454667 0.20872153212761813 1.3093725312284645 0.3091169699855368 0.5195069402257967 2.0006319570442805 1.8005087803244837 0.39428781186247563
1.2814615379193417 0.9816227720967308 1.4087551986545304 0.11092103665798893 0.04628325359791103 2.194422945750408 0.8464673496054208 0.8334868052219738
1.3725796513482995 0.07356156627558694 1.783026579508503 0.8527071272914807 0.7491408853014886 1.848871621895508 0.5521710497300301 0.16048833014451613
0.9039697866399988 0.6835574576212712 1.2779966820692623 0.16887706129309762 0.047835820637069516 1.62696445401374 0.9345675373205153 0.6380315842437264
1.3560042157077699 0.11961423180814301 2.5075425036410968 1.999508573514539 0.5774421024828228 2.7312585128290463 1.236628031213587 0.3896302199862813
0.909885664285741 1.9222339888333462 1.367181674655943 0.2525044143699023 0.06877470004320636 1.4310633020815537 0.2946237893615626 0.5192603135160015
0.950756241390849 0.7341184944942838 1.2796352633693922 0.16923433881906555 0.4617236175778522 2.5413423911750455 1.6379324959817176 0.5325525082323468
1.2435902404259416 0.06918197513735501 1.7730401521003771 1.7896826076424657 0.8089823023991447 2.4078329928859477 1.7069672903639723 0.14330863167953425
1.4251468688721265 0.13268010073514144 1.5946058018235463 0.5314774452148519 0.6853832260704985 2.267776830622849 1.167039636173989 0.3066766019819933
1.124506310387218 0.5246868960388633 1.3349311053030235 0.06378340707597448 0.17787805894790862 1.8029856969670837 0.7972154108992878 0.3853163560657034
1.2530814324323303 0.15907019342907103 1.2612292514900503 0.352726367633141 0.6382448196748604 1.6463891481540016 1.490239517760803 0.2775706924631689
1.2912314157846965 0.08741061370404953 1.7718196873481002 0.8564516011928586 0.6973841315012557 2.454384715288902 0.10665599882272161 0.11426906119336583
1.1779638005393975 0.9607991819489686 1.3195882762511648 0.18501486421503036 0.07980889021980511 2.868951656480279 0.3720216043663546 0.8520945890619699
0.9817906320069694 1.824076068388371 1.250876492054382 0.15433165306925123 0.03958628977416611 1.9051809264418642 0.5806405003723263 0.8857077439353302
1.255416021598519 0.16000116717598162 1.3699603515143222 0.4471379546298962 0.558958449412869 2.2471348565341427 0.08817393266744661 0.35533370618405213
1.3158920875565985 0.2137379267790637 1.3213416548927954 1.7219512142072455 0.8292520883379022 1.6044555465121642 1.172129983938813 0.13874634606993813
1.2496542588034938 0.11084375374395324 1.7867548846413683 1.4171852385394097 0.6151959455537431 1.9609873496539962 0.9083906298660593 0.2626494776142229
1.33441162250102 0.09472100077178558 1.5182768187434061 0.3928939848533364 0.24998378519822168 2.026425015687398 1.8194308723418366 0.6164967492942065
1.2464340312079183 0.9279727056135946 1.3577893338323688 0.2340352424828227 0.04811710695509696 2.6644357258702227 1.4931000799638787 0.8709708537590075
1.2685121593905198 0.07618261334710603 2.045085455084693 1.1558258074469951 0.4794738153593463 2.177801760874206 0.26475412940911874 0.49662422730693856
1.068442301927804 1.2346602921433065 1.4367047026388877 0.23238070486060258 0.06592574320107353 1.7528126998634677 0.785782288103076 0.9192406540086343
1.2280330943442084 0.6764422901726701 1.2313582358736013 0.1609426960763084 0.06842069769721269 1.4877004906801088 0.4328910928547697 0.4980355269208523
1.379933194245051 0.14434253376979422 1.9900842297682049 0.9819612848342586 0.674452082870051 2.3900941800931372 1.6245553993428845 0.09291152811186125
1.3612162148964766 0.10543556368795118 1.4511674193568602 0.8652556433785141 0.5386069776449405 2.4260688322941175 0.8718166437177159 0.30841484955133025
0.9838889670834573 0.922358211424382 1.3123286053023178 0.0669078372672209 0.6925801475838709 1.5952533655010828 0.09342662583078876 0.2987640445262112
1.241191134460669 0.18301395242391422 1.3020715157651415 0.057438884075724755 0.05339541311207086 2.2508144889127313 0.6146247196803198 0.9305802720566998
1.2418583768613605 0.024225770258277955 1.5603260646408785 0.4311673213997964 0.5329041304392687 1.850750717189563 0.1313005306558654 0.426427474443359
1.2350032124038546 0.07770826248808173 1.3403122511408114 0.030817148406684314 0.7347466248896887 2.3279118709624953 1.8103782982222016 0.0848238304851447
1.3493245702713708 0.14386902450079397 1.8299300614820737 1.4403378963395939 0.6471642712048142 2.3587982539758694 1.4575605202142163 0.06598095555903105
1.048429297236504 0.4993221684421826 1.1206448758136855 0.5510509111135267 0.2671714635579768 1.3886043401520536 0.18288524160742112 0.15650601821986923
1.1023158109907754 0.7225870894046389 1.3259990228470637 0.0726389819717476 0.3210582302767326 2.2540894531197946 1.4411545704675786 0.40164235727965153
1.3122354875918345 0.13118927136284947 2.2270861971284117 1.6162025758311107 0.6026587813844217 2.6901858648257413 1.8460715471672149 0.3675044835077023
1.3163817334536567 0.1671805617420032 1.637917040228082 0.4864673330291629 0.547659686047616 2.309993424599133 1.2035620665806968 0.37154250550969203
1.3746661988984807 0.10849875258802637 2.013498819813388 1.7734768657170532 0.6820025600240521 2.6424729749687836 1.5894284084189454 0.02378550181552251
1.3050014377454424 0.16773413036760204 2.1906038154110665 1.233506210894295 0.7448519596883805 2.4469843107977467 1.3451110951978864 0.22763515864498807
1.2664304145565148 0.18997740146234696 1.3578312953960299 0.23119293488904347 0.22753849935242937 1.989856520965171 0.727187966055961 0.658295575895982
1.1644715662845524 0.2293076254411529 1.3903841345640817 0.10008485152443777 0.042721424418443205 1.683997534993671 1.4732560305437836 0.7409291347431514
