alpha mmin mmax delta_m
6.068249160029161 0.946961204983286 2.417971112771261 0.6711548736774243
6.818583377129704 0.9732446119864816 2.4513621941529298 0.3617993326175826
6.862698395216851 1.0956873307118338 2.836623342365441 0.07713292733704452
11.338303143698354 0.9670642394909033 2.756079188690508 0.7647462433124745
6.712467638666066 0.9716082061301091 2.085844187907088 0.37054412729666447
8.565982172996275 0.9100493020700422 2.60246067182025 0.9806687034882293
9.498871486060448 1.0232387284988262 2.06456146306774 0.40153575189657886
8.890944231746923 0.9324656225577541 2.666683391043641 0.9337086555884404
9.110016916597587 0.9045137795926371 2.4706772989049357 0.9026242485691586
11.323990812231752 0.9821312164898228 2.3992154474077743 0.9229812118917643
6.138991683261045 0.9451647930620358 2.691708604709218 0.5831079438679669
10.178653237352806 1.0618769542608268 2.3508569878662753 0.46467332882600976
8.611431632215643 0.9090546293982255 2.6042273999931673 0.9032487543137421
4.97659010391763 0.9557105818848691 2.265490377645687 0.5514191067726772
4.114486326238556 1.0751856174060372 2.591247592076794 0.15217436749176266
8.949426646908769 0.9406033083327363 2.6584575975127915 0.7127959711163927
5.8542683707722105 0.915132369415587 2.33084556120573 0.5714886655914311
10.691096364512983 0.9844765323201674 2.6819914897795423 0.8150696700756104
10.518092113146073 0.9985816842005706 2.831201156470594 0.722490480806297
9.521353830138546 0.9625503478563049 2.420840048108151 0.8532938236696352
5.807265733417136 1.1131879998810714 2.732859000706764 0.03232705943214726
6.29737127714178 1.0584894186224711 2.8253498146067653 0.1605057832828261
10.416611419222551 1.01109570952968 2.7346423045864303 0.6291222114328595
8.128697866076296 0.9214034923483572 2.2296517023792566 0.8746961970050838
9.346490310192795 0.9325668150167157 2.544175226520572 0.8707945553697515
8.808034302236951 0.9573761789984718 2.091458371501156 0.8154958966704072
8.112563521604864 0.9936505727959931 2.10228275300277 0.655789696670761
6.573932273947099 1.0001749302824041 1.988936585233955 0.33106642491714594
9.689763339434487 0.9727253162394154 2.350255525447008 0.6452265233322853
5.688576338056167 0.9829055200285376 2.8098866145174966 0.36242095502272426
4.4149971428698755 1.0672406688385028 2.1648505836090037 0.30508988702073625
4.092076331383831 0.9309219860772523 2.0450694604598345 0.5260718313029031
7.6138841852514485 1.0215102720653308 2.2514379598295164 0.5376084310957823
8.124706199963555 0.937350205954984 2.3473689418360744 0.7518160295844614
7.505053774672849 1.0626502520461596 2.6280799738141734 0.3960519436822468
