mu sigma nu tau
1.3264460082702876 0.2919415396906177 5.876522120003957 2.563876248057651
1.4110794038099712 0.3148071671009189 7.025769731579531 4.784387349565677
1.5396121261878766 0.3265099316642952 4.450838001627233 7.240734511637459
1.3779058423906725 0.2258413982542842 2.0603582758493983 15.550888868172873
1.4628550740439703 0.2063061656304593 2.4748150971630056 11.410933474480569
1.4575767025216222 0.2847089524713516 3.1623107348445085 19.682589002788575
1.4408504179450468 0.28089729460192914 6.162265351365698 17.07088621990164
1.3622690319222226 0.1557309905371204 5.687719325034709 16.97050659165241
1.437723272471512 0.1921865364958035 5.202086929361858 15.154343956235364
1.500325087220451 0.5467070038880235 3.668000933108375 2.6092247396664376
1.5713723924824776 1.4873718793252444 3.1043470238490602 2.0740308850507385
1.3668400980424447 0.3330919030423346 6.694449735371684 2.742378855866809
1.360732135935909 0.16334184357659742 3.2158471958136152 13.390869921804867
1.4937612099252406 0.33030432018049416 4.369986173012481 5.927347064351832
1.3581572988978055 0.16957145533158186 5.453383270433476 16.10865670627297
1.4733716908409829 0.31222734048923523 4.836573190972456 6.968127223653067
1.4822781721453038 0.5569455819311946 4.01731125653243 2.5136248092008553
1.519504245419367 0.283583322185957 6.153699228405721 18.43323302241189
1.438146791934257 0.30696426234838786 7.94113239798456 5.401515144076642
1.3606237899589704 0.18657506101336244 5.375652604876183 15.840689895410021
1.443647720514905 0.20274964746815394 6.213211469494104 14.488276688333618
1.36383076803655 0.19208930712341446 7.112037555233027 17.959520429096457
1.3915046503017945 0.23342655408287843 6.607783887812481 18.92606889641304
1.3718972185805112 0.2168316237031565 6.437894095968348 11.070240515275787
1.491331900002875 0.2953913524495818 5.741351826587876 4.182468315618456
1.420679994081861 0.2672203903489592 2.7542975797765488 7.760554460357744
1.4496647305403827 0.26141174212534685 2.2171474588526268 13.204147004241229
1.3616259343590897 0.18151139520974308 6.387315724508616 14.777599494048477
1.4572551632953448 0.2546699380723588 1.9678081060013368 8.293465480839606
1.4933681270447947 0.5468263798504094 5.327515078173802 2.563592602055377
1.4796593839723058 0.28365597692942807 2.9283612322010155 10.192994203093296
1.4589534541256497 0.42763345640575867 3.2071247678845802 2.8429741005212503
1.391019093057655 0.2636822784160037 7.905847576046409 5.076832501372316
1.4941293517436656 0.2807369358772739 2.924208279398333 5.396036675737406
1.355684053458146 0.18854437006370067 4.952779870276028 7.242790690784055
1.4058499904812822 0.22768421720916 1.9155617392352071 10.271707775521884
1.4036235597448732 0.1992278459777468 2.3301004814810957 3.8317399045020077
1.4865855623881061 0.30777904754775093 3.835465949080081 6.488773592195306
1.4217203087398704 0.20143287888955747 1.8834759675961086 17.044563826024437
1.5095319726580412 0.2839309935003244 7.139491447229808 7.934181352110656
1.4483938522747737 0.20798538555468213 5.934792169546433 14.383800611016014
1.5421458745814896 0.5086975656674538 6.739676239233735 2.6901611925416358
1.3643282225675817 0.162197294195188 6.907834499472851 7.923120390818644
1.5059858401283193 0.3331094400743625 5.212815156532014 5.049548189683888
1.4831918412822431 0.30000523969226667 7.715045175671469 8.354169452155428
1.4583317071114708 0.2927381565439083 4.385955116795865 7.281097676651992
1.449637813312071 0.22375420157924222 7.538365014047794 7.415011152267731
1.4323079773704561 0.26300847105477604 3.1521991363315762 10.964571669804782
1.4765769513532536 0.4385137397614578 7.7518555141110905 2.9465300026884425
1.4780260536488248 0.24818473434962118 6.1331593509437266 7.57815361118092
1.3981643118912546 0.1710087648857041 3.534301485961063 12.849096744207397
1.3634955627488208 0.18544490554367526 6.263628828951313 11.695437128095438
1.533956878467192 0.6489960069435463 4.848703671508751 2.4091109657547456
1.3754565307442415 0.18792712231169093 2.083881192429546 7.173727415738245
1.389435197102899 0.21659473221563988 1.8788160252154897 6.3541804960198895
1.3729470164448805 0.16730478934698229 4.5475974154576075 13.549438143624984
1.4430881724755702 0.2835628717847532 3.4303715558749808 6.660010972804855
1.489427552632511 0.3573387063257447 7.752296891064591 4.0670142232404976
1.5044420858407945 0.2901128142466659 4.5870084999600405 6.625764950649144
1.3976347065468102 0.22115769690962292 5.030830485912099 3.3740257996357785
1.4606749414776852 0.24949867157016448 2.20190469134158 9.998972059640113
1.4153664523991947 0.26676923184062895 5.966862030645942 6.7094247074902995
1.5101979871844176 0.39100990199147684 3.6210875582377287 3.3097298312974117
1.5165274938472921 0.5312821995543748 3.8964163639776372 2.5940298862012203
1.4328703772624516 0.20185743941681406 2.1301398546260626 12.34317938839817
1.3518579471444954 0.18152250261198996 4.95153010023073 3.90753738312343
1.5086699361365246 0.3201196903919124 6.2043106679032825 5.338303379806543
1.4411283304461273 0.26702110563415304 6.200409947489272 12.240276782453993
1.3511917531436861 0.1788612965104927 6.075588865896434 4.831853285950821
1.5008439885082507 0.2824752745455949 7.707234986190102 11.473062380965215
1.5120097253539933 0.3371573676690725 5.878748868597423 4.040939538866864
1.4299645348245429 0.25832922364267147 6.391460612349378 13.71829681565623
1.3944282777893082 0.22320466476015788 3.4568925170046985 16.448494991117723
1.3916681297153537 0.2389156843035966 6.975813139649233 7.84543751163665
1.4386859532433665 0.26968489251855393 1.933031837169061 4.3521297451074465
1.375091698642751 0.22036188103165102 3.0448809386702345 6.24051799366943
1.4117410635908967 0.24841520747001966 7.609003491525276 11.585396610868544
1.3698454381037726 0.1779629650149349 6.560273868377364 14.604019213930094
1.44620476325347 0.3046884864453695 3.2064626853693925 4.668150087698953
1.4867234870807198 0.2740453120139023 3.266157153462754 10.29211260630695
1.429072437446765 0.21052562322651355 3.8590145019323887 5.105362428057486
1.4753054525614497 0.4271194491572011 5.120271663621743 2.514368483927149
1.4550890582264704 0.26241927882342436 2.3583324762967544 8.357171031804151
1.4328429358761765 0.2468300091590402 6.066498782357451 3.7664820779172237
1.3795688918834847 0.22531664294044543 4.215363767306415 6.918546088380127
1.3816430196768872 0.20315806991046384 4.067168319095345 19.578407690219912
1.496073425451987 0.26925589439730063 4.448709550165422 9.857927885848495
1.4497383833487292 0.29005183711673926 4.839255390697255 6.317233893272872
1.438398684743297 0.3470368222273295 7.338653347196595 3.4713161511346993
1.445329346875909 0.3193288408897963 2.2218171762364136 3.5321129340441786
1.4980356604151703 0.29208111401188325 5.837769663055797 7.8331415506688735
1.4972038268788883 0.27835586507662907 6.087890376344158 11.319720297312458
1.499559703964667 0.2840778607001739 4.9814503256868035 7.075404710745994
1.3934818211012425 0.24247940909451207 3.2678266593249505 6.139555664142163
1.4187033636707551 0.24369379699420235 4.55065900057618 17.282969918481413
1.4763939473506746 0.37713121697918545 2.53816307842704 3.067933539331555
1.4135947632821986 0.5217164617217768 4.67564968417752 2.330635275838069
1.4176954954016487 0.2706184926887682 3.210730836946186 5.434882518177005
1.4477992217874371 0.5331505107285706 7.799009511027626 2.2588017359674954
1.3915940837206515 0.24553534318948458 7.338330408385302 6.017264588140705
1.4375559607165487 0.19818772421655292 2.8094387734689485 15.961564122584994
1.433795057086794 0.2473031277536054 3.1798983066592603 19.999961001781053
1.3996467456828245 0.1762151388356394 3.3445136650368514 13.1599698945639
1.4834482080640878 0.3476357378111801 5.035979924955342 3.0673919639874123
1.357629589693013 0.19069677727955464 3.031268634606377 4.156007590620263
1.4530607417719903 0.26644633431328135 2.311554419795295 6.2696401304521086
1.4915031828362508 0.256222640237451 5.098888930292947 17.140395150552973
1.442659208892301 0.2993343681669416 3.400343758678967 4.698607183554371
1.480006612255071 0.28912426305159955 3.123973038325392 6.192980672427252
1.381395413095956 0.18264319648194907 2.3436502870082627 5.584430449931485
1.4793594041648004 0.3555429174080891 7.41742239601836 3.825760202946444
1.4845204953310178 0.25912733591759785 5.240061898599863 7.646835539598873
1.4243894964511765 0.25178400720872074 5.553325895928941 12.390303149956154
1.4054885096662149 0.5019796449986029 7.1524572472175585 2.3367301179636533
1.4942858860862804 0.32493177458060674 4.903330525598808 4.711457294777784
1.4400560831110472 0.4022969917846404 3.064971157343252 2.780160382753833
1.4638167300827702 0.2614916941689961 3.479422094770881 16.684975045164492
1.3816224575055158 0.21448853900644044 5.566503487923944 9.882390306188578
1.468257139654865 0.3006160738763893 7.861680215650347 6.05385682851221
1.3554542736584305 0.19773836824503208 6.307371295582421 4.415653941526557
1.4383901991753183 0.3477996774892026 6.0305410688881045 3.3849857509256847
1.3842861693244424 0.2231763869478392 2.3651194522565984 5.680847416090537
1.403338704227845 0.288143797861089 5.123829694006511 3.882047810852027
1.4964191066686676 0.2702768679064441 7.343995308162053 11.338704450150278
1.426690842683841 0.2473738662421753 1.9349122411901298 3.889475673717209
1.4735198414016448 0.312017074954263 7.758892845437805 5.29484023694258
1.4362449930445131 0.2017003981411456 3.031960195395583 9.583444105123348
1.409946747979537 0.2468152078896618 2.9795131886891464 7.390230608640168
1.4383594451932273 0.2130388430588892 2.2277235645796134 10.316026456855006
1.4069855660391801 0.24812889057349583 7.767059875501444 8.041313408297139
1.3966022139507248 0.20499554218688137 2.513606171738896 18.477555612793235
1.375660859332501 0.22994429038534586 5.2897637328064455 5.117794396206307
1.3793098198628864 0.18883720596441958 5.341634338144806 19.06427689520796
1.355122433185029 0.1948105540070452 4.325397020369984 4.116478073480801
1.4838290664554972 0.2791738652898566 5.1757584771759335 9.6779879317262
1.4133327507648823 0.24647273159364697 2.3563577427067295 6.433929533284125
1.372030389664452 0.22707524075240787 4.996688348091709 4.82485763264905
1.4040779669968524 0.22716352541112048 5.123181551961444 3.4860066379211228
1.4739102001966082 0.30607688483031925 6.216427371636142 5.561918586327563
1.3960965183395575 0.22224559508138972 2.774381948333287 10.008488408948024
1.480638152656001 0.27592518582410935 3.5560608534751257 8.403662931873308
1.496108956998568 0.2726629482255218 7.987809718960499 8.84405742582743
1.472329012841843 0.2741224675372423 4.815196088286674 10.82235984237222
1.388787643942728 0.205252447632504 3.452612610482774 17.836028014141394
1.4918777154871208 0.3210250831015654 5.315527180000755 4.791527901482677
1.4696526731278787 0.2679979939785123 4.2084904063487585 12.786018508855703
1.4002477189884104 0.3497812715283536 3.607940394813368 2.79214889890917
1.3674451305351338 0.1908361823426875 6.321495258782721 7.878255258221046
1.3828815243612753 0.171340132584757 6.965210234446708 10.521442203180563
1.4197057273049252 0.23278435656245125 2.159627852533298 8.30777288387491
1.4717071277380365 0.23569995962797066 3.73663374584481 12.430694974633477
1.473312407482564 0.26878005997241255 6.8819567839284 15.274922417602252
1.4769277326021382 0.2746420891607242 7.6489881065347065 4.952840085956721
1.469304385752291 0.2291231675986528 4.180248388138926 17.803429252478654
1.5124229800597422 0.37931879476193125 7.0598913601157465 3.348984263781458
1.473640811851224 0.28382844145066105 7.022583907859111 8.26081576413859
1.4413738920271872 0.37459622469546183 3.7510166551863646 3.005014126257781
1.431096658635755 0.2557653050842668 4.579198658537989 10.282778274691472
1.416135346026051 0.2701420509635942 3.6883490132992858 5.115940099108988
1.3825868692607963 0.19440344373439683 2.221393353138727 4.85744144798759
1.4880326187154886 0.2590367359880477 6.640265321036183 18.815093165401592
1.4858486922657246 0.2921421933018694 7.521514549844781 6.947723007900352
1.4197566860961142 0.2516591074980248 6.25120255672191 9.285577229098138
1.4280202522351586 0.22975252503001142 2.3283650471504544 14.103496090088873
1.4306505590888086 0.2530097161396146 2.5902703526160256 7.6360497215362315
1.3941552238311807 0.21821677043644014 5.784247091123905 15.277428955942039
1.4676671110675188 0.2487267321580907 2.972124874955851 15.62391300296688
1.3858635602991325 0.17306780720043088 5.673011388613806 12.474601337869094
1.480804661371705 0.2623275214886785 4.881461774151961 6.6708929316483
1.4417342278588428 0.25788546408661833 3.391247059881887 10.184888347358369
1.4641863373380768 0.278709697638073 4.26860151988917 7.651968462580234
1.4204477439383252 0.23443450484391534 3.3121806476316458 18.714268819016826
1.4716536107231042 0.23467785828423773 3.940527234113953 17.27459020724075
1.448602820667134 0.2779858207983173 6.759796513472279 7.185828577555885
1.4010384041934747 0.19714438452186767 4.925299920530103 4.976720218948801
1.406995573731895 0.19252099318357244 7.736952146867092 7.27804983644981
1.4946322964201864 0.2891112054847184 6.439579968202389 5.862371772119182
1.3732566177795937 0.20218243022078003 6.2419617596034955 7.776159424808515
1.4545076490158004 0.21546115025714144 4.949741097799601 18.50213155268888
1.4735279215807362 0.38023962103474035 6.199079514998921 3.269313461255045
1.5000141006423617 0.32484806594851856 5.832966465451622 4.232059896486323
1.3691243628233631 0.20951492533932753 7.9425909350661685 5.664811927267516
1.4294334698012148 0.39219253644868207 4.505189457975081 2.7845707777338933
1.4633867017234083 0.23213488034236562 4.415621607422156 9.412103950849557
1.3670216484743962 0.2038755400874876 7.191041551035452 5.667188340515175
1.4449139495033363 0.27946624425787164 2.7411007209681335 3.1788153186979358
1.4707461179436359 0.26355987455020446 3.7941879482809 11.757912838404883
1.4593716495621711 0.3393483844639849 2.3977049825102945 3.165427014813911
1.4783544388489611 0.2627459661358688 4.128726550982054 12.368289461793903
1.4642272179038436 0.264867244689876 4.292296114718052 11.732077592829361
1.4870746094288254 0.27190136279447813 6.534802822619648 6.637716832255107
1.3940185993219765 0.17990976481745857 3.443044650366582 13.01275080425302
1.3708575097176317 0.4030341095916842 6.910119284296584 2.32324551230758
1.40259076121538 0.23241598615447862 7.008880734821559 10.627603998938742
1.4245958749807466 0.32624250124379944 2.1227833880929556 2.583950872165643
1.4011058003549854 0.2069747653024471 2.6201520964701315 16.45351551121632
1.456407274701983 0.26073476555557357 7.023353711175993 15.583498150448664
1.440526434452122 0.4058821385519629 4.292074637129478 2.773976555847078
1.4814027178837663 0.37545542156899175 2.840612817656349 3.0001012339341115
1.459821366575449 0.2644469077609551 7.663918217711782 13.435089662425275
1.381854936314821 0.18183620611903084 3.862802436823319 12.296264764850775
1.4072584171686033 0.23182285300081446 5.360466339083256 12.885517258413408
1.4832410073236746 0.3949294079604749 2.884392173401194 2.8778985691256067
