mu1 sigma1 mu2 sigma2 alpha mup mlo
1.3602818254335372 0.10428236517981923 1.5793994592711922 1.6914746399228027 0.8002367554272164 2.689017271321632 1.010203565821095
1.4694070827215804 0.27338505931395957 1.5615118819940497 1.346368624391332 0.9909758424993462 2.7784639200928134 1.1485210464374267
1.4503317548842616 0.29591230078734826 1.6148125795387163 1.496560500601327 0.9990898391116279 2.3996152264332595 1.129417684058735
1.1861353967516024 1.557779169452296 1.2213963941478239 0.17907907929559685 0.4850920138804653 2.2774390763978443 1.1037554888943102
1.3915076699942306 0.3199510913733377 2.040549514990135 1.555004517684172 0.7440239270938229 2.4760897432291133 1.1340855309283855
1.2021939532100032 1.5138988148092964 1.2591120077840614 0.4886197383286206 0.2571140126717416 2.3399661439346335 1.1469196921647173
1.2577400606962 0.5281169962332214 1.341744222947332 0.38199171438633045 0.6571388757427379 2.5031185560609766 1.128192858409131
1.3550010128530272 0.2327225522806907 2.0432433805774286 0.31045695810316504 0.9664139063734509 2.624079834289014 1.1790567788353346
1.1568079115917713 0.1864500801068848 1.7801935548590784 0.40036937107797954 0.7364597881162714 2.619029911166108 1.1562219038664194
1.1841879870002208 0.5625202011539349 1.5172547080413206 0.19249590129848915 0.8147824931531726 2.2595898493879023 1.1278616040919784
1.3070337278372917 0.36450374629601495 1.760787224787004 1.0165856673677198 0.7738636457559175 2.6733782168595033 1.154442546663771
1.1649992060647463 0.36681567781928814 1.3994726847498875 1.5954253219287124 0.9011367731904114 2.70087357130257 1.133208203553114
1.3999501302667268 0.35444643693836725 1.7709138831621494 1.7799071930540158 0.8385165203525365 2.265984237055343 1.131123832248568
1.3104815884486511 0.4765698898642356 2.5425221819575454 0.5589590187049555 0.9820339064591385 2.5442206758526504 1.17429425536774
1.2131039166942799 0.4310202083318982 2.4236756641033157 1.471103918487446 0.8862377325290592 2.8914893364961376 1.155120609986116
1.2757201740976503 0.19810711651691562 1.3565801084793163 0.8313516119287383 0.2482816375419091 2.31460186747122 1.1406734093900508
1.3598531818742772 0.45303781009330135 1.4088526725176975 0.26427081298635446 0.7523169871601434 2.7767341047642975 1.1779882966632604
1.315384556412678 0.22804726651599777 1.4225917673850814 1.4188538406728926 0.6648494131346337 2.2084679254727004 1.0941450811725772
1.3265471213879714 0.1489010314195409 2.452835608875705 1.2176376984124138 0.5086531177928241 2.4928101315295654 1.1542898057348452
1.3920355446759602 0.10509024992675912 1.6526312845822138 0.7858117798402858 0.4398105889000961 2.492662217643491 1.1029614606094718
