mu1 sigma1 mu2 sigma2 alpha mlo
1.276709679248405 1.5501243045377548 1.3469962952008048 0.22275306273873435 0.2088169797218728 1.0909822048434787
1.160732482200519 0.16872344533320652 2.1942337926014446 0.945782257244779 0.8159180069612921 1.1537341195531272
1.2361650067846064 0.28171077709566505 1.5038071066133052 1.0631153887517233 0.8815654805383576 1.1075574007456874
1.303335609093316 0.28997596121715835 2.3399166970856395 0.8347817820535646 0.9484421435640494 1.1802812788431782
1.1788886709978983 0.3218122485369555 2.19003634049625 0.37863271655939695 0.8105553451411857 1.1780036428355398
1.1552836154717356 0.33076406042684636 1.1754351192517876 0.46557943688241443 0.17344276556921837 1.1116005590052962
1.1745696712185152 0.3960510986358178 2.812329747803705 1.4820942110319841 0.8927659954578249 1.1560092639481692
1.238229741539164 0.2785942982369664 1.637077223886266 0.6688892686638831 0.8330988712653772 1.113119398177318
1.2939850046392858 0.1292434111959758 1.912030960548488 0.868184177230798 0.7608032491334988 1.1158299587088467
1.1772699829553512 0.20866660610416 2.600418395983324 1.9935084414963726 0.8545741093502772 1.1566340100412469
1.1586035137219635 0.41251961532454184 2.021709507731195 0.01506367391533647 0.8504626389667037 1.1372884860286359
1.1886051464193752 0.10732769331502154 1.5711385302546872 0.66825586492577 0.6569428963794356 1.1777703086395495
1.179873414342735 0.3177506147424148 2.757548199816037 0.23836762097257447 0.9631624739521977 1.169087808501391
1.262665699202137 0.30276955181122156 1.3594411597369074 1.746435354272272 0.9123123739877335 1.1786136654597534
1.1956919142414426 0.31856401789427463 1.4122536352050412 0.8639699066564013 0.7594129919110983 1.144537255360159
1.3285727207102387 0.12804675193871112 1.3748105148885519 0.5241478284547881 0.34205956889907607 1.115356343725492
1.3199217228036457 0.12915455672190104 1.7464932172903964 0.9090383684412064 0.7086279216927056 1.1153566219380142
1.2163140448499405 0.2687509844976631 2.623331418186661 1.7543685468006276 0.9638023070565647 1.1768809555054225
1.1748513332301642 0.437895166874512 1.440757280720462 0.5804715634702801 0.984842528264414 1.1358925732522323
1.3706943876235467 0.10114738356802433 1.7793913783517499 0.1502895191608875 0.7237554898306633 1.1071071572227797
1.3383668401040847 0.2297306206271584 1.4266209050211338 0.4539874862704487 0.8368676302057636 1.1299744730580377
1.2513562807428562 0.19496163266689476 2.496579993659926 1.9635200905523524 0.8289842367429882 1.1539270282263914
1.2801439932603147 0.12710225021976407 1.7800307745282733 0.25986905545397704 0.8087482440204937 0.9089598519920917
1.345059402451346 0.04399721476746926 1.5638703313708444 0.40611307714816614 0.37243294188827586 1.1210286891563719
1.3216035253787752 0.10246087083928265 1.4431218639329753 0.3500601261307171 0.7685660199785473 1.0151091458724262
1.3255674073257526 0.46422708798547613 1.3492337470835598 0.12161400905141675 0.7637084456148457 1.1380056019629246
1.3222546282971601 0.1992665379116576 1.4135389141611747 0.34338591787050554 0.5568580809506815 1.111638119118801
1.183690466750019 0.23689866050299713 2.600676337974772 0.965593112644309 0.8368998754353197 1.1651637517412095
1.3250881328546302 0.08530174433883557 1.8143026128563013 0.22020910655743506 0.9247553963549411 1.1551336662933018
1.2011784059675823 0.3791036186357063 2.02939270967772 0.14730336274553638 0.8656738650781834 1.1579835456715093
1.2024216586095418 0.23583847753134976 2.6786858738947927 1.9871625128576977 0.808623396929998 1.1629969098536406
1.1954562144946872 0.2535757892847427 1.2615094119127368 0.4850684048971568 0.22756064907743614 1.16442328906491
1.2265145792731555 0.22621426796037813 1.8000995251457392 1.1561450380941596 0.9370364233253465 1.1703072454395451
1.2626434810669436 0.3886570412587269 1.7565648704197514 0.905155515138556 0.9973930912133812 1.15824094394048
1.3680912110106196 0.10652029233430997 1.3900377420604468 0.31852381589778045 0.6047521704545131 1.1750765533531773
1.2921999685232217 0.16312690204438401 1.9751938038427603 0.46124801578010427 0.7583237219403878 1.1136431004225584
1.2325762055873173 0.2164173131361216 2.6518662667185 1.7904320229343111 0.810191441149364 1.1666896038256294
1.2116866773791601 0.21968831905267422 1.368558038299555 0.35855620459256404 0.2884921542087114 1.1216041826857053
1.1960721625930208 0.30176260235759506 1.816903521566984 1.8294503428678128 0.8755478968616638 1.1530491844803434
1.3120467307964923 0.30869612297283616 2.1155162634195617 1.131795156863042 0.9940390001065094 1.1677814546180372
1.217709449075961 0.2290764756850934 1.7266813336636369 0.5438323812788007 0.9331601189316654 1.1546914507734853
1.3128446898157584 0.2505551819012717 1.4863473376800327 0.42405246698591154 0.9145574012098909 1.1602839572527057
1.2931692687021548 0.15292182538921445 1.9389382419889176 1.4567410238587644 0.7961980826189622 1.15704980556312
1.2378399084641774 0.26979659715256604 1.9760770034551265 1.6235070492347987 0.9529362201372268 1.1638079238706984
1.2076885516990885 0.14237287726061965 1.273422081036566 0.28299131578659337 0.22554762817259838 1.1639893810366795
1.2525084182841 0.20035437940722542 2.1581863413467515 1.9777011934682571 0.80005153055641 1.1660172880526107
1.190195799541858 0.588432719385273 1.1922793536750065 0.2693528695486173 0.5390598235827397 1.1774800219582384
1.3278310008832857 0.09382176791879403 2.1040269466467616 0.20358022990450433 0.7747110687227409 1.1437447491706059
1.3258571408107445 0.12715714837780107 1.3441756156050164 1.9232967002433268 0.802381530492284 1.1608131947961102
1.2357547193404872 0.32300171369538144 2.1059168629797744 1.0863504067921872 0.9519514657410723 1.1501853909605195
1.2426157609590307 0.31197131688535074 1.2689187034938325 0.4337748395162097 0.4912831998823567 1.1428545081284796
1.2256918802300834 0.3731365622458276 1.459613021138739 0.7056734153552708 0.9866437548094306 1.1428509071933028
1.2973951155354386 0.13791939307321519 1.3821840720220493 1.247261679789364 0.6968850479830278 1.1543563674272026
1.1573366922666581 0.38447054428490113 1.7204965848159177 1.543396824734979 0.9379885637422607 1.150956401305678
1.1342316940871284 0.1880871389126907 1.2478819269099715 0.34413827604393377 0.26681570504941826 1.1330431770596328
1.198165692541219 0.419715056172991 1.9920362657614863 0.057142571914293214 0.9687768474698073 1.160257022609574
1.2736315592853646 0.13766565707082812 1.8009460088555773 1.22893526257067 0.7787458206988913 1.1637166584894634
1.1705726290782348 0.29485112112798667 1.49067803544451 0.7653312330788218 0.6999908770027087 1.1674778945340443
1.2766088920439247 0.3845347247686636 1.3161511364924858 0.12887005897002302 0.727991655746611 1.098946855695342
1.3474126259998804 0.0826430428958039 1.3637116331240735 0.6900435059134441 0.7079400731910487 1.0373256458356641
1.1734431120847704 0.22517395715045865 1.1796340625745627 1.7523863786102958 0.7582161111372231 1.1650364878667867
1.2149562197699566 0.16337466454645644 1.3389282731023695 0.567383435290828 0.7331738921147379 1.1288158420323096
1.1803051939321925 0.33596338205891013 1.3118257565402573 1.751825818427031 0.9921719495043468 1.1488564887458375
1.2722066515294255 0.7326414913256059 1.316384690179217 0.04286213073688282 0.39378201724105166 1.0291324802264896
1.3330868620817267 0.11431715316178384 1.5428923222286026 0.3902026860809241 0.6132231392644808 1.183763221421302
1.167718290147476 0.2087371327369971 1.873596603317453 0.3118820095546683 0.5950718562495175 1.1600653624479886
1.1975990005920942 0.31829833818946784 1.5658614983741843 1.9596193600589953 0.9445596538910649 1.175638073167502
1.2978562068463417 0.020223714427509823 1.3583886926153013 0.2976115710494726 0.42544410444961217 1.1414484424871358
1.1696376918794826 0.358594127313221 1.2071788408949482 1.4072474326248612 0.8907158791138802 1.168362414609324
1.281825770019572 0.23843091870027758 2.234362551683607 0.22149329376283783 0.9114607631916728 1.14858385942262
1.3439430980174722 0.07366233281931887 1.4400177127239795 0.2811623977168272 0.5337206323388295 1.0817673592795023
1.2602626775198171 0.05101948561891726 1.4326224932613738 0.3800356106100469 0.44763514412164346 0.9860855892191648
1.2284338819409968 0.31026316795030606 2.4011437933081696 1.2151194350506596 0.9935483942881209 1.1675703108341
1.3390625361488269 0.18018677077825213 1.5744072374652045 0.49443586394567857 0.7266701031073064 1.177424724927163
1.2890252046105986 0.6097460991475575 1.3546270425978584 0.07710807513669589 0.3158783765209904 1.088065199549826
1.2644344406509103 0.2232515611270338 2.0430707991556836 0.6624284763681216 0.8593562200058606 1.1602772691115195
1.367111200149736 0.12208315247257755 1.8207019644150364 0.4009260467684864 0.7570800974011322 1.1035189101248009
1.3345004035373444 0.04105234305273275 1.5900158023723407 0.4298770854840899 0.6053768782886167 1.0835097115529062
1.286714748704516 0.2250854972268583 1.634363618803619 0.5750286017249951 0.8223811302181342 1.1420281217120818
1.1761329181521283 0.33922031728326263 2.6036630435829236 0.8609210877478038 0.9509425356771802 1.172100615415354
1.21951905757952 0.23536041470554614 1.7420858789727487 1.2024416827402005 0.8337041161334414 1.171826768549757
1.267154864727567 0.24557294709171307 1.645111075993027 0.34768490422038345 0.9101421788867207 1.1585791490667647
1.168990533362142 0.35694009704015117 1.6839162102258327 0.6813362204831089 0.9828089784566275 1.1503213045178315
1.1928510431876758 0.3478276082481467 1.3620692379344186 1.174850598112091 0.9334682417735939 1.1624665992476908
1.231159875400706 0.3523172986953277 1.2653617801270092 0.6738474076564438 0.9978643441362794 1.1607927332054657
1.195902370087215 0.20851088205303756 1.2525658549452534 0.7679439103720549 0.7154120814884463 1.1410485438960156
1.2392731660665057 0.37851289527050763 1.303178475074854 0.23432603441297295 0.8116579253235563 1.1719733257012308
1.3525814448805542 0.09506696025414617 1.6466206607720242 0.44462721571356834 0.5642271964184324 1.1240320442175407
1.2376476768181672 0.21556133500116348 1.3007603225624762 0.5436000602387806 0.6454681343719466 1.18196026028826
1.3872908483360609 0.15765189524092935 1.9700520046332262 0.12474453945745566 0.8617102001495899 1.069399714580377
1.1779030497643392 0.20870132753069914 1.6203339578389913 0.33615047522266844 0.502799387297058 1.1394717511278354
1.2745750222581886 0.04435526650659243 1.5834775896745463 0.47238517238643585 0.5119654054171722 1.0237680047221571
1.2314640589093235 0.045702090942777676 1.272466049804986 0.4562291559911095 0.41213921342793 1.1744657581981648
1.2987363958899736 0.12122228886732511 1.3546733947413 1.144374513849959 0.7091559430185005 1.1629859224734933
1.2106677462219924 0.3203375278291028 1.217037003781007 0.5988628405928268 0.9648655153046299 1.1623930645867235
1.2727333631458793 0.2154029961995187 1.2955691197907826 0.8554791566611092 0.7892957243665976 1.1527342106689498
1.3120502723784315 0.23448258794762578 1.3470814986856112 0.4544976531828326 0.7691558013004619 1.1637414973544224
1.2024484898320327 1.0301586379891372 1.3246758029066057 0.09391867835543385 0.28111418315505293 1.1419066134569675
