mu1 sigma1 mu2 sigma2 alpha mup mlo
1.3953999085954498 0.7064915766604132 1.469497671757273 1.881144818187259 0.7518647950420829 2.463994300600483 1.2564449368708217
1.4284097467644599 1.536541470088992 2.0149231590959378 1.7580582560052473 0.29776248494657503 2.2165676003414037 1.1445908449551299
1.5467478461859017 0.21806740891606588 2.4731502077703515 0.19856934177450394 0.8603164210827968 2.482623320932438 0.9893383902095373
1.376402205109073 1.8930834832465824 2.0069895371270694 0.840864310711991 0.5836527641802371 2.127625373471129 1.1690243084428797
1.3246445937399112 0.07198015815857609 1.8385270110483618 0.15860947014350887 0.3382260770238634 2.8706248764987894 1.161773135969548
1.8856861372470264 0.4389229988454829 2.08998053693511 1.874482126683664 0.10823129440896895 2.1231706159560524 1.2090398398421407
1.32301643997381 0.4312075977485543 2.0480408863701087 1.7730353842270965 0.5204825310175913 2.2182052854950998 1.101226562518848
1.501126336283988 0.12236931321361419 1.529827463822242 0.8289546672248311 0.4895386799953116 2.6256079626501636 1.1038150224413754
1.1708692242864167 0.5517685114409157 1.3087732400256094 1.5981195560627812 0.4035128516089148 2.1184942825062314 1.1615173241606906
1.4516899517662112 0.6366013833263933 1.7607811160811297 1.9481726621760351 0.13412185377565877 2.1745411137357045 1.2009347644795711
1.5326983859278072 0.5813294636519567 1.6562174617100414 1.4153885398767796 0.6599482321666232 2.200725302050307 1.2652362749939439
1.4611029083147957 0.565831712473935 2.10026888192139 1.9449924784706327 0.3959984352220069 2.1265357873003388 1.2021634647974897
1.292794236601361 1.8883419530445527 1.5064544202113919 1.0891522778655016 0.7757228576788866 2.184339288809985 1.1936782370832526
1.4644984473733145 1.1811690716773706 1.8466960285260896 0.6584529437992265 0.903321467975209 2.1733376936904985 1.1977669614680397
1.3174005216340592 0.7529400433809214 1.907178298987466 1.8436489206201159 0.13905932603903698 2.149006816878206 1.2225058820753765
1.5510544871410623 0.29077661277838696 2.1425074905967514 0.06671845833039954 0.8013967184918193 2.363167547292764 1.2153685072654539
1.3458701671486923 0.4645253457724691 1.5090155507894565 0.765704332436217 0.8743139786072386 2.4962759065697355 1.2987374974372026
1.5241045561947675 0.1723932707768002 2.344202019065571 1.8174458305541 0.7073560455776561 2.5603261000940742 1.1527182196135988
1.263703349785828 0.7374191095586462 1.7598080955393067 1.4878572672971266 0.9780579169818616 2.461183574482197 1.2272522700118453
1.5303998282555433 0.1824937294554358 1.6574607558009244 0.7585700689097985 0.28587121945708566 2.201655247348612 1.2690630235907103
1.4835394563489994 0.4860175605215302 1.6149245163514454 1.8805333109911564 0.7705904051703745 2.150114524624432 1.2683487963398792
1.50704862336837 0.22839143189505454 1.5481277012684491 0.4373684189024066 0.7555545027678766 2.821705157710225 1.1484043664822183
1.2748940247071006 0.5291441009110611 1.476451533564561 0.8432681812215258 0.6748500906011518 2.6863144155434955 1.2341156067341155
1.258935927969834 1.0851726962526937 1.6970783416686943 1.848925227947394 0.6868316897170759 2.198283208250072 1.2238424638431156
1.3081056296072326 0.27267881009704076 2.1099281660934857 1.455516328173678 0.5301096038049476 2.5823319709049994 1.1799069991175497
1.4322464080265793 0.10219677101433974 2.0635719703758992 1.506164632762255 0.46459100336046505 2.4206719548845097 0.9223255089639469
1.5124629419228228 0.26097764059976636 1.8233417790038158 0.4981759341894532 0.8122621257738364 2.502427462350118 1.142523848001387
1.3270032116579524 0.12220394333989461 2.705601504270632 1.934595146793729 0.4848550785410074 2.7199614486944217 1.247297224115565
1.3378053912034402 0.4051295690164447 1.3731329375708015 1.661717741409805 0.7042327478068632 2.5599514614552 1.1690652147361607
1.2577739023328687 0.5101285244188921 1.6387309201870148 0.9625531041034142 0.43586137259173013 2.111041203379511 1.2286482628712205
1.366362380964678 0.38118536368133593 1.825049473428829 1.9027587469086003 0.7792081397863839 2.4122319587883236 1.135269402624204
1.4906129830155839 0.7044444377357526 1.580040534852616 0.23123462712458398 0.7417568857930641 2.1671583410254995 1.2285892649629613
1.447826344168757 0.14297016816871105 1.786992727715186 0.4489646073576645 0.45874427718088523 2.861399357252867 1.0945803133792047
1.2312268726174487 0.4378388260356111 1.393495074110367 1.9800886886782543 0.5256561469636486 2.251319576612964 1.1457875711975603
1.4617696405138156 0.5744387474541486 1.5018475980977812 0.3192127987374517 0.3021274089827989 2.560335864419777 1.1603361774515957
1.373750274854074 0.3934331241898339 2.4735692748437383 0.7166131830872107 0.8206250854317104 2.8070942066062363 1.234959572220953
1.2755151374625604 0.15607665138861018 1.8144581891095783 1.0432400027685202 0.32806508409960045 2.257977247342382 1.135596588565402
