alpha mmin lam mu_g sigma_g delta_m
10.396069982873719 1.0200956374918977 0.9986565648244802 2.421591612030678 1.5643061315692892 0.539205694772706
7.403094476598653 1.205776871521425 0.8804453552077287 1.6129004710294221 0.03466641111615001 0.42904432281301924
11.157911010605979 0.9811129662266244 0.24016122867922707 1.5797591501490245 0.4327608976389224 0.2727556819959254
8.552236927448204 1.0403580574503406 0.70333900163984 1.5098317508390724 0.22193363007762673 0.38726769951171774
23.916046325198785 1.1756142553846967 0.3911923469459311 1.5683031399437086 0.31221725623883073 0.25032214498926303
12.631593126672122 1.1505967423569416 0.05177434496762834 1.7543149571580463 0.7182309763639535 0.7411053096780209
13.976124794806577 1.1329601912001914 0.2511338478813016 1.584443280102952 0.14952774173191144 0.8534589930451498
8.803556968564717 0.9350953585411089 0.012288707016792633 1.5226206213989024 0.4637035095009141 0.9596749100545138
6.173358647145417 1.0343001320389242 0.952623654431954 1.7681525346148592 0.3361766590141284 0.935733235636581
7.229789183683685 1.0614323350819534 0.5111811564762909 1.6534449616810993 1.1626979225957115 0.9414401906938323
21.737816199515578 1.0534221537093584 0.20836334805884918 1.5939756558899651 0.2952227608093758 0.3193213005780698
9.43133660608915 0.9647966335901403 0.4577937320367321 1.5780636477754055 0.8099820180014402 0.9336762989157278
10.501034346424818 0.9836181195079703 0.043636906319347066 1.7088411797963863 0.2793760576302898 0.9734974522634653
9.644678238844255 1.0981260109932074 0.0747264453567057 2.0448320755009943 1.541207674163942 0.960792511662536
11.816343634842966 1.1274457412822558 0.7571553841565895 1.5518625315534642 1.9821247074084558 0.8511209517978204
13.293793649203806 1.0936237198277414 0.9919295833683672 1.5773958349478177 0.3724671392991523 0.8664558401536419
4.753899110563612 0.9334351705653912 0.0015463788277041424 1.559233904037405 0.38223227713981245 0.6707109523183584
13.527110709933275 1.1087799134402054 0.5592267960294532 1.8153109922386874 0.9388977022364866 0.9759516349178177
4.63388009543185 1.0720488265856334 0.980873223114404 1.8193538302763803 0.29485664741715684 0.5565162659815782
8.50394061055564 1.1306988228939852 0.4875433838561042 1.7898786593983693 1.7841395581086164 0.7014208490526673
5.531115743268609 1.0426872016216022 0.9805497933419108 2.296928201545176 0.22730594377162025 0.5982229539100394
12.582437068153478 1.1147837961492801 0.015727711844943787 1.822407404030354 1.0213541764851781 0.9435498732781645
5.127222775592633 1.01471143664005 0.8930314341486468 1.7003414608031873 1.4647734043838816 0.7885636652603979
4.108390844703978 1.030050649445969 0.9617950117195031 1.5993822505381117 1.289748733785067 0.6035598981918053
6.080648821364109 1.0161999068055094 0.048518322070542394 1.8431113226722466 0.995034828373515 0.9218433896357022
12.615252600509738 1.0498113253146117 0.2676235749995596 1.9299376250823619 1.1094532534158799 0.9472584981514806
12.71424941238686 1.117568573974111 0.057619432307819185 1.828993546373616 1.4917145094916608 0.8060194638014767
13.133108201824424 1.110262417479538 0.34067066046062167 1.983349836852707 0.9244506371099783 0.902922380811128
12.047465758078072 1.1300775308972446 0.18979085250878963 1.724263777258103 1.2862457783506651 0.7461736368086279
8.810624677315687 1.0423080259541764 0.15290449993386845 1.6185955740459732 0.8638752764126063 0.587313590074157
11.077063952581323 1.0393046173917746 0.5408017087811736 1.6969480367713294 1.0924704882524923 0.8277782715927743
7.486304494361935 1.007106713752836 0.17935104965434256 1.593631066729189 1.5422208026519981 0.5935743073143267
5.472579704405392 0.9058807603908628 0.8947673983899048 1.8074418843475437 0.3654185936461036 0.946577449577259
11.817268937035227 1.1301837790394846 0.2368664765767302 1.5330294490486194 1.9590713970144935 0.7560050944110938
4.773687883387694 1.1409253305185525 0.129481490173467 1.5492450603159231 0.3962614744267033 0.10335761966613666
8.680479105379938 1.0279375757407145 0.9635625136213609 1.5292897137048487 0.2853246043850149 0.42346006840011585
3.7990856251238956 1.045961412438956 0.9824276057118428 1.5727260824981757 0.7527172962667412 0.4561777284639869
23.0904589380862 1.1250791454058997 0.9140001948811283 1.5104389108208862 0.32605402710893727 0.3255866884696297
11.51836691129252 1.0179266120907062 0.021001848333210726 1.8869614812329365 0.6232757062929847 0.9735328674814254
9.19230417418038 1.0952083648505997 0.023723941873200326 1.8451570156950432 1.8682446128596142 0.9092809435422426
12.006040616026368 1.1113260932348383 0.5483853908545259 1.916216512012629 0.7767416497947993 0.9360516052072672
10.14542783608867 1.1436136939453787 0.16763649433293126 1.6021183329279678 0.14049509827684623 0.6670895306172855
10.413677029088124 1.0006886825144272 0.01440628535897337 1.553331709161789 0.6263441744356302 0.9298736711462061
10.08619033175074 1.0241181181744587 0.36017943310053746 1.6888629904449497 0.9686855436905996 0.7949043640346637
12.329046725550317 1.1053789485353223 0.37148746616554357 1.8211508702489985 1.4130047262347816 0.7668213784044873
3.554652197832201 1.2417837502516926 0.7939995755428442 1.5914105390550166 0.06421007221186731 0.07458445846088317
11.313010393017851 1.0848606156273197 0.5519333996818077 1.774044935205405 1.8989445142129342 0.6960478121550225
6.246518836921913 0.9680233317755786 0.3031362992361737 1.5069335083441207 0.8143456406793433 0.6462802751176379
5.4543464909854205 0.9334902986653462 0.8899655266762937 1.5025372798171288 0.8764862061103492 0.7557133513566997
9.785575877069654 1.0503957914803326 0.9129169786112448 1.6250091140040381 0.8791289374227564 0.6678399561507038
4.250445219314223 1.0379548159244019 0.32559589605089223 1.6022269118767798 0.04655573566245016 0.5860960783279169
5.532049466727427 0.9575141419875632 0.6272852230404322 1.838614294629489 0.5273968719254413 0.9351102204756865
5.622570552850522 1.203422349263785 0.9703735324714782 1.919072598379108 0.93727008260305 0.06525842390569182
7.133599406504228 0.9758016753406759 0.2725141141442881 1.574512968694917 1.6087490596431016 0.7016037724141859
3.1027811537769594 1.201649884975314 0.8979385793097725 1.5331899554604551 0.3834890384426159 0.01195868381689032
10.156348456427299 1.019075765339693 0.07102512480122297 1.7346994289510858 0.01616196705416552 0.8361795882828733
10.949776656907888 1.1425899951995366 0.4755362980091604 1.6063239676247514 0.2649380074948209 0.6317627765745516
8.240488471643374 1.1645996169141786 0.33434076817938396 1.5736195545647824 0.8817466297223512 0.5157424818321154
9.427386917851898 0.9811313214685341 0.8966612896523234 1.831588630364487 1.395513755793956 0.9252133956908919
6.162533298503021 1.145927042891153 0.9875953562290736 1.567846097536431 1.4386797418189088 0.3750417069691422
10.533751399014147 1.0725865298142614 0.21585406577054395 1.6246499587636993 1.9271298313533163 0.670437532929968
12.950432407575047 1.0879324666244736 0.6441315285648438 1.6623784224595428 0.6225610484824431 0.9263152239543194
8.297907005376134 1.148930673816575 0.40048790245474963 1.528972951402884 0.9240131804490607 0.5811789109714697
