mr,ms
1.36451887291305,1.20721316910108
1.3635024817578,1.20779351152635
1.3631607232777,1.20838076781773
1.3643156824004,1.20776370799543
1.3654479274341,1.20701321114245
1.36634279624901,1.2068918671616
1.36679259528092,1.20508975301665
1.36720271110231,1.20665461351124
1.36648692632872,1.20523140431596
1.36853918789384,1.20284459414998
1.36646115278454,1.20696267753359
1.36464203650501,1.20731068027277
1.36617613799818,1.20546904614088
1.36586067114818,1.2067013316232
1.36568169523009,1.20603921762789
1.36783896642678,1.2050307555527
1.36753284447165,1.20417908179679
1.36693492240764,1.2050031787734
1.36630044768983,1.20612399705236
1.36640841042953,1.20525642616039
1.36750957813045,1.20577278612945
1.36319650162257,1.20792966462382
1.3646167146035,1.20787317308726
1.3657712133844,1.20482511903047
1.36497805106945,1.20700460733161
1.36270542754055,1.20845611160799
1.36416967407201,1.20620379963184
1.36532401215641,1.20687871956563
1.36456386758305,1.20671092138667
1.3679585851148,1.20376784996471
1.3659423507984,1.20517810767148
1.36681917303705,1.20528160547277
1.36621538915394,1.20575152438119
1.36349608459332,1.20864273548989
1.36778725289214,1.20544188454162
1.366946586294,1.20440682338867
1.36837009274105,1.20325453957663
1.36603200903049,1.20665609460534
1.36708384113447,1.20463627750812
1.36311327828946,1.20855086747436
1.36687925434655,1.20479157961127
1.36899028551324,1.20302957505025
1.36660324735488,1.20572271989627
1.36451369821753,1.20816588432097
1.36811523296647,1.20388666282615
1.36356311788799,1.20804709562095
1.36790768408389,1.20386256742966
1.36456112108705,1.20750492704041
1.36540972771099,1.20649946482111
1.36464442870378,1.20704562970697
1.36227647500583,1.20962303546702
1.3674549892367,1.20396351558982
1.36447918528864,1.20787236004708
1.36520482631826,1.20586178780371
1.36384121041853,1.20776520402651
1.36725712689154,1.20436781060388
1.36567250191577,1.20637584024995
1.36658956023539,1.20560797440671
1.36243766980426,1.21010826735168
1.36303594448299,1.20930228349551
1.36959549147949,1.202975611775
1.36535986526713,1.20514333138807
1.36811779172553,1.20439238866144
1.36819513646842,1.2038678614968
1.36477809587688,1.20759894436511
1.36917208494184,1.20107876324674
1.36810326839273,1.20461839359143
1.36501346307014,1.20725252504443
1.36512418861241,1.20802075134963
1.36507586917042,1.20685027911059
1.36331838812731,1.20817803310755
1.3656375855344,1.20642721365096
1.36437888844632,1.20725681551125
1.36192534119333,1.20933282774234
1.36176486168,1.21004042437033
1.36190832119111,1.20916115007433
1.36667479589685,1.20449728953704
1.36609623086531,1.20650786982516
1.36806682835125,1.20416523058775
1.36727806476541,1.20472797846824
